,condition,outcome,persona,response
208,perfect prawn,trust_competent_1,p1064,75
209,perfect prawn,trust_competent_1,p1065,68
210,perfect prawn,trust_competent_1,p1069,65
211,perfect prawn,trust_competent_1,p1072,78
212,perfect prawn,trust_competent_1,p1073,68
213,perfect prawn,trust_competent_1,p1075,78
214,perfect prawn,trust_competent_1,p1076,45
215,perfect prawn,trust_competent_1,p1083,68
216,perfect prawn,trust_competent_1,p1089,75
217,perfect prawn,trust_competent_1,p1093,78
218,perfect prawn,trust_competent_1,p1096,78
219,perfect prawn,trust_competent_1,p1100,65
220,perfect prawn,trust_competent_1,p1106,75
221,perfect prawn,trust_competent_1,p1107,65
222,perfect prawn,trust_competent_1,p1113,65
223,perfect prawn,trust_competent_1,p1117,35
224,perfect prawn,trust_competent_1,p1120,68
225,perfect prawn,trust_competent_1,p1134,72
226,perfect prawn,trust_competent_1,p1136,55
227,perfect prawn,trust_competent_1,p1138,78
228,perfect prawn,trust_competent_1,p1144,65
229,perfect prawn,trust_competent_1,p1145,78
230,perfect prawn,trust_competent_1,p1147,78
231,perfect prawn,trust_competent_1,p1148,78
232,perfect prawn,trust_competent_1,p1154,78
233,perfect prawn,trust_competent_1,p1159,75
234,perfect prawn,trust_competent_1,p1167,75
235,perfect prawn,trust_competent_1,p1175,78
236,perfect prawn,trust_competent_1,p1178,68
237,perfect prawn,trust_competent_1,p1184,68
238,perfect prawn,trust_competent_1,p1186,78
239,perfect prawn,trust_competent_1,p1196,65
240,perfect prawn,trust_competent_1,p1197,65
241,perfect prawn,trust_competent_1,p1203,75
242,perfect prawn,trust_competent_1,p1219,62
243,perfect prawn,trust_competent_1,p1225,68
244,perfect prawn,trust_competent_1,p1234,75
245,perfect prawn,trust_competent_1,p1242,68
246,perfect prawn,trust_competent_1,p1244,78
247,perfect prawn,trust_competent_1,p1249,68
248,perfect prawn,trust_competent_1,p1250,75
249,perfect prawn,trust_competent_1,p1256,72
250,perfect prawn,trust_competent_1,p1258,78
251,perfect prawn,trust_competent_1,p1260,55
252,perfect prawn,trust_competent_1,p1262,65
253,perfect prawn,trust_competent_1,p1264,68
254,perfect prawn,trust_competent_1,p1265,78
255,perfect prawn,trust_competent_1,p1269,68
256,perfect prawn,trust_competent_1,p1272,78
257,perfect prawn,trust_competent_1,p1278,78
258,perfect prawn,trust_competent_1,p1281,68
259,perfect prawn,trust_competent_1,p1292,68
260,perfect prawn,trust_competent_1,p1299,68
261,perfect prawn,trust_competent_1,p1312,68
262,perfect prawn,trust_competent_1,p1322,78
263,perfect prawn,trust_competent_1,p1326,75
264,perfect prawn,trust_competent_1,p1330,75
265,perfect prawn,trust_competent_1,p1335,78
266,perfect prawn,trust_competent_1,p1337,75
267,perfect prawn,trust_competent_1,p1340,78
268,perfect prawn,trust_competent_1,p1345,75
269,perfect prawn,trust_competent_1,p1351,65
270,perfect prawn,trust_competent_1,p1355,65
271,perfect prawn,trust_competent_1,p1362,65
272,perfect prawn,trust_competent_1,p1365,65
273,perfect prawn,trust_competent_1,p1366,65
274,perfect prawn,trust_competent_1,p1367,68
275,perfect prawn,trust_competent_1,p1370,75
276,perfect prawn,trust_competent_1,p1371,82
277,perfect prawn,trust_competent_1,p1373,75
278,perfect prawn,trust_competent_1,p1375,68
279,perfect prawn,trust_competent_1,p1376,65
280,perfect prawn,trust_competent_1,p1379,68
281,perfect prawn,trust_competent_1,p1381,65
282,perfect prawn,trust_competent_1,p1393,75
283,perfect prawn,trust_competent_1,p1396,78
284,perfect prawn,trust_competent_1,p1398,68
285,perfect prawn,trust_competent_1,p1404,75
286,perfect prawn,trust_competent_1,p1406,72
287,perfect prawn,trust_competent_1,p1407,65
288,perfect prawn,trust_competent_1,p1409,68
289,perfect prawn,trust_competent_1,p1412,75
290,perfect prawn,trust_competent_1,p1414,78
291,perfect prawn,trust_competent_1,p1424,68
292,perfect prawn,trust_competent_1,p1425,68
293,perfect prawn,trust_competent_1,p1429,65
294,perfect prawn,trust_competent_1,p1434,75
295,perfect prawn,trust_competent_1,p1441,65
296,perfect prawn,trust_competent_1,p1445,68
297,perfect prawn,trust_competent_1,p1450,75
298,perfect prawn,trust_competent_1,p1454,75
299,perfect prawn,trust_competent_1,p1456,45
300,perfect prawn,trust_competent_1,p1457,68
301,perfect prawn,trust_competent_1,p1458,78
302,perfect prawn,trust_competent_1,p1469,72
303,perfect prawn,trust_competent_1,p1470,68
304,perfect prawn,trust_competent_1,p1481,78
305,perfect prawn,trust_competent_1,p1488,72
306,perfect prawn,trust_competent_1,p1492,68
307,perfect prawn,trust_competent_1,p1495,75
308,perfect prawn,trust_competent_1,p1497,75
309,perfect prawn,trust_competent_1,p1499,68
310,perfect prawn,trust_competent_1,p1503,78
311,perfect prawn,trust_competent_1,p1511,75
312,perfect prawn,trust_competent_1,p1512,68
313,perfect prawn,trust_competent_1,p1518,65
314,perfect prawn,trust_competent_1,p1519,68
315,perfect prawn,trust_competent_1,p1520,65
316,perfect prawn,trust_competent_1,p1524,75
317,perfect prawn,trust_competent_1,p1526,75
318,perfect prawn,trust_competent_1,p1537,75
319,perfect prawn,trust_competent_1,p1545,78
320,perfect prawn,trust_competent_1,p1547,75
321,perfect prawn,trust_competent_1,p1552,75
322,perfect prawn,trust_competent_1,p1567,75
323,perfect prawn,trust_competent_1,p1568,68
324,perfect prawn,trust_competent_1,p1579,35
325,perfect prawn,trust_competent_1,p1587,45
326,perfect prawn,trust_competent_1,p1596,55
327,perfect prawn,trust_competent_1,p1600,78
328,perfect prawn,trust_competent_1,p1603,68
329,perfect prawn,trust_competent_1,p1604,75
330,perfect prawn,trust_competent_1,p1610,68
331,perfect prawn,trust_competent_1,p1618,45
332,perfect prawn,trust_competent_1,p1619,78
333,perfect prawn,trust_competent_1,p1622,78
334,perfect prawn,trust_competent_1,p1623,45
335,perfect prawn,trust_competent_1,p1630,45
336,perfect prawn,trust_competent_1,p1641,68
337,perfect prawn,trust_competent_1,p1649,65
338,perfect prawn,trust_competent_1,p1652,68
339,perfect prawn,trust_competent_1,p1665,65
340,perfect prawn,trust_competent_1,p1669,55
341,perfect prawn,trust_competent_1,p1685,65
342,perfect prawn,trust_competent_1,p1693,72
343,perfect prawn,trust_competent_1,p1698,68
344,perfect prawn,trust_competent_1,p1704,68
345,perfect prawn,trust_competent_1,p1711,78
346,perfect prawn,trust_competent_1,p1718,45
347,perfect prawn,trust_competent_1,p1732,55
348,perfect prawn,trust_competent_1,p1739,75
349,perfect prawn,trust_competent_1,p1741,78
350,perfect prawn,trust_competent_1,p1746,55
351,perfect prawn,trust_competent_1,p1751,45
352,perfect prawn,trust_competent_1,p1754,75
353,perfect prawn,trust_competent_1,p1769,75
354,perfect prawn,trust_competent_1,p1771,75
355,perfect prawn,trust_competent_1,p1776,65
356,perfect prawn,trust_competent_1,p1780,75
357,perfect prawn,trust_competent_1,p1785,68
358,perfect prawn,trust_competent_1,p1791,78
359,perfect prawn,trust_competent_1,p1793,75
360,perfect prawn,trust_competent_1,p1796,68
361,perfect prawn,trust_competent_1,p1805,68
362,perfect prawn,trust_competent_1,p1812,78
363,perfect prawn,trust_competent_1,p1816,65
364,perfect prawn,trust_competent_1,p1819,75
365,perfect prawn,trust_competent_1,p1825,75
366,perfect prawn,trust_competent_1,p1836,75
367,perfect prawn,trust_competent_1,p1839,75
368,perfect prawn,trust_competent_1,p1861,68
369,perfect prawn,trust_competent_1,p1863,75
370,perfect prawn,trust_competent_1,p1873,68
371,perfect prawn,trust_competent_1,p1875,68
372,perfect prawn,trust_competent_1,p1876,78
373,perfect prawn,trust_competent_1,p1877,75
374,perfect prawn,trust_competent_1,p1880,65
375,perfect prawn,trust_competent_1,p1883,55
376,perfect prawn,trust_competent_1,p1889,45
377,perfect prawn,trust_competent_1,p1893,75
378,perfect prawn,trust_competent_1,p1896,75
379,perfect prawn,trust_competent_1,p1913,68
380,perfect prawn,trust_competent_1,p1922,85
381,perfect prawn,trust_competent_1,p1930,78
382,perfect prawn,trust_competent_1,p1935,78
383,perfect prawn,trust_competent_1,p1940,75
384,perfect prawn,trust_competent_1,p1948,65
385,perfect prawn,trust_competent_1,p1950,68
386,perfect prawn,trust_competent_1,p1954,65
387,perfect prawn,trust_competent_1,p1956,55
388,perfect prawn,trust_competent_1,p1958,75
389,perfect prawn,trust_competent_1,p1967,78
390,perfect prawn,trust_competent_1,p1973,85
391,perfect prawn,trust_competent_1,p1978,75
392,perfect prawn,trust_competent_1,p1983,62
393,perfect prawn,trust_competent_1,p1984,65
394,perfect prawn,trust_competent_1,p1995,68
395,perfect prawn,trust_competent_1,p1996,65
396,perfect prawn,trust_competent_1,p1997,68
397,perfect prawn,trust_competent_1,p2001,78
398,perfect prawn,trust_competent_1,p2002,65
399,perfect prawn,trust_competent_1,p2013,78
400,perfect prawn,trust_competent_1,p2014,65
401,perfect prawn,trust_competent_1,p2016,75
402,perfect prawn,trust_competent_1,p2018,55
403,perfect prawn,trust_competent_1,p2023,78
404,perfect prawn,trust_competent_1,p2025,75
405,perfect prawn,trust_competent_1,p2028,68
406,perfect prawn,trust_competent_1,p2030,78
407,perfect prawn,trust_competent_1,p2033,75
408,perfect prawn,trust_competent_1,p2040,45
409,perfect prawn,trust_competent_1,p2051,65
410,perfect prawn,trust_competent_1,p2052,68
411,perfect prawn,trust_competent_1,p2066,65
412,perfect prawn,trust_competent_1,p2067,75
413,perfect prawn,trust_competent_1,p2073,78
414,perfect prawn,trust_competent_1,p2077,68
415,perfect prawn,trust_competent_1,p2078,68
416,perfect prawn,trust_competent_1,p2086,75
417,perfect prawn,trust_competent_1,p2089,75
418,perfect prawn,trust_competent_1,p2093,35
419,perfect prawn,trust_competent_1,p2094,78
420,perfect prawn,trust_competent_1,p2111,68
421,perfect prawn,trust_competent_1,p2117,78
422,perfect prawn,trust_competent_1,p2121,78
423,perfect prawn,trust_competent_1,p2127,68
424,perfect prawn,trust_competent_1,p2141,65
425,perfect prawn,trust_competent_1,p2142,45
426,perfect prawn,trust_competent_1,p2143,78
427,perfect prawn,trust_competent_1,p2153,68
428,perfect prawn,trust_competent_1,p2155,68
429,perfect prawn,trust_competent_1,p2169,45
430,perfect prawn,trust_competent_1,p2187,75
431,perfect prawn,trust_competent_1,p2188,75
432,perfect prawn,trust_competent_1,p2197,68
433,perfect prawn,trust_competent_1,p2213,68
434,perfect prawn,trust_competent_1,p2214,72
435,perfect prawn,trust_competent_1,p2215,78
436,perfect prawn,trust_competent_1,p2220,72
437,perfect prawn,trust_competent_1,p2223,68
438,perfect prawn,trust_competent_1,p2229,68
439,perfect prawn,trust_competent_1,p2234,75
440,perfect prawn,trust_competent_1,p2237,78
441,perfect prawn,trust_competent_1,p2238,75
442,perfect prawn,trust_competent_1,p2244,72
443,perfect prawn,trust_competent_1,p2248,68
444,perfect prawn,trust_competent_1,p2252,78
445,perfect prawn,trust_competent_1,p2255,35
446,perfect prawn,trust_competent_1,p2261,45
447,perfect prawn,trust_competent_1,p2263,78
448,perfect prawn,trust_competent_1,p2273,68
449,perfect prawn,trust_competent_1,p2275,72
450,perfect prawn,trust_competent_1,p2276,68
451,perfect prawn,trust_competent_1,p2283,45
452,perfect prawn,trust_competent_1,p2287,75
453,perfect prawn,trust_competent_1,p2296,55
454,perfect prawn,trust_competent_1,p2298,65
455,perfect prawn,trust_competent_1,p2304,75
456,perfect prawn,trust_competent_1,p2310,62
457,perfect prawn,trust_competent_1,p2322,55
458,perfect prawn,trust_competent_1,p2326,72
459,perfect prawn,trust_competent_1,p2330,68
460,perfect prawn,trust_competent_1,p2331,75
461,perfect prawn,trust_competent_1,p2333,68
462,perfect prawn,trust_competent_1,p2347,75
463,perfect prawn,trust_competent_1,p2350,65
464,perfect prawn,trust_competent_1,p2351,68
465,perfect prawn,trust_competent_1,p2353,75
466,perfect prawn,trust_competent_1,p2355,65
467,perfect prawn,trust_competent_1,p2363,65
468,perfect prawn,trust_competent_1,p2378,78
469,perfect prawn,trust_competent_1,p2380,78
470,perfect prawn,trust_competent_1,p2387,72
471,perfect prawn,trust_competent_1,p2398,72
472,perfect prawn,trust_competent_1,p2400,78
473,perfect prawn,trust_competent_1,p2403,75
474,perfect prawn,trust_competent_1,p2408,45
475,perfect prawn,trust_competent_1,p2418,72
476,perfect prawn,trust_competent_1,p2426,75
477,perfect prawn,trust_competent_1,p2428,62
478,perfect prawn,trust_competent_1,p2434,78
479,perfect prawn,trust_competent_1,p2446,45
480,perfect prawn,trust_competent_1,p2452,65
481,perfect prawn,trust_competent_1,p2454,68
482,perfect prawn,trust_competent_1,p2462,72
483,perfect prawn,trust_competent_1,p2467,25
484,perfect prawn,trust_competent_1,p2482,68
485,perfect prawn,trust_competent_1,p2489,65
486,perfect prawn,trust_competent_1,p2490,65
487,perfect prawn,trust_competent_1,p2494,62
488,perfect prawn,trust_competent_1,p2502,75
489,perfect prawn,trust_competent_1,p2503,68
490,perfect prawn,trust_competent_1,p2522,75
491,perfect prawn,trust_competent_1,p2524,75
492,perfect prawn,trust_competent_1,p2533,45
493,perfect prawn,trust_competent_1,p2566,68
494,perfect prawn,trust_competent_1,p2571,78
495,perfect prawn,trust_competent_1,p2573,65
496,perfect prawn,trust_competent_1,p2582,72
497,perfect prawn,trust_competent_1,p2591,65
498,perfect prawn,trust_competent_1,p2592,72
499,perfect prawn,trust_competent_1,p2595,45
500,perfect prawn,trust_intelligent_1,p0016,78
501,perfect prawn,trust_intelligent_1,p0022,78
502,perfect prawn,trust_intelligent_1,p0023,88
503,perfect prawn,trust_intelligent_1,p0026,78
504,perfect prawn,trust_intelligent_1,p0034,68
505,perfect prawn,trust_intelligent_1,p0036,75
506,perfect prawn,trust_intelligent_1,p0037,78
507,perfect prawn,trust_intelligent_1,p0042,75
508,perfect prawn,trust_intelligent_1,p0057,72
509,perfect prawn,trust_intelligent_1,p0066,78
510,perfect prawn,trust_intelligent_1,p0069,68
511,perfect prawn,trust_intelligent_1,p0072,88
512,perfect prawn,trust_intelligent_1,p0073,78
513,perfect prawn,trust_intelligent_1,p0082,78
514,perfect prawn,trust_intelligent_1,p0091,88
515,perfect prawn,trust_intelligent_1,p0092,68
516,perfect prawn,trust_intelligent_1,p0093,78
517,perfect prawn,trust_intelligent_1,p0095,78
518,perfect prawn,trust_intelligent_1,p0107,68
519,perfect prawn,trust_intelligent_1,p0114,85
520,perfect prawn,trust_intelligent_1,p0116,72
521,perfect prawn,trust_intelligent_1,p0118,68
522,perfect prawn,trust_intelligent_1,p0119,78
523,perfect prawn,trust_intelligent_1,p0126,75
524,perfect prawn,trust_intelligent_1,p0129,85
525,perfect prawn,trust_intelligent_1,p0136,68
526,perfect prawn,trust_intelligent_1,p0138,68
527,perfect prawn,trust_intelligent_1,p0144,72
528,perfect prawn,trust_intelligent_1,p0150,65
529,perfect prawn,trust_intelligent_1,p0152,72
530,perfect prawn,trust_intelligent_1,p0158,68
531,perfect prawn,trust_intelligent_1,p0161,78
532,perfect prawn,trust_intelligent_1,p0164,75
533,perfect prawn,trust_intelligent_1,p0175,78
534,perfect prawn,trust_intelligent_1,p0177,78
535,perfect prawn,trust_intelligent_1,p0178,88
536,perfect prawn,trust_intelligent_1,p0181,45
537,perfect prawn,trust_intelligent_1,p0186,68
538,perfect prawn,trust_intelligent_1,p0196,78
539,perfect prawn,trust_intelligent_1,p0198,82
540,perfect prawn,trust_intelligent_1,p0202,85
541,perfect prawn,trust_intelligent_1,p0205,68
542,perfect prawn,trust_intelligent_1,p0207,65
543,perfect prawn,trust_intelligent_1,p0211,65
544,perfect prawn,trust_intelligent_1,p0227,88
545,perfect prawn,trust_intelligent_1,p0229,72
546,perfect prawn,trust_intelligent_1,p0232,78
547,perfect prawn,trust_intelligent_1,p0233,75
548,perfect prawn,trust_intelligent_1,p0237,88
549,perfect prawn,trust_intelligent_1,p0258,75
550,perfect prawn,trust_intelligent_1,p0268,55
551,perfect prawn,trust_intelligent_1,p0274,78
552,perfect prawn,trust_intelligent_1,p0275,45
553,perfect prawn,trust_intelligent_1,p0277,65
554,perfect prawn,trust_intelligent_1,p0288,78
555,perfect prawn,trust_intelligent_1,p0291,78
556,perfect prawn,trust_intelligent_1,p0307,68
557,perfect prawn,trust_intelligent_1,p0308,75
558,perfect prawn,trust_intelligent_1,p0317,65
559,perfect prawn,trust_intelligent_1,p0325,85
560,perfect prawn,trust_intelligent_1,p0327,88
561,perfect prawn,trust_intelligent_1,p0334,85
562,perfect prawn,trust_intelligent_1,p0336,78
563,perfect prawn,trust_intelligent_1,p0338,55
564,perfect prawn,trust_intelligent_1,p0342,78
565,perfect prawn,trust_intelligent_1,p0349,72
566,perfect prawn,trust_intelligent_1,p0356,75
567,perfect prawn,trust_intelligent_1,p0358,75
568,perfect prawn,trust_intelligent_1,p0363,78
569,perfect prawn,trust_intelligent_1,p0364,78
570,perfect prawn,trust_intelligent_1,p0369,88
571,perfect prawn,trust_intelligent_1,p0370,68
572,perfect prawn,trust_intelligent_1,p0371,75
573,perfect prawn,trust_intelligent_1,p0379,68
574,perfect prawn,trust_intelligent_1,p0386,82
575,perfect prawn,trust_intelligent_1,p0396,78
576,perfect prawn,trust_intelligent_1,p0403,78
577,perfect prawn,trust_intelligent_1,p0405,78
578,perfect prawn,trust_intelligent_1,p0412,78
579,perfect prawn,trust_intelligent_1,p0415,55
580,perfect prawn,trust_intelligent_1,p0416,78
581,perfect prawn,trust_intelligent_1,p0417,78
582,perfect prawn,trust_intelligent_1,p0418,68
583,perfect prawn,trust_intelligent_1,p0430,85
584,perfect prawn,trust_intelligent_1,p0431,88
585,perfect prawn,trust_intelligent_1,p0434,35
586,perfect prawn,trust_intelligent_1,p0438,78
587,perfect prawn,trust_intelligent_1,p0441,85
588,perfect prawn,trust_intelligent_1,p0442,45
589,perfect prawn,trust_intelligent_1,p0449,72
590,perfect prawn,trust_intelligent_1,p0450,78
591,perfect prawn,trust_intelligent_1,p0465,68
592,perfect prawn,trust_intelligent_1,p0471,78
593,perfect prawn,trust_intelligent_1,p0477,75
594,perfect prawn,trust_intelligent_1,p0483,78
595,perfect prawn,trust_intelligent_1,p0486,78
596,perfect prawn,trust_intelligent_1,p0487,78
597,perfect prawn,trust_intelligent_1,p0489,78
