,condition,outcome,persona,response
325,complicated cockroach,trust_competent_1,p1587,45
326,complicated cockroach,trust_competent_1,p1596,45
327,complicated cockroach,trust_competent_1,p1600,78
328,complicated cockroach,trust_competent_1,p1603,68
329,complicated cockroach,trust_competent_1,p1604,68
330,complicated cockroach,trust_competent_1,p1610,68
331,complicated cockroach,trust_competent_1,p1618,62
332,complicated cockroach,trust_competent_1,p1619,78
333,complicated cockroach,trust_competent_1,p1622,72
334,complicated cockroach,trust_competent_1,p1623,45
335,complicated cockroach,trust_competent_1,p1630,45
336,complicated cockroach,trust_competent_1,p1641,68
337,complicated cockroach,trust_competent_1,p1649,65
338,complicated cockroach,trust_competent_1,p1652,65
339,complicated cockroach,trust_competent_1,p1665,62
340,complicated cockroach,trust_competent_1,p1669,45
341,complicated cockroach,trust_competent_1,p1685,68
342,complicated cockroach,trust_competent_1,p1693,68
343,complicated cockroach,trust_competent_1,p1698,68
344,complicated cockroach,trust_competent_1,p1704,68
345,complicated cockroach,trust_competent_1,p1711,75
346,complicated cockroach,trust_competent_1,p1718,45
347,complicated cockroach,trust_competent_1,p1732,58
348,complicated cockroach,trust_competent_1,p1739,68
349,complicated cockroach,trust_competent_1,p1741,75
350,complicated cockroach,trust_competent_1,p1746,62
351,complicated cockroach,trust_competent_1,p1751,45
352,complicated cockroach,trust_competent_1,p1754,65
353,complicated cockroach,trust_competent_1,p1769,68
354,complicated cockroach,trust_competent_1,p1771,68
355,complicated cockroach,trust_competent_1,p1776,65
356,complicated cockroach,trust_competent_1,p1780,68
357,complicated cockroach,trust_competent_1,p1785,45
358,complicated cockroach,trust_competent_1,p1791,68
359,complicated cockroach,trust_competent_1,p1793,68
360,complicated cockroach,trust_competent_1,p1796,65
361,complicated cockroach,trust_competent_1,p1805,68
362,complicated cockroach,trust_competent_1,p1812,78
363,complicated cockroach,trust_competent_1,p1816,45
364,complicated cockroach,trust_competent_1,p1819,68
365,complicated cockroach,trust_competent_1,p1825,72
366,complicated cockroach,trust_competent_1,p1836,75
367,complicated cockroach,trust_competent_1,p1839,72
368,complicated cockroach,trust_competent_1,p1861,65
369,complicated cockroach,trust_competent_1,p1863,68
370,complicated cockroach,trust_competent_1,p1873,62
371,complicated cockroach,trust_competent_1,p1875,62
372,complicated cockroach,trust_competent_1,p1876,78
373,complicated cockroach,trust_competent_1,p1877,75
374,complicated cockroach,trust_competent_1,p1880,58
375,complicated cockroach,trust_competent_1,p1883,55
376,complicated cockroach,trust_competent_1,p1889,45
377,complicated cockroach,trust_competent_1,p1893,72
378,complicated cockroach,trust_competent_1,p1896,68
379,complicated cockroach,trust_competent_1,p1913,65
380,complicated cockroach,trust_competent_1,p1922,78
381,complicated cockroach,trust_competent_1,p1930,72
382,complicated cockroach,trust_competent_1,p1935,68
383,complicated cockroach,trust_competent_1,p1940,68
384,complicated cockroach,trust_competent_1,p1948,62
385,complicated cockroach,trust_competent_1,p1950,62
386,complicated cockroach,trust_competent_1,p1954,62
387,complicated cockroach,trust_competent_1,p1956,45
388,complicated cockroach,trust_competent_1,p1958,65
389,complicated cockroach,trust_competent_1,p1967,72
390,complicated cockroach,trust_competent_1,p1973,78
391,complicated cockroach,trust_competent_1,p1978,68
392,complicated cockroach,trust_competent_1,p1983,45
393,complicated cockroach,trust_competent_1,p1984,45
394,complicated cockroach,trust_competent_1,p1995,65
395,complicated cockroach,trust_competent_1,p1996,62
396,complicated cockroach,trust_competent_1,p1997,68
397,complicated cockroach,trust_competent_1,p2001,72
398,complicated cockroach,trust_competent_1,p2002,65
399,complicated cockroach,trust_competent_1,p2013,78
400,complicated cockroach,trust_competent_1,p2014,58
401,complicated cockroach,trust_competent_1,p2016,72
402,complicated cockroach,trust_competent_1,p2018,58
403,complicated cockroach,trust_competent_1,p2023,72
404,complicated cockroach,trust_competent_1,p2025,75
405,complicated cockroach,trust_competent_1,p2028,62
406,complicated cockroach,trust_competent_1,p2030,68
407,complicated cockroach,trust_competent_1,p2033,68
408,complicated cockroach,trust_competent_1,p2040,35
409,complicated cockroach,trust_competent_1,p2051,62
410,complicated cockroach,trust_competent_1,p2052,68
411,complicated cockroach,trust_competent_1,p2066,55
412,complicated cockroach,trust_competent_1,p2067,78
413,complicated cockroach,trust_competent_1,p2073,72
414,complicated cockroach,trust_competent_1,p2077,68
415,complicated cockroach,trust_competent_1,p2078,68
416,complicated cockroach,trust_competent_1,p2086,75
417,complicated cockroach,trust_competent_1,p2089,75
418,complicated cockroach,trust_competent_1,p2093,45
419,complicated cockroach,trust_competent_1,p2094,68
420,complicated cockroach,trust_competent_1,p2111,68
421,complicated cockroach,trust_competent_1,p2117,72
422,complicated cockroach,trust_competent_1,p2121,68
423,complicated cockroach,trust_competent_1,p2127,68
424,complicated cockroach,trust_competent_1,p2141,65
425,complicated cockroach,trust_competent_1,p2142,35
426,complicated cockroach,trust_competent_1,p2143,72
427,complicated cockroach,trust_competent_1,p2153,68
428,complicated cockroach,trust_competent_1,p2155,45
429,complicated cockroach,trust_competent_1,p2169,45
430,complicated cockroach,trust_competent_1,p2187,68
431,complicated cockroach,trust_competent_1,p2188,72
432,complicated cockroach,trust_competent_1,p2197,65
433,complicated cockroach,trust_competent_1,p2213,62
434,complicated cockroach,trust_competent_1,p2214,68
435,complicated cockroach,trust_competent_1,p2215,65
436,complicated cockroach,trust_competent_1,p2220,68
437,complicated cockroach,trust_competent_1,p2223,62
438,complicated cockroach,trust_competent_1,p2229,68
439,complicated cockroach,trust_competent_1,p2234,75
440,complicated cockroach,trust_competent_1,p2237,75
441,complicated cockroach,trust_competent_1,p2238,68
442,complicated cockroach,trust_competent_1,p2244,68
443,complicated cockroach,trust_competent_1,p2248,68
444,complicated cockroach,trust_competent_1,p2252,78
445,complicated cockroach,trust_competent_1,p2255,35
446,complicated cockroach,trust_competent_1,p2261,45
447,complicated cockroach,trust_competent_1,p2263,68
448,complicated cockroach,trust_competent_1,p2273,68
449,complicated cockroach,trust_competent_1,p2275,68
450,complicated cockroach,trust_competent_1,p2276,68
451,complicated cockroach,trust_competent_1,p2283,45
452,complicated cockroach,trust_competent_1,p2287,68
453,complicated cockroach,trust_competent_1,p2296,55
454,complicated cockroach,trust_competent_1,p2298,65
455,complicated cockroach,trust_competent_1,p2304,72
456,complicated cockroach,trust_competent_1,p2310,62
457,complicated cockroach,trust_competent_1,p2322,55
458,complicated cockroach,trust_competent_1,p2326,68
459,complicated cockroach,trust_competent_1,p2330,62
460,complicated cockroach,trust_competent_1,p2331,75
461,complicated cockroach,trust_competent_1,p2333,68
462,complicated cockroach,trust_competent_1,p2347,78
463,complicated cockroach,trust_competent_1,p2350,65
464,complicated cockroach,trust_competent_1,p2351,68
465,complicated cockroach,trust_competent_1,p2353,68
466,complicated cockroach,trust_competent_1,p2355,65
467,complicated cockroach,trust_competent_1,p2363,55
468,complicated cockroach,trust_competent_1,p2378,78
469,complicated cockroach,trust_competent_1,p2380,75
470,complicated cockroach,trust_competent_1,p2387,68
471,complicated cockroach,trust_competent_1,p2398,68
472,complicated cockroach,trust_competent_1,p2400,78
473,complicated cockroach,trust_competent_1,p2403,78
474,complicated cockroach,trust_competent_1,p2408,45
475,complicated cockroach,trust_competent_1,p2418,68
476,complicated cockroach,trust_competent_1,p2426,68
477,complicated cockroach,trust_competent_1,p2428,62
478,complicated cockroach,trust_competent_1,p2434,78
479,complicated cockroach,trust_competent_1,p2446,45
480,complicated cockroach,trust_competent_1,p2452,65
481,complicated cockroach,trust_competent_1,p2454,62
482,complicated cockroach,trust_competent_1,p2462,68
483,complicated cockroach,trust_competent_1,p2467,35
484,complicated cockroach,trust_competent_1,p2482,65
485,complicated cockroach,trust_competent_1,p2489,55
486,complicated cockroach,trust_competent_1,p2490,62
487,complicated cockroach,trust_competent_1,p2494,55
488,complicated cockroach,trust_competent_1,p2502,72
489,complicated cockroach,trust_competent_1,p2503,68
490,complicated cockroach,trust_competent_1,p2522,75
491,complicated cockroach,trust_competent_1,p2524,72
492,complicated cockroach,trust_competent_1,p2533,35
493,complicated cockroach,trust_competent_1,p2566,65
494,complicated cockroach,trust_competent_1,p2571,68
495,complicated cockroach,trust_competent_1,p2573,65
496,complicated cockroach,trust_competent_1,p2582,72
497,complicated cockroach,trust_competent_1,p2591,62
498,complicated cockroach,trust_competent_1,p2592,65
499,complicated cockroach,trust_competent_1,p2595,45
500,complicated cockroach,trust_intelligent_1,p0016,78
501,complicated cockroach,trust_intelligent_1,p0022,75
502,complicated cockroach,trust_intelligent_1,p0023,78
503,complicated cockroach,trust_intelligent_1,p0026,72
504,complicated cockroach,trust_intelligent_1,p0034,62
505,complicated cockroach,trust_intelligent_1,p0036,68
506,complicated cockroach,trust_intelligent_1,p0037,68
507,complicated cockroach,trust_intelligent_1,p0042,68
508,complicated cockroach,trust_intelligent_1,p0057,68
509,complicated cockroach,trust_intelligent_1,p0066,78
510,complicated cockroach,trust_intelligent_1,p0069,65
511,complicated cockroach,trust_intelligent_1,p0072,78
512,complicated cockroach,trust_intelligent_1,p0073,68
513,complicated cockroach,trust_intelligent_1,p0082,78
514,complicated cockroach,trust_intelligent_1,p0091,78
515,complicated cockroach,trust_intelligent_1,p0092,65
516,complicated cockroach,trust_intelligent_1,p0093,78
517,complicated cockroach,trust_intelligent_1,p0095,72
518,complicated cockroach,trust_intelligent_1,p0107,62
519,complicated cockroach,trust_intelligent_1,p0114,78
520,complicated cockroach,trust_intelligent_1,p0116,62
521,complicated cockroach,trust_intelligent_1,p0118,62
522,complicated cockroach,trust_intelligent_1,p0119,78
523,complicated cockroach,trust_intelligent_1,p0126,72
524,complicated cockroach,trust_intelligent_1,p0129,78
525,complicated cockroach,trust_intelligent_1,p0136,62
526,complicated cockroach,trust_intelligent_1,p0138,62
527,complicated cockroach,trust_intelligent_1,p0144,62
528,complicated cockroach,trust_intelligent_1,p0150,62
529,complicated cockroach,trust_intelligent_1,p0152,68
530,complicated cockroach,trust_intelligent_1,p0158,58
531,complicated cockroach,trust_intelligent_1,p0161,78
532,complicated cockroach,trust_intelligent_1,p0164,62
533,complicated cockroach,trust_intelligent_1,p0175,72
534,complicated cockroach,trust_intelligent_1,p0177,78
535,complicated cockroach,trust_intelligent_1,p0178,78
536,complicated cockroach,trust_intelligent_1,p0181,45
537,complicated cockroach,trust_intelligent_1,p0186,62
538,complicated cockroach,trust_intelligent_1,p0196,68
539,complicated cockroach,trust_intelligent_1,p0198,78
540,complicated cockroach,trust_intelligent_1,p0202,78
541,complicated cockroach,trust_intelligent_1,p0205,68
542,complicated cockroach,trust_intelligent_1,p0207,62
543,complicated cockroach,trust_intelligent_1,p0211,58
544,complicated cockroach,trust_intelligent_1,p0227,78
545,complicated cockroach,trust_intelligent_1,p0229,62
546,complicated cockroach,trust_intelligent_1,p0232,78
547,complicated cockroach,trust_intelligent_1,p0233,62
548,complicated cockroach,trust_intelligent_1,p0237,78
549,complicated cockroach,trust_intelligent_1,p0258,68
550,complicated cockroach,trust_intelligent_1,p0268,45
551,complicated cockroach,trust_intelligent_1,p0274,78
552,complicated cockroach,trust_intelligent_1,p0275,35
553,complicated cockroach,trust_intelligent_1,p0277,62
554,complicated cockroach,trust_intelligent_1,p0288,78
555,complicated cockroach,trust_intelligent_1,p0291,78
556,complicated cockroach,trust_intelligent_1,p0307,62
557,complicated cockroach,trust_intelligent_1,p0308,72
558,complicated cockroach,trust_intelligent_1,p0317,45
559,complicated cockroach,trust_intelligent_1,p0325,78
560,complicated cockroach,trust_intelligent_1,p0327,78
561,complicated cockroach,trust_intelligent_1,p0334,78
562,complicated cockroach,trust_intelligent_1,p0336,78
563,complicated cockroach,trust_intelligent_1,p0338,45
564,complicated cockroach,trust_intelligent_1,p0342,78
565,complicated cockroach,trust_intelligent_1,p0349,62
566,complicated cockroach,trust_intelligent_1,p0356,62
567,complicated cockroach,trust_intelligent_1,p0358,72
568,complicated cockroach,trust_intelligent_1,p0363,78
569,complicated cockroach,trust_intelligent_1,p0364,78
570,complicated cockroach,trust_intelligent_1,p0369,78
571,complicated cockroach,trust_intelligent_1,p0370,62
572,complicated cockroach,trust_intelligent_1,p0371,68
573,complicated cockroach,trust_intelligent_1,p0379,62
574,complicated cockroach,trust_intelligent_1,p0386,78
