,condition,outcome,persona,response
87,control neckties,gender,p0441,2
88,control neckties,gender,p0442,2
89,control neckties,gender,p0449,1
90,control neckties,gender,p0450,2
91,control neckties,gender,p0465,1
92,control neckties,gender,p0471,2
93,control neckties,gender,p0477,2
94,control neckties,gender,p0483,2
95,control neckties,gender,p0486,1
96,control neckties,gender,p0487,1
97,control neckties,gender,p0489,1
98,control neckties,gender,p0497,1
99,control neckties,gender,p0502,1
100,control neckties,gender,p0503,2
101,control neckties,gender,p0506,1
102,control neckties,gender,p0511,1
103,control neckties,gender,p0523,2
104,control neckties,gender,p0534,1
105,control neckties,gender,p0536,1
106,control neckties,gender,p0542,1
107,control neckties,gender,p0547,2
108,control neckties,gender,p0553,1
109,control neckties,gender,p0559,2
110,control neckties,gender,p0566,1
111,control neckties,gender,p0568,2
112,control neckties,gender,p0570,1
113,control neckties,gender,p0573,2
114,control neckties,gender,p0578,1
115,control neckties,gender,p0594,1
116,control neckties,gender,p0597,1
117,control neckties,gender,p0601,1
118,control neckties,gender,p0602,2
119,control neckties,gender,p0605,1
120,control neckties,gender,p0615,1
121,control neckties,gender,p0620,1
122,control neckties,gender,p0626,2
123,control neckties,gender,p0629,2
124,control neckties,gender,p0633,2
125,control neckties,gender,p0638,2
126,control neckties,gender,p0639,1
127,control neckties,gender,p0640,2
128,control neckties,gender,p0655,2
129,control neckties,gender,p0656,1
130,control neckties,gender,p0658,1
131,control neckties,gender,p0661,1
132,control neckties,gender,p0669,1
133,control neckties,gender,p0670,2
134,control neckties,gender,p0672,2
135,control neckties,gender,p0674,1
136,control neckties,gender,p0678,1
137,control neckties,gender,p0683,2
138,control neckties,gender,p0686,1
139,control neckties,gender,p0687,1
140,control neckties,gender,p0698,2
141,control neckties,gender,p0700,1
142,control neckties,gender,p0703,1
143,control neckties,gender,p0718,1
144,control neckties,gender,p0744,2
145,control neckties,gender,p0745,1
146,control neckties,gender,p0753,2
147,control neckties,gender,p0770,1
148,control neckties,gender,p0771,1
149,control neckties,gender,p0777,1
150,control neckties,gender,p0779,1
151,control neckties,gender,p0780,2
152,control neckties,gender,p0783,1
153,control neckties,gender,p0785,2
154,control neckties,gender,p0786,2
155,control neckties,gender,p0794,1
156,control neckties,gender,p0798,1
157,control neckties,gender,p0800,1
158,control neckties,gender,p0820,2
159,control neckties,gender,p0841,2
160,control neckties,gender,p0849,1
161,control neckties,gender,p0862,1
162,control neckties,gender,p0867,2
163,control neckties,gender,p0869,1
164,control neckties,gender,p0872,1
165,control neckties,gender,p0880,2
166,control neckties,gender,p0891,1
167,control neckties,gender,p0916,2
168,control neckties,gender,p0917,2
169,control neckties,gender,p0919,2
170,control neckties,gender,p0922,2
171,control neckties,gender,p0925,2
172,control neckties,gender,p0927,1
173,control neckties,gender,p0929,2
174,control neckties,gender,p0930,1
175,control neckties,gender,p0931,2
176,control neckties,gender,p0933,2
177,control neckties,gender,p0934,2
178,control neckties,gender,p0936,2
179,control neckties,gender,p0938,1
180,control neckties,gender,p0939,2
181,control neckties,gender,p0946,1
182,control neckties,gender,p0951,1
183,control neckties,gender,p0956,2
184,control neckties,gender,p0962,2
185,control neckties,gender,p0963,1
186,control neckties,gender,p0969,1
187,control neckties,gender,p0972,1
188,control neckties,gender,p0975,1
189,control neckties,gender,p0985,2
190,control neckties,gender,p0993,1
191,control neckties,gender,p0996,2
192,control neckties,gender,p1011,1
193,control neckties,gender,p1017,2
194,control neckties,gender,p1020,1
195,control neckties,gender,p1022,1
196,control neckties,gender,p1024,2
197,control neckties,gender,p1027,1
198,control neckties,gender,p1028,1
199,control neckties,gender,p1029,2
200,control neckties,gender,p1032,1
201,control neckties,gender,p1040,1
202,control neckties,gender,p1047,1
203,control neckties,gender,p1048,1
204,control neckties,gender,p1053,2
205,control neckties,gender,p1057,1
206,control neckties,gender,p1058,2
207,control neckties,gender,p1063,1
208,control neckties,gender,p1064,2
209,control neckties,gender,p1065,1
210,control neckties,gender,p1069,2
211,control neckties,gender,p1072,1
212,control neckties,gender,p1073,1
213,control neckties,gender,p1075,2
214,control neckties,gender,p1076,2
215,control neckties,gender,p1083,2
216,control neckties,gender,p1089,1
217,control neckties,gender,p1093,1
218,control neckties,gender,p1096,2
219,control neckties,gender,p1100,1
220,control neckties,gender,p1106,2
221,control neckties,gender,p1107,2
222,control neckties,gender,p1113,1
223,control neckties,gender,p1117,1
224,control neckties,gender,p1120,1
225,control neckties,gender,p1134,1
226,control neckties,gender,p1136,1
227,control neckties,gender,p1138,2
228,control neckties,gender,p1144,1
229,control neckties,gender,p1145,1
230,control neckties,gender,p1147,2
231,control neckties,gender,p1148,1
232,control neckties,gender,p1154,2
233,control neckties,gender,p1159,1
234,control neckties,gender,p1167,1
235,control neckties,gender,p1175,2
236,control neckties,gender,p1178,2
237,control neckties,gender,p1184,2
238,control neckties,gender,p1186,1
239,control neckties,gender,p1196,1
240,control neckties,gender,p1197,2
241,control neckties,gender,p1203,1
242,control neckties,gender,p1219,2
243,control neckties,gender,p1225,1
244,control neckties,gender,p1234,2
245,control neckties,gender,p1242,1
246,control neckties,gender,p1244,1
247,control neckties,gender,p1249,2
248,control neckties,gender,p1250,1
249,control neckties,gender,p1256,1
250,control neckties,gender,p1258,2
251,control neckties,gender,p1260,1
252,control neckties,gender,p1262,1
253,control neckties,gender,p1264,2
254,control neckties,gender,p1265,2
255,control neckties,gender,p1269,1
256,control neckties,gender,p1272,2
257,control neckties,gender,p1278,1
258,control neckties,gender,p1281,2
259,control neckties,gender,p1292,1
260,control neckties,gender,p1299,2
261,control neckties,gender,p1312,2
262,control neckties,gender,p1322,1
263,control neckties,gender,p1326,2
264,control neckties,gender,p1330,2
265,control neckties,gender,p1335,2
266,control neckties,gender,p1337,1
267,control neckties,gender,p1340,1
268,control neckties,gender,p1345,1
269,control neckties,gender,p1351,1
270,control neckties,gender,p1355,2
271,control neckties,gender,p1362,2
272,control neckties,gender,p1365,1
273,control neckties,gender,p1366,2
274,control neckties,gender,p1367,1
275,control neckties,gender,p1370,2
276,control neckties,gender,p1371,1
277,control neckties,gender,p1373,2
278,control neckties,gender,p1375,2
279,control neckties,gender,p1376,2
280,control neckties,gender,p1379,2
281,control neckties,gender,p1381,2
282,control neckties,gender,p1393,2
283,control neckties,gender,p1396,2
284,control neckties,gender,p1398,1
285,control neckties,gender,p1404,2
286,control neckties,gender,p1406,1
287,control neckties,gender,p1407,2
288,control neckties,gender,p1409,1
289,control neckties,gender,p1412,1
290,control neckties,gender,p1414,1
291,control neckties,gender,p1424,1
292,control neckties,gender,p1425,1
293,control neckties,gender,p1429,2
294,control neckties,gender,p1434,1
295,control neckties,gender,p1441,1
296,control neckties,gender,p1445,1
297,control neckties,gender,p1450,1
298,control neckties,gender,p1454,1
299,control neckties,gender,p1456,1
300,control neckties,gender,p1457,2
301,control neckties,gender,p1458,1
302,control neckties,gender,p1469,1
303,control neckties,gender,p1470,1
304,control neckties,gender,p1481,1
305,control neckties,gender,p1488,2
306,control neckties,gender,p1492,1
307,control neckties,gender,p1495,1
308,control neckties,gender,p1497,2
309,control neckties,gender,p1499,1
310,control neckties,gender,p1503,1
311,control neckties,gender,p1511,1
312,control neckties,gender,p1512,2
313,control neckties,gender,p1518,2
314,control neckties,gender,p1519,2
315,control neckties,gender,p1520,2
316,control neckties,gender,p1524,2
317,control neckties,gender,p1526,2
318,control neckties,gender,p1537,1
319,control neckties,gender,p1545,2
320,control neckties,gender,p1547,2
321,control neckties,gender,p1552,1
322,control neckties,gender,p1567,1
323,control neckties,gender,p1568,2
324,control neckties,gender,p1579,2
325,control neckties,gender,p1587,2
326,control neckties,gender,p1596,1
327,control neckties,gender,p1600,1
328,control neckties,gender,p1603,2
329,control neckties,gender,p1604,2
330,control neckties,gender,p1610,2
331,control neckties,gender,p1618,1
332,control neckties,gender,p1619,1
333,control neckties,gender,p1622,1
334,control neckties,gender,p1623,1
335,control neckties,gender,p1630,1
336,control neckties,gender,p1641,1
337,control neckties,gender,p1649,1
338,control neckties,gender,p1652,1
339,control neckties,gender,p1665,1
340,control neckties,gender,p1669,1
341,control neckties,gender,p1685,1
342,control neckties,gender,p1693,2
343,control neckties,gender,p1698,1
344,control neckties,gender,p1704,1
345,control neckties,gender,p1711,1
346,control neckties,gender,p1718,1
347,control neckties,gender,p1732,1
348,control neckties,gender,p1739,1
349,control neckties,gender,p1741,1
350,control neckties,gender,p1746,1
351,control neckties,gender,p1751,1
352,control neckties,gender,p1754,2
353,control neckties,gender,p1769,2
354,control neckties,gender,p1771,2
355,control neckties,gender,p1776,1
356,control neckties,gender,p1780,1
357,control neckties,gender,p1785,2
358,control neckties,gender,p1791,1
359,control neckties,gender,p1793,1
360,control neckties,gender,p1796,1
361,control neckties,gender,p1805,1
362,control neckties,gender,p1812,1
363,control neckties,gender,p1816,2
364,control neckties,gender,p1819,1
365,control neckties,gender,p1825,1
366,control neckties,gender,p1836,1
367,control neckties,gender,p1839,2
368,control neckties,gender,p1861,1
369,control neckties,gender,p1863,1
370,control neckties,gender,p1873,1
371,control neckties,gender,p1875,1
372,control neckties,gender,p1876,2
373,control neckties,gender,p1877,2
374,control neckties,gender,p1880,2
375,control neckties,gender,p1883,1
376,control neckties,gender,p1889,1
377,control neckties,gender,p1893,1
378,control neckties,gender,p1896,1
379,control neckties,gender,p1913,1
380,control neckties,gender,p1922,1
381,control neckties,gender,p1930,1
382,control neckties,gender,p1935,1
383,control neckties,gender,p1940,1
384,control neckties,gender,p1948,2
385,control neckties,gender,p1950,2
386,control neckties,gender,p1954,1
387,control neckties,gender,p1956,2
388,control neckties,gender,p1958,1
389,control neckties,gender,p1967,2
390,control neckties,gender,p1973,1
391,control neckties,gender,p1978,1
392,control neckties,gender,p1983,1
393,control neckties,gender,p1984,2
394,control neckties,gender,p1995,1
395,control neckties,gender,p1996,2
396,control neckties,gender,p1997,1
397,control neckties,gender,p2001,2
398,control neckties,gender,p2002,2
399,control neckties,gender,p2013,2
400,control neckties,gender,p2014,2
401,control neckties,gender,p2016,1
402,control neckties,gender,p2018,1
403,control neckties,gender,p2023,2
404,control neckties,gender,p2025,1
405,control neckties,gender,p2028,1
406,control neckties,gender,p2030,2
407,control neckties,gender,p2033,1
408,control neckties,gender,p2040,1
409,control neckties,gender,p2051,2
410,control neckties,gender,p2052,1
411,control neckties,gender,p2066,1
412,control neckties,gender,p2067,1
413,control neckties,gender,p2073,1
414,control neckties,gender,p2077,2
415,control neckties,gender,p2078,2
416,control neckties,gender,p2086,1
417,control neckties,gender,p2089,1
418,control neckties,gender,p2093,1
419,control neckties,gender,p2094,2
420,control neckties,gender,p2111,2
421,control neckties,gender,p2117,2
422,control neckties,gender,p2121,1
423,control neckties,gender,p2127,1
424,control neckties,gender,p2141,1
425,control neckties,gender,p2142,2
426,control neckties,gender,p2143,1
427,control neckties,gender,p2153,2
428,control neckties,gender,p2155,2
429,control neckties,gender,p2169,1
430,control neckties,gender,p2187,1
431,control neckties,gender,p2188,1
432,control neckties,gender,p2197,2
433,control neckties,gender,p2213,2
434,control neckties,gender,p2214,2
435,control neckties,gender,p2215,2
436,control neckties,gender,p2220,1
437,control neckties,gender,p2223,2
438,control neckties,gender,p2229,1
439,control neckties,gender,p2234,2
440,control neckties,gender,p2237,2
441,control neckties,gender,p2238,1
442,control neckties,gender,p2244,2
443,control neckties,gender,p2248,2
444,control neckties,gender,p2252,1
445,control neckties,gender,p2255,1
446,control neckties,gender,p2261,1
447,control neckties,gender,p2263,2
448,control neckties,gender,p2273,2
449,control neckties,gender,p2275,2
450,control neckties,gender,p2276,2
451,control neckties,gender,p2283,2
452,control neckties,gender,p2287,2
453,control neckties,gender,p2296,1
454,control neckties,gender,p2298,1
455,control neckties,gender,p2304,1
456,control neckties,gender,p2310,2
457,control neckties,gender,p2322,2
458,control neckties,gender,p2326,2
459,control neckties,gender,p2330,2
460,control neckties,gender,p2331,1
461,control neckties,gender,p2333,1
462,control neckties,gender,p2347,2
463,control neckties,gender,p2350,2
464,control neckties,gender,p2351,1
465,control neckties,gender,p2353,2
466,control neckties,gender,p2355,2
467,control neckties,gender,p2363,2
468,control neckties,gender,p2378,2
469,control neckties,gender,p2380,1
470,control neckties,gender,p2387,2
471,control neckties,gender,p2398,1
472,control neckties,gender,p2400,1
473,control neckties,gender,p2403,2
474,control neckties,gender,p2408,2
475,control neckties,gender,p2418,2
476,control neckties,gender,p2426,1
477,control neckties,gender,p2428,2
478,control neckties,gender,p2434,2
479,control neckties,gender,p2446,1
480,control neckties,gender,p2452,1
481,control neckties,gender,p2454,2
482,control neckties,gender,p2462,1
483,control neckties,gender,p2467,1
484,control neckties,gender,p2482,2
485,control neckties,gender,p2489,1
486,control neckties,gender,p2490,2
487,control neckties,gender,p2494,2
488,control neckties,gender,p2502,1
489,control neckties,gender,p2503,2
490,control neckties,gender,p2522,1
491,control neckties,gender,p2524,1
492,control neckties,gender,p2533,2
493,control neckties,gender,p2566,2
494,control neckties,gender,p2571,1
495,control neckties,gender,p2573,1
496,control neckties,gender,p2582,1
497,control neckties,gender,p2591,1
498,control neckties,gender,p2592,2
499,control neckties,gender,p2595,2
500,control neckties,year_birth,p0016,1970
501,control neckties,year_birth,p0022,1991
502,control neckties,year_birth,p0023,1958
503,control neckties,year_birth,p0026,1965
504,control neckties,year_birth,p0034,1950
505,control neckties,year_birth,p0036,1994
506,control neckties,year_birth,p0037,1969
507,control neckties,year_birth,p0042,1960
508,control neckties,year_birth,p0057,1981
509,control neckties,year_birth,p0066,1966
510,control neckties,year_birth,p0069,1986
511,control neckties,year_birth,p0072,1987
512,control neckties,year_birth,p0073,1982
513,control neckties,year_birth,p0082,1973
514,control neckties,year_birth,p0091,1995
515,control neckties,year_birth,p0092,1980
516,control neckties,year_birth,p0093,1947
517,control neckties,year_birth,p0095,1946
518,control neckties,year_birth,p0107,1964
519,control neckties,year_birth,p0114,1987
520,control neckties,year_birth,p0116,1986
521,control neckties,year_birth,p0118,1998
522,control neckties,year_birth,p0119,1989
523,control neckties,year_birth,p0126,1961
524,control neckties,year_birth,p0129,1951
525,control neckties,year_birth,p0136,1986
526,control neckties,year_birth,p0138,1947
527,control neckties,year_birth,p0144,1989
528,control neckties,year_birth,p0150,1975
529,control neckties,year_birth,p0152,1973
530,control neckties,year_birth,p0158,1948
531,control neckties,year_birth,p0161,1984
532,control neckties,year_birth,p0164,1955
533,control neckties,year_birth,p0175,1954
534,control neckties,year_birth,p0177,1972
535,control neckties,year_birth,p0178,1991
536,control neckties,year_birth,p0181,1970
537,control neckties,year_birth,p0186,1968
538,control neckties,year_birth,p0196,1993
539,control neckties,year_birth,p0198,1949
540,control neckties,year_birth,p0202,1950
541,control neckties,year_birth,p0205,1944
542,control neckties,year_birth,p0207,1932
543,control neckties,year_birth,p0211,1947
544,control neckties,year_birth,p0227,1978
545,control neckties,year_birth,p0229,1957
546,control neckties,year_birth,p0232,1939
547,control neckties,year_birth,p0233,1951
548,control neckties,year_birth,p0237,1984
549,control neckties,year_birth,p0258,1936
550,control neckties,year_birth,p0268,1927
551,control neckties,year_birth,p0274,1981
552,control neckties,year_birth,p0275,1970
553,control neckties,year_birth,p0277,1975
554,control neckties,year_birth,p0288,1970
555,control neckties,year_birth,p0291,1936
556,control neckties,year_birth,p0307,1996
557,control neckties,year_birth,p0308,1998
558,control neckties,year_birth,p0317,1960
559,control neckties,year_birth,p0325,1989
560,control neckties,year_birth,p0327,1958
561,control neckties,year_birth,p0334,1956
562,control neckties,year_birth,p0336,1987
563,control neckties,year_birth,p0338,1977
564,control neckties,year_birth,p0342,1981
565,control neckties,year_birth,p0349,1975
566,control neckties,year_birth,p0356,1991
567,control neckties,year_birth,p0358,1956
568,control neckties,year_birth,p0363,1956
569,control neckties,year_birth,p0364,1981
570,control neckties,year_birth,p0369,1989
571,control neckties,year_birth,p0370,1983
572,control neckties,year_birth,p0371,1959
573,control neckties,year_birth,p0379,1962
574,control neckties,year_birth,p0386,1986
575,control neckties,year_birth,p0396,1987
576,control neckties,year_birth,p0403,1988
577,control neckties,year_birth,p0405,1990
578,control neckties,year_birth,p0412,1963
579,control neckties,year_birth,p0415,1992
580,control neckties,year_birth,p0416,1982
581,control neckties,year_birth,p0417,1983
582,control neckties,year_birth,p0418,1952
583,control neckties,year_birth,p0430,1944
584,control neckties,year_birth,p0431,1998
585,control neckties,year_birth,p0434,1964
586,control neckties,year_birth,p0438,1977
587,control neckties,year_birth,p0441,1988
588,control neckties,year_birth,p0442,1994
589,control neckties,year_birth,p0449,1957
590,control neckties,year_birth,p0450,1951
591,control neckties,year_birth,p0465,1965
592,control neckties,year_birth,p0471,1987
593,control neckties,year_birth,p0477,1970
594,control neckties,year_birth,p0483,1993
595,control neckties,year_birth,p0486,1990
596,control neckties,year_birth,p0487,1983
597,control neckties,year_birth,p0489,1959
598,control neckties,year_birth,p0497,1946
599,control neckties,year_birth,p0502,1953
600,control neckties,year_birth,p0503,1991
601,control neckties,year_birth,p0506,1987
602,control neckties,year_birth,p0511,1989
603,control neckties,year_birth,p0523,1993
604,control neckties,year_birth,p0534,1954
605,control neckties,year_birth,p0536,1982
606,control neckties,year_birth,p0542,1948
607,control neckties,year_birth,p0547,1954
608,control neckties,year_birth,p0553,1966
609,control neckties,year_birth,p0559,1991
610,control neckties,year_birth,p0566,1984
611,control neckties,year_birth,p0568,1972
612,control neckties,year_birth,p0570,1977
613,control neckties,year_birth,p0573,1987
614,control neckties,year_birth,p0578,1967
615,control neckties,year_birth,p0594,1984
616,control neckties,year_birth,p0597,1958
617,control neckties,year_birth,p0601,1996
618,control neckties,year_birth,p0602,1952
619,control neckties,year_birth,p0605,1987
620,control neckties,year_birth,p0615,1966
621,control neckties,year_birth,p0620,1994
622,control neckties,year_birth,p0626,1980
623,control neckties,year_birth,p0629,1995
624,control neckties,year_birth,p0633,1996
625,control neckties,year_birth,p0638,1989
626,control neckties,year_birth,p0639,1976
627,control neckties,year_birth,p0640,1951
628,control neckties,year_birth,p0655,1998
629,control neckties,year_birth,p0656,1991
630,control neckties,year_birth,p0658,1968
631,control neckties,year_birth,p0661,1988
632,control neckties,year_birth,p0669,1960
633,control neckties,year_birth,p0670,1980
634,control neckties,year_birth,p0672,1973
635,control neckties,year_birth,p0674,1985
636,control neckties,year_birth,p0678,1978
637,control neckties,year_birth,p0683,1949
638,control neckties,year_birth,p0686,1977
639,control neckties,year_birth,p0687,1953
640,control neckties,year_birth,p0698,1963
641,control neckties,year_birth,p0700,1981
642,control neckties,year_birth,p0703,1970
643,control neckties,year_birth,p0718,1984
644,control neckties,year_birth,p0744,1987
645,control neckties,year_birth,p0745,1987
646,control neckties,year_birth,p0753,1992
647,control neckties,year_birth,p0770,1985
648,control neckties,year_birth,p0771,1964
649,control neckties,year_birth,p0777,1982
650,control neckties,year_birth,p0779,1964
651,control neckties,year_birth,p0780,1970
652,control neckties,year_birth,p0783,1947
653,control neckties,year_birth,p0785,1994
654,control neckties,year_birth,p0786,1970
655,control neckties,year_birth,p0794,1952
656,control neckties,year_birth,p0798,1947
657,control neckties,year_birth,p0800,1967
658,control neckties,year_birth,p0820,1982
659,control neckties,year_birth,p0841,1985
660,control neckties,year_birth,p0849,1970
661,control neckties,year_birth,p0862,1989
662,control neckties,year_birth,p0867,1969
663,control neckties,year_birth,p0869,1955
664,control neckties,year_birth,p0872,1972
665,control neckties,year_birth,p0880,1993
666,control neckties,year_birth,p0891,1984
667,control neckties,year_birth,p0916,1989
668,control neckties,year_birth,p0917,1987
669,control neckties,year_birth,p0919,1991
670,control neckties,year_birth,p0922,1957
671,control neckties,year_birth,p0925,1966
672,control neckties,year_birth,p0927,1990
673,control neckties,year_birth,p0929,1991
674,control neckties,year_birth,p0930,1984
675,control neckties,year_birth,p0931,1958
676,control neckties,year_birth,p0933,1986
677,control neckties,year_birth,p0934,1978
678,control neckties,year_birth,p0936,1976
679,control neckties,year_birth,p0938,1982
680,control neckties,year_birth,p0939,1984
681,control neckties,year_birth,p0946,1980
682,control neckties,year_birth,p0951,1963
683,control neckties,year_birth,p0956,1988
684,control neckties,year_birth,p0962,1942
685,control neckties,year_birth,p0963,1990
686,control neckties,year_birth,p0969,1960
687,control neckties,year_birth,p0972,1956
688,control neckties,year_birth,p0975,1952
689,control neckties,year_birth,p0985,1994
690,control neckties,year_birth,p0993,1983
691,control neckties,year_birth,p0996,1956
692,control neckties,year_birth,p1011,1961
693,control neckties,year_birth,p1017,1992
694,control neckties,year_birth,p1020,1953
695,control neckties,year_birth,p1022,1995
696,control neckties,year_birth,p1024,1972
697,control neckties,year_birth,p1027,1996
698,control neckties,year_birth,p1028,1985
699,control neckties,year_birth,p1029,1986
700,control neckties,year_birth,p1032,1972
701,control neckties,year_birth,p1040,1990
702,control neckties,year_birth,p1047,1997
703,control neckties,year_birth,p1048,1985
704,control neckties,year_birth,p1053,1987
705,control neckties,year_birth,p1057,1986
706,control neckties,year_birth,p1058,1988
707,control neckties,year_birth,p1063,1960
708,control neckties,year_birth,p1064,1955
709,control neckties,year_birth,p1065,1955
710,control neckties,year_birth,p1069,1981
711,control neckties,year_birth,p1072,1986
712,control neckties,year_birth,p1073,1980
713,control neckties,year_birth,p1075,1965
714,control neckties,year_birth,p1076,1997
715,control neckties,year_birth,p1083,1950
716,control neckties,year_birth,p1089,1992
717,control neckties,year_birth,p1093,1995
718,control neckties,year_birth,p1096,1988
719,control neckties,year_birth,p1100,1972
720,control neckties,year_birth,p1106,1988
721,control neckties,year_birth,p1107,1955
722,control neckties,year_birth,p1113,1984
723,control neckties,year_birth,p1117,1940
724,control neckties,year_birth,p1120,1956
725,control neckties,year_birth,p1134,1951
726,control neckties,year_birth,p1136,1967
727,control neckties,year_birth,p1138,1969
728,control neckties,year_birth,p1144,1962
729,control neckties,year_birth,p1145,1952
730,control neckties,year_birth,p1147,1989
731,control neckties,year_birth,p1148,1982
732,control neckties,year_birth,p1154,1985
733,control neckties,year_birth,p1159,1957
734,control neckties,year_birth,p1167,1965
735,control neckties,year_birth,p1175,1989
736,control neckties,year_birth,p1178,1989
737,control neckties,year_birth,p1184,1979
738,control neckties,year_birth,p1186,1970
739,control neckties,year_birth,p1196,1996
740,control neckties,year_birth,p1197,1974
741,control neckties,year_birth,p1203,1954
742,control neckties,year_birth,p1219,1994
743,control neckties,year_birth,p1225,1952
744,control neckties,year_birth,p1234,1996
745,control neckties,year_birth,p1242,1954
746,control neckties,year_birth,p1244,1976
747,control neckties,year_birth,p1249,1972
748,control neckties,year_birth,p1250,1960
749,control neckties,year_birth,p1256,1979
750,control neckties,year_birth,p1258,1986
751,control neckties,year_birth,p1260,1982
752,control neckties,year_birth,p1262,1972
753,control neckties,year_birth,p1264,1997
754,control neckties,year_birth,p1265,1987
755,control neckties,year_birth,p1269,1983
756,control neckties,year_birth,p1272,1998
757,control neckties,year_birth,p1278,1988
758,control neckties,year_birth,p1281,1989
759,control neckties,year_birth,p1292,1990
760,control neckties,year_birth,p1299,1964
761,control neckties,year_birth,p1312,1984
762,control neckties,year_birth,p1322,1986
763,control neckties,year_birth,p1326,1985
764,control neckties,year_birth,p1330,1962
765,control neckties,year_birth,p1335,1991
766,control neckties,year_birth,p1337,1965
767,control neckties,year_birth,p1340,1983
768,control neckties,year_birth,p1345,1960
769,control neckties,year_birth,p1351,1932
770,control neckties,year_birth,p1355,1991
771,control neckties,year_birth,p1362,1941
772,control neckties,year_birth,p1365,1961
773,control neckties,year_birth,p1366,1958
774,control neckties,year_birth,p1367,1984
775,control neckties,year_birth,p1370,1936
776,control neckties,year_birth,p1371,1969
777,control neckties,year_birth,p1373,1991
778,control neckties,year_birth,p1375,1980
779,control neckties,year_birth,p1376,1986
780,control neckties,year_birth,p1379,1977
781,control neckties,year_birth,p1381,1952
782,control neckties,year_birth,p1393,1974
783,control neckties,year_birth,p1396,1970
784,control neckties,year_birth,p1398,1978
785,control neckties,year_birth,p1404,1960
786,control neckties,year_birth,p1406,1961
787,control neckties,year_birth,p1407,1987
788,control neckties,year_birth,p1409,1954
789,control neckties,year_birth,p1412,1966
790,control neckties,year_birth,p1414,1981
791,control neckties,year_birth,p1424,1968
792,control neckties,year_birth,p1425,1968
793,control neckties,year_birth,p1429,1971
794,control neckties,year_birth,p1434,1976
795,control neckties,year_birth,p1441,1975
796,control neckties,year_birth,p1445,1956
797,control neckties,year_birth,p1450,1993
798,control neckties,year_birth,p1454,1967
799,control neckties,year_birth,p1456,1978
800,control neckties,year_birth,p1457,1987
801,control neckties,year_birth,p1458,1966
802,control neckties,year_birth,p1469,1979
803,control neckties,year_birth,p1470,1961
804,control neckties,year_birth,p1481,1958
805,control neckties,year_birth,p1488,1973
806,control neckties,year_birth,p1492,1976
807,control neckties,year_birth,p1495,1943
808,control neckties,year_birth,p1497,1965
809,control neckties,year_birth,p1499,1993
810,control neckties,year_birth,p1503,1963
811,control neckties,year_birth,p1511,1960
812,control neckties,year_birth,p1512,1989
813,control neckties,year_birth,p1518,1992
