,condition,outcome,persona,response
124,worse wildfowl,trust_competent_1,p0633,68
125,worse wildfowl,trust_competent_1,p0638,75
126,worse wildfowl,trust_competent_1,p0639,75
127,worse wildfowl,trust_competent_1,p0640,62
128,worse wildfowl,trust_competent_1,p0655,"75
"
129,worse wildfowl,trust_competent_1,p0656,78
130,worse wildfowl,trust_competent_1,p0658,65
131,worse wildfowl,trust_competent_1,p0661,"65
"
132,worse wildfowl,trust_competent_1,p0669,78
133,worse wildfowl,trust_competent_1,p0670,"62
"
134,worse wildfowl,trust_competent_1,p0672,75
135,worse wildfowl,trust_competent_1,p0674,78
136,worse wildfowl,trust_competent_1,p0678,78
137,worse wildfowl,trust_competent_1,p0683,75
138,worse wildfowl,trust_competent_1,p0686,68
139,worse wildfowl,trust_competent_1,p0687,75
140,worse wildfowl,trust_competent_1,p0698,68
141,worse wildfowl,trust_competent_1,p0700,68
142,worse wildfowl,trust_competent_1,p0703,65
143,worse wildfowl,trust_competent_1,p0718,68
144,worse wildfowl,trust_competent_1,p0744,78
145,worse wildfowl,trust_competent_1,p0745,"75
"
146,worse wildfowl,trust_competent_1,p0753,65
147,worse wildfowl,trust_competent_1,p0770,"75
"
148,worse wildfowl,trust_competent_1,p0771,75
149,worse wildfowl,trust_competent_1,p0777,"75
"
150,worse wildfowl,trust_competent_1,p0779,78
151,worse wildfowl,trust_competent_1,p0780,68
152,worse wildfowl,trust_competent_1,p0783,68
153,worse wildfowl,trust_competent_1,p0785,"65
"
154,worse wildfowl,trust_competent_1,p0786,68
155,worse wildfowl,trust_competent_1,p0794,45
156,worse wildfowl,trust_competent_1,p0798,35
157,worse wildfowl,trust_competent_1,p0800,78
158,worse wildfowl,trust_competent_1,p0820,45
159,worse wildfowl,trust_competent_1,p0841,68
160,worse wildfowl,trust_competent_1,p0849,68
161,worse wildfowl,trust_competent_1,p0862,78
162,worse wildfowl,trust_competent_1,p0867,75
163,worse wildfowl,trust_competent_1,p0869,78
164,worse wildfowl,trust_competent_1,p0872,75
165,worse wildfowl,trust_competent_1,p0880,75
166,worse wildfowl,trust_competent_1,p0891,72
167,worse wildfowl,trust_competent_1,p0916,78
168,worse wildfowl,trust_competent_1,p0917,78
169,worse wildfowl,trust_competent_1,p0919,78
170,worse wildfowl,trust_competent_1,p0922,65
171,worse wildfowl,trust_competent_1,p0925,"72
"
172,worse wildfowl,trust_competent_1,p0927,75
173,worse wildfowl,trust_competent_1,p0929,68
174,worse wildfowl,trust_competent_1,p0930,68
175,worse wildfowl,trust_competent_1,p0931,"45
"
176,worse wildfowl,trust_competent_1,p0933,68
177,worse wildfowl,trust_competent_1,p0934,35
178,worse wildfowl,trust_competent_1,p0936,78
179,worse wildfowl,trust_competent_1,p0938,78
180,worse wildfowl,trust_competent_1,p0939,"65
"
181,worse wildfowl,trust_competent_1,p0946,"65
"
182,worse wildfowl,trust_competent_1,p0951,68
183,worse wildfowl,trust_competent_1,p0956,78
184,worse wildfowl,trust_competent_1,p0962,65
185,worse wildfowl,trust_competent_1,p0963,78
186,worse wildfowl,trust_competent_1,p0969,65
187,worse wildfowl,trust_competent_1,p0972,62
188,worse wildfowl,trust_competent_1,p0975,68
189,worse wildfowl,trust_competent_1,p0985,65
190,worse wildfowl,trust_competent_1,p0993,75
191,worse wildfowl,trust_competent_1,p0996,"65
"
192,worse wildfowl,trust_competent_1,p1011,62
193,worse wildfowl,trust_competent_1,p1017,"62
"
194,worse wildfowl,trust_competent_1,p1020,"72
"
195,worse wildfowl,trust_competent_1,p1022,75
196,worse wildfowl,trust_competent_1,p1024,45
197,worse wildfowl,trust_competent_1,p1027,78
198,worse wildfowl,trust_competent_1,p1028,75
199,worse wildfowl,trust_competent_1,p1029,55
200,worse wildfowl,trust_competent_1,p1032,68
201,worse wildfowl,trust_competent_1,p1040,75
202,worse wildfowl,trust_competent_1,p1047,65
203,worse wildfowl,trust_competent_1,p1048,"62
"
204,worse wildfowl,trust_competent_1,p1053,68
205,worse wildfowl,trust_competent_1,p1057,68
206,worse wildfowl,trust_competent_1,p1058,68
207,worse wildfowl,trust_competent_1,p1063,"65
"
208,worse wildfowl,trust_competent_1,p1064,75
209,worse wildfowl,trust_competent_1,p1065,68
210,worse wildfowl,trust_competent_1,p1069,65
211,worse wildfowl,trust_competent_1,p1072,78
212,worse wildfowl,trust_competent_1,p1073,"72
"
213,worse wildfowl,trust_competent_1,p1075,75
214,worse wildfowl,trust_competent_1,p1076,"65
"
215,worse wildfowl,trust_competent_1,p1083,62
216,worse wildfowl,trust_competent_1,p1089,"75
"
217,worse wildfowl,trust_competent_1,p1093,78
218,worse wildfowl,trust_competent_1,p1096,75
219,worse wildfowl,trust_competent_1,p1100,"65
"
220,worse wildfowl,trust_competent_1,p1106,"75
"
221,worse wildfowl,trust_competent_1,p1107,65
222,worse wildfowl,trust_competent_1,p1113,65
223,worse wildfowl,trust_competent_1,p1117,15
224,worse wildfowl,trust_competent_1,p1120,68
225,worse wildfowl,trust_competent_1,p1134,"65
"
226,worse wildfowl,trust_competent_1,p1136,"55
"
227,worse wildfowl,trust_competent_1,p1138,75
228,worse wildfowl,trust_competent_1,p1144,68
229,worse wildfowl,trust_competent_1,p1145,78
230,worse wildfowl,trust_competent_1,p1147,78
231,worse wildfowl,trust_competent_1,p1148,78
232,worse wildfowl,trust_competent_1,p1154,75
233,worse wildfowl,trust_competent_1,p1159,75
234,worse wildfowl,trust_competent_1,p1167,"75
"
235,worse wildfowl,trust_competent_1,p1175,78
236,worse wildfowl,trust_competent_1,p1178,"65
"
237,worse wildfowl,trust_competent_1,p1184,68
238,worse wildfowl,trust_competent_1,p1186,"75
"
239,worse wildfowl,trust_competent_1,p1196,65
240,worse wildfowl,trust_competent_1,p1197,62
241,worse wildfowl,trust_competent_1,p1203,"72
"
242,worse wildfowl,trust_competent_1,p1219,"62
"
243,worse wildfowl,trust_competent_1,p1225,"62
"
244,worse wildfowl,trust_competent_1,p1234,75
245,worse wildfowl,trust_competent_1,p1242,75
246,worse wildfowl,trust_competent_1,p1244,75
247,worse wildfowl,trust_competent_1,p1249,68
248,worse wildfowl,trust_competent_1,p1250,75
249,worse wildfowl,trust_competent_1,p1256,68
250,worse wildfowl,trust_competent_1,p1258,78
251,worse wildfowl,trust_competent_1,p1260,65
252,worse wildfowl,trust_competent_1,p1262,65
253,worse wildfowl,trust_competent_1,p1264,68
254,worse wildfowl,trust_competent_1,p1265,78
255,worse wildfowl,trust_competent_1,p1269,68
256,worse wildfowl,trust_competent_1,p1272,75
257,worse wildfowl,trust_competent_1,p1278,"75
"
258,worse wildfowl,trust_competent_1,p1281,75
259,worse wildfowl,trust_competent_1,p1292,68
260,worse wildfowl,trust_competent_1,p1299,"62
"
261,worse wildfowl,trust_competent_1,p1312,"65
"
262,worse wildfowl,trust_competent_1,p1322,78
263,worse wildfowl,trust_competent_1,p1326,75
264,worse wildfowl,trust_competent_1,p1330,"75
"
265,worse wildfowl,trust_competent_1,p1335,78
266,worse wildfowl,trust_competent_1,p1337,75
267,worse wildfowl,trust_competent_1,p1340,"75
"
268,worse wildfowl,trust_competent_1,p1345,"75
"
269,worse wildfowl,trust_competent_1,p1351,65
270,worse wildfowl,trust_competent_1,p1355,"62
"
271,worse wildfowl,trust_competent_1,p1362,35
272,worse wildfowl,trust_competent_1,p1365,68
273,worse wildfowl,trust_competent_1,p1366,68
274,worse wildfowl,trust_competent_1,p1367,68
275,worse wildfowl,trust_competent_1,p1370,75
276,worse wildfowl,trust_competent_1,p1371,75
277,worse wildfowl,trust_competent_1,p1373,68
278,worse wildfowl,trust_competent_1,p1375,65
279,worse wildfowl,trust_competent_1,p1376,68
280,worse wildfowl,trust_competent_1,p1379,68
281,worse wildfowl,trust_competent_1,p1381,"62
"
282,worse wildfowl,trust_competent_1,p1393,75
283,worse wildfowl,trust_competent_1,p1396,78
284,worse wildfowl,trust_competent_1,p1398,"75
"
285,worse wildfowl,trust_competent_1,p1404,75
286,worse wildfowl,trust_competent_1,p1406,68
287,worse wildfowl,trust_competent_1,p1407,62
288,worse wildfowl,trust_competent_1,p1409,68
289,worse wildfowl,trust_competent_1,p1412,75
290,worse wildfowl,trust_competent_1,p1414,78
291,worse wildfowl,trust_competent_1,p1424,68
292,worse wildfowl,trust_competent_1,p1425,68
293,worse wildfowl,trust_competent_1,p1429,65
294,worse wildfowl,trust_competent_1,p1434,"75
"
295,worse wildfowl,trust_competent_1,p1441,65
296,worse wildfowl,trust_competent_1,p1445,68
297,worse wildfowl,trust_competent_1,p1450,"75
"
298,worse wildfowl,trust_competent_1,p1454,75
299,worse wildfowl,trust_competent_1,p1456,65
300,worse wildfowl,trust_competent_1,p1457,68
301,worse wildfowl,trust_competent_1,p1458,"75
"
302,worse wildfowl,trust_competent_1,p1469,68
303,worse wildfowl,trust_competent_1,p1470,68
304,worse wildfowl,trust_competent_1,p1481,75
305,worse wildfowl,trust_competent_1,p1488,"75
"
306,worse wildfowl,trust_competent_1,p1492,62
307,worse wildfowl,trust_competent_1,p1495,68
308,worse wildfowl,trust_competent_1,p1497,68
309,worse wildfowl,trust_competent_1,p1499,68
310,worse wildfowl,trust_competent_1,p1503,75
311,worse wildfowl,trust_competent_1,p1511,"75
"
312,worse wildfowl,trust_competent_1,p1512,68
313,worse wildfowl,trust_competent_1,p1518,68
314,worse wildfowl,trust_competent_1,p1519,"75
"
315,worse wildfowl,trust_competent_1,p1520,62
316,worse wildfowl,trust_competent_1,p1524,75
317,worse wildfowl,trust_competent_1,p1526,65
318,worse wildfowl,trust_competent_1,p1537,75
319,worse wildfowl,trust_competent_1,p1545,78
320,worse wildfowl,trust_competent_1,p1547,75
321,worse wildfowl,trust_competent_1,p1552,85
322,worse wildfowl,trust_competent_1,p1567,75
323,worse wildfowl,trust_competent_1,p1568,68
324,worse wildfowl,trust_competent_1,p1579,35
325,worse wildfowl,trust_competent_1,p1587,35
326,worse wildfowl,trust_competent_1,p1596,"55
"
327,worse wildfowl,trust_competent_1,p1600,78
328,worse wildfowl,trust_competent_1,p1603,68
329,worse wildfowl,trust_competent_1,p1604,75
330,worse wildfowl,trust_competent_1,p1610,68
331,worse wildfowl,trust_competent_1,p1618,65
332,worse wildfowl,trust_competent_1,p1619,78
333,worse wildfowl,trust_competent_1,p1622,75
334,worse wildfowl,trust_competent_1,p1623,35
335,worse wildfowl,trust_competent_1,p1630,65
336,worse wildfowl,trust_competent_1,p1641,65
337,worse wildfowl,trust_competent_1,p1649,65
338,worse wildfowl,trust_competent_1,p1652,65
339,worse wildfowl,trust_competent_1,p1665,"62
"
340,worse wildfowl,trust_competent_1,p1669,"45
"
341,worse wildfowl,trust_competent_1,p1685,65
342,worse wildfowl,trust_competent_1,p1693,"72
"
343,worse wildfowl,trust_competent_1,p1698,75
344,worse wildfowl,trust_competent_1,p1704,"72
"
345,worse wildfowl,trust_competent_1,p1711,78
346,worse wildfowl,trust_competent_1,p1718,62
347,worse wildfowl,trust_competent_1,p1732,"62
"
348,worse wildfowl,trust_competent_1,p1739,"75
"
349,worse wildfowl,trust_competent_1,p1741,75
350,worse wildfowl,trust_competent_1,p1746,65
351,worse wildfowl,trust_competent_1,p1751,45
352,worse wildfowl,trust_competent_1,p1754,65
353,worse wildfowl,trust_competent_1,p1769,68
354,worse wildfowl,trust_competent_1,p1771,75
355,worse wildfowl,trust_competent_1,p1776,65
356,worse wildfowl,trust_competent_1,p1780,75
357,worse wildfowl,trust_competent_1,p1785,62
358,worse wildfowl,trust_competent_1,p1791,75
359,worse wildfowl,trust_competent_1,p1793,68
360,worse wildfowl,trust_competent_1,p1796,65
361,worse wildfowl,trust_competent_1,p1805,68
362,worse wildfowl,trust_competent_1,p1812,78
363,worse wildfowl,trust_competent_1,p1816,68
364,worse wildfowl,trust_competent_1,p1819,75
365,worse wildfowl,trust_competent_1,p1825,"75
"
366,worse wildfowl,trust_competent_1,p1836,78
367,worse wildfowl,trust_competent_1,p1839,75
368,worse wildfowl,trust_competent_1,p1861,68
369,worse wildfowl,trust_competent_1,p1863,75
370,worse wildfowl,trust_competent_1,p1873,"72
"
371,worse wildfowl,trust_competent_1,p1875,"65
"
372,worse wildfowl,trust_competent_1,p1876,78
373,worse wildfowl,trust_competent_1,p1877,75
374,worse wildfowl,trust_competent_1,p1880,"62
"
375,worse wildfowl,trust_competent_1,p1883,65
376,worse wildfowl,trust_competent_1,p1889,35
377,worse wildfowl,trust_competent_1,p1893,75
378,worse wildfowl,trust_competent_1,p1896,75
379,worse wildfowl,trust_competent_1,p1913,75
380,worse wildfowl,trust_competent_1,p1922,75
381,worse wildfowl,trust_competent_1,p1930,"75
"
382,worse wildfowl,trust_competent_1,p1935,75
383,worse wildfowl,trust_competent_1,p1940,75
384,worse wildfowl,trust_competent_1,p1948,65
385,worse wildfowl,trust_competent_1,p1950,"65
"
386,worse wildfowl,trust_competent_1,p1954,68
387,worse wildfowl,trust_competent_1,p1956,45
388,worse wildfowl,trust_competent_1,p1958,68
389,worse wildfowl,trust_competent_1,p1967,"75
"
390,worse wildfowl,trust_competent_1,p1973,88
391,worse wildfowl,trust_competent_1,p1978,72
392,worse wildfowl,trust_competent_1,p1983,62
393,worse wildfowl,trust_competent_1,p1984,68
394,worse wildfowl,trust_competent_1,p1995,68
395,worse wildfowl,trust_competent_1,p1996,68
396,worse wildfowl,trust_competent_1,p1997,68
397,worse wildfowl,trust_competent_1,p2001,78
398,worse wildfowl,trust_competent_1,p2002,65
399,worse wildfowl,trust_competent_1,p2013,"75
"
400,worse wildfowl,trust_competent_1,p2014,"62
"
401,worse wildfowl,trust_competent_1,p2016,"75
"
402,worse wildfowl,trust_competent_1,p2018,"55
"
403,worse wildfowl,trust_competent_1,p2023,75
404,worse wildfowl,trust_competent_1,p2025,65
405,worse wildfowl,trust_competent_1,p2028,68
406,worse wildfowl,trust_competent_1,p2030,78
407,worse wildfowl,trust_competent_1,p2033,78
408,worse wildfowl,trust_competent_1,p2040,55
409,worse wildfowl,trust_competent_1,p2051,68
410,worse wildfowl,trust_competent_1,p2052,68
411,worse wildfowl,trust_competent_1,p2066,55
412,worse wildfowl,trust_competent_1,p2067,78
413,worse wildfowl,trust_competent_1,p2073,"75
"
414,worse wildfowl,trust_competent_1,p2077,68
415,worse wildfowl,trust_competent_1,p2078,75
416,worse wildfowl,trust_competent_1,p2086,78
417,worse wildfowl,trust_competent_1,p2089,75
418,worse wildfowl,trust_competent_1,p2093,35
419,worse wildfowl,trust_competent_1,p2094,75
420,worse wildfowl,trust_competent_1,p2111,75
421,worse wildfowl,trust_competent_1,p2117,"75
"
422,worse wildfowl,trust_competent_1,p2121,75
423,worse wildfowl,trust_competent_1,p2127,68
424,worse wildfowl,trust_competent_1,p2141,75
425,worse wildfowl,trust_competent_1,p2142,45
426,worse wildfowl,trust_competent_1,p2143,"75
"
427,worse wildfowl,trust_competent_1,p2153,75
428,worse wildfowl,trust_competent_1,p2155,62
429,worse wildfowl,trust_competent_1,p2169,"45
"
430,worse wildfowl,trust_competent_1,p2187,68
431,worse wildfowl,trust_competent_1,p2188,75
432,worse wildfowl,trust_competent_1,p2197,75
433,worse wildfowl,trust_competent_1,p2213,68
434,worse wildfowl,trust_competent_1,p2214,72
435,worse wildfowl,trust_competent_1,p2215,75
436,worse wildfowl,trust_competent_1,p2220,68
437,worse wildfowl,trust_competent_1,p2223,62
438,worse wildfowl,trust_competent_1,p2229,68
439,worse wildfowl,trust_competent_1,p2234,75
440,worse wildfowl,trust_competent_1,p2237,78
441,worse wildfowl,trust_competent_1,p2238,65
442,worse wildfowl,trust_competent_1,p2244,75
443,worse wildfowl,trust_competent_1,p2248,68
444,worse wildfowl,trust_competent_1,p2252,75
445,worse wildfowl,trust_competent_1,p2255,35
446,worse wildfowl,trust_competent_1,p2261,45
447,worse wildfowl,trust_competent_1,p2263,75
448,worse wildfowl,trust_competent_1,p2273,75
449,worse wildfowl,trust_competent_1,p2275,78
450,worse wildfowl,trust_competent_1,p2276,68
451,worse wildfowl,trust_competent_1,p2283,45
452,worse wildfowl,trust_competent_1,p2287,75
453,worse wildfowl,trust_competent_1,p2296,62
454,worse wildfowl,trust_competent_1,p2298,68
455,worse wildfowl,trust_competent_1,p2304,75
456,worse wildfowl,trust_competent_1,p2310,62
457,worse wildfowl,trust_competent_1,p2322,62
458,worse wildfowl,trust_competent_1,p2326,75
459,worse wildfowl,trust_competent_1,p2330,68
460,worse wildfowl,trust_competent_1,p2331,75
461,worse wildfowl,trust_competent_1,p2333,65
462,worse wildfowl,trust_competent_1,p2347,75
463,worse wildfowl,trust_competent_1,p2350,75
464,worse wildfowl,trust_competent_1,p2351,75
465,worse wildfowl,trust_competent_1,p2353,75
466,worse wildfowl,trust_competent_1,p2355,75
467,worse wildfowl,trust_competent_1,p2363,65
468,worse wildfowl,trust_competent_1,p2378,78
469,worse wildfowl,trust_competent_1,p2380,75
470,worse wildfowl,trust_competent_1,p2387,78
471,worse wildfowl,trust_competent_1,p2398,75
472,worse wildfowl,trust_competent_1,p2400,78
473,worse wildfowl,trust_competent_1,p2403,75
474,worse wildfowl,trust_competent_1,p2408,45
475,worse wildfowl,trust_competent_1,p2418,75
476,worse wildfowl,trust_competent_1,p2426,75
477,worse wildfowl,trust_competent_1,p2428,65
478,worse wildfowl,trust_competent_1,p2434,75
479,worse wildfowl,trust_competent_1,p2446,55
480,worse wildfowl,trust_competent_1,p2452,65
481,worse wildfowl,trust_competent_1,p2454,65
482,worse wildfowl,trust_competent_1,p2462,75
483,worse wildfowl,trust_competent_1,p2467,35
484,worse wildfowl,trust_competent_1,p2482,68
485,worse wildfowl,trust_competent_1,p2489,65
486,worse wildfowl,trust_competent_1,p2490,75
487,worse wildfowl,trust_competent_1,p2494,65
488,worse wildfowl,trust_competent_1,p2502,78
489,worse wildfowl,trust_competent_1,p2503,68
490,worse wildfowl,trust_competent_1,p2522,75
491,worse wildfowl,trust_competent_1,p2524,75
492,worse wildfowl,trust_competent_1,p2533,65
493,worse wildfowl,trust_competent_1,p2566,75
494,worse wildfowl,trust_competent_1,p2571,78
495,worse wildfowl,trust_competent_1,p2573,65
496,worse wildfowl,trust_competent_1,p2582,75
497,worse wildfowl,trust_competent_1,p2591,75
498,worse wildfowl,trust_competent_1,p2592,72
499,worse wildfowl,trust_competent_1,p2595,35
500,worse wildfowl,trust_intelligent_1,p0016,78
501,worse wildfowl,trust_intelligent_1,p0022,75
502,worse wildfowl,trust_intelligent_1,p0023,85
503,worse wildfowl,trust_intelligent_1,p0026,"75
"
504,worse wildfowl,trust_intelligent_1,p0034,68
505,worse wildfowl,trust_intelligent_1,p0036,"75
"
506,worse wildfowl,trust_intelligent_1,p0037,"75
"
507,worse wildfowl,trust_intelligent_1,p0042,78
508,worse wildfowl,trust_intelligent_1,p0057,75
509,worse wildfowl,trust_intelligent_1,p0066,75
510,worse wildfowl,trust_intelligent_1,p0069,75
511,worse wildfowl,trust_intelligent_1,p0072,75
512,worse wildfowl,trust_intelligent_1,p0073,78
513,worse wildfowl,trust_intelligent_1,p0082,78
514,worse wildfowl,trust_intelligent_1,p0091,85
515,worse wildfowl,trust_intelligent_1,p0092,75
516,worse wildfowl,trust_intelligent_1,p0093,82
517,worse wildfowl,trust_intelligent_1,p0095,78
518,worse wildfowl,trust_intelligent_1,p0107,68
519,worse wildfowl,trust_intelligent_1,p0114,85
520,worse wildfowl,trust_intelligent_1,p0116,68
521,worse wildfowl,trust_intelligent_1,p0118,75
522,worse wildfowl,trust_intelligent_1,p0119,78
523,worse wildfowl,trust_intelligent_1,p0126,75
524,worse wildfowl,trust_intelligent_1,p0129,85
525,worse wildfowl,trust_intelligent_1,p0136,"65
"
526,worse wildfowl,trust_intelligent_1,p0138,65
527,worse wildfowl,trust_intelligent_1,p0144,75
528,worse wildfowl,trust_intelligent_1,p0150,75
529,worse wildfowl,trust_intelligent_1,p0152,75
530,worse wildfowl,trust_intelligent_1,p0158,62
531,worse wildfowl,trust_intelligent_1,p0161,75
532,worse wildfowl,trust_intelligent_1,p0164,75
533,worse wildfowl,trust_intelligent_1,p0175,75
534,worse wildfowl,trust_intelligent_1,p0177,78
535,worse wildfowl,trust_intelligent_1,p0178,88
536,worse wildfowl,trust_intelligent_1,p0181,65
537,worse wildfowl,trust_intelligent_1,p0186,68
538,worse wildfowl,trust_intelligent_1,p0196,78
539,worse wildfowl,trust_intelligent_1,p0198,82
540,worse wildfowl,trust_intelligent_1,p0202,"75
"
541,worse wildfowl,trust_intelligent_1,p0205,75
542,worse wildfowl,trust_intelligent_1,p0207,65
543,worse wildfowl,trust_intelligent_1,p0211,65
544,worse wildfowl,trust_intelligent_1,p0227,85
545,worse wildfowl,trust_intelligent_1,p0229,75
546,worse wildfowl,trust_intelligent_1,p0232,82
547,worse wildfowl,trust_intelligent_1,p0233,75
548,worse wildfowl,trust_intelligent_1,p0237,88
549,worse wildfowl,trust_intelligent_1,p0258,"75
"
550,worse wildfowl,trust_intelligent_1,p0268,65
551,worse wildfowl,trust_intelligent_1,p0274,78
552,worse wildfowl,trust_intelligent_1,p0275,"65
"
553,worse wildfowl,trust_intelligent_1,p0277,65
554,worse wildfowl,trust_intelligent_1,p0288,"85
"
555,worse wildfowl,trust_intelligent_1,p0291,78
556,worse wildfowl,trust_intelligent_1,p0307,75
557,worse wildfowl,trust_intelligent_1,p0308,78
558,worse wildfowl,trust_intelligent_1,p0317,65
559,worse wildfowl,trust_intelligent_1,p0325,85
560,worse wildfowl,trust_intelligent_1,p0327,88
561,worse wildfowl,trust_intelligent_1,p0334,78
562,worse wildfowl,trust_intelligent_1,p0336,78
563,worse wildfowl,trust_intelligent_1,p0338,62
