,condition,outcome,persona,response
344,apple aardvark,gender,p1704,1
345,apple aardvark,gender,p1711,1
346,apple aardvark,gender,p1718,1
347,apple aardvark,gender,p1732,1
348,apple aardvark,gender,p1739,1
349,apple aardvark,gender,p1741,1
350,apple aardvark,gender,p1746,1
351,apple aardvark,gender,p1751,1
352,apple aardvark,gender,p1754,2
353,apple aardvark,gender,p1769,2
354,apple aardvark,gender,p1771,2
355,apple aardvark,gender,p1776,1
356,apple aardvark,gender,p1780,1
357,apple aardvark,gender,p1785,2
358,apple aardvark,gender,p1791,1
359,apple aardvark,gender,p1793,1
360,apple aardvark,gender,p1796,1
361,apple aardvark,gender,p1805,1
362,apple aardvark,gender,p1812,1
363,apple aardvark,gender,p1816,2
364,apple aardvark,gender,p1819,1
365,apple aardvark,gender,p1825,1
366,apple aardvark,gender,p1836,1
367,apple aardvark,gender,p1839,2
368,apple aardvark,gender,p1861,1
369,apple aardvark,gender,p1863,1
370,apple aardvark,gender,p1873,1
371,apple aardvark,gender,p1875,1
372,apple aardvark,gender,p1876,2
373,apple aardvark,gender,p1877,2
374,apple aardvark,gender,p1880,2
375,apple aardvark,gender,p1883,1
376,apple aardvark,gender,p1889,1
377,apple aardvark,gender,p1893,1
378,apple aardvark,gender,p1896,1
379,apple aardvark,gender,p1913,1
380,apple aardvark,gender,p1922,1
381,apple aardvark,gender,p1930,1
382,apple aardvark,gender,p1935,1
383,apple aardvark,gender,p1940,1
384,apple aardvark,gender,p1948,2
385,apple aardvark,gender,p1950,2
386,apple aardvark,gender,p1954,1
387,apple aardvark,gender,p1956,2
388,apple aardvark,gender,p1958,1
389,apple aardvark,gender,p1967,2
390,apple aardvark,gender,p1973,1
391,apple aardvark,gender,p1978,1
392,apple aardvark,gender,p1983,1
393,apple aardvark,gender,p1984,2
394,apple aardvark,gender,p1995,1
395,apple aardvark,gender,p1996,2
396,apple aardvark,gender,p1997,1
397,apple aardvark,gender,p2001,2
398,apple aardvark,gender,p2002,2
399,apple aardvark,gender,p2013,2
400,apple aardvark,gender,p2014,2
401,apple aardvark,gender,p2016,1
402,apple aardvark,gender,p2018,1
403,apple aardvark,gender,p2023,2
404,apple aardvark,gender,p2025,1
405,apple aardvark,gender,p2028,1
406,apple aardvark,gender,p2030,2
407,apple aardvark,gender,p2033,1
408,apple aardvark,gender,p2040,1
409,apple aardvark,gender,p2051,2
410,apple aardvark,gender,p2052,1
411,apple aardvark,gender,p2066,1
412,apple aardvark,gender,p2067,1
413,apple aardvark,gender,p2073,1
414,apple aardvark,gender,p2077,2
415,apple aardvark,gender,p2078,2
416,apple aardvark,gender,p2086,1
417,apple aardvark,gender,p2089,1
418,apple aardvark,gender,p2093,1
419,apple aardvark,gender,p2094,2
420,apple aardvark,gender,p2111,2
421,apple aardvark,gender,p2117,2
422,apple aardvark,gender,p2121,1
423,apple aardvark,gender,p2127,1
424,apple aardvark,gender,p2141,1
425,apple aardvark,gender,p2142,2
426,apple aardvark,gender,p2143,1
427,apple aardvark,gender,p2153,2
428,apple aardvark,gender,p2155,2
429,apple aardvark,gender,p2169,1
430,apple aardvark,gender,p2187,1
431,apple aardvark,gender,p2188,1
432,apple aardvark,gender,p2197,2
433,apple aardvark,gender,p2213,2
434,apple aardvark,gender,p2214,2
435,apple aardvark,gender,p2215,2
436,apple aardvark,gender,p2220,1
437,apple aardvark,gender,p2223,2
438,apple aardvark,gender,p2229,1
439,apple aardvark,gender,p2234,2
440,apple aardvark,gender,p2237,2
441,apple aardvark,gender,p2238,1
442,apple aardvark,gender,p2244,2
443,apple aardvark,gender,p2248,2
444,apple aardvark,gender,p2252,1
445,apple aardvark,gender,p2255,1
446,apple aardvark,gender,p2261,1
447,apple aardvark,gender,p2263,2
448,apple aardvark,gender,p2273,2
449,apple aardvark,gender,p2275,2
450,apple aardvark,gender,p2276,2
451,apple aardvark,gender,p2283,2
452,apple aardvark,gender,p2287,2
453,apple aardvark,gender,p2296,1
454,apple aardvark,gender,p2298,1
455,apple aardvark,gender,p2304,1
456,apple aardvark,gender,p2310,2
457,apple aardvark,gender,p2322,2
458,apple aardvark,gender,p2326,2
459,apple aardvark,gender,p2330,2
460,apple aardvark,gender,p2331,1
461,apple aardvark,gender,p2333,1
462,apple aardvark,gender,p2347,2
463,apple aardvark,gender,p2350,2
464,apple aardvark,gender,p2351,1
465,apple aardvark,gender,p2353,2
466,apple aardvark,gender,p2355,2
467,apple aardvark,gender,p2363,2
468,apple aardvark,gender,p2378,2
469,apple aardvark,gender,p2380,1
470,apple aardvark,gender,p2387,2
471,apple aardvark,gender,p2398,1
472,apple aardvark,gender,p2400,1
473,apple aardvark,gender,p2403,2
474,apple aardvark,gender,p2408,2
475,apple aardvark,gender,p2418,2
476,apple aardvark,gender,p2426,1
477,apple aardvark,gender,p2428,2
478,apple aardvark,gender,p2434,2
479,apple aardvark,gender,p2446,1
480,apple aardvark,gender,p2452,1
481,apple aardvark,gender,p2454,2
482,apple aardvark,gender,p2462,1
483,apple aardvark,gender,p2467,1
484,apple aardvark,gender,p2482,2
485,apple aardvark,gender,p2489,1
486,apple aardvark,gender,p2490,2
487,apple aardvark,gender,p2494,2
488,apple aardvark,gender,p2502,1
489,apple aardvark,gender,p2503,2
490,apple aardvark,gender,p2522,1
491,apple aardvark,gender,p2524,1
492,apple aardvark,gender,p2533,2
493,apple aardvark,gender,p2566,2
494,apple aardvark,gender,p2571,1
495,apple aardvark,gender,p2573,1
496,apple aardvark,gender,p2582,1
497,apple aardvark,gender,p2591,1
498,apple aardvark,gender,p2592,2
499,apple aardvark,gender,p2595,2
500,apple aardvark,year_birth,p0016,1970
501,apple aardvark,year_birth,p0022,1991
502,apple aardvark,year_birth,p0023,1958
503,apple aardvark,year_birth,p0026,1965
504,apple aardvark,year_birth,p0034,1950
505,apple aardvark,year_birth,p0036,1994
506,apple aardvark,year_birth,p0037,1969
507,apple aardvark,year_birth,p0042,1960
508,apple aardvark,year_birth,p0057,1981
509,apple aardvark,year_birth,p0066,1966
510,apple aardvark,year_birth,p0069,1986
511,apple aardvark,year_birth,p0072,1987
512,apple aardvark,year_birth,p0073,1982
513,apple aardvark,year_birth,p0082,1973
514,apple aardvark,year_birth,p0091,1995
515,apple aardvark,year_birth,p0092,1980
516,apple aardvark,year_birth,p0093,1947
517,apple aardvark,year_birth,p0095,1946
518,apple aardvark,year_birth,p0107,1964
519,apple aardvark,year_birth,p0114,1987
520,apple aardvark,year_birth,p0116,1986
521,apple aardvark,year_birth,p0118,1998
522,apple aardvark,year_birth,p0119,1989
523,apple aardvark,year_birth,p0126,1961
524,apple aardvark,year_birth,p0129,1951
525,apple aardvark,year_birth,p0136,1986
526,apple aardvark,year_birth,p0138,1947
527,apple aardvark,year_birth,p0144,1989
528,apple aardvark,year_birth,p0150,1975
529,apple aardvark,year_birth,p0152,1973
530,apple aardvark,year_birth,p0158,1948
531,apple aardvark,year_birth,p0161,1984
532,apple aardvark,year_birth,p0164,1955
533,apple aardvark,year_birth,p0175,1954
534,apple aardvark,year_birth,p0177,1972
535,apple aardvark,year_birth,p0178,1991
536,apple aardvark,year_birth,p0181,1970
537,apple aardvark,year_birth,p0186,1968
538,apple aardvark,year_birth,p0196,1993
539,apple aardvark,year_birth,p0198,1949
540,apple aardvark,year_birth,p0202,1950
541,apple aardvark,year_birth,p0205,1944
542,apple aardvark,year_birth,p0207,1932
543,apple aardvark,year_birth,p0211,1947
544,apple aardvark,year_birth,p0227,1978
545,apple aardvark,year_birth,p0229,1957
546,apple aardvark,year_birth,p0232,1939
547,apple aardvark,year_birth,p0233,1951
548,apple aardvark,year_birth,p0237,1984
549,apple aardvark,year_birth,p0258,1936
550,apple aardvark,year_birth,p0268,1927
551,apple aardvark,year_birth,p0274,1981
552,apple aardvark,year_birth,p0275,1970
553,apple aardvark,year_birth,p0277,1975
554,apple aardvark,year_birth,p0288,1970
555,apple aardvark,year_birth,p0291,1936
556,apple aardvark,year_birth,p0307,1996
557,apple aardvark,year_birth,p0308,1998
558,apple aardvark,year_birth,p0317,1960
559,apple aardvark,year_birth,p0325,1989
560,apple aardvark,year_birth,p0327,1958
561,apple aardvark,year_birth,p0334,1956
562,apple aardvark,year_birth,p0336,1987
563,apple aardvark,year_birth,p0338,1977
564,apple aardvark,year_birth,p0342,1981
565,apple aardvark,year_birth,p0349,1975
566,apple aardvark,year_birth,p0356,1991
567,apple aardvark,year_birth,p0358,1956
568,apple aardvark,year_birth,p0363,1956
569,apple aardvark,year_birth,p0364,1981
570,apple aardvark,year_birth,p0369,1989
571,apple aardvark,year_birth,p0370,1983
572,apple aardvark,year_birth,p0371,1959
573,apple aardvark,year_birth,p0379,1962
574,apple aardvark,year_birth,p0386,1986
575,apple aardvark,year_birth,p0396,1987
576,apple aardvark,year_birth,p0403,1988
577,apple aardvark,year_birth,p0405,1990
578,apple aardvark,year_birth,p0412,1963
579,apple aardvark,year_birth,p0415,1992
580,apple aardvark,year_birth,p0416,1982
581,apple aardvark,year_birth,p0417,1983
582,apple aardvark,year_birth,p0418,1952
583,apple aardvark,year_birth,p0430,1944
584,apple aardvark,year_birth,p0431,1998
585,apple aardvark,year_birth,p0434,1964
586,apple aardvark,year_birth,p0438,1977
587,apple aardvark,year_birth,p0441,1988
588,apple aardvark,year_birth,p0442,1994
589,apple aardvark,year_birth,p0449,1957
590,apple aardvark,year_birth,p0450,1951
591,apple aardvark,year_birth,p0465,1965
592,apple aardvark,year_birth,p0471,1987
593,apple aardvark,year_birth,p0477,1970
594,apple aardvark,year_birth,p0483,1993
595,apple aardvark,year_birth,p0486,1990
596,apple aardvark,year_birth,p0487,1983
597,apple aardvark,year_birth,p0489,1959
598,apple aardvark,year_birth,p0497,1946
599,apple aardvark,year_birth,p0502,1953
600,apple aardvark,year_birth,p0503,1991
601,apple aardvark,year_birth,p0506,1987
602,apple aardvark,year_birth,p0511,1989
603,apple aardvark,year_birth,p0523,1993
604,apple aardvark,year_birth,p0534,1954
605,apple aardvark,year_birth,p0536,1982
606,apple aardvark,year_birth,p0542,1948
607,apple aardvark,year_birth,p0547,1954
608,apple aardvark,year_birth,p0553,1966
609,apple aardvark,year_birth,p0559,1991
610,apple aardvark,year_birth,p0566,1984
611,apple aardvark,year_birth,p0568,1972
612,apple aardvark,year_birth,p0570,1977
613,apple aardvark,year_birth,p0573,1987
614,apple aardvark,year_birth,p0578,1967
615,apple aardvark,year_birth,p0594,1984
616,apple aardvark,year_birth,p0597,1958
617,apple aardvark,year_birth,p0601,1996
618,apple aardvark,year_birth,p0602,1952
619,apple aardvark,year_birth,p0605,1987
620,apple aardvark,year_birth,p0615,1966
621,apple aardvark,year_birth,p0620,1994
622,apple aardvark,year_birth,p0626,1980
623,apple aardvark,year_birth,p0629,1995
624,apple aardvark,year_birth,p0633,1996
625,apple aardvark,year_birth,p0638,1989
626,apple aardvark,year_birth,p0639,1976
627,apple aardvark,year_birth,p0640,1951
628,apple aardvark,year_birth,p0655,1998
629,apple aardvark,year_birth,p0656,1991
630,apple aardvark,year_birth,p0658,1968
631,apple aardvark,year_birth,p0661,1988
632,apple aardvark,year_birth,p0669,1960
633,apple aardvark,year_birth,p0670,1980
634,apple aardvark,year_birth,p0672,1973
635,apple aardvark,year_birth,p0674,1985
636,apple aardvark,year_birth,p0678,1978
637,apple aardvark,year_birth,p0683,1949
638,apple aardvark,year_birth,p0686,1977
639,apple aardvark,year_birth,p0687,1953
640,apple aardvark,year_birth,p0698,1963
641,apple aardvark,year_birth,p0700,1981
642,apple aardvark,year_birth,p0703,1970
643,apple aardvark,year_birth,p0718,1984
644,apple aardvark,year_birth,p0744,1987
645,apple aardvark,year_birth,p0745,1987
646,apple aardvark,year_birth,p0753,1992
647,apple aardvark,year_birth,p0770,1985
648,apple aardvark,year_birth,p0771,1964
649,apple aardvark,year_birth,p0777,1982
650,apple aardvark,year_birth,p0779,1964
651,apple aardvark,year_birth,p0780,1970
652,apple aardvark,year_birth,p0783,1947
653,apple aardvark,year_birth,p0785,1994
654,apple aardvark,year_birth,p0786,1970
655,apple aardvark,year_birth,p0794,1952
656,apple aardvark,year_birth,p0798,1947
657,apple aardvark,year_birth,p0800,1967
658,apple aardvark,year_birth,p0820,1982
659,apple aardvark,year_birth,p0841,1985
660,apple aardvark,year_birth,p0849,1970
661,apple aardvark,year_birth,p0862,1989
662,apple aardvark,year_birth,p0867,1969
663,apple aardvark,year_birth,p0869,1955
664,apple aardvark,year_birth,p0872,1972
665,apple aardvark,year_birth,p0880,1993
666,apple aardvark,year_birth,p0891,1984
667,apple aardvark,year_birth,p0916,1989
668,apple aardvark,year_birth,p0917,1987
669,apple aardvark,year_birth,p0919,1991
670,apple aardvark,year_birth,p0922,1957
671,apple aardvark,year_birth,p0925,1966
672,apple aardvark,year_birth,p0927,1990
673,apple aardvark,year_birth,p0929,1991
674,apple aardvark,year_birth,p0930,1984
675,apple aardvark,year_birth,p0931,1958
676,apple aardvark,year_birth,p0933,1986
677,apple aardvark,year_birth,p0934,1978
678,apple aardvark,year_birth,p0936,1976
679,apple aardvark,year_birth,p0938,1982
680,apple aardvark,year_birth,p0939,1984
681,apple aardvark,year_birth,p0946,1980
682,apple aardvark,year_birth,p0951,1963
683,apple aardvark,year_birth,p0956,1988
684,apple aardvark,year_birth,p0962,1942
685,apple aardvark,year_birth,p0963,1990
686,apple aardvark,year_birth,p0969,1960
687,apple aardvark,year_birth,p0972,1956
688,apple aardvark,year_birth,p0975,1952
689,apple aardvark,year_birth,p0985,1994
690,apple aardvark,year_birth,p0993,1983
691,apple aardvark,year_birth,p0996,1956
692,apple aardvark,year_birth,p1011,1961
693,apple aardvark,year_birth,p1017,1992
694,apple aardvark,year_birth,p1020,1953
695,apple aardvark,year_birth,p1022,1995
696,apple aardvark,year_birth,p1024,1972
697,apple aardvark,year_birth,p1027,1996
698,apple aardvark,year_birth,p1028,1985
699,apple aardvark,year_birth,p1029,1986
700,apple aardvark,year_birth,p1032,1972
701,apple aardvark,year_birth,p1040,1990
702,apple aardvark,year_birth,p1047,1997
703,apple aardvark,year_birth,p1048,1985
704,apple aardvark,year_birth,p1053,1987
705,apple aardvark,year_birth,p1057,1986
706,apple aardvark,year_birth,p1058,1988
707,apple aardvark,year_birth,p1063,1960
708,apple aardvark,year_birth,p1064,1955
709,apple aardvark,year_birth,p1065,1955
710,apple aardvark,year_birth,p1069,1981
711,apple aardvark,year_birth,p1072,1986
712,apple aardvark,year_birth,p1073,1980
713,apple aardvark,year_birth,p1075,1965
714,apple aardvark,year_birth,p1076,1997
715,apple aardvark,year_birth,p1083,1950
716,apple aardvark,year_birth,p1089,1992
717,apple aardvark,year_birth,p1093,1995
718,apple aardvark,year_birth,p1096,1988
719,apple aardvark,year_birth,p1100,1972
720,apple aardvark,year_birth,p1106,1988
721,apple aardvark,year_birth,p1107,1955
722,apple aardvark,year_birth,p1113,1984
723,apple aardvark,year_birth,p1117,1940
724,apple aardvark,year_birth,p1120,1956
725,apple aardvark,year_birth,p1134,1951
726,apple aardvark,year_birth,p1136,1967
727,apple aardvark,year_birth,p1138,1969
728,apple aardvark,year_birth,p1144,1962
729,apple aardvark,year_birth,p1145,1952
730,apple aardvark,year_birth,p1147,1989
731,apple aardvark,year_birth,p1148,1982
732,apple aardvark,year_birth,p1154,1985
733,apple aardvark,year_birth,p1159,1957
734,apple aardvark,year_birth,p1167,1965
735,apple aardvark,year_birth,p1175,1989
