,condition,outcome,persona,response
123,honored haddock,trust_competent_1,p0629,78
124,honored haddock,trust_competent_1,p0633,68
125,honored haddock,trust_competent_1,p0638,78
126,honored haddock,trust_competent_1,p0639,78
127,honored haddock,trust_competent_1,p0640,72
128,honored haddock,trust_competent_1,p0655,78
129,honored haddock,trust_competent_1,p0656,72
130,honored haddock,trust_competent_1,p0658,75
131,honored haddock,trust_competent_1,p0661,68
132,honored haddock,trust_competent_1,p0669,78
133,honored haddock,trust_competent_1,p0670,68
134,honored haddock,trust_competent_1,p0672,78
135,honored haddock,trust_competent_1,p0674,78
136,honored haddock,trust_competent_1,p0678,78
137,honored haddock,trust_competent_1,p0683,78
138,honored haddock,trust_competent_1,p0686,68
139,honored haddock,trust_competent_1,p0687,78
140,honored haddock,trust_competent_1,p0698,72
141,honored haddock,trust_competent_1,p0700,72
142,honored haddock,trust_competent_1,p0703,72
143,honored haddock,trust_competent_1,p0718,78
144,honored haddock,trust_competent_1,p0744,78
145,honored haddock,trust_competent_1,p0745,78
146,honored haddock,trust_competent_1,p0753,65
147,honored haddock,trust_competent_1,p0770,78
148,honored haddock,trust_competent_1,p0771,78
149,honored haddock,trust_competent_1,p0777,82
150,honored haddock,trust_competent_1,p0779,78
151,honored haddock,trust_competent_1,p0780,65
152,honored haddock,trust_competent_1,p0783,68
153,honored haddock,trust_competent_1,p0785,72
154,honored haddock,trust_competent_1,p0786,65
155,honored haddock,trust_competent_1,p0794,65
156,honored haddock,trust_competent_1,p0798,75
157,honored haddock,trust_competent_1,p0800,78
158,honored haddock,trust_competent_1,p0820,62
159,honored haddock,trust_competent_1,p0841,75
160,honored haddock,trust_competent_1,p0849,75
161,honored haddock,trust_competent_1,p0862,82
162,honored haddock,trust_competent_1,p0867,78
163,honored haddock,trust_competent_1,p0869,78
164,honored haddock,trust_competent_1,p0872,78
165,honored haddock,trust_competent_1,p0880,78
166,honored haddock,trust_competent_1,p0891,78
167,honored haddock,trust_competent_1,p0916,78
168,honored haddock,trust_competent_1,p0917,78
169,honored haddock,trust_competent_1,p0919,78
170,honored haddock,trust_competent_1,p0922,75
171,honored haddock,trust_competent_1,p0925,78
172,honored haddock,trust_competent_1,p0927,78
173,honored haddock,trust_competent_1,p0929,72
174,honored haddock,trust_competent_1,p0930,75
175,honored haddock,trust_competent_1,p0931,68
176,honored haddock,trust_competent_1,p0933,72
177,honored haddock,trust_competent_1,p0934,68
178,honored haddock,trust_competent_1,p0936,78
179,honored haddock,trust_competent_1,p0938,78
180,honored haddock,trust_competent_1,p0939,72
181,honored haddock,trust_competent_1,p0946,68
182,honored haddock,trust_competent_1,p0951,68
183,honored haddock,trust_competent_1,p0956,78
184,honored haddock,trust_competent_1,p0962,78
185,honored haddock,trust_competent_1,p0963,78
186,honored haddock,trust_competent_1,p0969,78
187,honored haddock,trust_competent_1,p0972,75
188,honored haddock,trust_competent_1,p0975,72
189,honored haddock,trust_competent_1,p0985,62
190,honored haddock,trust_competent_1,p0993,78
191,honored haddock,trust_competent_1,p0996,72
192,honored haddock,trust_competent_1,p1011,72
193,honored haddock,trust_competent_1,p1017,78
194,honored haddock,trust_competent_1,p1020,78
195,honored haddock,trust_competent_1,p1022,78
196,honored haddock,trust_competent_1,p1024,62
197,honored haddock,trust_competent_1,p1027,78
198,honored haddock,trust_competent_1,p1028,85
199,honored haddock,trust_competent_1,p1029,62
200,honored haddock,trust_competent_1,p1032,75
201,honored haddock,trust_competent_1,p1040,78
202,honored haddock,trust_competent_1,p1047,65
203,honored haddock,trust_competent_1,p1048,68
204,honored haddock,trust_competent_1,p1053,68
205,honored haddock,trust_competent_1,p1057,68
206,honored haddock,trust_competent_1,p1058,72
207,honored haddock,trust_competent_1,p1063,68
208,honored haddock,trust_competent_1,p1064,78
209,honored haddock,trust_competent_1,p1065,68
210,honored haddock,trust_competent_1,p1069,75
211,honored haddock,trust_competent_1,p1072,78
212,honored haddock,trust_competent_1,p1073,72
213,honored haddock,trust_competent_1,p1075,78
214,honored haddock,trust_competent_1,p1076,65
215,honored haddock,trust_competent_1,p1083,68
216,honored haddock,trust_competent_1,p1089,78
217,honored haddock,trust_competent_1,p1093,78
218,honored haddock,trust_competent_1,p1096,78
219,honored haddock,trust_competent_1,p1100,75
220,honored haddock,trust_competent_1,p1106,78
221,honored haddock,trust_competent_1,p1107,68
222,honored haddock,trust_competent_1,p1113,68
223,honored haddock,trust_competent_1,p1117,65
224,honored haddock,trust_competent_1,p1120,72
225,honored haddock,trust_competent_1,p1134,78
226,honored haddock,trust_competent_1,p1136,68
227,honored haddock,trust_competent_1,p1138,78
228,honored haddock,trust_competent_1,p1144,68
229,honored haddock,trust_competent_1,p1145,82
230,honored haddock,trust_competent_1,p1147,78
231,honored haddock,trust_competent_1,p1148,78
232,honored haddock,trust_competent_1,p1154,78
233,honored haddock,trust_competent_1,p1159,78
234,honored haddock,trust_competent_1,p1167,78
235,honored haddock,trust_competent_1,p1175,78
236,honored haddock,trust_competent_1,p1178,68
237,honored haddock,trust_competent_1,p1184,72
238,honored haddock,trust_competent_1,p1186,78
239,honored haddock,trust_competent_1,p1196,72
240,honored haddock,trust_competent_1,p1197,65
241,honored haddock,trust_competent_1,p1203,78
242,honored haddock,trust_competent_1,p1219,68
243,honored haddock,trust_competent_1,p1225,68
244,honored haddock,trust_competent_1,p1234,78
245,honored haddock,trust_competent_1,p1242,75
246,honored haddock,trust_competent_1,p1244,78
247,honored haddock,trust_competent_1,p1249,68
248,honored haddock,trust_competent_1,p1250,75
249,honored haddock,trust_competent_1,p1256,78
250,honored haddock,trust_competent_1,p1258,78
251,honored haddock,trust_competent_1,p1260,68
252,honored haddock,trust_competent_1,p1262,68
253,honored haddock,trust_competent_1,p1264,75
254,honored haddock,trust_competent_1,p1265,78
255,honored haddock,trust_competent_1,p1269,75
256,honored haddock,trust_competent_1,p1272,78
257,honored haddock,trust_competent_1,p1278,78
258,honored haddock,trust_competent_1,p1281,72
259,honored haddock,trust_competent_1,p1292,72
260,honored haddock,trust_competent_1,p1299,72
261,honored haddock,trust_competent_1,p1312,68
262,honored haddock,trust_competent_1,p1322,78
263,honored haddock,trust_competent_1,p1326,78
264,honored haddock,trust_competent_1,p1330,78
265,honored haddock,trust_competent_1,p1335,78
266,honored haddock,trust_competent_1,p1337,78
267,honored haddock,trust_competent_1,p1340,78
268,honored haddock,trust_competent_1,p1345,78
269,honored haddock,trust_competent_1,p1351,68
270,honored haddock,trust_competent_1,p1355,68
271,honored haddock,trust_competent_1,p1362,75
272,honored haddock,trust_competent_1,p1365,68
273,honored haddock,trust_competent_1,p1366,68
274,honored haddock,trust_competent_1,p1367,68
275,honored haddock,trust_competent_1,p1370,78
276,honored haddock,trust_competent_1,p1371,85
277,honored haddock,trust_competent_1,p1373,75
278,honored haddock,trust_competent_1,p1375,78
279,honored haddock,trust_competent_1,p1376,75
280,honored haddock,trust_competent_1,p1379,72
281,honored haddock,trust_competent_1,p1381,68
282,honored haddock,trust_competent_1,p1393,78
283,honored haddock,trust_competent_1,p1396,85
284,honored haddock,trust_competent_1,p1398,72
285,honored haddock,trust_competent_1,p1404,78
286,honored haddock,trust_competent_1,p1406,78
287,honored haddock,trust_competent_1,p1407,68
288,honored haddock,trust_competent_1,p1409,78
289,honored haddock,trust_competent_1,p1412,78
290,honored haddock,trust_competent_1,p1414,82
291,honored haddock,trust_competent_1,p1424,78
292,honored haddock,trust_competent_1,p1425,65
293,honored haddock,trust_competent_1,p1429,65
294,honored haddock,trust_competent_1,p1434,78
295,honored haddock,trust_competent_1,p1441,65
296,honored haddock,trust_competent_1,p1445,68
297,honored haddock,trust_competent_1,p1450,78
298,honored haddock,trust_competent_1,p1454,78
299,honored haddock,trust_competent_1,p1456,65
300,honored haddock,trust_competent_1,p1457,65
301,honored haddock,trust_competent_1,p1458,82
302,honored haddock,trust_competent_1,p1469,72
303,honored haddock,trust_competent_1,p1470,75
304,honored haddock,trust_competent_1,p1481,78
305,honored haddock,trust_competent_1,p1488,78
306,honored haddock,trust_competent_1,p1492,68
307,honored haddock,trust_competent_1,p1495,78
308,honored haddock,trust_competent_1,p1497,75
309,honored haddock,trust_competent_1,p1499,75
310,honored haddock,trust_competent_1,p1503,78
311,honored haddock,trust_competent_1,p1511,78
312,honored haddock,trust_competent_1,p1512,72
313,honored haddock,trust_competent_1,p1518,78
314,honored haddock,trust_competent_1,p1519,78
315,honored haddock,trust_competent_1,p1520,62
316,honored haddock,trust_competent_1,p1524,78
317,honored haddock,trust_competent_1,p1526,75
318,honored haddock,trust_competent_1,p1537,78
319,honored haddock,trust_competent_1,p1545,78
320,honored haddock,trust_competent_1,p1547,78
321,honored haddock,trust_competent_1,p1552,85
322,honored haddock,trust_competent_1,p1567,78
323,honored haddock,trust_competent_1,p1568,78
324,honored haddock,trust_competent_1,p1579,45
325,honored haddock,trust_competent_1,p1587,45
326,honored haddock,trust_competent_1,p1596,68
327,honored haddock,trust_competent_1,p1600,78
328,honored haddock,trust_competent_1,p1603,78
329,honored haddock,trust_competent_1,p1604,78
330,honored haddock,trust_competent_1,p1610,72
331,honored haddock,trust_competent_1,p1618,75
332,honored haddock,trust_competent_1,p1619,82
333,honored haddock,trust_competent_1,p1622,78
334,honored haddock,trust_competent_1,p1623,45
335,honored haddock,trust_competent_1,p1630,65
336,honored haddock,trust_competent_1,p1641,78
337,honored haddock,trust_competent_1,p1649,65
338,honored haddock,trust_competent_1,p1652,68
339,honored haddock,trust_competent_1,p1665,68
340,honored haddock,trust_competent_1,p1669,68
341,honored haddock,trust_competent_1,p1685,75
342,honored haddock,trust_competent_1,p1693,72
343,honored haddock,trust_competent_1,p1698,78
344,honored haddock,trust_competent_1,p1704,72
345,honored haddock,trust_competent_1,p1711,78
346,honored haddock,trust_competent_1,p1718,65
347,honored haddock,trust_competent_1,p1732,68
348,honored haddock,trust_competent_1,p1739,78
349,honored haddock,trust_competent_1,p1741,78
350,honored haddock,trust_competent_1,p1746,62
351,honored haddock,trust_competent_1,p1751,65
352,honored haddock,trust_competent_1,p1754,75
353,honored haddock,trust_competent_1,p1769,78
354,honored haddock,trust_competent_1,p1771,78
355,honored haddock,trust_competent_1,p1776,75
356,honored haddock,trust_competent_1,p1780,78
357,honored haddock,trust_competent_1,p1785,65
358,honored haddock,trust_competent_1,p1791,78
359,honored haddock,trust_competent_1,p1793,78
360,honored haddock,trust_competent_1,p1796,78
361,honored haddock,trust_competent_1,p1805,78
362,honored haddock,trust_competent_1,p1812,78
363,honored haddock,trust_competent_1,p1816,68
364,honored haddock,trust_competent_1,p1819,78
365,honored haddock,trust_competent_1,p1825,78
366,honored haddock,trust_competent_1,p1836,78
367,honored haddock,trust_competent_1,p1839,78
368,honored haddock,trust_competent_1,p1861,75
369,honored haddock,trust_competent_1,p1863,78
370,honored haddock,trust_competent_1,p1873,72
371,honored haddock,trust_competent_1,p1875,72
372,honored haddock,trust_competent_1,p1876,78
373,honored haddock,trust_competent_1,p1877,78
374,honored haddock,trust_competent_1,p1880,68
375,honored haddock,trust_competent_1,p1883,75
376,honored haddock,trust_competent_1,p1889,45
377,honored haddock,trust_competent_1,p1893,78
378,honored haddock,trust_competent_1,p1896,78
379,honored haddock,trust_competent_1,p1913,75
380,honored haddock,trust_competent_1,p1922,85
381,honored haddock,trust_competent_1,p1930,78
382,honored haddock,trust_competent_1,p1935,78
383,honored haddock,trust_competent_1,p1940,78
384,honored haddock,trust_competent_1,p1948,72
385,honored haddock,trust_competent_1,p1950,72
386,honored haddock,trust_competent_1,p1954,68
387,honored haddock,trust_competent_1,p1956,62
388,honored haddock,trust_competent_1,p1958,75
389,honored haddock,trust_competent_1,p1967,78
390,honored haddock,trust_competent_1,p1973,88
391,honored haddock,trust_competent_1,p1978,78
392,honored haddock,trust_competent_1,p1983,65
393,honored haddock,trust_competent_1,p1984,62
394,honored haddock,trust_competent_1,p1995,75
395,honored haddock,trust_competent_1,p1996,68
396,honored haddock,trust_competent_1,p1997,78
397,honored haddock,trust_competent_1,p2001,78
398,honored haddock,trust_competent_1,p2002,65
399,honored haddock,trust_competent_1,p2013,82
400,honored haddock,trust_competent_1,p2014,68
401,honored haddock,trust_competent_1,p2016,78
402,honored haddock,trust_competent_1,p2018,62
403,honored haddock,trust_competent_1,p2023,78
404,honored haddock,trust_competent_1,p2025,85
405,honored haddock,trust_competent_1,p2028,72
406,honored haddock,trust_competent_1,p2030,78
407,honored haddock,trust_competent_1,p2033,78
408,honored haddock,trust_competent_1,p2040,45
409,honored haddock,trust_competent_1,p2051,75
410,honored haddock,trust_competent_1,p2052,75
411,honored haddock,trust_competent_1,p2066,65
412,honored haddock,trust_competent_1,p2067,82
413,honored haddock,trust_competent_1,p2073,78
414,honored haddock,trust_competent_1,p2077,68
415,honored haddock,trust_competent_1,p2078,75
416,honored haddock,trust_competent_1,p2086,78
417,honored haddock,trust_competent_1,p2089,78
418,honored haddock,trust_competent_1,p2093,45
419,honored haddock,trust_competent_1,p2094,78
420,honored haddock,trust_competent_1,p2111,72
421,honored haddock,trust_competent_1,p2117,78
422,honored haddock,trust_competent_1,p2121,78
423,honored haddock,trust_competent_1,p2127,78
424,honored haddock,trust_competent_1,p2141,75
425,honored haddock,trust_competent_1,p2142,45
426,honored haddock,trust_competent_1,p2143,78
427,honored haddock,trust_competent_1,p2153,78
428,honored haddock,trust_competent_1,p2155,65
429,honored haddock,trust_competent_1,p2169,65
430,honored haddock,trust_competent_1,p2187,78
431,honored haddock,trust_competent_1,p2188,78
432,honored haddock,trust_competent_1,p2197,75
433,honored haddock,trust_competent_1,p2213,68
434,honored haddock,trust_competent_1,p2214,72
435,honored haddock,trust_competent_1,p2215,78
436,honored haddock,trust_competent_1,p2220,78
437,honored haddock,trust_competent_1,p2223,68
438,honored haddock,trust_competent_1,p2229,72
439,honored haddock,trust_competent_1,p2234,78
440,honored haddock,trust_competent_1,p2237,78
441,honored haddock,trust_competent_1,p2238,78
442,honored haddock,trust_competent_1,p2244,78
443,honored haddock,trust_competent_1,p2248,78
444,honored haddock,trust_competent_1,p2252,78
445,honored haddock,trust_competent_1,p2255,45
446,honored haddock,trust_competent_1,p2261,45
447,honored haddock,trust_competent_1,p2263,75
448,honored haddock,trust_competent_1,p2273,78
449,honored haddock,trust_competent_1,p2275,78
450,honored haddock,trust_competent_1,p2276,68
451,honored haddock,trust_competent_1,p2283,65
452,honored haddock,trust_competent_1,p2287,82
453,honored haddock,trust_competent_1,p2296,55
454,honored haddock,trust_competent_1,p2298,68
455,honored haddock,trust_competent_1,p2304,78
456,honored haddock,trust_competent_1,p2310,68
457,honored haddock,trust_competent_1,p2322,68
458,honored haddock,trust_competent_1,p2326,78
459,honored haddock,trust_competent_1,p2330,75
460,honored haddock,trust_competent_1,p2331,78
461,honored haddock,trust_competent_1,p2333,78
462,honored haddock,trust_competent_1,p2347,82
463,honored haddock,trust_competent_1,p2350,68
464,honored haddock,trust_competent_1,p2351,78
465,honored haddock,trust_competent_1,p2353,78
466,honored haddock,trust_competent_1,p2355,78
467,honored haddock,trust_competent_1,p2363,65
468,honored haddock,trust_competent_1,p2378,82
469,honored haddock,trust_competent_1,p2380,78
470,honored haddock,trust_competent_1,p2387,72
471,honored haddock,trust_competent_1,p2398,78
472,honored haddock,trust_competent_1,p2400,78
473,honored haddock,trust_competent_1,p2403,82
474,honored haddock,trust_competent_1,p2408,65
475,honored haddock,trust_competent_1,p2418,78
476,honored haddock,trust_competent_1,p2426,78
477,honored haddock,trust_competent_1,p2428,68
478,honored haddock,trust_competent_1,p2434,78
479,honored haddock,trust_competent_1,p2446,45
480,honored haddock,trust_competent_1,p2452,68
481,honored haddock,trust_competent_1,p2454,68
482,honored haddock,trust_competent_1,p2462,72
483,honored haddock,trust_competent_1,p2467,68
484,honored haddock,trust_competent_1,p2482,68
485,honored haddock,trust_competent_1,p2489,65
486,honored haddock,trust_competent_1,p2490,72
487,honored haddock,trust_competent_1,p2494,62
488,honored haddock,trust_competent_1,p2502,78
489,honored haddock,trust_competent_1,p2503,72
490,honored haddock,trust_competent_1,p2522,85
491,honored haddock,trust_competent_1,p2524,78
492,honored haddock,trust_competent_1,p2533,65
493,honored haddock,trust_competent_1,p2566,75
494,honored haddock,trust_competent_1,p2571,78
495,honored haddock,trust_competent_1,p2573,68
496,honored haddock,trust_competent_1,p2582,78
497,honored haddock,trust_competent_1,p2591,68
498,honored haddock,trust_competent_1,p2592,75
499,honored haddock,trust_competent_1,p2595,45
500,honored haddock,trust_intelligent_1,p0016,78
501,honored haddock,trust_intelligent_1,p0022,78
502,honored haddock,trust_intelligent_1,p0023,88
503,honored haddock,trust_intelligent_1,p0026,78
504,honored haddock,trust_intelligent_1,p0034,78
505,honored haddock,trust_intelligent_1,p0036,72
506,honored haddock,trust_intelligent_1,p0037,78
507,honored haddock,trust_intelligent_1,p0042,78
508,honored haddock,trust_intelligent_1,p0057,72
509,honored haddock,trust_intelligent_1,p0066,82
510,honored haddock,trust_intelligent_1,p0069,75
511,honored haddock,trust_intelligent_1,p0072,88
512,honored haddock,trust_intelligent_1,p0073,78
513,honored haddock,trust_intelligent_1,p0082,78
514,honored haddock,trust_intelligent_1,p0091,88
515,honored haddock,trust_intelligent_1,p0092,72
516,honored haddock,trust_intelligent_1,p0093,78
517,honored haddock,trust_intelligent_1,p0095,82
518,honored haddock,trust_intelligent_1,p0107,68
519,honored haddock,trust_intelligent_1,p0114,88
520,honored haddock,trust_intelligent_1,p0116,68
521,honored haddock,trust_intelligent_1,p0118,68
522,honored haddock,trust_intelligent_1,p0119,82
523,honored haddock,trust_intelligent_1,p0126,78
524,honored haddock,trust_intelligent_1,p0129,88
525,honored haddock,trust_intelligent_1,p0136,68
526,honored haddock,trust_intelligent_1,p0138,68
527,honored haddock,trust_intelligent_1,p0144,68
528,honored haddock,trust_intelligent_1,p0150,75
529,honored haddock,trust_intelligent_1,p0152,78
530,honored haddock,trust_intelligent_1,p0158,68
531,honored haddock,trust_intelligent_1,p0161,78
532,honored haddock,trust_intelligent_1,p0164,78
533,honored haddock,trust_intelligent_1,p0175,78
534,honored haddock,trust_intelligent_1,p0177,78
535,honored haddock,trust_intelligent_1,p0178,88
536,honored haddock,trust_intelligent_1,p0181,68
537,honored haddock,trust_intelligent_1,p0186,72
538,honored haddock,trust_intelligent_1,p0196,78
539,honored haddock,trust_intelligent_1,p0198,85
540,honored haddock,trust_intelligent_1,p0202,82
541,honored haddock,trust_intelligent_1,p0205,75
542,honored haddock,trust_intelligent_1,p0207,75
543,honored haddock,trust_intelligent_1,p0211,68
544,honored haddock,trust_intelligent_1,p0227,88
545,honored haddock,trust_intelligent_1,p0229,78
546,honored haddock,trust_intelligent_1,p0232,88
547,honored haddock,trust_intelligent_1,p0233,78
548,honored haddock,trust_intelligent_1,p0237,88
549,honored haddock,trust_intelligent_1,p0258,78
550,honored haddock,trust_intelligent_1,p0268,68
551,honored haddock,trust_intelligent_1,p0274,78
552,honored haddock,trust_intelligent_1,p0275,45
553,honored haddock,trust_intelligent_1,p0277,68
554,honored haddock,trust_intelligent_1,p0288,82
555,honored haddock,trust_intelligent_1,p0291,78
556,honored haddock,trust_intelligent_1,p0307,78
557,honored haddock,trust_intelligent_1,p0308,78
558,honored haddock,trust_intelligent_1,p0317,65
559,honored haddock,trust_intelligent_1,p0325,88
560,honored haddock,trust_intelligent_1,p0327,88
561,honored haddock,trust_intelligent_1,p0334,85
562,honored haddock,trust_intelligent_1,p0336,78
563,honored haddock,trust_intelligent_1,p0338,58
564,honored haddock,trust_intelligent_1,p0342,78
565,honored haddock,trust_intelligent_1,p0349,72
566,honored haddock,trust_intelligent_1,p0356,78
567,honored haddock,trust_intelligent_1,p0358,82
568,honored haddock,trust_intelligent_1,p0363,78
569,honored haddock,trust_intelligent_1,p0364,85
570,honored haddock,trust_intelligent_1,p0369,88
571,honored haddock,trust_intelligent_1,p0370,68
572,honored haddock,trust_intelligent_1,p0371,78
573,honored haddock,trust_intelligent_1,p0379,68
574,honored haddock,trust_intelligent_1,p0386,88
575,honored haddock,trust_intelligent_1,p0396,78
576,honored haddock,trust_intelligent_1,p0403,78
577,honored haddock,trust_intelligent_1,p0405,88
578,honored haddock,trust_intelligent_1,p0412,78
579,honored haddock,trust_intelligent_1,p0415,62
580,honored haddock,trust_intelligent_1,p0416,78
581,honored haddock,trust_intelligent_1,p0417,82
582,honored haddock,trust_intelligent_1,p0418,68
583,honored haddock,trust_intelligent_1,p0430,88
584,honored haddock,trust_intelligent_1,p0431,88
585,honored haddock,trust_intelligent_1,p0434,45
586,honored haddock,trust_intelligent_1,p0438,88
587,honored haddock,trust_intelligent_1,p0441,85
588,honored haddock,trust_intelligent_1,p0442,58
589,honored haddock,trust_intelligent_1,p0449,68
590,honored haddock,trust_intelligent_1,p0450,82
591,honored haddock,trust_intelligent_1,p0465,65
592,honored haddock,trust_intelligent_1,p0471,78
593,honored haddock,trust_intelligent_1,p0477,78
594,honored haddock,trust_intelligent_1,p0483,78
595,honored haddock,trust_intelligent_1,p0486,82
596,honored haddock,trust_intelligent_1,p0487,78
597,honored haddock,trust_intelligent_1,p0489,78
598,honored haddock,trust_intelligent_1,p0497,78
599,honored haddock,trust_intelligent_1,p0502,78
600,honored haddock,trust_intelligent_1,p0503,78
601,honored haddock,trust_intelligent_1,p0506,68
602,honored haddock,trust_intelligent_1,p0511,82
603,honored haddock,trust_intelligent_1,p0523,78
604,honored haddock,trust_intelligent_1,p0534,88
605,honored haddock,trust_intelligent_1,p0536,78
606,honored haddock,trust_intelligent_1,p0542,75
607,honored haddock,trust_intelligent_1,p0547,85
608,honored haddock,trust_intelligent_1,p0553,82
609,honored haddock,trust_intelligent_1,p0559,78
610,honored haddock,trust_intelligent_1,p0566,78
611,honored haddock,trust_intelligent_1,p0568,78
612,honored haddock,trust_intelligent_1,p0570,62
613,honored haddock,trust_intelligent_1,p0573,78
614,honored haddock,trust_intelligent_1,p0578,78
615,honored haddock,trust_intelligent_1,p0594,68
616,honored haddock,trust_intelligent_1,p0597,78
617,honored haddock,trust_intelligent_1,p0601,78
618,honored haddock,trust_intelligent_1,p0602,68
619,honored haddock,trust_intelligent_1,p0605,78
620,honored haddock,trust_intelligent_1,p0615,68
621,honored haddock,trust_intelligent_1,p0620,75
622,honored haddock,trust_intelligent_1,p0626,78
