,condition,outcome,persona,response
171,honored haddock,gender,p0925,2
172,honored haddock,gender,p0927,1
173,honored haddock,gender,p0929,2
174,honored haddock,gender,p0930,1
175,honored haddock,gender,p0931,2
176,honored haddock,gender,p0933,2
177,honored haddock,gender,p0934,2
178,honored haddock,gender,p0936,2
179,honored haddock,gender,p0938,1
180,honored haddock,gender,p0939,2
181,honored haddock,gender,p0946,1
182,honored haddock,gender,p0951,1
183,honored haddock,gender,p0956,2
184,honored haddock,gender,p0962,2
185,honored haddock,gender,p0963,1
186,honored haddock,gender,p0969,1
187,honored haddock,gender,p0972,1
188,honored haddock,gender,p0975,1
189,honored haddock,gender,p0985,2
190,honored haddock,gender,p0993,1
191,honored haddock,gender,p0996,2
192,honored haddock,gender,p1011,1
193,honored haddock,gender,p1017,2
194,honored haddock,gender,p1020,1
195,honored haddock,gender,p1022,1
196,honored haddock,gender,p1024,2
197,honored haddock,gender,p1027,1
198,honored haddock,gender,p1028,1
199,honored haddock,gender,p1029,2
200,honored haddock,gender,p1032,1
201,honored haddock,gender,p1040,1
202,honored haddock,gender,p1047,1
203,honored haddock,gender,p1048,1
204,honored haddock,gender,p1053,2
205,honored haddock,gender,p1057,1
206,honored haddock,gender,p1058,2
207,honored haddock,gender,p1063,1
208,honored haddock,gender,p1064,2
209,honored haddock,gender,p1065,1
210,honored haddock,gender,p1069,2
211,honored haddock,gender,p1072,1
212,honored haddock,gender,p1073,1
213,honored haddock,gender,p1075,2
214,honored haddock,gender,p1076,2
215,honored haddock,gender,p1083,2
216,honored haddock,gender,p1089,1
217,honored haddock,gender,p1093,1
218,honored haddock,gender,p1096,2
219,honored haddock,gender,p1100,1
220,honored haddock,gender,p1106,2
221,honored haddock,gender,p1107,2
222,honored haddock,gender,p1113,1
223,honored haddock,gender,p1117,1
224,honored haddock,gender,p1120,1
225,honored haddock,gender,p1134,1
226,honored haddock,gender,p1136,1
227,honored haddock,gender,p1138,2
228,honored haddock,gender,p1144,1
229,honored haddock,gender,p1145,1
230,honored haddock,gender,p1147,2
231,honored haddock,gender,p1148,1
232,honored haddock,gender,p1154,2
233,honored haddock,gender,p1159,1
234,honored haddock,gender,p1167,1
235,honored haddock,gender,p1175,2
236,honored haddock,gender,p1178,2
237,honored haddock,gender,p1184,2
238,honored haddock,gender,p1186,1
239,honored haddock,gender,p1196,1
240,honored haddock,gender,p1197,2
241,honored haddock,gender,p1203,1
242,honored haddock,gender,p1219,2
243,honored haddock,gender,p1225,1
244,honored haddock,gender,p1234,2
245,honored haddock,gender,p1242,1
246,honored haddock,gender,p1244,1
247,honored haddock,gender,p1249,2
248,honored haddock,gender,p1250,1
249,honored haddock,gender,p1256,1
250,honored haddock,gender,p1258,2
251,honored haddock,gender,p1260,1
252,honored haddock,gender,p1262,1
253,honored haddock,gender,p1264,2
254,honored haddock,gender,p1265,2
255,honored haddock,gender,p1269,1
256,honored haddock,gender,p1272,2
257,honored haddock,gender,p1278,1
258,honored haddock,gender,p1281,2
259,honored haddock,gender,p1292,1
260,honored haddock,gender,p1299,2
261,honored haddock,gender,p1312,2
262,honored haddock,gender,p1322,1
263,honored haddock,gender,p1326,2
264,honored haddock,gender,p1330,2
265,honored haddock,gender,p1335,2
266,honored haddock,gender,p1337,1
267,honored haddock,gender,p1340,1
268,honored haddock,gender,p1345,1
269,honored haddock,gender,p1351,1
270,honored haddock,gender,p1355,2
271,honored haddock,gender,p1362,2
272,honored haddock,gender,p1365,1
273,honored haddock,gender,p1366,2
274,honored haddock,gender,p1367,1
275,honored haddock,gender,p1370,2
276,honored haddock,gender,p1371,1
277,honored haddock,gender,p1373,2
278,honored haddock,gender,p1375,2
279,honored haddock,gender,p1376,2
280,honored haddock,gender,p1379,2
281,honored haddock,gender,p1381,2
282,honored haddock,gender,p1393,2
283,honored haddock,gender,p1396,2
284,honored haddock,gender,p1398,1
285,honored haddock,gender,p1404,2
286,honored haddock,gender,p1406,1
287,honored haddock,gender,p1407,2
288,honored haddock,gender,p1409,1
289,honored haddock,gender,p1412,1
290,honored haddock,gender,p1414,1
291,honored haddock,gender,p1424,1
292,honored haddock,gender,p1425,1
293,honored haddock,gender,p1429,2
294,honored haddock,gender,p1434,1
295,honored haddock,gender,p1441,1
296,honored haddock,gender,p1445,1
297,honored haddock,gender,p1450,1
298,honored haddock,gender,p1454,1
299,honored haddock,gender,p1456,1
300,honored haddock,gender,p1457,2
301,honored haddock,gender,p1458,1
302,honored haddock,gender,p1469,1
303,honored haddock,gender,p1470,1
304,honored haddock,gender,p1481,1
305,honored haddock,gender,p1488,2
306,honored haddock,gender,p1492,1
307,honored haddock,gender,p1495,1
308,honored haddock,gender,p1497,2
309,honored haddock,gender,p1499,1
310,honored haddock,gender,p1503,1
311,honored haddock,gender,p1511,1
312,honored haddock,gender,p1512,2
313,honored haddock,gender,p1518,2
314,honored haddock,gender,p1519,2
315,honored haddock,gender,p1520,2
316,honored haddock,gender,p1524,2
317,honored haddock,gender,p1526,2
318,honored haddock,gender,p1537,1
319,honored haddock,gender,p1545,2
320,honored haddock,gender,p1547,2
321,honored haddock,gender,p1552,1
322,honored haddock,gender,p1567,1
323,honored haddock,gender,p1568,2
324,honored haddock,gender,p1579,2
325,honored haddock,gender,p1587,2
326,honored haddock,gender,p1596,1
327,honored haddock,gender,p1600,1
328,honored haddock,gender,p1603,2
329,honored haddock,gender,p1604,2
330,honored haddock,gender,p1610,2
331,honored haddock,gender,p1618,1
332,honored haddock,gender,p1619,1
333,honored haddock,gender,p1622,1
334,honored haddock,gender,p1623,1
335,honored haddock,gender,p1630,1
336,honored haddock,gender,p1641,1
337,honored haddock,gender,p1649,1
338,honored haddock,gender,p1652,1
339,honored haddock,gender,p1665,1
340,honored haddock,gender,p1669,1
341,honored haddock,gender,p1685,1
342,honored haddock,gender,p1693,2
343,honored haddock,gender,p1698,1
344,honored haddock,gender,p1704,1
345,honored haddock,gender,p1711,1
346,honored haddock,gender,p1718,1
347,honored haddock,gender,p1732,1
348,honored haddock,gender,p1739,1
349,honored haddock,gender,p1741,1
350,honored haddock,gender,p1746,1
351,honored haddock,gender,p1751,1
352,honored haddock,gender,p1754,2
353,honored haddock,gender,p1769,2
354,honored haddock,gender,p1771,2
355,honored haddock,gender,p1776,1
356,honored haddock,gender,p1780,1
357,honored haddock,gender,p1785,2
358,honored haddock,gender,p1791,1
359,honored haddock,gender,p1793,1
360,honored haddock,gender,p1796,1
361,honored haddock,gender,p1805,1
362,honored haddock,gender,p1812,1
363,honored haddock,gender,p1816,2
364,honored haddock,gender,p1819,1
365,honored haddock,gender,p1825,1
366,honored haddock,gender,p1836,1
367,honored haddock,gender,p1839,2
368,honored haddock,gender,p1861,1
369,honored haddock,gender,p1863,1
370,honored haddock,gender,p1873,1
371,honored haddock,gender,p1875,1
372,honored haddock,gender,p1876,2
373,honored haddock,gender,p1877,2
374,honored haddock,gender,p1880,2
375,honored haddock,gender,p1883,1
376,honored haddock,gender,p1889,1
377,honored haddock,gender,p1893,1
378,honored haddock,gender,p1896,1
379,honored haddock,gender,p1913,1
380,honored haddock,gender,p1922,1
381,honored haddock,gender,p1930,1
382,honored haddock,gender,p1935,1
383,honored haddock,gender,p1940,1
384,honored haddock,gender,p1948,2
385,honored haddock,gender,p1950,2
386,honored haddock,gender,p1954,1
387,honored haddock,gender,p1956,2
388,honored haddock,gender,p1958,1
389,honored haddock,gender,p1967,2
390,honored haddock,gender,p1973,1
391,honored haddock,gender,p1978,1
392,honored haddock,gender,p1983,1
393,honored haddock,gender,p1984,2
394,honored haddock,gender,p1995,1
395,honored haddock,gender,p1996,2
396,honored haddock,gender,p1997,1
397,honored haddock,gender,p2001,2
398,honored haddock,gender,p2002,2
399,honored haddock,gender,p2013,2
400,honored haddock,gender,p2014,2
401,honored haddock,gender,p2016,1
402,honored haddock,gender,p2018,1
403,honored haddock,gender,p2023,2
404,honored haddock,gender,p2025,1
405,honored haddock,gender,p2028,1
406,honored haddock,gender,p2030,2
407,honored haddock,gender,p2033,1
408,honored haddock,gender,p2040,1
409,honored haddock,gender,p2051,2
410,honored haddock,gender,p2052,1
411,honored haddock,gender,p2066,1
412,honored haddock,gender,p2067,1
413,honored haddock,gender,p2073,1
414,honored haddock,gender,p2077,2
415,honored haddock,gender,p2078,2
416,honored haddock,gender,p2086,1
417,honored haddock,gender,p2089,1
418,honored haddock,gender,p2093,1
419,honored haddock,gender,p2094,2
420,honored haddock,gender,p2111,2
421,honored haddock,gender,p2117,2
422,honored haddock,gender,p2121,1
423,honored haddock,gender,p2127,1
424,honored haddock,gender,p2141,1
425,honored haddock,gender,p2142,2
426,honored haddock,gender,p2143,1
427,honored haddock,gender,p2153,2
428,honored haddock,gender,p2155,2
429,honored haddock,gender,p2169,1
430,honored haddock,gender,p2187,1
431,honored haddock,gender,p2188,1
432,honored haddock,gender,p2197,2
433,honored haddock,gender,p2213,2
434,honored haddock,gender,p2214,2
435,honored haddock,gender,p2215,2
436,honored haddock,gender,p2220,1
437,honored haddock,gender,p2223,2
438,honored haddock,gender,p2229,1
439,honored haddock,gender,p2234,2
440,honored haddock,gender,p2237,2
441,honored haddock,gender,p2238,1
442,honored haddock,gender,p2244,2
443,honored haddock,gender,p2248,2
444,honored haddock,gender,p2252,1
445,honored haddock,gender,p2255,1
446,honored haddock,gender,p2261,1
447,honored haddock,gender,p2263,2
448,honored haddock,gender,p2273,2
449,honored haddock,gender,p2275,2
450,honored haddock,gender,p2276,2
451,honored haddock,gender,p2283,2
452,honored haddock,gender,p2287,2
453,honored haddock,gender,p2296,1
454,honored haddock,gender,p2298,1
455,honored haddock,gender,p2304,1
456,honored haddock,gender,p2310,2
457,honored haddock,gender,p2322,2
458,honored haddock,gender,p2326,2
459,honored haddock,gender,p2330,2
460,honored haddock,gender,p2331,1
461,honored haddock,gender,p2333,1
462,honored haddock,gender,p2347,2
463,honored haddock,gender,p2350,2
464,honored haddock,gender,p2351,1
465,honored haddock,gender,p2353,2
466,honored haddock,gender,p2355,2
467,honored haddock,gender,p2363,2
468,honored haddock,gender,p2378,2
469,honored haddock,gender,p2380,1
470,honored haddock,gender,p2387,2
471,honored haddock,gender,p2398,1
472,honored haddock,gender,p2400,1
473,honored haddock,gender,p2403,2
474,honored haddock,gender,p2408,2
475,honored haddock,gender,p2418,2
476,honored haddock,gender,p2426,1
477,honored haddock,gender,p2428,2
478,honored haddock,gender,p2434,2
479,honored haddock,gender,p2446,1
480,honored haddock,gender,p2452,1
481,honored haddock,gender,p2454,2
482,honored haddock,gender,p2462,1
483,honored haddock,gender,p2467,1
484,honored haddock,gender,p2482,2
485,honored haddock,gender,p2489,1
486,honored haddock,gender,p2490,2
487,honored haddock,gender,p2494,2
488,honored haddock,gender,p2502,1
489,honored haddock,gender,p2503,2
490,honored haddock,gender,p2522,1
491,honored haddock,gender,p2524,1
492,honored haddock,gender,p2533,2
493,honored haddock,gender,p2566,2
494,honored haddock,gender,p2571,1
495,honored haddock,gender,p2573,1
496,honored haddock,gender,p2582,1
497,honored haddock,gender,p2591,1
498,honored haddock,gender,p2592,2
499,honored haddock,gender,p2595,2
500,honored haddock,year_birth,p0016,1970
501,honored haddock,year_birth,p0022,1991
502,honored haddock,year_birth,p0023,1958
503,honored haddock,year_birth,p0026,1965
504,honored haddock,year_birth,p0034,1950
505,honored haddock,year_birth,p0036,1994
506,honored haddock,year_birth,p0037,1969
507,honored haddock,year_birth,p0042,1960
508,honored haddock,year_birth,p0057,1981
509,honored haddock,year_birth,p0066,1966
510,honored haddock,year_birth,p0069,1986
511,honored haddock,year_birth,p0072,1987
512,honored haddock,year_birth,p0073,1982
513,honored haddock,year_birth,p0082,1973
514,honored haddock,year_birth,p0091,1995
515,honored haddock,year_birth,p0092,1980
516,honored haddock,year_birth,p0093,1947
517,honored haddock,year_birth,p0095,1946
518,honored haddock,year_birth,p0107,1964
519,honored haddock,year_birth,p0114,1987
520,honored haddock,year_birth,p0116,1986
521,honored haddock,year_birth,p0118,1998
522,honored haddock,year_birth,p0119,1989
523,honored haddock,year_birth,p0126,1961
524,honored haddock,year_birth,p0129,1951
525,honored haddock,year_birth,p0136,1986
526,honored haddock,year_birth,p0138,1947
527,honored haddock,year_birth,p0144,1989
528,honored haddock,year_birth,p0150,1975
529,honored haddock,year_birth,p0152,1973
530,honored haddock,year_birth,p0158,1948
531,honored haddock,year_birth,p0161,1984
532,honored haddock,year_birth,p0164,1955
533,honored haddock,year_birth,p0175,1954
534,honored haddock,year_birth,p0177,1972
535,honored haddock,year_birth,p0178,1991
536,honored haddock,year_birth,p0181,1970
537,honored haddock,year_birth,p0186,1968
538,honored haddock,year_birth,p0196,1993
539,honored haddock,year_birth,p0198,1949
540,honored haddock,year_birth,p0202,1950
541,honored haddock,year_birth,p0205,1944
542,honored haddock,year_birth,p0207,1932
543,honored haddock,year_birth,p0211,1947
544,honored haddock,year_birth,p0227,1978
545,honored haddock,year_birth,p0229,1957
546,honored haddock,year_birth,p0232,1939
547,honored haddock,year_birth,p0233,1951
548,honored haddock,year_birth,p0237,1984
549,honored haddock,year_birth,p0258,1936
550,honored haddock,year_birth,p0268,1927
551,honored haddock,year_birth,p0274,1981
552,honored haddock,year_birth,p0275,1970
553,honored haddock,year_birth,p0277,1975
554,honored haddock,year_birth,p0288,1970
555,honored haddock,year_birth,p0291,1936
556,honored haddock,year_birth,p0307,1996
557,honored haddock,year_birth,p0308,1998
558,honored haddock,year_birth,p0317,1960
559,honored haddock,year_birth,p0325,1989
560,honored haddock,year_birth,p0327,1958
561,honored haddock,year_birth,p0334,1956
562,honored haddock,year_birth,p0336,1987
563,honored haddock,year_birth,p0338,1977
564,honored haddock,year_birth,p0342,1981
565,honored haddock,year_birth,p0349,1975
566,honored haddock,year_birth,p0356,1991
567,honored haddock,year_birth,p0358,1956
568,honored haddock,year_birth,p0363,1956
569,honored haddock,year_birth,p0364,1981
570,honored haddock,year_birth,p0369,1989
571,honored haddock,year_birth,p0370,1983
572,honored haddock,year_birth,p0371,1959
573,honored haddock,year_birth,p0379,1962
574,honored haddock,year_birth,p0386,1986
575,honored haddock,year_birth,p0396,1987
576,honored haddock,year_birth,p0403,1988
577,honored haddock,year_birth,p0405,1990
578,honored haddock,year_birth,p0412,1963
579,honored haddock,year_birth,p0415,1992
580,honored haddock,year_birth,p0416,1982
581,honored haddock,year_birth,p0417,1983
582,honored haddock,year_birth,p0418,1952
583,honored haddock,year_birth,p0430,1944
584,honored haddock,year_birth,p0431,1998
585,honored haddock,year_birth,p0434,1964
586,honored haddock,year_birth,p0438,1977
587,honored haddock,year_birth,p0441,1988
588,honored haddock,year_birth,p0442,1994
589,honored haddock,year_birth,p0449,1957
590,honored haddock,year_birth,p0450,1951
591,honored haddock,year_birth,p0465,1965
592,honored haddock,year_birth,p0471,1987
593,honored haddock,year_birth,p0477,1970
594,honored haddock,year_birth,p0483,1993
595,honored haddock,year_birth,p0486,1990
596,honored haddock,year_birth,p0487,1983
597,honored haddock,year_birth,p0489,1959
598,honored haddock,year_birth,p0497,1946
599,honored haddock,year_birth,p0502,1953
600,honored haddock,year_birth,p0503,1991
601,honored haddock,year_birth,p0506,1987
602,honored haddock,year_birth,p0511,1989
603,honored haddock,year_birth,p0523,1993
604,honored haddock,year_birth,p0534,1954
605,honored haddock,year_birth,p0536,1982
606,honored haddock,year_birth,p0542,1948
607,honored haddock,year_birth,p0547,1954
608,honored haddock,year_birth,p0553,1966
609,honored haddock,year_birth,p0559,1991
610,honored haddock,year_birth,p0566,1984
611,honored haddock,year_birth,p0568,1972
612,honored haddock,year_birth,p0570,1977
613,honored haddock,year_birth,p0573,1987
614,honored haddock,year_birth,p0578,1967
615,honored haddock,year_birth,p0594,1984
616,honored haddock,year_birth,p0597,1958
617,honored haddock,year_birth,p0601,1996
618,honored haddock,year_birth,p0602,1952
619,honored haddock,year_birth,p0605,1987
620,honored haddock,year_birth,p0615,1966
621,honored haddock,year_birth,p0620,1994
622,honored haddock,year_birth,p0626,1980
623,honored haddock,year_birth,p0629,1995
624,honored haddock,year_birth,p0633,1996
625,honored haddock,year_birth,p0638,1989
626,honored haddock,year_birth,p0639,1976
627,honored haddock,year_birth,p0640,1951
628,honored haddock,year_birth,p0655,1998
629,honored haddock,year_birth,p0656,1991
630,honored haddock,year_birth,p0658,1968
631,honored haddock,year_birth,p0661,1988
632,honored haddock,year_birth,p0669,1960
633,honored haddock,year_birth,p0670,1980
634,honored haddock,year_birth,p0672,1973
635,honored haddock,year_birth,p0674,1985
636,honored haddock,year_birth,p0678,1978
637,honored haddock,year_birth,p0683,1949
638,honored haddock,year_birth,p0686,1977
639,honored haddock,year_birth,p0687,1953
640,honored haddock,year_birth,p0698,1963
641,honored haddock,year_birth,p0700,1981
642,honored haddock,year_birth,p0703,1970
643,honored haddock,year_birth,p0718,1984
644,honored haddock,year_birth,p0744,1987
645,honored haddock,year_birth,p0745,1987
646,honored haddock,year_birth,p0753,1992
647,honored haddock,year_birth,p0770,1985
648,honored haddock,year_birth,p0771,1964
649,honored haddock,year_birth,p0777,1982
650,honored haddock,year_birth,p0779,1964
651,honored haddock,year_birth,p0780,1970
652,honored haddock,year_birth,p0783,1947
653,honored haddock,year_birth,p0785,1994
654,honored haddock,year_birth,p0786,1970
655,honored haddock,year_birth,p0794,1952
656,honored haddock,year_birth,p0798,1947
657,honored haddock,year_birth,p0800,1967
658,honored haddock,year_birth,p0820,1982
659,honored haddock,year_birth,p0841,1985
660,honored haddock,year_birth,p0849,1970
661,honored haddock,year_birth,p0862,1989
662,honored haddock,year_birth,p0867,1969
663,honored haddock,year_birth,p0869,1955
664,honored haddock,year_birth,p0872,1972
665,honored haddock,year_birth,p0880,1993
666,honored haddock,year_birth,p0891,1984
667,honored haddock,year_birth,p0916,1989
668,honored haddock,year_birth,p0917,1987
669,honored haddock,year_birth,p0919,1991
670,honored haddock,year_birth,p0922,1957
671,honored haddock,year_birth,p0925,1966
672,honored haddock,year_birth,p0927,1990
673,honored haddock,year_birth,p0929,1991
674,honored haddock,year_birth,p0930,1984
675,honored haddock,year_birth,p0931,1958
676,honored haddock,year_birth,p0933,1986
677,honored haddock,year_birth,p0934,1978
678,honored haddock,year_birth,p0936,1976
679,honored haddock,year_birth,p0938,1982
680,honored haddock,year_birth,p0939,1984
681,honored haddock,year_birth,p0946,1980
682,honored haddock,year_birth,p0951,1963
683,honored haddock,year_birth,p0956,1988
684,honored haddock,year_birth,p0962,1942
685,honored haddock,year_birth,p0963,1990
686,honored haddock,year_birth,p0969,1960
687,honored haddock,year_birth,p0972,1956
688,honored haddock,year_birth,p0975,1952
689,honored haddock,year_birth,p0985,1994
690,honored haddock,year_birth,p0993,1983
691,honored haddock,year_birth,p0996,1956
692,honored haddock,year_birth,p1011,1961
693,honored haddock,year_birth,p1017,1992
694,honored haddock,year_birth,p1020,1953
695,honored haddock,year_birth,p1022,1995
696,honored haddock,year_birth,p1024,1972
697,honored haddock,year_birth,p1027,1996
698,honored haddock,year_birth,p1028,1985
699,honored haddock,year_birth,p1029,1986
700,honored haddock,year_birth,p1032,1972
701,honored haddock,year_birth,p1040,1990
702,honored haddock,year_birth,p1047,1997
703,honored haddock,year_birth,p1048,1985
704,honored haddock,year_birth,p1053,1987
705,honored haddock,year_birth,p1057,1986
706,honored haddock,year_birth,p1058,1988
707,honored haddock,year_birth,p1063,1960
708,honored haddock,year_birth,p1064,1955
709,honored haddock,year_birth,p1065,1955
710,honored haddock,year_birth,p1069,1981
711,honored haddock,year_birth,p1072,1986
712,honored haddock,year_birth,p1073,1980
713,honored haddock,year_birth,p1075,1965
714,honored haddock,year_birth,p1076,1997
715,honored haddock,year_birth,p1083,1950
716,honored haddock,year_birth,p1089,1992
717,honored haddock,year_birth,p1093,1995
718,honored haddock,year_birth,p1096,1988
719,honored haddock,year_birth,p1100,1972
720,honored haddock,year_birth,p1106,1988
721,honored haddock,year_birth,p1107,1955
722,honored haddock,year_birth,p1113,1984
723,honored haddock,year_birth,p1117,1940
724,honored haddock,year_birth,p1120,1956
725,honored haddock,year_birth,p1134,1951
726,honored haddock,year_birth,p1136,1967
727,honored haddock,year_birth,p1138,1969
728,honored haddock,year_birth,p1144,1962
729,honored haddock,year_birth,p1145,1952
730,honored haddock,year_birth,p1147,1989
731,honored haddock,year_birth,p1148,1982
732,honored haddock,year_birth,p1154,1985
733,honored haddock,year_birth,p1159,1957
734,honored haddock,year_birth,p1167,1965
735,honored haddock,year_birth,p1175,1989
736,honored haddock,year_birth,p1178,1989
737,honored haddock,year_birth,p1184,1979
738,honored haddock,year_birth,p1186,1970
739,honored haddock,year_birth,p1196,1996
740,honored haddock,year_birth,p1197,1974
741,honored haddock,year_birth,p1203,1954
742,honored haddock,year_birth,p1219,1994
743,honored haddock,year_birth,p1225,1952
744,honored haddock,year_birth,p1234,1996
745,honored haddock,year_birth,p1242,1954
746,honored haddock,year_birth,p1244,1976
747,honored haddock,year_birth,p1249,1972
748,honored haddock,year_birth,p1250,1960
749,honored haddock,year_birth,p1256,1979
750,honored haddock,year_birth,p1258,1986
751,honored haddock,year_birth,p1260,1982
752,honored haddock,year_birth,p1262,1972
753,honored haddock,year_birth,p1264,1997
754,honored haddock,year_birth,p1265,1987
755,honored haddock,year_birth,p1269,1983
756,honored haddock,year_birth,p1272,1998
757,honored haddock,year_birth,p1278,1988
758,honored haddock,year_birth,p1281,1989
759,honored haddock,year_birth,p1292,1990
760,honored haddock,year_birth,p1299,1964
761,honored haddock,year_birth,p1312,1984
762,honored haddock,year_birth,p1322,1986
763,honored haddock,year_birth,p1326,1985
764,honored haddock,year_birth,p1330,1962
765,honored haddock,year_birth,p1335,1991
766,honored haddock,year_birth,p1337,1965
767,honored haddock,year_birth,p1340,1983
768,honored haddock,year_birth,p1345,1960
769,honored haddock,year_birth,p1351,1932
770,honored haddock,year_birth,p1355,1991
771,honored haddock,year_birth,p1362,1941
772,honored haddock,year_birth,p1365,1961
