,condition,outcome,persona,response
76,practical planarian,trust_competent_1,p0403,72
77,practical planarian,trust_competent_1,p0405,75
78,practical planarian,trust_competent_1,p0412,78
79,practical planarian,trust_competent_1,p0415,45
80,practical planarian,trust_competent_1,p0416,65
81,practical planarian,trust_competent_1,p0417,72
82,practical planarian,trust_competent_1,p0418,62
83,practical planarian,trust_competent_1,p0430,75
84,practical planarian,trust_competent_1,p0431,75
85,practical planarian,trust_competent_1,p0434,45
86,practical planarian,trust_competent_1,p0438,75
87,practical planarian,trust_competent_1,p0441,68
88,practical planarian,trust_competent_1,p0442,45
89,practical planarian,trust_competent_1,p0449,62
90,practical planarian,trust_competent_1,p0450,68
91,practical planarian,trust_competent_1,p0465,62
92,practical planarian,trust_competent_1,p0471,72
93,practical planarian,trust_competent_1,p0477,72
94,practical planarian,trust_competent_1,p0483,68
95,practical planarian,trust_competent_1,p0486,78
96,practical planarian,trust_competent_1,p0487,65
97,practical planarian,trust_competent_1,p0489,65
98,practical planarian,trust_competent_1,p0497,62
99,practical planarian,trust_competent_1,p0502,68
100,practical planarian,trust_competent_1,p0503,75
101,practical planarian,trust_competent_1,p0506,62
102,practical planarian,trust_competent_1,p0511,78
103,practical planarian,trust_competent_1,p0523,68
104,practical planarian,trust_competent_1,p0534,78
105,practical planarian,trust_competent_1,p0536,68
106,practical planarian,trust_competent_1,p0542,62
107,practical planarian,trust_competent_1,p0547,78
108,practical planarian,trust_competent_1,p0553,78
109,practical planarian,trust_competent_1,p0559,68
110,practical planarian,trust_competent_1,p0566,65
111,practical planarian,trust_competent_1,p0568,68
112,practical planarian,trust_competent_1,p0570,45
113,practical planarian,trust_competent_1,p0573,68
114,practical planarian,trust_competent_1,p0578,65
115,practical planarian,trust_competent_1,p0594,62
116,practical planarian,trust_competent_1,p0597,65
117,practical planarian,trust_competent_1,p0601,65
118,practical planarian,trust_competent_1,p0602,55
119,practical planarian,trust_competent_1,p0605,62
120,practical planarian,trust_competent_1,p0615,68
121,practical planarian,trust_competent_1,p0620,68
122,practical planarian,trust_competent_1,p0626,68
123,practical planarian,trust_competent_1,p0629,78
124,practical planarian,trust_competent_1,p0633,65
125,practical planarian,trust_competent_1,p0638,68
126,practical planarian,trust_competent_1,p0639,68
127,practical planarian,trust_competent_1,p0640,68
128,practical planarian,trust_competent_1,p0655,75
129,practical planarian,trust_competent_1,p0656,68
130,practical planarian,trust_competent_1,p0658,68
131,practical planarian,trust_competent_1,p0661,65
132,practical planarian,trust_competent_1,p0669,78
133,practical planarian,trust_competent_1,p0670,62
134,practical planarian,trust_competent_1,p0672,68
135,practical planarian,trust_competent_1,p0674,72
136,practical planarian,trust_competent_1,p0678,72
137,practical planarian,trust_competent_1,p0683,72
138,practical planarian,trust_competent_1,p0686,58
139,practical planarian,trust_competent_1,p0687,68
140,practical planarian,trust_competent_1,p0698,68
141,practical planarian,trust_competent_1,p0700,68
142,practical planarian,trust_competent_1,p0703,65
143,practical planarian,trust_competent_1,p0718,68
144,practical planarian,trust_competent_1,p0744,78
145,practical planarian,trust_competent_1,p0745,65
146,practical planarian,trust_competent_1,p0753,55
147,practical planarian,trust_competent_1,p0770,75
148,practical planarian,trust_competent_1,p0771,68
149,practical planarian,trust_competent_1,p0777,75
150,practical planarian,trust_competent_1,p0779,72
151,practical planarian,trust_competent_1,p0780,62
152,practical planarian,trust_competent_1,p0783,68
153,practical planarian,trust_competent_1,p0785,65
154,practical planarian,trust_competent_1,p0786,55
155,practical planarian,trust_competent_1,p0794,45
156,practical planarian,trust_competent_1,p0798,45
157,practical planarian,trust_competent_1,p0800,78
158,practical planarian,trust_competent_1,p0820,58
159,practical planarian,trust_competent_1,p0841,65
160,practical planarian,trust_competent_1,p0849,68
161,practical planarian,trust_competent_1,p0862,75
162,practical planarian,trust_competent_1,p0867,72
163,practical planarian,trust_competent_1,p0869,78
164,practical planarian,trust_competent_1,p0872,72
165,practical planarian,trust_competent_1,p0880,72
166,practical planarian,trust_competent_1,p0891,68
167,practical planarian,trust_competent_1,p0916,75
168,practical planarian,trust_competent_1,p0917,78
169,practical planarian,trust_competent_1,p0919,78
170,practical planarian,trust_competent_1,p0922,65
171,practical planarian,trust_competent_1,p0925,65
172,practical planarian,trust_competent_1,p0927,68
173,practical planarian,trust_competent_1,p0929,68
174,practical planarian,trust_competent_1,p0930,68
175,practical planarian,trust_competent_1,p0931,62
176,practical planarian,trust_competent_1,p0933,68
177,practical planarian,trust_competent_1,p0934,62
178,practical planarian,trust_competent_1,p0936,78
179,practical planarian,trust_competent_1,p0938,72
180,practical planarian,trust_competent_1,p0939,65
181,practical planarian,trust_competent_1,p0946,65
182,practical planarian,trust_competent_1,p0951,68
183,practical planarian,trust_competent_1,p0956,72
184,practical planarian,trust_competent_1,p0962,68
185,practical planarian,trust_competent_1,p0963,72
186,practical planarian,trust_competent_1,p0969,68
187,practical planarian,trust_competent_1,p0972,68
188,practical planarian,trust_competent_1,p0975,68
189,practical planarian,trust_competent_1,p0985,55
190,practical planarian,trust_competent_1,p0993,68
191,practical planarian,trust_competent_1,p0996,65
192,practical planarian,trust_competent_1,p1011,62
193,practical planarian,trust_competent_1,p1017,65
194,practical planarian,trust_competent_1,p1020,65
195,practical planarian,trust_competent_1,p1022,75
196,practical planarian,trust_competent_1,p1024,55
197,practical planarian,trust_competent_1,p1027,78
198,practical planarian,trust_competent_1,p1028,78
199,practical planarian,trust_competent_1,p1029,55
200,practical planarian,trust_competent_1,p1032,68
201,practical planarian,trust_competent_1,p1040,65
202,practical planarian,trust_competent_1,p1047,55
203,practical planarian,trust_competent_1,p1048,65
204,practical planarian,trust_competent_1,p1053,62
205,practical planarian,trust_competent_1,p1057,68
206,practical planarian,trust_competent_1,p1058,68
207,practical planarian,trust_competent_1,p1063,62
208,practical planarian,trust_competent_1,p1064,78
209,practical planarian,trust_competent_1,p1065,68
210,practical planarian,trust_competent_1,p1069,62
211,practical planarian,trust_competent_1,p1072,78
212,practical planarian,trust_competent_1,p1073,65
213,practical planarian,trust_competent_1,p1075,78
214,practical planarian,trust_competent_1,p1076,55
215,practical planarian,trust_competent_1,p1083,62
216,practical planarian,trust_competent_1,p1089,75
217,practical planarian,trust_competent_1,p1093,78
218,practical planarian,trust_competent_1,p1096,68
219,practical planarian,trust_competent_1,p1100,65
220,practical planarian,trust_competent_1,p1106,65
221,practical planarian,trust_competent_1,p1107,68
222,practical planarian,trust_competent_1,p1113,68
223,practical planarian,trust_competent_1,p1117,45
224,practical planarian,trust_competent_1,p1120,68
225,practical planarian,trust_competent_1,p1134,65
226,practical planarian,trust_competent_1,p1136,55
227,practical planarian,trust_competent_1,p1138,68
228,practical planarian,trust_competent_1,p1144,62
229,practical planarian,trust_competent_1,p1145,78
230,practical planarian,trust_competent_1,p1147,78
231,practical planarian,trust_competent_1,p1148,78
232,practical planarian,trust_competent_1,p1154,78
233,practical planarian,trust_competent_1,p1159,68
234,practical planarian,trust_competent_1,p1167,65
235,practical planarian,trust_competent_1,p1175,78
236,practical planarian,trust_competent_1,p1178,65
237,practical planarian,trust_competent_1,p1184,68
238,practical planarian,trust_competent_1,p1186,72
239,practical planarian,trust_competent_1,p1196,62
240,practical planarian,trust_competent_1,p1197,62
241,practical planarian,trust_competent_1,p1203,68
242,practical planarian,trust_competent_1,p1219,62
243,practical planarian,trust_competent_1,p1225,65
244,practical planarian,trust_competent_1,p1234,68
245,practical planarian,trust_competent_1,p1242,65
246,practical planarian,trust_competent_1,p1244,68
247,practical planarian,trust_competent_1,p1249,68
248,practical planarian,trust_competent_1,p1250,68
249,practical planarian,trust_competent_1,p1256,68
250,practical planarian,trust_competent_1,p1258,78
251,practical planarian,trust_competent_1,p1260,65
252,practical planarian,trust_competent_1,p1262,65
253,practical planarian,trust_competent_1,p1264,68
254,practical planarian,trust_competent_1,p1265,72
255,practical planarian,trust_competent_1,p1269,68
256,practical planarian,trust_competent_1,p1272,68
257,practical planarian,trust_competent_1,p1278,75
258,practical planarian,trust_competent_1,p1281,68
259,practical planarian,trust_competent_1,p1292,68
260,practical planarian,trust_competent_1,p1299,65
261,practical planarian,trust_competent_1,p1312,65
262,practical planarian,trust_competent_1,p1322,68
263,practical planarian,trust_competent_1,p1326,72
264,practical planarian,trust_competent_1,p1330,65
265,practical planarian,trust_competent_1,p1335,68
266,practical planarian,trust_competent_1,p1337,72
267,practical planarian,trust_competent_1,p1340,75
268,practical planarian,trust_competent_1,p1345,65
269,practical planarian,trust_competent_1,p1351,68
270,practical planarian,trust_competent_1,p1355,62
271,practical planarian,trust_competent_1,p1362,68
272,practical planarian,trust_competent_1,p1365,68
273,practical planarian,trust_competent_1,p1366,58
274,practical planarian,trust_competent_1,p1367,62
275,practical planarian,trust_competent_1,p1370,68
276,practical planarian,trust_competent_1,p1371,78
277,practical planarian,trust_competent_1,p1373,68
278,practical planarian,trust_competent_1,p1375,68
279,practical planarian,trust_competent_1,p1376,65
280,practical planarian,trust_competent_1,p1379,65
281,practical planarian,trust_competent_1,p1381,65
282,practical planarian,trust_competent_1,p1393,68
283,practical planarian,trust_competent_1,p1396,75
284,practical planarian,trust_competent_1,p1398,65
285,practical planarian,trust_competent_1,p1404,68
286,practical planarian,trust_competent_1,p1406,68
287,practical planarian,trust_competent_1,p1407,62
288,practical planarian,trust_competent_1,p1409,68
289,practical planarian,trust_competent_1,p1412,68
290,practical planarian,trust_competent_1,p1414,78
291,practical planarian,trust_competent_1,p1424,68
292,practical planarian,trust_competent_1,p1425,62
293,practical planarian,trust_competent_1,p1429,68
294,practical planarian,trust_competent_1,p1434,65
295,practical planarian,trust_competent_1,p1441,58
296,practical planarian,trust_competent_1,p1445,65
297,practical planarian,trust_competent_1,p1450,75
298,practical planarian,trust_competent_1,p1454,68
299,practical planarian,trust_competent_1,p1456,62
300,practical planarian,trust_competent_1,p1457,62
301,practical planarian,trust_competent_1,p1458,75
302,practical planarian,trust_competent_1,p1469,68
303,practical planarian,trust_competent_1,p1470,68
304,practical planarian,trust_competent_1,p1481,68
305,practical planarian,trust_competent_1,p1488,65
306,practical planarian,trust_competent_1,p1492,55
307,practical planarian,trust_competent_1,p1495,68
308,practical planarian,trust_competent_1,p1497,68
309,practical planarian,trust_competent_1,p1499,65
310,practical planarian,trust_competent_1,p1503,68
311,practical planarian,trust_competent_1,p1511,75
312,practical planarian,trust_competent_1,p1512,68
313,practical planarian,trust_competent_1,p1518,68
314,practical planarian,trust_competent_1,p1519,65
315,practical planarian,trust_competent_1,p1520,55
316,practical planarian,trust_competent_1,p1524,72
317,practical planarian,trust_competent_1,p1526,68
318,practical planarian,trust_competent_1,p1537,68
319,practical planarian,trust_competent_1,p1545,72
320,practical planarian,trust_competent_1,p1547,72
321,practical planarian,trust_competent_1,p1552,75
322,practical planarian,trust_competent_1,p1567,68
323,practical planarian,trust_competent_1,p1568,68
324,practical planarian,trust_competent_1,p1579,45
325,practical planarian,trust_competent_1,p1587,45
326,practical planarian,trust_competent_1,p1596,62
327,practical planarian,trust_competent_1,p1600,78
328,practical planarian,trust_competent_1,p1603,68
329,practical planarian,trust_competent_1,p1604,68
330,practical planarian,trust_competent_1,p1610,68
331,practical planarian,trust_competent_1,p1618,65
332,practical planarian,trust_competent_1,p1619,78
333,practical planarian,trust_competent_1,p1622,68
334,practical planarian,trust_competent_1,p1623,45
335,practical planarian,trust_competent_1,p1630,45
336,practical planarian,trust_competent_1,p1641,68
337,practical planarian,trust_competent_1,p1649,62
338,practical planarian,trust_competent_1,p1652,65
339,practical planarian,trust_competent_1,p1665,65
340,practical planarian,trust_competent_1,p1669,65
341,practical planarian,trust_competent_1,p1685,68
342,practical planarian,trust_competent_1,p1693,65
343,practical planarian,trust_competent_1,p1698,68
344,practical planarian,trust_competent_1,p1704,65
345,practical planarian,trust_competent_1,p1711,78
346,practical planarian,trust_competent_1,p1718,55
347,practical planarian,trust_competent_1,p1732,65
348,practical planarian,trust_competent_1,p1739,65
349,practical planarian,trust_competent_1,p1741,78
350,practical planarian,trust_competent_1,p1746,62
351,practical planarian,trust_competent_1,p1751,65
352,practical planarian,trust_competent_1,p1754,68
353,practical planarian,trust_competent_1,p1769,68
354,practical planarian,trust_competent_1,p1771,68
355,practical planarian,trust_competent_1,p1776,68
356,practical planarian,trust_competent_1,p1780,68
357,practical planarian,trust_competent_1,p1785,62
358,practical planarian,trust_competent_1,p1791,68
359,practical planarian,trust_competent_1,p1793,68
360,practical planarian,trust_competent_1,p1796,65
361,practical planarian,trust_competent_1,p1805,68
362,practical planarian,trust_competent_1,p1812,78
363,practical planarian,trust_competent_1,p1816,55
364,practical planarian,trust_competent_1,p1819,68
365,practical planarian,trust_competent_1,p1825,65
366,practical planarian,trust_competent_1,p1836,78
367,practical planarian,trust_competent_1,p1839,72
368,practical planarian,trust_competent_1,p1861,68
369,practical planarian,trust_competent_1,p1863,68
370,practical planarian,trust_competent_1,p1873,65
371,practical planarian,trust_competent_1,p1875,65
372,practical planarian,trust_competent_1,p1876,78
373,practical planarian,trust_competent_1,p1877,75
374,practical planarian,trust_competent_1,p1880,62
375,practical planarian,trust_competent_1,p1883,68
376,practical planarian,trust_competent_1,p1889,45
377,practical planarian,trust_competent_1,p1893,72
378,practical planarian,trust_competent_1,p1896,72
379,practical planarian,trust_competent_1,p1913,68
380,practical planarian,trust_competent_1,p1922,78
381,practical planarian,trust_competent_1,p1930,75
382,practical planarian,trust_competent_1,p1935,72
383,practical planarian,trust_competent_1,p1940,68
384,practical planarian,trust_competent_1,p1948,68
385,practical planarian,trust_competent_1,p1950,65
386,practical planarian,trust_competent_1,p1954,68
387,practical planarian,trust_competent_1,p1956,58
388,practical planarian,trust_competent_1,p1958,68
389,practical planarian,trust_competent_1,p1967,72
390,practical planarian,trust_competent_1,p1973,75
391,practical planarian,trust_competent_1,p1978,68
392,practical planarian,trust_competent_1,p1983,55
393,practical planarian,trust_competent_1,p1984,55
394,practical planarian,trust_competent_1,p1995,68
395,practical planarian,trust_competent_1,p1996,68
396,practical planarian,trust_competent_1,p1997,68
397,practical planarian,trust_competent_1,p2001,72
398,practical planarian,trust_competent_1,p2002,68
399,practical planarian,trust_competent_1,p2013,75
400,practical planarian,trust_competent_1,p2014,65
401,practical planarian,trust_competent_1,p2016,65
402,practical planarian,trust_competent_1,p2018,55
403,practical planarian,trust_competent_1,p2023,78
404,practical planarian,trust_competent_1,p2025,75
405,practical planarian,trust_competent_1,p2028,68
406,practical planarian,trust_competent_1,p2030,78
407,practical planarian,trust_competent_1,p2033,72
408,practical planarian,trust_competent_1,p2040,45
409,practical planarian,trust_competent_1,p2051,68
410,practical planarian,trust_competent_1,p2052,68
411,practical planarian,trust_competent_1,p2066,55
412,practical planarian,trust_competent_1,p2067,78
413,practical planarian,trust_competent_1,p2073,75
414,practical planarian,trust_competent_1,p2077,68
415,practical planarian,trust_competent_1,p2078,62
416,practical planarian,trust_competent_1,p2086,78
417,practical planarian,trust_competent_1,p2089,75
418,practical planarian,trust_competent_1,p2093,45
419,practical planarian,trust_competent_1,p2094,72
420,practical planarian,trust_competent_1,p2111,68
421,practical planarian,trust_competent_1,p2117,75
422,practical planarian,trust_competent_1,p2121,68
423,practical planarian,trust_competent_1,p2127,68
424,practical planarian,trust_competent_1,p2141,65
425,practical planarian,trust_competent_1,p2142,45
426,practical planarian,trust_competent_1,p2143,75
427,practical planarian,trust_competent_1,p2153,68
428,practical planarian,trust_competent_1,p2155,62
429,practical planarian,trust_competent_1,p2169,65
430,practical planarian,trust_competent_1,p2187,68
431,practical planarian,trust_competent_1,p2188,72
432,practical planarian,trust_competent_1,p2197,68
433,practical planarian,trust_competent_1,p2213,55
434,practical planarian,trust_competent_1,p2214,68
435,practical planarian,trust_competent_1,p2215,75
436,practical planarian,trust_competent_1,p2220,68
437,practical planarian,trust_competent_1,p2223,68
438,practical planarian,trust_competent_1,p2229,68
439,practical planarian,trust_competent_1,p2234,78
440,practical planarian,trust_competent_1,p2237,78
441,practical planarian,trust_competent_1,p2238,68
442,practical planarian,trust_competent_1,p2244,68
443,practical planarian,trust_competent_1,p2248,68
444,practical planarian,trust_competent_1,p2252,75
445,practical planarian,trust_competent_1,p2255,45
446,practical planarian,trust_competent_1,p2261,45
447,practical planarian,trust_competent_1,p2263,68
448,practical planarian,trust_competent_1,p2273,68
449,practical planarian,trust_competent_1,p2275,72
450,practical planarian,trust_competent_1,p2276,68
451,practical planarian,trust_competent_1,p2283,45
452,practical planarian,trust_competent_1,p2287,78
453,practical planarian,trust_competent_1,p2296,58
454,practical planarian,trust_competent_1,p2298,68
455,practical planarian,trust_competent_1,p2304,68
456,practical planarian,trust_competent_1,p2310,68
457,practical planarian,trust_competent_1,p2322,55
458,practical planarian,trust_competent_1,p2326,68
459,practical planarian,trust_competent_1,p2330,68
460,practical planarian,trust_competent_1,p2331,78
461,practical planarian,trust_competent_1,p2333,68
462,practical planarian,trust_competent_1,p2347,78
463,practical planarian,trust_competent_1,p2350,62
464,practical planarian,trust_competent_1,p2351,68
465,practical planarian,trust_competent_1,p2353,68
466,practical planarian,trust_competent_1,p2355,65
467,practical planarian,trust_competent_1,p2363,65
468,practical planarian,trust_competent_1,p2378,78
469,practical planarian,trust_competent_1,p2380,78
470,practical planarian,trust_competent_1,p2387,68
471,practical planarian,trust_competent_1,p2398,72
472,practical planarian,trust_competent_1,p2400,72
473,practical planarian,trust_competent_1,p2403,72
474,practical planarian,trust_competent_1,p2408,45
475,practical planarian,trust_competent_1,p2418,68
476,practical planarian,trust_competent_1,p2426,75
477,practical planarian,trust_competent_1,p2428,55
478,practical planarian,trust_competent_1,p2434,75
479,practical planarian,trust_competent_1,p2446,55
480,practical planarian,trust_competent_1,p2452,65
481,practical planarian,trust_competent_1,p2454,62
482,practical planarian,trust_competent_1,p2462,68
483,practical planarian,trust_competent_1,p2467,45
484,practical planarian,trust_competent_1,p2482,68
485,practical planarian,trust_competent_1,p2489,55
486,practical planarian,trust_competent_1,p2490,68
487,practical planarian,trust_competent_1,p2494,58
488,practical planarian,trust_competent_1,p2502,78
489,practical planarian,trust_competent_1,p2503,68
490,practical planarian,trust_competent_1,p2522,75
491,practical planarian,trust_competent_1,p2524,78
492,practical planarian,trust_competent_1,p2533,45
493,practical planarian,trust_competent_1,p2566,68
494,practical planarian,trust_competent_1,p2571,78
495,practical planarian,trust_competent_1,p2573,65
496,practical planarian,trust_competent_1,p2582,68
497,practical planarian,trust_competent_1,p2591,65
498,practical planarian,trust_competent_1,p2592,65
499,practical planarian,trust_competent_1,p2595,45
500,practical planarian,trust_intelligent_1,p0016,78
501,practical planarian,trust_intelligent_1,p0022,75
502,practical planarian,trust_intelligent_1,p0023,82
503,practical planarian,trust_intelligent_1,p0026,75
504,practical planarian,trust_intelligent_1,p0034,68
505,practical planarian,trust_intelligent_1,p0036,65
506,practical planarian,trust_intelligent_1,p0037,65
507,practical planarian,trust_intelligent_1,p0042,68
508,practical planarian,trust_intelligent_1,p0057,68
509,practical planarian,trust_intelligent_1,p0066,78
510,practical planarian,trust_intelligent_1,p0069,68
511,practical planarian,trust_intelligent_1,p0072,78
512,practical planarian,trust_intelligent_1,p0073,72
513,practical planarian,trust_intelligent_1,p0082,78
514,practical planarian,trust_intelligent_1,p0091,78
515,practical planarian,trust_intelligent_1,p0092,68
516,practical planarian,trust_intelligent_1,p0093,78
517,practical planarian,trust_intelligent_1,p0095,78
518,practical planarian,trust_intelligent_1,p0107,62
519,practical planarian,trust_intelligent_1,p0114,78
520,practical planarian,trust_intelligent_1,p0116,68
521,practical planarian,trust_intelligent_1,p0118,68
522,practical planarian,trust_intelligent_1,p0119,78
523,practical planarian,trust_intelligent_1,p0126,72
524,practical planarian,trust_intelligent_1,p0129,78
525,practical planarian,trust_intelligent_1,p0136,65
526,practical planarian,trust_intelligent_1,p0138,68
527,practical planarian,trust_intelligent_1,p0144,68
528,practical planarian,trust_intelligent_1,p0150,68
529,practical planarian,trust_intelligent_1,p0152,68
530,practical planarian,trust_intelligent_1,p0158,58
531,practical planarian,trust_intelligent_1,p0161,75
532,practical planarian,trust_intelligent_1,p0164,68
533,practical planarian,trust_intelligent_1,p0175,75
534,practical planarian,trust_intelligent_1,p0177,72
535,practical planarian,trust_intelligent_1,p0178,78
536,practical planarian,trust_intelligent_1,p0181,62
537,practical planarian,trust_intelligent_1,p0186,68
538,practical planarian,trust_intelligent_1,p0196,72
539,practical planarian,trust_intelligent_1,p0198,78
540,practical planarian,trust_intelligent_1,p0202,75
541,practical planarian,trust_intelligent_1,p0205,68
542,practical planarian,trust_intelligent_1,p0207,65
543,practical planarian,trust_intelligent_1,p0211,62
544,practical planarian,trust_intelligent_1,p0227,78
545,practical planarian,trust_intelligent_1,p0229,68
546,practical planarian,trust_intelligent_1,p0232,78
547,practical planarian,trust_intelligent_1,p0233,68
548,practical planarian,trust_intelligent_1,p0237,82
549,practical planarian,trust_intelligent_1,p0258,72
550,practical planarian,trust_intelligent_1,p0268,55
551,practical planarian,trust_intelligent_1,p0274,75
552,practical planarian,trust_intelligent_1,p0275,45
553,practical planarian,trust_intelligent_1,p0277,68
554,practical planarian,trust_intelligent_1,p0288,75
555,practical planarian,trust_intelligent_1,p0291,78
556,practical planarian,trust_intelligent_1,p0307,68
557,practical planarian,trust_intelligent_1,p0308,72
558,practical planarian,trust_intelligent_1,p0317,65
559,practical planarian,trust_intelligent_1,p0325,78
560,practical planarian,trust_intelligent_1,p0327,78
561,practical planarian,trust_intelligent_1,p0334,78
562,practical planarian,trust_intelligent_1,p0336,78
563,practical planarian,trust_intelligent_1,p0338,58
564,practical planarian,trust_intelligent_1,p0342,78
565,practical planarian,trust_intelligent_1,p0349,68
566,practical planarian,trust_intelligent_1,p0356,68
567,practical planarian,trust_intelligent_1,p0358,72
568,practical planarian,trust_intelligent_1,p0363,72
569,practical planarian,trust_intelligent_1,p0364,78
570,practical planarian,trust_intelligent_1,p0369,82
571,practical planarian,trust_intelligent_1,p0370,62
572,practical planarian,trust_intelligent_1,p0371,68
573,practical planarian,trust_intelligent_1,p0379,62
574,practical planarian,trust_intelligent_1,p0386,78
575,practical planarian,trust_intelligent_1,p0396,78
576,practical planarian,trust_intelligent_1,p0403,68
577,practical planarian,trust_intelligent_1,p0405,78
578,practical planarian,trust_intelligent_1,p0412,75
579,practical planarian,trust_intelligent_1,p0415,62
580,practical planarian,trust_intelligent_1,p0416,72
581,practical planarian,trust_intelligent_1,p0417,78
582,practical planarian,trust_intelligent_1,p0418,68
583,practical planarian,trust_intelligent_1,p0430,78
584,practical planarian,trust_intelligent_1,p0431,78
585,practical planarian,trust_intelligent_1,p0434,45
586,practical planarian,trust_intelligent_1,p0438,78
587,practical planarian,trust_intelligent_1,p0441,78
588,practical planarian,trust_intelligent_1,p0442,45
589,practical planarian,trust_intelligent_1,p0449,58
590,practical planarian,trust_intelligent_1,p0450,75
591,practical planarian,trust_intelligent_1,p0465,68
592,practical planarian,trust_intelligent_1,p0471,72
593,practical planarian,trust_intelligent_1,p0477,72
594,practical planarian,trust_intelligent_1,p0483,68
595,practical planarian,trust_intelligent_1,p0486,78
596,practical planarian,trust_intelligent_1,p0487,78
597,practical planarian,trust_intelligent_1,p0489,78
598,practical planarian,trust_intelligent_1,p0497,68
599,practical planarian,trust_intelligent_1,p0502,68
600,practical planarian,trust_intelligent_1,p0503,78
601,practical planarian,trust_intelligent_1,p0506,68
602,practical planarian,trust_intelligent_1,p0511,78
603,practical planarian,trust_intelligent_1,p0523,68
604,practical planarian,trust_intelligent_1,p0534,85
605,practical planarian,trust_intelligent_1,p0536,68
606,practical planarian,trust_intelligent_1,p0542,68
607,practical planarian,trust_intelligent_1,p0547,78
608,practical planarian,trust_intelligent_1,p0553,78
609,practical planarian,trust_intelligent_1,p0559,75
610,practical planarian,trust_intelligent_1,p0566,72
611,practical planarian,trust_intelligent_1,p0568,68
612,practical planarian,trust_intelligent_1,p0570,45
613,practical planarian,trust_intelligent_1,p0573,68
614,practical planarian,trust_intelligent_1,p0578,68
615,practical planarian,trust_intelligent_1,p0594,58
616,practical planarian,trust_intelligent_1,p0597,78
617,practical planarian,trust_intelligent_1,p0601,72
618,practical planarian,trust_intelligent_1,p0602,62
619,practical planarian,trust_intelligent_1,p0605,68
620,practical planarian,trust_intelligent_1,p0615,68
621,practical planarian,trust_intelligent_1,p0620,78
622,practical planarian,trust_intelligent_1,p0626,72
