,condition,outcome,persona,response
133,practical planarian,gender,p0670,2
134,practical planarian,gender,p0672,2
135,practical planarian,gender,p0674,1
136,practical planarian,gender,p0678,1
137,practical planarian,gender,p0683,2
138,practical planarian,gender,p0686,1
139,practical planarian,gender,p0687,1
140,practical planarian,gender,p0698,2
141,practical planarian,gender,p0700,1
142,practical planarian,gender,p0703,1
143,practical planarian,gender,p0718,1
144,practical planarian,gender,p0744,2
145,practical planarian,gender,p0745,1
146,practical planarian,gender,p0753,2
147,practical planarian,gender,p0770,1
148,practical planarian,gender,p0771,1
149,practical planarian,gender,p0777,1
150,practical planarian,gender,p0779,1
151,practical planarian,gender,p0780,2
152,practical planarian,gender,p0783,1
153,practical planarian,gender,p0785,2
154,practical planarian,gender,p0786,2
155,practical planarian,gender,p0794,1
156,practical planarian,gender,p0798,1
157,practical planarian,gender,p0800,1
158,practical planarian,gender,p0820,2
159,practical planarian,gender,p0841,2
160,practical planarian,gender,p0849,1
161,practical planarian,gender,p0862,1
162,practical planarian,gender,p0867,2
163,practical planarian,gender,p0869,1
164,practical planarian,gender,p0872,1
165,practical planarian,gender,p0880,2
166,practical planarian,gender,p0891,1
167,practical planarian,gender,p0916,2
168,practical planarian,gender,p0917,2
169,practical planarian,gender,p0919,2
170,practical planarian,gender,p0922,2
171,practical planarian,gender,p0925,2
172,practical planarian,gender,p0927,1
173,practical planarian,gender,p0929,2
174,practical planarian,gender,p0930,1
175,practical planarian,gender,p0931,2
176,practical planarian,gender,p0933,2
177,practical planarian,gender,p0934,2
178,practical planarian,gender,p0936,2
179,practical planarian,gender,p0938,1
180,practical planarian,gender,p0939,2
181,practical planarian,gender,p0946,1
182,practical planarian,gender,p0951,1
183,practical planarian,gender,p0956,2
184,practical planarian,gender,p0962,2
185,practical planarian,gender,p0963,1
186,practical planarian,gender,p0969,1
187,practical planarian,gender,p0972,1
188,practical planarian,gender,p0975,1
189,practical planarian,gender,p0985,2
190,practical planarian,gender,p0993,1
191,practical planarian,gender,p0996,2
192,practical planarian,gender,p1011,1
193,practical planarian,gender,p1017,2
194,practical planarian,gender,p1020,1
195,practical planarian,gender,p1022,1
196,practical planarian,gender,p1024,2
197,practical planarian,gender,p1027,1
198,practical planarian,gender,p1028,1
199,practical planarian,gender,p1029,2
200,practical planarian,gender,p1032,1
201,practical planarian,gender,p1040,1
202,practical planarian,gender,p1047,1
203,practical planarian,gender,p1048,1
204,practical planarian,gender,p1053,2
205,practical planarian,gender,p1057,1
206,practical planarian,gender,p1058,2
207,practical planarian,gender,p1063,1
208,practical planarian,gender,p1064,2
209,practical planarian,gender,p1065,1
210,practical planarian,gender,p1069,2
211,practical planarian,gender,p1072,1
212,practical planarian,gender,p1073,1
213,practical planarian,gender,p1075,2
214,practical planarian,gender,p1076,2
215,practical planarian,gender,p1083,2
216,practical planarian,gender,p1089,1
217,practical planarian,gender,p1093,1
218,practical planarian,gender,p1096,2
219,practical planarian,gender,p1100,1
220,practical planarian,gender,p1106,2
221,practical planarian,gender,p1107,2
222,practical planarian,gender,p1113,1
223,practical planarian,gender,p1117,1
224,practical planarian,gender,p1120,1
225,practical planarian,gender,p1134,1
226,practical planarian,gender,p1136,1
227,practical planarian,gender,p1138,2
228,practical planarian,gender,p1144,1
229,practical planarian,gender,p1145,1
230,practical planarian,gender,p1147,2
231,practical planarian,gender,p1148,1
232,practical planarian,gender,p1154,2
233,practical planarian,gender,p1159,1
234,practical planarian,gender,p1167,1
235,practical planarian,gender,p1175,2
236,practical planarian,gender,p1178,2
237,practical planarian,gender,p1184,2
238,practical planarian,gender,p1186,1
239,practical planarian,gender,p1196,1
240,practical planarian,gender,p1197,2
241,practical planarian,gender,p1203,1
242,practical planarian,gender,p1219,2
243,practical planarian,gender,p1225,1
244,practical planarian,gender,p1234,2
245,practical planarian,gender,p1242,1
246,practical planarian,gender,p1244,1
247,practical planarian,gender,p1249,2
248,practical planarian,gender,p1250,1
249,practical planarian,gender,p1256,1
250,practical planarian,gender,p1258,2
251,practical planarian,gender,p1260,1
252,practical planarian,gender,p1262,1
253,practical planarian,gender,p1264,2
254,practical planarian,gender,p1265,2
255,practical planarian,gender,p1269,1
256,practical planarian,gender,p1272,2
257,practical planarian,gender,p1278,1
258,practical planarian,gender,p1281,2
259,practical planarian,gender,p1292,1
260,practical planarian,gender,p1299,2
261,practical planarian,gender,p1312,2
262,practical planarian,gender,p1322,1
263,practical planarian,gender,p1326,2
264,practical planarian,gender,p1330,2
265,practical planarian,gender,p1335,2
266,practical planarian,gender,p1337,1
267,practical planarian,gender,p1340,1
268,practical planarian,gender,p1345,1
269,practical planarian,gender,p1351,1
270,practical planarian,gender,p1355,2
271,practical planarian,gender,p1362,2
272,practical planarian,gender,p1365,1
273,practical planarian,gender,p1366,2
274,practical planarian,gender,p1367,1
275,practical planarian,gender,p1370,2
276,practical planarian,gender,p1371,1
277,practical planarian,gender,p1373,2
278,practical planarian,gender,p1375,2
279,practical planarian,gender,p1376,2
280,practical planarian,gender,p1379,2
281,practical planarian,gender,p1381,2
282,practical planarian,gender,p1393,2
283,practical planarian,gender,p1396,2
284,practical planarian,gender,p1398,1
285,practical planarian,gender,p1404,2
286,practical planarian,gender,p1406,1
287,practical planarian,gender,p1407,2
288,practical planarian,gender,p1409,1
289,practical planarian,gender,p1412,1
290,practical planarian,gender,p1414,1
291,practical planarian,gender,p1424,1
292,practical planarian,gender,p1425,1
293,practical planarian,gender,p1429,2
294,practical planarian,gender,p1434,1
295,practical planarian,gender,p1441,1
296,practical planarian,gender,p1445,1
297,practical planarian,gender,p1450,1
298,practical planarian,gender,p1454,1
299,practical planarian,gender,p1456,1
300,practical planarian,gender,p1457,2
301,practical planarian,gender,p1458,1
302,practical planarian,gender,p1469,1
303,practical planarian,gender,p1470,1
304,practical planarian,gender,p1481,1
305,practical planarian,gender,p1488,2
306,practical planarian,gender,p1492,1
307,practical planarian,gender,p1495,1
308,practical planarian,gender,p1497,2
309,practical planarian,gender,p1499,1
310,practical planarian,gender,p1503,1
311,practical planarian,gender,p1511,1
312,practical planarian,gender,p1512,2
313,practical planarian,gender,p1518,2
314,practical planarian,gender,p1519,2
315,practical planarian,gender,p1520,2
316,practical planarian,gender,p1524,2
317,practical planarian,gender,p1526,2
318,practical planarian,gender,p1537,1
319,practical planarian,gender,p1545,2
320,practical planarian,gender,p1547,2
321,practical planarian,gender,p1552,1
322,practical planarian,gender,p1567,1
323,practical planarian,gender,p1568,2
324,practical planarian,gender,p1579,2
325,practical planarian,gender,p1587,2
326,practical planarian,gender,p1596,1
327,practical planarian,gender,p1600,1
328,practical planarian,gender,p1603,2
329,practical planarian,gender,p1604,2
330,practical planarian,gender,p1610,2
331,practical planarian,gender,p1618,1
332,practical planarian,gender,p1619,1
333,practical planarian,gender,p1622,1
334,practical planarian,gender,p1623,1
335,practical planarian,gender,p1630,1
336,practical planarian,gender,p1641,1
337,practical planarian,gender,p1649,1
338,practical planarian,gender,p1652,1
339,practical planarian,gender,p1665,1
340,practical planarian,gender,p1669,1
341,practical planarian,gender,p1685,1
342,practical planarian,gender,p1693,2
343,practical planarian,gender,p1698,1
344,practical planarian,gender,p1704,1
345,practical planarian,gender,p1711,1
346,practical planarian,gender,p1718,1
347,practical planarian,gender,p1732,1
348,practical planarian,gender,p1739,1
349,practical planarian,gender,p1741,1
350,practical planarian,gender,p1746,1
351,practical planarian,gender,p1751,1
352,practical planarian,gender,p1754,2
353,practical planarian,gender,p1769,2
354,practical planarian,gender,p1771,2
355,practical planarian,gender,p1776,1
356,practical planarian,gender,p1780,1
357,practical planarian,gender,p1785,2
358,practical planarian,gender,p1791,1
359,practical planarian,gender,p1793,1
360,practical planarian,gender,p1796,1
361,practical planarian,gender,p1805,1
362,practical planarian,gender,p1812,1
363,practical planarian,gender,p1816,2
364,practical planarian,gender,p1819,1
365,practical planarian,gender,p1825,1
366,practical planarian,gender,p1836,1
367,practical planarian,gender,p1839,2
368,practical planarian,gender,p1861,1
369,practical planarian,gender,p1863,1
370,practical planarian,gender,p1873,1
371,practical planarian,gender,p1875,1
372,practical planarian,gender,p1876,2
373,practical planarian,gender,p1877,2
374,practical planarian,gender,p1880,2
375,practical planarian,gender,p1883,1
376,practical planarian,gender,p1889,1
377,practical planarian,gender,p1893,1
378,practical planarian,gender,p1896,1
379,practical planarian,gender,p1913,1
380,practical planarian,gender,p1922,1
381,practical planarian,gender,p1930,1
382,practical planarian,gender,p1935,1
383,practical planarian,gender,p1940,1
384,practical planarian,gender,p1948,2
385,practical planarian,gender,p1950,2
386,practical planarian,gender,p1954,1
387,practical planarian,gender,p1956,2
388,practical planarian,gender,p1958,1
389,practical planarian,gender,p1967,2
390,practical planarian,gender,p1973,1
391,practical planarian,gender,p1978,1
392,practical planarian,gender,p1983,1
393,practical planarian,gender,p1984,2
394,practical planarian,gender,p1995,1
395,practical planarian,gender,p1996,2
396,practical planarian,gender,p1997,1
397,practical planarian,gender,p2001,2
398,practical planarian,gender,p2002,2
399,practical planarian,gender,p2013,2
400,practical planarian,gender,p2014,2
401,practical planarian,gender,p2016,1
402,practical planarian,gender,p2018,1
403,practical planarian,gender,p2023,2
404,practical planarian,gender,p2025,1
405,practical planarian,gender,p2028,1
406,practical planarian,gender,p2030,2
407,practical planarian,gender,p2033,1
408,practical planarian,gender,p2040,1
409,practical planarian,gender,p2051,2
410,practical planarian,gender,p2052,1
411,practical planarian,gender,p2066,1
412,practical planarian,gender,p2067,1
413,practical planarian,gender,p2073,1
414,practical planarian,gender,p2077,2
415,practical planarian,gender,p2078,2
416,practical planarian,gender,p2086,1
417,practical planarian,gender,p2089,1
418,practical planarian,gender,p2093,1
419,practical planarian,gender,p2094,2
420,practical planarian,gender,p2111,2
421,practical planarian,gender,p2117,2
422,practical planarian,gender,p2121,1
423,practical planarian,gender,p2127,1
424,practical planarian,gender,p2141,1
425,practical planarian,gender,p2142,2
426,practical planarian,gender,p2143,1
427,practical planarian,gender,p2153,2
428,practical planarian,gender,p2155,2
429,practical planarian,gender,p2169,1
430,practical planarian,gender,p2187,1
431,practical planarian,gender,p2188,1
432,practical planarian,gender,p2197,2
433,practical planarian,gender,p2213,2
434,practical planarian,gender,p2214,2
435,practical planarian,gender,p2215,2
436,practical planarian,gender,p2220,1
437,practical planarian,gender,p2223,2
438,practical planarian,gender,p2229,1
439,practical planarian,gender,p2234,2
440,practical planarian,gender,p2237,2
441,practical planarian,gender,p2238,1
442,practical planarian,gender,p2244,2
443,practical planarian,gender,p2248,2
444,practical planarian,gender,p2252,1
445,practical planarian,gender,p2255,1
446,practical planarian,gender,p2261,1
447,practical planarian,gender,p2263,2
448,practical planarian,gender,p2273,2
449,practical planarian,gender,p2275,2
450,practical planarian,gender,p2276,2
451,practical planarian,gender,p2283,2
452,practical planarian,gender,p2287,2
453,practical planarian,gender,p2296,1
454,practical planarian,gender,p2298,1
455,practical planarian,gender,p2304,1
456,practical planarian,gender,p2310,2
457,practical planarian,gender,p2322,2
458,practical planarian,gender,p2326,2
459,practical planarian,gender,p2330,2
460,practical planarian,gender,p2331,1
461,practical planarian,gender,p2333,1
462,practical planarian,gender,p2347,2
463,practical planarian,gender,p2350,2
464,practical planarian,gender,p2351,1
465,practical planarian,gender,p2353,2
466,practical planarian,gender,p2355,2
467,practical planarian,gender,p2363,2
468,practical planarian,gender,p2378,2
469,practical planarian,gender,p2380,1
470,practical planarian,gender,p2387,2
471,practical planarian,gender,p2398,1
472,practical planarian,gender,p2400,1
473,practical planarian,gender,p2403,2
474,practical planarian,gender,p2408,2
475,practical planarian,gender,p2418,2
476,practical planarian,gender,p2426,1
477,practical planarian,gender,p2428,2
478,practical planarian,gender,p2434,2
479,practical planarian,gender,p2446,1
480,practical planarian,gender,p2452,1
481,practical planarian,gender,p2454,2
482,practical planarian,gender,p2462,1
483,practical planarian,gender,p2467,1
484,practical planarian,gender,p2482,2
485,practical planarian,gender,p2489,1
486,practical planarian,gender,p2490,2
487,practical planarian,gender,p2494,2
488,practical planarian,gender,p2502,1
489,practical planarian,gender,p2503,2
490,practical planarian,gender,p2522,1
491,practical planarian,gender,p2524,1
492,practical planarian,gender,p2533,2
493,practical planarian,gender,p2566,2
494,practical planarian,gender,p2571,1
495,practical planarian,gender,p2573,1
496,practical planarian,gender,p2582,1
497,practical planarian,gender,p2591,1
498,practical planarian,gender,p2592,2
499,practical planarian,gender,p2595,2
500,practical planarian,year_birth,p0016,1970
501,practical planarian,year_birth,p0022,1991
502,practical planarian,year_birth,p0023,1958
503,practical planarian,year_birth,p0026,1965
504,practical planarian,year_birth,p0034,1950
505,practical planarian,year_birth,p0036,1994
506,practical planarian,year_birth,p0037,1969
507,practical planarian,year_birth,p0042,1960
508,practical planarian,year_birth,p0057,1981
509,practical planarian,year_birth,p0066,1966
510,practical planarian,year_birth,p0069,1986
511,practical planarian,year_birth,p0072,1987
512,practical planarian,year_birth,p0073,1982
513,practical planarian,year_birth,p0082,1973
514,practical planarian,year_birth,p0091,1995
515,practical planarian,year_birth,p0092,1980
516,practical planarian,year_birth,p0093,1947
517,practical planarian,year_birth,p0095,1946
518,practical planarian,year_birth,p0107,1964
519,practical planarian,year_birth,p0114,1987
520,practical planarian,year_birth,p0116,1986
521,practical planarian,year_birth,p0118,1998
522,practical planarian,year_birth,p0119,1989
523,practical planarian,year_birth,p0126,1961
524,practical planarian,year_birth,p0129,1951
525,practical planarian,year_birth,p0136,1986
526,practical planarian,year_birth,p0138,1947
527,practical planarian,year_birth,p0144,1989
528,practical planarian,year_birth,p0150,1975
529,practical planarian,year_birth,p0152,1973
530,practical planarian,year_birth,p0158,1948
531,practical planarian,year_birth,p0161,1984
532,practical planarian,year_birth,p0164,1955
533,practical planarian,year_birth,p0175,1954
534,practical planarian,year_birth,p0177,1972
535,practical planarian,year_birth,p0178,1991
536,practical planarian,year_birth,p0181,1970
537,practical planarian,year_birth,p0186,1968
538,practical planarian,year_birth,p0196,1993
539,practical planarian,year_birth,p0198,1949
540,practical planarian,year_birth,p0202,1950
541,practical planarian,year_birth,p0205,1944
542,practical planarian,year_birth,p0207,1932
543,practical planarian,year_birth,p0211,1947
544,practical planarian,year_birth,p0227,1978
545,practical planarian,year_birth,p0229,1957
546,practical planarian,year_birth,p0232,1939
547,practical planarian,year_birth,p0233,1951
548,practical planarian,year_birth,p0237,1984
549,practical planarian,year_birth,p0258,1936
550,practical planarian,year_birth,p0268,1927
551,practical planarian,year_birth,p0274,1981
552,practical planarian,year_birth,p0275,1970
553,practical planarian,year_birth,p0277,1975
554,practical planarian,year_birth,p0288,1970
555,practical planarian,year_birth,p0291,1936
556,practical planarian,year_birth,p0307,1996
557,practical planarian,year_birth,p0308,1998
558,practical planarian,year_birth,p0317,1960
559,practical planarian,year_birth,p0325,1989
560,practical planarian,year_birth,p0327,1958
561,practical planarian,year_birth,p0334,1956
562,practical planarian,year_birth,p0336,1987
563,practical planarian,year_birth,p0338,1977
564,practical planarian,year_birth,p0342,1981
565,practical planarian,year_birth,p0349,1975
566,practical planarian,year_birth,p0356,1991
567,practical planarian,year_birth,p0358,1956
568,practical planarian,year_birth,p0363,1956
569,practical planarian,year_birth,p0364,1981
570,practical planarian,year_birth,p0369,1989
571,practical planarian,year_birth,p0370,1983
572,practical planarian,year_birth,p0371,1959
573,practical planarian,year_birth,p0379,1962
574,practical planarian,year_birth,p0386,1986
575,practical planarian,year_birth,p0396,1987
576,practical planarian,year_birth,p0403,1988
577,practical planarian,year_birth,p0405,1990
578,practical planarian,year_birth,p0412,1963
579,practical planarian,year_birth,p0415,1992
580,practical planarian,year_birth,p0416,1982
581,practical planarian,year_birth,p0417,1983
582,practical planarian,year_birth,p0418,1952
583,practical planarian,year_birth,p0430,1944
584,practical planarian,year_birth,p0431,1998
585,practical planarian,year_birth,p0434,1964
586,practical planarian,year_birth,p0438,1977
587,practical planarian,year_birth,p0441,1988
588,practical planarian,year_birth,p0442,1994
589,practical planarian,year_birth,p0449,1957
590,practical planarian,year_birth,p0450,1951
591,practical planarian,year_birth,p0465,1965
592,practical planarian,year_birth,p0471,1987
593,practical planarian,year_birth,p0477,1970
594,practical planarian,year_birth,p0483,1993
595,practical planarian,year_birth,p0486,1990
596,practical planarian,year_birth,p0487,1983
597,practical planarian,year_birth,p0489,1959
598,practical planarian,year_birth,p0497,1946
599,practical planarian,year_birth,p0502,1953
600,practical planarian,year_birth,p0503,1991
601,practical planarian,year_birth,p0506,1987
602,practical planarian,year_birth,p0511,1989
603,practical planarian,year_birth,p0523,1993
604,practical planarian,year_birth,p0534,1954
605,practical planarian,year_birth,p0536,1982
606,practical planarian,year_birth,p0542,1948
607,practical planarian,year_birth,p0547,1954
608,practical planarian,year_birth,p0553,1966
609,practical planarian,year_birth,p0559,1991
610,practical planarian,year_birth,p0566,1984
611,practical planarian,year_birth,p0568,1972
612,practical planarian,year_birth,p0570,1977
613,practical planarian,year_birth,p0573,1987
614,practical planarian,year_birth,p0578,1967
615,practical planarian,year_birth,p0594,1984
616,practical planarian,year_birth,p0597,1958
617,practical planarian,year_birth,p0601,1996
618,practical planarian,year_birth,p0602,1952
619,practical planarian,year_birth,p0605,1987
620,practical planarian,year_birth,p0615,1966
621,practical planarian,year_birth,p0620,1994
622,practical planarian,year_birth,p0626,1980
623,practical planarian,year_birth,p0629,1995
624,practical planarian,year_birth,p0633,1996
625,practical planarian,year_birth,p0638,1989
626,practical planarian,year_birth,p0639,1976
627,practical planarian,year_birth,p0640,1951
628,practical planarian,year_birth,p0655,1998
629,practical planarian,year_birth,p0656,1991
630,practical planarian,year_birth,p0658,1968
631,practical planarian,year_birth,p0661,1988
632,practical planarian,year_birth,p0669,1960
633,practical planarian,year_birth,p0670,1980
634,practical planarian,year_birth,p0672,1973
635,practical planarian,year_birth,p0674,1985
636,practical planarian,year_birth,p0678,1978
637,practical planarian,year_birth,p0683,1949
638,practical planarian,year_birth,p0686,1977
639,practical planarian,year_birth,p0687,1953
640,practical planarian,year_birth,p0698,1963
641,practical planarian,year_birth,p0700,1981
642,practical planarian,year_birth,p0703,1970
643,practical planarian,year_birth,p0718,1984
644,practical planarian,year_birth,p0744,1987
645,practical planarian,year_birth,p0745,1987
646,practical planarian,year_birth,p0753,1992
647,practical planarian,year_birth,p0770,1985
648,practical planarian,year_birth,p0771,1964
649,practical planarian,year_birth,p0777,1982
650,practical planarian,year_birth,p0779,1964
651,practical planarian,year_birth,p0780,1970
652,practical planarian,year_birth,p0783,1947
653,practical planarian,year_birth,p0785,1994
654,practical planarian,year_birth,p0786,1970
655,practical planarian,year_birth,p0794,1952
656,practical planarian,year_birth,p0798,1947
657,practical planarian,year_birth,p0800,1967
658,practical planarian,year_birth,p0820,1982
659,practical planarian,year_birth,p0841,1985
660,practical planarian,year_birth,p0849,1970
661,practical planarian,year_birth,p0862,1989
662,practical planarian,year_birth,p0867,1969
663,practical planarian,year_birth,p0869,1955
664,practical planarian,year_birth,p0872,1972
665,practical planarian,year_birth,p0880,1993
666,practical planarian,year_birth,p0891,1984
667,practical planarian,year_birth,p0916,1989
668,practical planarian,year_birth,p0917,1987
669,practical planarian,year_birth,p0919,1991
670,practical planarian,year_birth,p0922,1957
671,practical planarian,year_birth,p0925,1966
672,practical planarian,year_birth,p0927,1990
673,practical planarian,year_birth,p0929,1991
674,practical planarian,year_birth,p0930,1984
675,practical planarian,year_birth,p0931,1958
676,practical planarian,year_birth,p0933,1986
677,practical planarian,year_birth,p0934,1978
678,practical planarian,year_birth,p0936,1976
679,practical planarian,year_birth,p0938,1982
680,practical planarian,year_birth,p0939,1984
681,practical planarian,year_birth,p0946,1980
682,practical planarian,year_birth,p0951,1963
683,practical planarian,year_birth,p0956,1988
684,practical planarian,year_birth,p0962,1942
685,practical planarian,year_birth,p0963,1990
686,practical planarian,year_birth,p0969,1960
687,practical planarian,year_birth,p0972,1956
688,practical planarian,year_birth,p0975,1952
689,practical planarian,year_birth,p0985,1994
690,practical planarian,year_birth,p0993,1983
691,practical planarian,year_birth,p0996,1956
692,practical planarian,year_birth,p1011,1961
693,practical planarian,year_birth,p1017,1992
694,practical planarian,year_birth,p1020,1953
695,practical planarian,year_birth,p1022,1995
696,practical planarian,year_birth,p1024,1972
697,practical planarian,year_birth,p1027,1996
698,practical planarian,year_birth,p1028,1985
699,practical planarian,year_birth,p1029,1986
700,practical planarian,year_birth,p1032,1972
701,practical planarian,year_birth,p1040,1990
702,practical planarian,year_birth,p1047,1997
703,practical planarian,year_birth,p1048,1985
704,practical planarian,year_birth,p1053,1987
705,practical planarian,year_birth,p1057,1986
706,practical planarian,year_birth,p1058,1988
707,practical planarian,year_birth,p1063,1960
708,practical planarian,year_birth,p1064,1955
709,practical planarian,year_birth,p1065,1955
710,practical planarian,year_birth,p1069,1981
711,practical planarian,year_birth,p1072,1986
712,practical planarian,year_birth,p1073,1980
713,practical planarian,year_birth,p1075,1965
714,practical planarian,year_birth,p1076,1997
715,practical planarian,year_birth,p1083,1950
716,practical planarian,year_birth,p1089,1992
717,practical planarian,year_birth,p1093,1995
718,practical planarian,year_birth,p1096,1988
719,practical planarian,year_birth,p1100,1972
720,practical planarian,year_birth,p1106,1988
721,practical planarian,year_birth,p1107,1955
722,practical planarian,year_birth,p1113,1984
723,practical planarian,year_birth,p1117,1940
724,practical planarian,year_birth,p1120,1956
725,practical planarian,year_birth,p1134,1951
726,practical planarian,year_birth,p1136,1967
727,practical planarian,year_birth,p1138,1969
728,practical planarian,year_birth,p1144,1962
729,practical planarian,year_birth,p1145,1952
730,practical planarian,year_birth,p1147,1989
731,practical planarian,year_birth,p1148,1982
732,practical planarian,year_birth,p1154,1985
733,practical planarian,year_birth,p1159,1957
734,practical planarian,year_birth,p1167,1965
735,practical planarian,year_birth,p1175,1989
736,practical planarian,year_birth,p1178,1989
737,practical planarian,year_birth,p1184,1979
738,practical planarian,year_birth,p1186,1970
739,practical planarian,year_birth,p1196,1996
740,practical planarian,year_birth,p1197,1974
741,practical planarian,year_birth,p1203,1954
742,practical planarian,year_birth,p1219,1994
743,practical planarian,year_birth,p1225,1952
744,practical planarian,year_birth,p1234,1996
745,practical planarian,year_birth,p1242,1954
746,practical planarian,year_birth,p1244,1976
747,practical planarian,year_birth,p1249,1972
748,practical planarian,year_birth,p1250,1960
749,practical planarian,year_birth,p1256,1979
750,practical planarian,year_birth,p1258,1986
751,practical planarian,year_birth,p1260,1982
752,practical planarian,year_birth,p1262,1972
753,practical planarian,year_birth,p1264,1997
754,practical planarian,year_birth,p1265,1987
755,practical planarian,year_birth,p1269,1983
756,practical planarian,year_birth,p1272,1998
757,practical planarian,year_birth,p1278,1988
758,practical planarian,year_birth,p1281,1989
759,practical planarian,year_birth,p1292,1990
760,practical planarian,year_birth,p1299,1964
761,practical planarian,year_birth,p1312,1984
762,practical planarian,year_birth,p1322,1986
763,practical planarian,year_birth,p1326,1985
764,practical planarian,year_birth,p1330,1962
765,practical planarian,year_birth,p1335,1991
766,practical planarian,year_birth,p1337,1965
767,practical planarian,year_birth,p1340,1983
768,practical planarian,year_birth,p1345,1960
769,practical planarian,year_birth,p1351,1932
770,practical planarian,year_birth,p1355,1991
771,practical planarian,year_birth,p1362,1941
772,practical planarian,year_birth,p1365,1961
