,condition,outcome,persona,response
402,jealous jaguar,gender,p2018,1
403,jealous jaguar,gender,p2023,2
404,jealous jaguar,gender,p2025,1
405,jealous jaguar,gender,p2028,1
406,jealous jaguar,gender,p2030,2
407,jealous jaguar,gender,p2033,1
408,jealous jaguar,gender,p2040,1
409,jealous jaguar,gender,p2051,2
410,jealous jaguar,gender,p2052,1
411,jealous jaguar,gender,p2066,1
412,jealous jaguar,gender,p2067,1
413,jealous jaguar,gender,p2073,1
414,jealous jaguar,gender,p2077,2
415,jealous jaguar,gender,p2078,2
416,jealous jaguar,gender,p2086,1
417,jealous jaguar,gender,p2089,1
418,jealous jaguar,gender,p2093,1
419,jealous jaguar,gender,p2094,2
420,jealous jaguar,gender,p2111,2
421,jealous jaguar,gender,p2117,2
422,jealous jaguar,gender,p2121,1
423,jealous jaguar,gender,p2127,1
424,jealous jaguar,gender,p2141,1
425,jealous jaguar,gender,p2142,2
426,jealous jaguar,gender,p2143,1
427,jealous jaguar,gender,p2153,2
428,jealous jaguar,gender,p2155,2
429,jealous jaguar,gender,p2169,1
430,jealous jaguar,gender,p2187,1
431,jealous jaguar,gender,p2188,1
432,jealous jaguar,gender,p2197,2
433,jealous jaguar,gender,p2213,2
434,jealous jaguar,gender,p2214,2
435,jealous jaguar,gender,p2215,2
436,jealous jaguar,gender,p2220,1
437,jealous jaguar,gender,p2223,2
438,jealous jaguar,gender,p2229,1
439,jealous jaguar,gender,p2234,2
440,jealous jaguar,gender,p2237,2
441,jealous jaguar,gender,p2238,1
442,jealous jaguar,gender,p2244,2
443,jealous jaguar,gender,p2248,2
444,jealous jaguar,gender,p2252,1
445,jealous jaguar,gender,p2255,1
446,jealous jaguar,gender,p2261,1
447,jealous jaguar,gender,p2263,2
448,jealous jaguar,gender,p2273,2
449,jealous jaguar,gender,p2275,2
450,jealous jaguar,gender,p2276,2
451,jealous jaguar,gender,p2283,2
452,jealous jaguar,gender,p2287,2
453,jealous jaguar,gender,p2296,1
454,jealous jaguar,gender,p2298,1
455,jealous jaguar,gender,p2304,1
456,jealous jaguar,gender,p2310,2
457,jealous jaguar,gender,p2322,2
458,jealous jaguar,gender,p2326,2
459,jealous jaguar,gender,p2330,2
460,jealous jaguar,gender,p2331,1
461,jealous jaguar,gender,p2333,1
462,jealous jaguar,gender,p2347,2
463,jealous jaguar,gender,p2350,2
464,jealous jaguar,gender,p2351,1
465,jealous jaguar,gender,p2353,2
466,jealous jaguar,gender,p2355,2
467,jealous jaguar,gender,p2363,2
468,jealous jaguar,gender,p2378,2
469,jealous jaguar,gender,p2380,1
470,jealous jaguar,gender,p2387,2
471,jealous jaguar,gender,p2398,1
472,jealous jaguar,gender,p2400,1
473,jealous jaguar,gender,p2403,2
474,jealous jaguar,gender,p2408,2
475,jealous jaguar,gender,p2418,2
476,jealous jaguar,gender,p2426,1
477,jealous jaguar,gender,p2428,2
478,jealous jaguar,gender,p2434,2
479,jealous jaguar,gender,p2446,1
480,jealous jaguar,gender,p2452,1
481,jealous jaguar,gender,p2454,2
482,jealous jaguar,gender,p2462,1
483,jealous jaguar,gender,p2467,1
484,jealous jaguar,gender,p2482,2
485,jealous jaguar,gender,p2489,1
486,jealous jaguar,gender,p2490,2
487,jealous jaguar,gender,p2494,2
488,jealous jaguar,gender,p2502,1
489,jealous jaguar,gender,p2503,2
490,jealous jaguar,gender,p2522,1
491,jealous jaguar,gender,p2524,1
492,jealous jaguar,gender,p2533,2
493,jealous jaguar,gender,p2566,2
494,jealous jaguar,gender,p2571,1
495,jealous jaguar,gender,p2573,1
496,jealous jaguar,gender,p2582,1
497,jealous jaguar,gender,p2591,1
498,jealous jaguar,gender,p2592,2
499,jealous jaguar,gender,p2595,2
500,jealous jaguar,year_birth,p0016,1970
501,jealous jaguar,year_birth,p0022,1991
502,jealous jaguar,year_birth,p0023,1958
503,jealous jaguar,year_birth,p0026,1965
504,jealous jaguar,year_birth,p0034,1950
505,jealous jaguar,year_birth,p0036,1994
506,jealous jaguar,year_birth,p0037,1969
507,jealous jaguar,year_birth,p0042,1960
508,jealous jaguar,year_birth,p0057,1981
509,jealous jaguar,year_birth,p0066,1966
510,jealous jaguar,year_birth,p0069,1986
511,jealous jaguar,year_birth,p0072,1987
512,jealous jaguar,year_birth,p0073,1982
513,jealous jaguar,year_birth,p0082,1973
514,jealous jaguar,year_birth,p0091,1995
515,jealous jaguar,year_birth,p0092,1980
516,jealous jaguar,year_birth,p0093,1947
517,jealous jaguar,year_birth,p0095,1946
518,jealous jaguar,year_birth,p0107,1964
519,jealous jaguar,year_birth,p0114,1987
520,jealous jaguar,year_birth,p0116,1986
521,jealous jaguar,year_birth,p0118,1998
522,jealous jaguar,year_birth,p0119,1989
523,jealous jaguar,year_birth,p0126,1961
524,jealous jaguar,year_birth,p0129,1951
525,jealous jaguar,year_birth,p0136,1986
526,jealous jaguar,year_birth,p0138,1947
527,jealous jaguar,year_birth,p0144,1989
528,jealous jaguar,year_birth,p0150,1975
529,jealous jaguar,year_birth,p0152,1973
530,jealous jaguar,year_birth,p0158,1948
531,jealous jaguar,year_birth,p0161,1984
532,jealous jaguar,year_birth,p0164,1955
533,jealous jaguar,year_birth,p0175,1954
534,jealous jaguar,year_birth,p0177,1972
535,jealous jaguar,year_birth,p0178,1991
536,jealous jaguar,year_birth,p0181,1970
537,jealous jaguar,year_birth,p0186,1968
538,jealous jaguar,year_birth,p0196,1993
539,jealous jaguar,year_birth,p0198,1949
540,jealous jaguar,year_birth,p0202,1950
541,jealous jaguar,year_birth,p0205,1944
542,jealous jaguar,year_birth,p0207,1932
543,jealous jaguar,year_birth,p0211,1947
544,jealous jaguar,year_birth,p0227,1978
545,jealous jaguar,year_birth,p0229,1957
546,jealous jaguar,year_birth,p0232,1939
547,jealous jaguar,year_birth,p0233,1951
548,jealous jaguar,year_birth,p0237,1984
549,jealous jaguar,year_birth,p0258,1936
550,jealous jaguar,year_birth,p0268,1927
551,jealous jaguar,year_birth,p0274,1981
552,jealous jaguar,year_birth,p0275,1970
553,jealous jaguar,year_birth,p0277,1975
554,jealous jaguar,year_birth,p0288,1970
555,jealous jaguar,year_birth,p0291,1936
556,jealous jaguar,year_birth,p0307,1996
557,jealous jaguar,year_birth,p0308,1998
558,jealous jaguar,year_birth,p0317,1960
559,jealous jaguar,year_birth,p0325,1989
560,jealous jaguar,year_birth,p0327,1958
561,jealous jaguar,year_birth,p0334,1956
562,jealous jaguar,year_birth,p0336,1987
563,jealous jaguar,year_birth,p0338,1977
564,jealous jaguar,year_birth,p0342,1981
565,jealous jaguar,year_birth,p0349,1975
566,jealous jaguar,year_birth,p0356,1991
567,jealous jaguar,year_birth,p0358,1956
568,jealous jaguar,year_birth,p0363,1956
569,jealous jaguar,year_birth,p0364,1981
570,jealous jaguar,year_birth,p0369,1989
571,jealous jaguar,year_birth,p0370,1983
572,jealous jaguar,year_birth,p0371,1959
573,jealous jaguar,year_birth,p0379,1962
574,jealous jaguar,year_birth,p0386,1986
575,jealous jaguar,year_birth,p0396,1987
576,jealous jaguar,year_birth,p0403,1988
577,jealous jaguar,year_birth,p0405,1990
578,jealous jaguar,year_birth,p0412,1963
579,jealous jaguar,year_birth,p0415,1992
580,jealous jaguar,year_birth,p0416,1982
581,jealous jaguar,year_birth,p0417,1983
582,jealous jaguar,year_birth,p0418,1952
583,jealous jaguar,year_birth,p0430,1944
584,jealous jaguar,year_birth,p0431,1998
585,jealous jaguar,year_birth,p0434,1964
586,jealous jaguar,year_birth,p0438,1977
587,jealous jaguar,year_birth,p0441,1988
588,jealous jaguar,year_birth,p0442,1994
589,jealous jaguar,year_birth,p0449,1957
590,jealous jaguar,year_birth,p0450,1951
591,jealous jaguar,year_birth,p0465,1965
592,jealous jaguar,year_birth,p0471,1987
593,jealous jaguar,year_birth,p0477,1970
594,jealous jaguar,year_birth,p0483,1993
595,jealous jaguar,year_birth,p0486,1990
596,jealous jaguar,year_birth,p0487,1983
597,jealous jaguar,year_birth,p0489,1959
598,jealous jaguar,year_birth,p0497,1946
599,jealous jaguar,year_birth,p0502,1953
600,jealous jaguar,year_birth,p0503,1991
601,jealous jaguar,year_birth,p0506,1987
602,jealous jaguar,year_birth,p0511,1989
603,jealous jaguar,year_birth,p0523,1993
604,jealous jaguar,year_birth,p0534,1954
605,jealous jaguar,year_birth,p0536,1982
606,jealous jaguar,year_birth,p0542,1948
607,jealous jaguar,year_birth,p0547,1954
608,jealous jaguar,year_birth,p0553,1966
609,jealous jaguar,year_birth,p0559,1991
610,jealous jaguar,year_birth,p0566,1984
611,jealous jaguar,year_birth,p0568,1972
612,jealous jaguar,year_birth,p0570,1977
613,jealous jaguar,year_birth,p0573,1987
614,jealous jaguar,year_birth,p0578,1967
615,jealous jaguar,year_birth,p0594,1984
616,jealous jaguar,year_birth,p0597,1958
617,jealous jaguar,year_birth,p0601,1996
618,jealous jaguar,year_birth,p0602,1952
619,jealous jaguar,year_birth,p0605,1987
620,jealous jaguar,year_birth,p0615,1966
621,jealous jaguar,year_birth,p0620,1994
622,jealous jaguar,year_birth,p0626,1980
623,jealous jaguar,year_birth,p0629,1995
624,jealous jaguar,year_birth,p0633,1996
625,jealous jaguar,year_birth,p0638,1989
626,jealous jaguar,year_birth,p0639,1976
627,jealous jaguar,year_birth,p0640,1951
628,jealous jaguar,year_birth,p0655,1998
629,jealous jaguar,year_birth,p0656,1991
630,jealous jaguar,year_birth,p0658,1968
631,jealous jaguar,year_birth,p0661,1988
632,jealous jaguar,year_birth,p0669,1960
633,jealous jaguar,year_birth,p0670,1980
634,jealous jaguar,year_birth,p0672,1973
635,jealous jaguar,year_birth,p0674,1985
636,jealous jaguar,year_birth,p0678,1978
637,jealous jaguar,year_birth,p0683,1949
638,jealous jaguar,year_birth,p0686,1977
639,jealous jaguar,year_birth,p0687,1953
640,jealous jaguar,year_birth,p0698,1963
641,jealous jaguar,year_birth,p0700,1981
642,jealous jaguar,year_birth,p0703,1970
643,jealous jaguar,year_birth,p0718,1984
644,jealous jaguar,year_birth,p0744,1987
645,jealous jaguar,year_birth,p0745,1987
646,jealous jaguar,year_birth,p0753,1992
647,jealous jaguar,year_birth,p0770,1985
648,jealous jaguar,year_birth,p0771,1964
649,jealous jaguar,year_birth,p0777,1982
650,jealous jaguar,year_birth,p0779,1964
651,jealous jaguar,year_birth,p0780,1970
652,jealous jaguar,year_birth,p0783,1947
653,jealous jaguar,year_birth,p0785,1994
654,jealous jaguar,year_birth,p0786,1970
655,jealous jaguar,year_birth,p0794,1952
656,jealous jaguar,year_birth,p0798,1947
657,jealous jaguar,year_birth,p0800,1967
658,jealous jaguar,year_birth,p0820,1982
659,jealous jaguar,year_birth,p0841,1985
660,jealous jaguar,year_birth,p0849,1970
661,jealous jaguar,year_birth,p0862,1989
662,jealous jaguar,year_birth,p0867,1969
663,jealous jaguar,year_birth,p0869,1955
664,jealous jaguar,year_birth,p0872,1972
665,jealous jaguar,year_birth,p0880,1993
666,jealous jaguar,year_birth,p0891,1984
667,jealous jaguar,year_birth,p0916,1989
668,jealous jaguar,year_birth,p0917,1987
669,jealous jaguar,year_birth,p0919,1991
670,jealous jaguar,year_birth,p0922,1957
671,jealous jaguar,year_birth,p0925,1966
672,jealous jaguar,year_birth,p0927,1990
673,jealous jaguar,year_birth,p0929,1991
674,jealous jaguar,year_birth,p0930,1984
675,jealous jaguar,year_birth,p0931,1958
676,jealous jaguar,year_birth,p0933,1986
677,jealous jaguar,year_birth,p0934,1978
678,jealous jaguar,year_birth,p0936,1976
679,jealous jaguar,year_birth,p0938,1982
680,jealous jaguar,year_birth,p0939,1984
681,jealous jaguar,year_birth,p0946,1980
682,jealous jaguar,year_birth,p0951,1963
683,jealous jaguar,year_birth,p0956,1988
684,jealous jaguar,year_birth,p0962,1942
685,jealous jaguar,year_birth,p0963,1990
686,jealous jaguar,year_birth,p0969,1960
687,jealous jaguar,year_birth,p0972,1956
688,jealous jaguar,year_birth,p0975,1952
689,jealous jaguar,year_birth,p0985,1994
690,jealous jaguar,year_birth,p0993,1983
691,jealous jaguar,year_birth,p0996,1956
692,jealous jaguar,year_birth,p1011,1961
693,jealous jaguar,year_birth,p1017,1992
694,jealous jaguar,year_birth,p1020,1953
695,jealous jaguar,year_birth,p1022,1995
696,jealous jaguar,year_birth,p1024,1972
697,jealous jaguar,year_birth,p1027,1996
698,jealous jaguar,year_birth,p1028,1985
699,jealous jaguar,year_birth,p1029,1986
700,jealous jaguar,year_birth,p1032,1972
701,jealous jaguar,year_birth,p1040,1990
702,jealous jaguar,year_birth,p1047,1997
