,condition,outcome,persona,response
139,jealous jaguar,trust_competent_1,p0687,75
140,jealous jaguar,trust_competent_1,p0698,75
141,jealous jaguar,trust_competent_1,p0700,68
142,jealous jaguar,trust_competent_1,p0703,75
143,jealous jaguar,trust_competent_1,p0718,65
144,jealous jaguar,trust_competent_1,p0744,75
145,jealous jaguar,trust_competent_1,p0745,75
146,jealous jaguar,trust_competent_1,p0753,55
147,jealous jaguar,trust_competent_1,p0770,75
148,jealous jaguar,trust_competent_1,p0771,68
149,jealous jaguar,trust_competent_1,p0777,75
150,jealous jaguar,trust_competent_1,p0779,75
151,jealous jaguar,trust_competent_1,p0780,65
152,jealous jaguar,trust_competent_1,p0783,65
153,jealous jaguar,trust_competent_1,p0785,75
154,jealous jaguar,trust_competent_1,p0786,65
155,jealous jaguar,trust_competent_1,p0794,45
156,jealous jaguar,trust_competent_1,p0798,65
157,jealous jaguar,trust_competent_1,p0800,75
158,jealous jaguar,trust_competent_1,p0820,62
159,jealous jaguar,trust_competent_1,p0841,65
160,jealous jaguar,trust_competent_1,p0849,68
161,jealous jaguar,trust_competent_1,p0862,75
162,jealous jaguar,trust_competent_1,p0867,68
163,jealous jaguar,trust_competent_1,p0869,75
164,jealous jaguar,trust_competent_1,p0872,75
165,jealous jaguar,trust_competent_1,p0880,68
166,jealous jaguar,trust_competent_1,p0891,68
167,jealous jaguar,trust_competent_1,p0916,75
168,jealous jaguar,trust_competent_1,p0917,75
169,jealous jaguar,trust_competent_1,p0919,75
170,jealous jaguar,trust_competent_1,p0922,68
171,jealous jaguar,trust_competent_1,p0925,75
172,jealous jaguar,trust_competent_1,p0927,75
173,jealous jaguar,trust_competent_1,p0929,68
174,jealous jaguar,trust_competent_1,p0930,65
175,jealous jaguar,trust_competent_1,p0931,65
176,jealous jaguar,trust_competent_1,p0933,68
177,jealous jaguar,trust_competent_1,p0934,65
178,jealous jaguar,trust_competent_1,p0936,75
179,jealous jaguar,trust_competent_1,p0938,75
180,jealous jaguar,trust_competent_1,p0939,75
181,jealous jaguar,trust_competent_1,p0946,68
182,jealous jaguar,trust_competent_1,p0951,68
183,jealous jaguar,trust_competent_1,p0956,68
184,jealous jaguar,trust_competent_1,p0962,75
185,jealous jaguar,trust_competent_1,p0963,75
186,jealous jaguar,trust_competent_1,p0969,68
187,jealous jaguar,trust_competent_1,p0972,68
188,jealous jaguar,trust_competent_1,p0975,65
189,jealous jaguar,trust_competent_1,p0985,60
190,jealous jaguar,trust_competent_1,p0993,68
191,jealous jaguar,trust_competent_1,p0996,75
192,jealous jaguar,trust_competent_1,p1011,65
193,jealous jaguar,trust_competent_1,p1017,68
194,jealous jaguar,trust_competent_1,p1020,75
195,jealous jaguar,trust_competent_1,p1022,75
196,jealous jaguar,trust_competent_1,p1024,45
197,jealous jaguar,trust_competent_1,p1027,75
198,jealous jaguar,trust_competent_1,p1028,78
199,jealous jaguar,trust_competent_1,p1029,45
200,jealous jaguar,trust_competent_1,p1032,68
201,jealous jaguar,trust_competent_1,p1040,75
202,jealous jaguar,trust_competent_1,p1047,65
203,jealous jaguar,trust_competent_1,p1048,68
204,jealous jaguar,trust_competent_1,p1053,55
205,jealous jaguar,trust_competent_1,p1057,65
206,jealous jaguar,trust_competent_1,p1058,65
207,jealous jaguar,trust_competent_1,p1063,65
208,jealous jaguar,trust_competent_1,p1064,68
209,jealous jaguar,trust_competent_1,p1065,65
210,jealous jaguar,trust_competent_1,p1069,66
211,jealous jaguar,trust_competent_1,p1072,75
212,jealous jaguar,trust_competent_1,p1073,75
213,jealous jaguar,trust_competent_1,p1075,75
214,jealous jaguar,trust_competent_1,p1076,60
215,jealous jaguar,trust_competent_1,p1083,65
216,jealous jaguar,trust_competent_1,p1089,75
217,jealous jaguar,trust_competent_1,p1093,75
218,jealous jaguar,trust_competent_1,p1096,75
219,jealous jaguar,trust_competent_1,p1100,65
220,jealous jaguar,trust_competent_1,p1106,75
221,jealous jaguar,trust_competent_1,p1107,65
222,jealous jaguar,trust_competent_1,p1113,65
223,jealous jaguar,trust_competent_1,p1117,45
224,jealous jaguar,trust_competent_1,p1120,68
225,jealous jaguar,trust_competent_1,p1134,75
226,jealous jaguar,trust_competent_1,p1136,68
227,jealous jaguar,trust_competent_1,p1138,75
228,jealous jaguar,trust_competent_1,p1144,65
229,jealous jaguar,trust_competent_1,p1145,75
230,jealous jaguar,trust_competent_1,p1147,78
231,jealous jaguar,trust_competent_1,p1148,75
232,jealous jaguar,trust_competent_1,p1154,75
233,jealous jaguar,trust_competent_1,p1159,68
234,jealous jaguar,trust_competent_1,p1167,75
235,jealous jaguar,trust_competent_1,p1175,75
236,jealous jaguar,trust_competent_1,p1178,68
237,jealous jaguar,trust_competent_1,p1184,68
238,jealous jaguar,trust_competent_1,p1186,75
239,jealous jaguar,trust_competent_1,p1196,65
240,jealous jaguar,trust_competent_1,p1197,65
241,jealous jaguar,trust_competent_1,p1203,75
242,jealous jaguar,trust_competent_1,p1219,68
243,jealous jaguar,trust_competent_1,p1225,68
244,jealous jaguar,trust_competent_1,p1234,68
245,jealous jaguar,trust_competent_1,p1242,65
246,jealous jaguar,trust_competent_1,p1244,75
247,jealous jaguar,trust_competent_1,p1249,65
248,jealous jaguar,trust_competent_1,p1250,75
249,jealous jaguar,trust_competent_1,p1256,75
250,jealous jaguar,trust_competent_1,p1258,75
251,jealous jaguar,trust_competent_1,p1260,65
252,jealous jaguar,trust_competent_1,p1262,66
253,jealous jaguar,trust_competent_1,p1264,75
254,jealous jaguar,trust_competent_1,p1265,75
255,jealous jaguar,trust_competent_1,p1269,75
256,jealous jaguar,trust_competent_1,p1272,75
257,jealous jaguar,trust_competent_1,p1278,75
258,jealous jaguar,trust_competent_1,p1281,68
259,jealous jaguar,trust_competent_1,p1292,68
260,jealous jaguar,trust_competent_1,p1299,75
261,jealous jaguar,trust_competent_1,p1312,75
262,jealous jaguar,trust_competent_1,p1322,75
263,jealous jaguar,trust_competent_1,p1326,68
264,jealous jaguar,trust_competent_1,p1330,75
265,jealous jaguar,trust_competent_1,p1335,75
266,jealous jaguar,trust_competent_1,p1337,75
267,jealous jaguar,trust_competent_1,p1340,75
268,jealous jaguar,trust_competent_1,p1345,75
269,jealous jaguar,trust_competent_1,p1351,65
270,jealous jaguar,trust_competent_1,p1355,68
271,jealous jaguar,trust_competent_1,p1362,65
272,jealous jaguar,trust_competent_1,p1365,65
273,jealous jaguar,trust_competent_1,p1366,62
274,jealous jaguar,trust_competent_1,p1367,62
275,jealous jaguar,trust_competent_1,p1370,75
276,jealous jaguar,trust_competent_1,p1371,85
277,jealous jaguar,trust_competent_1,p1373,65
278,jealous jaguar,trust_competent_1,p1375,68
279,jealous jaguar,trust_competent_1,p1376,65
280,jealous jaguar,trust_competent_1,p1379,68
281,jealous jaguar,trust_competent_1,p1381,68
282,jealous jaguar,trust_competent_1,p1393,68
283,jealous jaguar,trust_competent_1,p1396,75
284,jealous jaguar,trust_competent_1,p1398,75
285,jealous jaguar,trust_competent_1,p1404,75
286,jealous jaguar,trust_competent_1,p1406,75
287,jealous jaguar,trust_competent_1,p1407,68
288,jealous jaguar,trust_competent_1,p1409,65
289,jealous jaguar,trust_competent_1,p1412,68
290,jealous jaguar,trust_competent_1,p1414,78
291,jealous jaguar,trust_competent_1,p1424,75
292,jealous jaguar,trust_competent_1,p1425,55
293,jealous jaguar,trust_competent_1,p1429,55
294,jealous jaguar,trust_competent_1,p1434,75
295,jealous jaguar,trust_competent_1,p1441,65
296,jealous jaguar,trust_competent_1,p1445,65
297,jealous jaguar,trust_competent_1,p1450,75
298,jealous jaguar,trust_competent_1,p1454,68
299,jealous jaguar,trust_competent_1,p1456,65
300,jealous jaguar,trust_competent_1,p1457,65
301,jealous jaguar,trust_competent_1,p1458,75
302,jealous jaguar,trust_competent_1,p1469,68
303,jealous jaguar,trust_competent_1,p1470,65
304,jealous jaguar,trust_competent_1,p1481,65
305,jealous jaguar,trust_competent_1,p1488,75
306,jealous jaguar,trust_competent_1,p1492,65
307,jealous jaguar,trust_competent_1,p1495,75
308,jealous jaguar,trust_competent_1,p1497,75
309,jealous jaguar,trust_competent_1,p1499,68
310,jealous jaguar,trust_competent_1,p1503,75
311,jealous jaguar,trust_competent_1,p1511,75
312,jealous jaguar,trust_competent_1,p1512,68
313,jealous jaguar,trust_competent_1,p1518,68
314,jealous jaguar,trust_competent_1,p1519,75
315,jealous jaguar,trust_competent_1,p1520,45
316,jealous jaguar,trust_competent_1,p1524,68
317,jealous jaguar,trust_competent_1,p1526,68
318,jealous jaguar,trust_competent_1,p1537,75
319,jealous jaguar,trust_competent_1,p1545,68
320,jealous jaguar,trust_competent_1,p1547,68
321,jealous jaguar,trust_competent_1,p1552,75
322,jealous jaguar,trust_competent_1,p1567,68
323,jealous jaguar,trust_competent_1,p1568,68
324,jealous jaguar,trust_competent_1,p1579,45
325,jealous jaguar,trust_competent_1,p1587,45
326,jealous jaguar,trust_competent_1,p1596,65
327,jealous jaguar,trust_competent_1,p1600,75
328,jealous jaguar,trust_competent_1,p1603,65
329,jealous jaguar,trust_competent_1,p1604,75
330,jealous jaguar,trust_competent_1,p1610,68
331,jealous jaguar,trust_competent_1,p1618,65
332,jealous jaguar,trust_competent_1,p1619,75
333,jealous jaguar,trust_competent_1,p1622,75
334,jealous jaguar,trust_competent_1,p1623,35
335,jealous jaguar,trust_competent_1,p1630,45
336,jealous jaguar,trust_competent_1,p1641,68
337,jealous jaguar,trust_competent_1,p1649,65
338,jealous jaguar,trust_competent_1,p1652,65
339,jealous jaguar,trust_competent_1,p1665,68
340,jealous jaguar,trust_competent_1,p1669,68
341,jealous jaguar,trust_competent_1,p1685,75
342,jealous jaguar,trust_competent_1,p1693,75
343,jealous jaguar,trust_competent_1,p1698,68
344,jealous jaguar,trust_competent_1,p1704,75
345,jealous jaguar,trust_competent_1,p1711,75
346,jealous jaguar,trust_competent_1,p1718,65
347,jealous jaguar,trust_competent_1,p1732,68
348,jealous jaguar,trust_competent_1,p1739,75
349,jealous jaguar,trust_competent_1,p1741,75
350,jealous jaguar,trust_competent_1,p1746,65
351,jealous jaguar,trust_competent_1,p1751,45
352,jealous jaguar,trust_competent_1,p1754,75
353,jealous jaguar,trust_competent_1,p1769,75
354,jealous jaguar,trust_competent_1,p1771,75
355,jealous jaguar,trust_competent_1,p1776,65
356,jealous jaguar,trust_competent_1,p1780,68
357,jealous jaguar,trust_competent_1,p1785,45
358,jealous jaguar,trust_competent_1,p1791,75
359,jealous jaguar,trust_competent_1,p1793,75
360,jealous jaguar,trust_competent_1,p1796,65
361,jealous jaguar,trust_competent_1,p1805,65
362,jealous jaguar,trust_competent_1,p1812,75
363,jealous jaguar,trust_competent_1,p1816,65
364,jealous jaguar,trust_competent_1,p1819,68
365,jealous jaguar,trust_competent_1,p1825,75
366,jealous jaguar,trust_competent_1,p1836,75
367,jealous jaguar,trust_competent_1,p1839,75
368,jealous jaguar,trust_competent_1,p1861,65
369,jealous jaguar,trust_competent_1,p1863,75
370,jealous jaguar,trust_competent_1,p1873,75
371,jealous jaguar,trust_competent_1,p1875,75
372,jealous jaguar,trust_competent_1,p1876,75
373,jealous jaguar,trust_competent_1,p1877,75
374,jealous jaguar,trust_competent_1,p1880,68
375,jealous jaguar,trust_competent_1,p1883,68
376,jealous jaguar,trust_competent_1,p1889,45
377,jealous jaguar,trust_competent_1,p1893,68
378,jealous jaguar,trust_competent_1,p1896,75
379,jealous jaguar,trust_competent_1,p1913,68
380,jealous jaguar,trust_competent_1,p1922,85
381,jealous jaguar,trust_competent_1,p1930,75
382,jealous jaguar,trust_competent_1,p1935,75
383,jealous jaguar,trust_competent_1,p1940,68
384,jealous jaguar,trust_competent_1,p1948,65
385,jealous jaguar,trust_competent_1,p1950,75
386,jealous jaguar,trust_competent_1,p1954,65
387,jealous jaguar,trust_competent_1,p1956,45
388,jealous jaguar,trust_competent_1,p1958,65
389,jealous jaguar,trust_competent_1,p1967,75
390,jealous jaguar,trust_competent_1,p1973,75
391,jealous jaguar,trust_competent_1,p1978,65
392,jealous jaguar,trust_competent_1,p1983,65
393,jealous jaguar,trust_competent_1,p1984,65
394,jealous jaguar,trust_competent_1,p1995,65
395,jealous jaguar,trust_competent_1,p1996,65
396,jealous jaguar,trust_competent_1,p1997,68
397,jealous jaguar,trust_competent_1,p2001,75
398,jealous jaguar,trust_competent_1,p2002,65
399,jealous jaguar,trust_competent_1,p2013,75
400,jealous jaguar,trust_competent_1,p2014,65
401,jealous jaguar,trust_competent_1,p2016,75
402,jealous jaguar,trust_competent_1,p2018,62
403,jealous jaguar,trust_competent_1,p2023,75
404,jealous jaguar,trust_competent_1,p2025,75
405,jealous jaguar,trust_competent_1,p2028,68
406,jealous jaguar,trust_competent_1,p2030,75
407,jealous jaguar,trust_competent_1,p2033,68
408,jealous jaguar,trust_competent_1,p2040,45
409,jealous jaguar,trust_competent_1,p2051,65
410,jealous jaguar,trust_competent_1,p2052,65
411,jealous jaguar,trust_competent_1,p2066,65
412,jealous jaguar,trust_competent_1,p2067,68
413,jealous jaguar,trust_competent_1,p2073,75
414,jealous jaguar,trust_competent_1,p2077,68
415,jealous jaguar,trust_competent_1,p2078,68
416,jealous jaguar,trust_competent_1,p2086,75
417,jealous jaguar,trust_competent_1,p2089,75
418,jealous jaguar,trust_competent_1,p2093,45
419,jealous jaguar,trust_competent_1,p2094,75
420,jealous jaguar,trust_competent_1,p2111,68
421,jealous jaguar,trust_competent_1,p2117,75
422,jealous jaguar,trust_competent_1,p2121,75
423,jealous jaguar,trust_competent_1,p2127,65
424,jealous jaguar,trust_competent_1,p2141,65
425,jealous jaguar,trust_competent_1,p2142,35
426,jealous jaguar,trust_competent_1,p2143,75
427,jealous jaguar,trust_competent_1,p2153,75
428,jealous jaguar,trust_competent_1,p2155,68
429,jealous jaguar,trust_competent_1,p2169,60
430,jealous jaguar,trust_competent_1,p2187,68
431,jealous jaguar,trust_competent_1,p2188,75
432,jealous jaguar,trust_competent_1,p2197,68
433,jealous jaguar,trust_competent_1,p2213,68
434,jealous jaguar,trust_competent_1,p2214,68
435,jealous jaguar,trust_competent_1,p2215,75
436,jealous jaguar,trust_competent_1,p2220,75
437,jealous jaguar,trust_competent_1,p2223,68
438,jealous jaguar,trust_competent_1,p2229,75
439,jealous jaguar,trust_competent_1,p2234,75
440,jealous jaguar,trust_competent_1,p2237,75
441,jealous jaguar,trust_competent_1,p2238,75
442,jealous jaguar,trust_competent_1,p2244,75
443,jealous jaguar,trust_competent_1,p2248,75
444,jealous jaguar,trust_competent_1,p2252,75
445,jealous jaguar,trust_competent_1,p2255,35
446,jealous jaguar,trust_competent_1,p2261,45
447,jealous jaguar,trust_competent_1,p2263,75
448,jealous jaguar,trust_competent_1,p2273,75
449,jealous jaguar,trust_competent_1,p2275,68
450,jealous jaguar,trust_competent_1,p2276,68
451,jealous jaguar,trust_competent_1,p2283,45
452,jealous jaguar,trust_competent_1,p2287,75
453,jealous jaguar,trust_competent_1,p2296,62
454,jealous jaguar,trust_competent_1,p2298,65
455,jealous jaguar,trust_competent_1,p2304,75
456,jealous jaguar,trust_competent_1,p2310,68
457,jealous jaguar,trust_competent_1,p2322,55
458,jealous jaguar,trust_competent_1,p2326,75
459,jealous jaguar,trust_competent_1,p2330,68
460,jealous jaguar,trust_competent_1,p2331,65
461,jealous jaguar,trust_competent_1,p2333,75
462,jealous jaguar,trust_competent_1,p2347,75
463,jealous jaguar,trust_competent_1,p2350,65
464,jealous jaguar,trust_competent_1,p2351,75
465,jealous jaguar,trust_competent_1,p2353,75
466,jealous jaguar,trust_competent_1,p2355,65
467,jealous jaguar,trust_competent_1,p2363,65
468,jealous jaguar,trust_competent_1,p2378,78
469,jealous jaguar,trust_competent_1,p2380,75
470,jealous jaguar,trust_competent_1,p2387,68
471,jealous jaguar,trust_competent_1,p2398,75
472,jealous jaguar,trust_competent_1,p2400,75
473,jealous jaguar,trust_competent_1,p2403,75
474,jealous jaguar,trust_competent_1,p2408,45
475,jealous jaguar,trust_competent_1,p2418,75
476,jealous jaguar,trust_competent_1,p2426,75
477,jealous jaguar,trust_competent_1,p2428,62
478,jealous jaguar,trust_competent_1,p2434,75
479,jealous jaguar,trust_competent_1,p2446,55
480,jealous jaguar,trust_competent_1,p2452,65
481,jealous jaguar,trust_competent_1,p2454,68
482,jealous jaguar,trust_competent_1,p2462,68
483,jealous jaguar,trust_competent_1,p2467,45
484,jealous jaguar,trust_competent_1,p2482,68
485,jealous jaguar,trust_competent_1,p2489,65
486,jealous jaguar,trust_competent_1,p2490,68
487,jealous jaguar,trust_competent_1,p2494,62
488,jealous jaguar,trust_competent_1,p2502,75
489,jealous jaguar,trust_competent_1,p2503,75
490,jealous jaguar,trust_competent_1,p2522,75
491,jealous jaguar,trust_competent_1,p2524,75
492,jealous jaguar,trust_competent_1,p2533,45
493,jealous jaguar,trust_competent_1,p2566,68
494,jealous jaguar,trust_competent_1,p2571,75
495,jealous jaguar,trust_competent_1,p2573,68
496,jealous jaguar,trust_competent_1,p2582,75
497,jealous jaguar,trust_competent_1,p2591,65
498,jealous jaguar,trust_competent_1,p2592,68
499,jealous jaguar,trust_competent_1,p2595,45
500,jealous jaguar,trust_intelligent_1,p0016,85
501,jealous jaguar,trust_intelligent_1,p0022,78
502,jealous jaguar,trust_intelligent_1,p0023,88
503,jealous jaguar,trust_intelligent_1,p0026,85
504,jealous jaguar,trust_intelligent_1,p0034,78
505,jealous jaguar,trust_intelligent_1,p0036,78
506,jealous jaguar,trust_intelligent_1,p0037,78
507,jealous jaguar,trust_intelligent_1,p0042,85
508,jealous jaguar,trust_intelligent_1,p0057,75
509,jealous jaguar,trust_intelligent_1,p0066,88
510,jealous jaguar,trust_intelligent_1,p0069,75
511,jealous jaguar,trust_intelligent_1,p0072,88
512,jealous jaguar,trust_intelligent_1,p0073,82
513,jealous jaguar,trust_intelligent_1,p0082,85
514,jealous jaguar,trust_intelligent_1,p0091,88
515,jealous jaguar,trust_intelligent_1,p0092,78
516,jealous jaguar,trust_intelligent_1,p0093,85
517,jealous jaguar,trust_intelligent_1,p0095,85
518,jealous jaguar,trust_intelligent_1,p0107,78
519,jealous jaguar,trust_intelligent_1,p0114,88
520,jealous jaguar,trust_intelligent_1,p0116,75
521,jealous jaguar,trust_intelligent_1,p0118,78
522,jealous jaguar,trust_intelligent_1,p0119,88
523,jealous jaguar,trust_intelligent_1,p0126,85
524,jealous jaguar,trust_intelligent_1,p0129,88
525,jealous jaguar,trust_intelligent_1,p0136,78
526,jealous jaguar,trust_intelligent_1,p0138,75
527,jealous jaguar,trust_intelligent_1,p0144,78
528,jealous jaguar,trust_intelligent_1,p0150,78
529,jealous jaguar,trust_intelligent_1,p0152,78
530,jealous jaguar,trust_intelligent_1,p0158,75
531,jealous jaguar,trust_intelligent_1,p0161,78
532,jealous jaguar,trust_intelligent_1,p0164,75
533,jealous jaguar,trust_intelligent_1,p0175,78
534,jealous jaguar,trust_intelligent_1,p0177,78
535,jealous jaguar,trust_intelligent_1,p0178,88
536,jealous jaguar,trust_intelligent_1,p0181,75
537,jealous jaguar,trust_intelligent_1,p0186,78
538,jealous jaguar,trust_intelligent_1,p0196,82
539,jealous jaguar,trust_intelligent_1,p0198,88
540,jealous jaguar,trust_intelligent_1,p0202,88
541,jealous jaguar,trust_intelligent_1,p0205,78
542,jealous jaguar,trust_intelligent_1,p0207,75
543,jealous jaguar,trust_intelligent_1,p0211,75
544,jealous jaguar,trust_intelligent_1,p0227,88
545,jealous jaguar,trust_intelligent_1,p0229,78
546,jealous jaguar,trust_intelligent_1,p0232,85
547,jealous jaguar,trust_intelligent_1,p0233,78
548,jealous jaguar,trust_intelligent_1,p0237,92
549,jealous jaguar,trust_intelligent_1,p0258,78
550,jealous jaguar,trust_intelligent_1,p0268,75
551,jealous jaguar,trust_intelligent_1,p0274,85
552,jealous jaguar,trust_intelligent_1,p0275,68
553,jealous jaguar,trust_intelligent_1,p0277,75
554,jealous jaguar,trust_intelligent_1,p0288,88
555,jealous jaguar,trust_intelligent_1,p0291,85
556,jealous jaguar,trust_intelligent_1,p0307,78
557,jealous jaguar,trust_intelligent_1,p0308,85
558,jealous jaguar,trust_intelligent_1,p0317,75
559,jealous jaguar,trust_intelligent_1,p0325,88
560,jealous jaguar,trust_intelligent_1,p0327,88
561,jealous jaguar,trust_intelligent_1,p0334,88
562,jealous jaguar,trust_intelligent_1,p0336,85
563,jealous jaguar,trust_intelligent_1,p0338,68
564,jealous jaguar,trust_intelligent_1,p0342,85
565,jealous jaguar,trust_intelligent_1,p0349,78
566,jealous jaguar,trust_intelligent_1,p0356,75
567,jealous jaguar,trust_intelligent_1,p0358,85
568,jealous jaguar,trust_intelligent_1,p0363,85
569,jealous jaguar,trust_intelligent_1,p0364,88
570,jealous jaguar,trust_intelligent_1,p0369,92
571,jealous jaguar,trust_intelligent_1,p0370,78
572,jealous jaguar,trust_intelligent_1,p0371,78
573,jealous jaguar,trust_intelligent_1,p0379,78
574,jealous jaguar,trust_intelligent_1,p0386,88
