,condition,outcome,persona,response
333,control baseball,trust_competent_1,p1622,50
334,control baseball,trust_competent_1,p1623,15
335,control baseball,trust_competent_1,p1630,35
336,control baseball,trust_competent_1,p1641,35
337,control baseball,trust_competent_1,p1649,35
338,control baseball,trust_competent_1,p1652,45
339,control baseball,trust_competent_1,p1665,45
340,control baseball,trust_competent_1,p1669,45
341,control baseball,trust_competent_1,p1685,35
342,control baseball,trust_competent_1,p1693,45
343,control baseball,trust_competent_1,p1698,45
344,control baseball,trust_competent_1,p1704,45
345,control baseball,trust_competent_1,p1711,45
346,control baseball,trust_competent_1,p1718,35
347,control baseball,trust_competent_1,p1732,45
348,control baseball,trust_competent_1,p1739,45
349,control baseball,trust_competent_1,p1741,55
350,control baseball,trust_competent_1,p1746,35
351,control baseball,trust_competent_1,p1751,35
352,control baseball,trust_competent_1,p1754,35
353,control baseball,trust_competent_1,p1769,35
354,control baseball,trust_competent_1,p1771,45
355,control baseball,trust_competent_1,p1776,45
356,control baseball,trust_competent_1,p1780,45
357,control baseball,trust_competent_1,p1785,35
358,control baseball,trust_competent_1,p1791,45
359,control baseball,trust_competent_1,p1793,35
360,control baseball,trust_competent_1,p1796,45
361,control baseball,trust_competent_1,p1805,45
362,control baseball,trust_competent_1,p1812,45
363,control baseball,trust_competent_1,p1816,35
364,control baseball,trust_competent_1,p1819,45
365,control baseball,trust_competent_1,p1825,45
366,control baseball,trust_competent_1,p1836,55
367,control baseball,trust_competent_1,p1839,35
368,control baseball,trust_competent_1,p1861,35
369,control baseball,trust_competent_1,p1863,45
370,control baseball,trust_competent_1,p1873,45
371,control baseball,trust_competent_1,p1875,45
372,control baseball,trust_competent_1,p1876,65
373,control baseball,trust_competent_1,p1877,35
374,control baseball,trust_competent_1,p1880,45
375,control baseball,trust_competent_1,p1883,45
376,control baseball,trust_competent_1,p1889,15
377,control baseball,trust_competent_1,p1893,45
378,control baseball,trust_competent_1,p1896,45
379,control baseball,trust_competent_1,p1913,45
380,control baseball,trust_competent_1,p1922,45
381,control baseball,trust_competent_1,p1930,45
382,control baseball,trust_competent_1,p1935,45
383,control baseball,trust_competent_1,p1940,45
384,control baseball,trust_competent_1,p1948,35
385,control baseball,trust_competent_1,p1950,45
386,control baseball,trust_competent_1,p1954,45
387,control baseball,trust_competent_1,p1956,35
388,control baseball,trust_competent_1,p1958,45
389,control baseball,trust_competent_1,p1967,45
390,control baseball,trust_competent_1,p1973,65
391,control baseball,trust_competent_1,p1978,45
392,control baseball,trust_competent_1,p1983,35
393,control baseball,trust_competent_1,p1984,35
394,control baseball,trust_competent_1,p1995,45
395,control baseball,trust_competent_1,p1996,35
396,control baseball,trust_competent_1,p1997,45
397,control baseball,trust_competent_1,p2001,55
398,control baseball,trust_competent_1,p2002,45
399,control baseball,trust_competent_1,p2013,45
400,control baseball,trust_competent_1,p2014,45
401,control baseball,trust_competent_1,p2016,45
402,control baseball,trust_competent_1,p2018,45
403,control baseball,trust_competent_1,p2023,35
404,control baseball,trust_competent_1,p2025,35
405,control baseball,trust_competent_1,p2028,35
406,control baseball,trust_competent_1,p2030,45
407,control baseball,trust_competent_1,p2033,55
408,control baseball,trust_competent_1,p2040,35
409,control baseball,trust_competent_1,p2051,35
410,control baseball,trust_competent_1,p2052,45
411,control baseball,trust_competent_1,p2066,35
412,control baseball,trust_competent_1,p2067,45
413,control baseball,trust_competent_1,p2073,45
414,control baseball,trust_competent_1,p2077,45
415,control baseball,trust_competent_1,p2078,45
416,control baseball,trust_competent_1,p2086,45
417,control baseball,trust_competent_1,p2089,55
418,control baseball,trust_competent_1,p2093,35
419,control baseball,trust_competent_1,p2094,45
420,control baseball,trust_competent_1,p2111,45
421,control baseball,trust_competent_1,p2117,45
422,control baseball,trust_competent_1,p2121,45
423,control baseball,trust_competent_1,p2127,35
424,control baseball,trust_competent_1,p2141,45
425,control baseball,trust_competent_1,p2142,35
426,control baseball,trust_competent_1,p2143,45
427,control baseball,trust_competent_1,p2153,45
428,control baseball,trust_competent_1,p2155,35
429,control baseball,trust_competent_1,p2169,35
430,control baseball,trust_competent_1,p2187,45
431,control baseball,trust_competent_1,p2188,45
432,control baseball,trust_competent_1,p2197,45
433,control baseball,trust_competent_1,p2213,35
434,control baseball,trust_competent_1,p2214,45
435,control baseball,trust_competent_1,p2215,35
436,control baseball,trust_competent_1,p2220,45
437,control baseball,trust_competent_1,p2223,45
438,control baseball,trust_competent_1,p2229,45
439,control baseball,trust_competent_1,p2234,35
440,control baseball,trust_competent_1,p2237,45
441,control baseball,trust_competent_1,p2238,45
442,control baseball,trust_competent_1,p2244,45
443,control baseball,trust_competent_1,p2248,45
444,control baseball,trust_competent_1,p2252,45
445,control baseball,trust_competent_1,p2255,25
446,control baseball,trust_competent_1,p2261,35
447,control baseball,trust_competent_1,p2263,45
448,control baseball,trust_competent_1,p2273,45
449,control baseball,trust_competent_1,p2275,45
450,control baseball,trust_competent_1,p2276,45
451,control baseball,trust_competent_1,p2283,35
452,control baseball,trust_competent_1,p2287,45
453,control baseball,trust_competent_1,p2296,35
454,control baseball,trust_competent_1,p2298,45
455,control baseball,trust_competent_1,p2304,45
456,control baseball,trust_competent_1,p2310,45
457,control baseball,trust_competent_1,p2322,45
458,control baseball,trust_competent_1,p2326,45
459,control baseball,trust_competent_1,p2330,35
460,control baseball,trust_competent_1,p2331,35
461,control baseball,trust_competent_1,p2333,45
462,control baseball,trust_competent_1,p2347,45
463,control baseball,trust_competent_1,p2350,35
464,control baseball,trust_competent_1,p2351,45
465,control baseball,trust_competent_1,p2353,45
466,control baseball,trust_competent_1,p2355,45
467,control baseball,trust_competent_1,p2363,35
468,control baseball,trust_competent_1,p2378,45
469,control baseball,trust_competent_1,p2380,45
470,control baseball,trust_competent_1,p2387,45
471,control baseball,trust_competent_1,p2398,45
472,control baseball,trust_competent_1,p2400,45
473,control baseball,trust_competent_1,p2403,45
474,control baseball,trust_competent_1,p2408,35
475,control baseball,trust_competent_1,p2418,45
476,control baseball,trust_competent_1,p2426,35
477,control baseball,trust_competent_1,p2428,45
478,control baseball,trust_competent_1,p2434,45
479,control baseball,trust_competent_1,p2446,35
480,control baseball,trust_competent_1,p2452,45
481,control baseball,trust_competent_1,p2454,45
482,control baseball,trust_competent_1,p2462,45
483,control baseball,trust_competent_1,p2467,25
484,control baseball,trust_competent_1,p2482,45
485,control baseball,trust_competent_1,p2489,35
486,control baseball,trust_competent_1,p2490,45
487,control baseball,trust_competent_1,p2494,35
488,control baseball,trust_competent_1,p2502,45
489,control baseball,trust_competent_1,p2503,45
490,control baseball,trust_competent_1,p2522,45
491,control baseball,trust_competent_1,p2524,45
492,control baseball,trust_competent_1,p2533,35
493,control baseball,trust_competent_1,p2566,35
494,control baseball,trust_competent_1,p2571,45
495,control baseball,trust_competent_1,p2573,45
496,control baseball,trust_competent_1,p2582,45
497,control baseball,trust_competent_1,p2591,35
498,control baseball,trust_competent_1,p2592,45
499,control baseball,trust_competent_1,p2595,35
500,control baseball,trust_intelligent_1,p0016,62
501,control baseball,trust_intelligent_1,p0022,55
502,control baseball,trust_intelligent_1,p0023,65
503,control baseball,trust_intelligent_1,p0026,55
504,control baseball,trust_intelligent_1,p0034,45
505,control baseball,trust_intelligent_1,p0036,45
506,control baseball,trust_intelligent_1,p0037,55
507,control baseball,trust_intelligent_1,p0042,55
508,control baseball,trust_intelligent_1,p0057,45
509,control baseball,trust_intelligent_1,p0066,62
510,control baseball,trust_intelligent_1,p0069,35
511,control baseball,trust_intelligent_1,p0072,65
512,control baseball,trust_intelligent_1,p0073,55
513,control baseball,trust_intelligent_1,p0082,55
514,control baseball,trust_intelligent_1,p0091,65
515,control baseball,trust_intelligent_1,p0092,45
516,control baseball,trust_intelligent_1,p0093,65
517,control baseball,trust_intelligent_1,p0095,62
518,control baseball,trust_intelligent_1,p0107,45
519,control baseball,trust_intelligent_1,p0114,65
520,control baseball,trust_intelligent_1,p0116,45
521,control baseball,trust_intelligent_1,p0118,45
522,control baseball,trust_intelligent_1,p0119,65
523,control baseball,trust_intelligent_1,p0126,55
524,control baseball,trust_intelligent_1,p0129,65
525,control baseball,trust_intelligent_1,p0136,45
526,control baseball,trust_intelligent_1,p0138,45
527,control baseball,trust_intelligent_1,p0144,55
528,control baseball,trust_intelligent_1,p0150,45
529,control baseball,trust_intelligent_1,p0152,45
530,control baseball,trust_intelligent_1,p0158,45
531,control baseball,trust_intelligent_1,p0161,45
532,control baseball,trust_intelligent_1,p0164,45
533,control baseball,trust_intelligent_1,p0175,65
534,control baseball,trust_intelligent_1,p0177,55
535,control baseball,trust_intelligent_1,p0178,65
536,control baseball,trust_intelligent_1,p0181,35
537,control baseball,trust_intelligent_1,p0186,45
538,control baseball,trust_intelligent_1,p0196,55
539,control baseball,trust_intelligent_1,p0198,65
540,control baseball,trust_intelligent_1,p0202,65
541,control baseball,trust_intelligent_1,p0205,45
542,control baseball,trust_intelligent_1,p0207,45
543,control baseball,trust_intelligent_1,p0211,45
544,control baseball,trust_intelligent_1,p0227,65
545,control baseball,trust_intelligent_1,p0229,55
546,control baseball,trust_intelligent_1,p0232,65
547,control baseball,trust_intelligent_1,p0233,45
548,control baseball,trust_intelligent_1,p0237,68
549,control baseball,trust_intelligent_1,p0258,45
550,control baseball,trust_intelligent_1,p0268,45
551,control baseball,trust_intelligent_1,p0274,55
552,control baseball,trust_intelligent_1,p0275,35
553,control baseball,trust_intelligent_1,p0277,45
554,control baseball,trust_intelligent_1,p0288,65
555,control baseball,trust_intelligent_1,p0291,55
556,control baseball,trust_intelligent_1,p0307,45
557,control baseball,trust_intelligent_1,p0308,55
558,control baseball,trust_intelligent_1,p0317,35
559,control baseball,trust_intelligent_1,p0325,65
560,control baseball,trust_intelligent_1,p0327,65
561,control baseball,trust_intelligent_1,p0334,68
562,control baseball,trust_intelligent_1,p0336,62
563,control baseball,trust_intelligent_1,p0338,45
564,control baseball,trust_intelligent_1,p0342,65
565,control baseball,trust_intelligent_1,p0349,45
566,control baseball,trust_intelligent_1,p0356,45
567,control baseball,trust_intelligent_1,p0358,55
568,control baseball,trust_intelligent_1,p0363,62
569,control baseball,trust_intelligent_1,p0364,65
570,control baseball,trust_intelligent_1,p0369,65
571,control baseball,trust_intelligent_1,p0370,45
572,control baseball,trust_intelligent_1,p0371,45
573,control baseball,trust_intelligent_1,p0379,45
574,control baseball,trust_intelligent_1,p0386,65
575,control baseball,trust_intelligent_1,p0396,65
576,control baseball,trust_intelligent_1,p0403,55
577,control baseball,trust_intelligent_1,p0405,55
578,control baseball,trust_intelligent_1,p0412,55
579,control baseball,trust_intelligent_1,p0415,45
580,control baseball,trust_intelligent_1,p0416,55
581,control baseball,trust_intelligent_1,p0417,62
582,control baseball,trust_intelligent_1,p0418,45
583,control baseball,trust_intelligent_1,p0430,65
584,control baseball,trust_intelligent_1,p0431,65
585,control baseball,trust_intelligent_1,p0434,35
586,control baseball,trust_intelligent_1,p0438,55
587,control baseball,trust_intelligent_1,p0441,65
588,control baseball,trust_intelligent_1,p0442,45
589,control baseball,trust_intelligent_1,p0449,45
590,control baseball,trust_intelligent_1,p0450,65
591,control baseball,trust_intelligent_1,p0465,45
592,control baseball,trust_intelligent_1,p0471,55
593,control baseball,trust_intelligent_1,p0477,55
594,control baseball,trust_intelligent_1,p0483,55
595,control baseball,trust_intelligent_1,p0486,65
596,control baseball,trust_intelligent_1,p0487,65
597,control baseball,trust_intelligent_1,p0489,55
598,control baseball,trust_intelligent_1,p0497,45
599,control baseball,trust_intelligent_1,p0502,45
600,control baseball,trust_intelligent_1,p0503,65
601,control baseball,trust_intelligent_1,p0506,45
602,control baseball,trust_intelligent_1,p0511,65
603,control baseball,trust_intelligent_1,p0523,55
604,control baseball,trust_intelligent_1,p0534,65
605,control baseball,trust_intelligent_1,p0536,55
606,control baseball,trust_intelligent_1,p0542,35
607,control baseball,trust_intelligent_1,p0547,65
608,control baseball,trust_intelligent_1,p0553,62
609,control baseball,trust_intelligent_1,p0559,65
610,control baseball,trust_intelligent_1,p0566,55
611,control baseball,trust_intelligent_1,p0568,45
612,control baseball,trust_intelligent_1,p0570,35
613,control baseball,trust_intelligent_1,p0573,55
614,control baseball,trust_intelligent_1,p0578,55
615,control baseball,trust_intelligent_1,p0594,45
616,control baseball,trust_intelligent_1,p0597,55
617,control baseball,trust_intelligent_1,p0601,45
618,control baseball,trust_intelligent_1,p0602,45
619,control baseball,trust_intelligent_1,p0605,55
620,control baseball,trust_intelligent_1,p0615,55
621,control baseball,trust_intelligent_1,p0620,62
622,control baseball,trust_intelligent_1,p0626,55
623,control baseball,trust_intelligent_1,p0629,65
624,control baseball,trust_intelligent_1,p0633,55
625,control baseball,trust_intelligent_1,p0638,62
626,control baseball,trust_intelligent_1,p0639,45
627,control baseball,trust_intelligent_1,p0640,45
628,control baseball,trust_intelligent_1,p0655,55
629,control baseball,trust_intelligent_1,p0656,55
630,control baseball,trust_intelligent_1,p0658,45
631,control baseball,trust_intelligent_1,p0661,45
632,control baseball,trust_intelligent_1,p0669,65
633,control baseball,trust_intelligent_1,p0670,45
634,control baseball,trust_intelligent_1,p0672,45
635,control baseball,trust_intelligent_1,p0674,62
636,control baseball,trust_intelligent_1,p0678,62
637,control baseball,trust_intelligent_1,p0683,55
638,control baseball,trust_intelligent_1,p0686,45
639,control baseball,trust_intelligent_1,p0687,65
640,control baseball,trust_intelligent_1,p0698,55
641,control baseball,trust_intelligent_1,p0700,45
642,control baseball,trust_intelligent_1,p0703,55
643,control baseball,trust_intelligent_1,p0718,45
644,control baseball,trust_intelligent_1,p0744,65
645,control baseball,trust_intelligent_1,p0745,55
646,control baseball,trust_intelligent_1,p0753,45
647,control baseball,trust_intelligent_1,p0770,65
648,control baseball,trust_intelligent_1,p0771,55
649,control baseball,trust_intelligent_1,p0777,65
650,control baseball,trust_intelligent_1,p0779,62
