,condition,outcome,persona,response
150,phony parrotfish,gender,p0779,1
151,phony parrotfish,gender,p0780,2
152,phony parrotfish,gender,p0783,1
153,phony parrotfish,gender,p0785,2
154,phony parrotfish,gender,p0786,2
155,phony parrotfish,gender,p0794,1
156,phony parrotfish,gender,p0798,1
157,phony parrotfish,gender,p0800,1
158,phony parrotfish,gender,p0820,2
159,phony parrotfish,gender,p0841,2
160,phony parrotfish,gender,p0849,1
161,phony parrotfish,gender,p0862,1
162,phony parrotfish,gender,p0867,2
163,phony parrotfish,gender,p0869,1
164,phony parrotfish,gender,p0872,1
165,phony parrotfish,gender,p0880,2
166,phony parrotfish,gender,p0891,1
167,phony parrotfish,gender,p0916,2
168,phony parrotfish,gender,p0917,2
169,phony parrotfish,gender,p0919,2
170,phony parrotfish,gender,p0922,2
171,phony parrotfish,gender,p0925,2
172,phony parrotfish,gender,p0927,1
173,phony parrotfish,gender,p0929,2
174,phony parrotfish,gender,p0930,1
175,phony parrotfish,gender,p0931,2
176,phony parrotfish,gender,p0933,2
177,phony parrotfish,gender,p0934,2
178,phony parrotfish,gender,p0936,2
179,phony parrotfish,gender,p0938,1
180,phony parrotfish,gender,p0939,2
181,phony parrotfish,gender,p0946,1
182,phony parrotfish,gender,p0951,1
183,phony parrotfish,gender,p0956,2
184,phony parrotfish,gender,p0962,2
185,phony parrotfish,gender,p0963,1
186,phony parrotfish,gender,p0969,1
187,phony parrotfish,gender,p0972,1
188,phony parrotfish,gender,p0975,1
189,phony parrotfish,gender,p0985,2
190,phony parrotfish,gender,p0993,1
191,phony parrotfish,gender,p0996,2
192,phony parrotfish,gender,p1011,1
193,phony parrotfish,gender,p1017,2
194,phony parrotfish,gender,p1020,1
195,phony parrotfish,gender,p1022,1
196,phony parrotfish,gender,p1024,2
197,phony parrotfish,gender,p1027,1
198,phony parrotfish,gender,p1028,1
199,phony parrotfish,gender,p1029,2
200,phony parrotfish,gender,p1032,1
201,phony parrotfish,gender,p1040,1
202,phony parrotfish,gender,p1047,1
203,phony parrotfish,gender,p1048,1
204,phony parrotfish,gender,p1053,2
205,phony parrotfish,gender,p1057,1
206,phony parrotfish,gender,p1058,2
207,phony parrotfish,gender,p1063,1
208,phony parrotfish,gender,p1064,2
209,phony parrotfish,gender,p1065,1
210,phony parrotfish,gender,p1069,2
211,phony parrotfish,gender,p1072,1
212,phony parrotfish,gender,p1073,1
213,phony parrotfish,gender,p1075,2
214,phony parrotfish,gender,p1076,2
215,phony parrotfish,gender,p1083,2
216,phony parrotfish,gender,p1089,1
217,phony parrotfish,gender,p1093,1
218,phony parrotfish,gender,p1096,2
219,phony parrotfish,gender,p1100,1
220,phony parrotfish,gender,p1106,2
221,phony parrotfish,gender,p1107,2
222,phony parrotfish,gender,p1113,1
223,phony parrotfish,gender,p1117,1
224,phony parrotfish,gender,p1120,1
225,phony parrotfish,gender,p1134,1
226,phony parrotfish,gender,p1136,1
227,phony parrotfish,gender,p1138,2
228,phony parrotfish,gender,p1144,1
229,phony parrotfish,gender,p1145,1
230,phony parrotfish,gender,p1147,2
231,phony parrotfish,gender,p1148,1
232,phony parrotfish,gender,p1154,2
233,phony parrotfish,gender,p1159,1
234,phony parrotfish,gender,p1167,1
235,phony parrotfish,gender,p1175,2
236,phony parrotfish,gender,p1178,2
237,phony parrotfish,gender,p1184,2
238,phony parrotfish,gender,p1186,1
239,phony parrotfish,gender,p1196,1
240,phony parrotfish,gender,p1197,2
241,phony parrotfish,gender,p1203,1
242,phony parrotfish,gender,p1219,2
243,phony parrotfish,gender,p1225,1
244,phony parrotfish,gender,p1234,2
245,phony parrotfish,gender,p1242,1
246,phony parrotfish,gender,p1244,1
247,phony parrotfish,gender,p1249,2
248,phony parrotfish,gender,p1250,1
249,phony parrotfish,gender,p1256,1
250,phony parrotfish,gender,p1258,2
251,phony parrotfish,gender,p1260,1
252,phony parrotfish,gender,p1262,1
253,phony parrotfish,gender,p1264,2
254,phony parrotfish,gender,p1265,2
255,phony parrotfish,gender,p1269,1
256,phony parrotfish,gender,p1272,2
257,phony parrotfish,gender,p1278,1
258,phony parrotfish,gender,p1281,2
259,phony parrotfish,gender,p1292,1
260,phony parrotfish,gender,p1299,2
261,phony parrotfish,gender,p1312,2
262,phony parrotfish,gender,p1322,1
263,phony parrotfish,gender,p1326,2
264,phony parrotfish,gender,p1330,2
265,phony parrotfish,gender,p1335,2
266,phony parrotfish,gender,p1337,1
267,phony parrotfish,gender,p1340,1
268,phony parrotfish,gender,p1345,1
269,phony parrotfish,gender,p1351,1
270,phony parrotfish,gender,p1355,2
271,phony parrotfish,gender,p1362,2
272,phony parrotfish,gender,p1365,1
273,phony parrotfish,gender,p1366,2
274,phony parrotfish,gender,p1367,1
275,phony parrotfish,gender,p1370,2
276,phony parrotfish,gender,p1371,1
277,phony parrotfish,gender,p1373,2
278,phony parrotfish,gender,p1375,2
279,phony parrotfish,gender,p1376,2
280,phony parrotfish,gender,p1379,2
281,phony parrotfish,gender,p1381,2
282,phony parrotfish,gender,p1393,2
283,phony parrotfish,gender,p1396,2
284,phony parrotfish,gender,p1398,1
285,phony parrotfish,gender,p1404,2
286,phony parrotfish,gender,p1406,1
287,phony parrotfish,gender,p1407,2
288,phony parrotfish,gender,p1409,1
289,phony parrotfish,gender,p1412,1
290,phony parrotfish,gender,p1414,1
291,phony parrotfish,gender,p1424,1
292,phony parrotfish,gender,p1425,1
293,phony parrotfish,gender,p1429,2
294,phony parrotfish,gender,p1434,1
295,phony parrotfish,gender,p1441,1
296,phony parrotfish,gender,p1445,1
297,phony parrotfish,gender,p1450,1
298,phony parrotfish,gender,p1454,1
299,phony parrotfish,gender,p1456,1
300,phony parrotfish,gender,p1457,2
301,phony parrotfish,gender,p1458,1
302,phony parrotfish,gender,p1469,1
303,phony parrotfish,gender,p1470,1
304,phony parrotfish,gender,p1481,1
305,phony parrotfish,gender,p1488,2
306,phony parrotfish,gender,p1492,1
307,phony parrotfish,gender,p1495,1
308,phony parrotfish,gender,p1497,2
309,phony parrotfish,gender,p1499,1
310,phony parrotfish,gender,p1503,1
311,phony parrotfish,gender,p1511,1
312,phony parrotfish,gender,p1512,2
313,phony parrotfish,gender,p1518,2
314,phony parrotfish,gender,p1519,2
315,phony parrotfish,gender,p1520,2
316,phony parrotfish,gender,p1524,2
317,phony parrotfish,gender,p1526,2
318,phony parrotfish,gender,p1537,1
319,phony parrotfish,gender,p1545,2
320,phony parrotfish,gender,p1547,2
321,phony parrotfish,gender,p1552,1
322,phony parrotfish,gender,p1567,1
323,phony parrotfish,gender,p1568,2
324,phony parrotfish,gender,p1579,2
325,phony parrotfish,gender,p1587,2
326,phony parrotfish,gender,p1596,1
327,phony parrotfish,gender,p1600,1
328,phony parrotfish,gender,p1603,2
329,phony parrotfish,gender,p1604,2
330,phony parrotfish,gender,p1610,2
331,phony parrotfish,gender,p1618,1
332,phony parrotfish,gender,p1619,1
333,phony parrotfish,gender,p1622,1
334,phony parrotfish,gender,p1623,1
335,phony parrotfish,gender,p1630,1
336,phony parrotfish,gender,p1641,1
337,phony parrotfish,gender,p1649,1
338,phony parrotfish,gender,p1652,1
339,phony parrotfish,gender,p1665,1
340,phony parrotfish,gender,p1669,1
341,phony parrotfish,gender,p1685,1
342,phony parrotfish,gender,p1693,2
343,phony parrotfish,gender,p1698,1
344,phony parrotfish,gender,p1704,1
345,phony parrotfish,gender,p1711,1
346,phony parrotfish,gender,p1718,1
347,phony parrotfish,gender,p1732,1
348,phony parrotfish,gender,p1739,1
349,phony parrotfish,gender,p1741,1
350,phony parrotfish,gender,p1746,1
351,phony parrotfish,gender,p1751,1
352,phony parrotfish,gender,p1754,2
353,phony parrotfish,gender,p1769,2
354,phony parrotfish,gender,p1771,2
355,phony parrotfish,gender,p1776,1
356,phony parrotfish,gender,p1780,1
357,phony parrotfish,gender,p1785,2
358,phony parrotfish,gender,p1791,1
359,phony parrotfish,gender,p1793,1
360,phony parrotfish,gender,p1796,1
361,phony parrotfish,gender,p1805,1
362,phony parrotfish,gender,p1812,1
363,phony parrotfish,gender,p1816,2
364,phony parrotfish,gender,p1819,1
365,phony parrotfish,gender,p1825,1
366,phony parrotfish,gender,p1836,1
367,phony parrotfish,gender,p1839,2
368,phony parrotfish,gender,p1861,1
369,phony parrotfish,gender,p1863,1
370,phony parrotfish,gender,p1873,1
371,phony parrotfish,gender,p1875,1
372,phony parrotfish,gender,p1876,2
373,phony parrotfish,gender,p1877,2
374,phony parrotfish,gender,p1880,2
375,phony parrotfish,gender,p1883,1
376,phony parrotfish,gender,p1889,1
377,phony parrotfish,gender,p1893,1
378,phony parrotfish,gender,p1896,1
379,phony parrotfish,gender,p1913,1
380,phony parrotfish,gender,p1922,1
381,phony parrotfish,gender,p1930,1
382,phony parrotfish,gender,p1935,1
383,phony parrotfish,gender,p1940,1
384,phony parrotfish,gender,p1948,2
385,phony parrotfish,gender,p1950,2
386,phony parrotfish,gender,p1954,1
387,phony parrotfish,gender,p1956,2
388,phony parrotfish,gender,p1958,1
389,phony parrotfish,gender,p1967,2
390,phony parrotfish,gender,p1973,1
391,phony parrotfish,gender,p1978,1
392,phony parrotfish,gender,p1983,1
393,phony parrotfish,gender,p1984,2
394,phony parrotfish,gender,p1995,1
395,phony parrotfish,gender,p1996,2
396,phony parrotfish,gender,p1997,1
397,phony parrotfish,gender,p2001,2
398,phony parrotfish,gender,p2002,2
399,phony parrotfish,gender,p2013,2
400,phony parrotfish,gender,p2014,2
401,phony parrotfish,gender,p2016,1
402,phony parrotfish,gender,p2018,1
403,phony parrotfish,gender,p2023,2
404,phony parrotfish,gender,p2025,1
405,phony parrotfish,gender,p2028,1
406,phony parrotfish,gender,p2030,2
407,phony parrotfish,gender,p2033,1
408,phony parrotfish,gender,p2040,1
409,phony parrotfish,gender,p2051,2
410,phony parrotfish,gender,p2052,1
411,phony parrotfish,gender,p2066,1
412,phony parrotfish,gender,p2067,1
413,phony parrotfish,gender,p2073,1
414,phony parrotfish,gender,p2077,2
415,phony parrotfish,gender,p2078,2
416,phony parrotfish,gender,p2086,1
417,phony parrotfish,gender,p2089,1
418,phony parrotfish,gender,p2093,1
419,phony parrotfish,gender,p2094,2
420,phony parrotfish,gender,p2111,2
421,phony parrotfish,gender,p2117,2
422,phony parrotfish,gender,p2121,1
423,phony parrotfish,gender,p2127,1
424,phony parrotfish,gender,p2141,1
425,phony parrotfish,gender,p2142,2
426,phony parrotfish,gender,p2143,1
427,phony parrotfish,gender,p2153,2
428,phony parrotfish,gender,p2155,2
429,phony parrotfish,gender,p2169,1
430,phony parrotfish,gender,p2187,1
431,phony parrotfish,gender,p2188,1
432,phony parrotfish,gender,p2197,2
433,phony parrotfish,gender,p2213,2
434,phony parrotfish,gender,p2214,2
435,phony parrotfish,gender,p2215,2
436,phony parrotfish,gender,p2220,1
437,phony parrotfish,gender,p2223,2
438,phony parrotfish,gender,p2229,1
439,phony parrotfish,gender,p2234,2
440,phony parrotfish,gender,p2237,2
441,phony parrotfish,gender,p2238,1
442,phony parrotfish,gender,p2244,2
443,phony parrotfish,gender,p2248,2
444,phony parrotfish,gender,p2252,1
445,phony parrotfish,gender,p2255,1
446,phony parrotfish,gender,p2261,1
447,phony parrotfish,gender,p2263,2
448,phony parrotfish,gender,p2273,2
449,phony parrotfish,gender,p2275,2
450,phony parrotfish,gender,p2276,2
451,phony parrotfish,gender,p2283,2
452,phony parrotfish,gender,p2287,2
453,phony parrotfish,gender,p2296,1
454,phony parrotfish,gender,p2298,1
455,phony parrotfish,gender,p2304,1
456,phony parrotfish,gender,p2310,2
457,phony parrotfish,gender,p2322,2
458,phony parrotfish,gender,p2326,2
459,phony parrotfish,gender,p2330,2
460,phony parrotfish,gender,p2331,1
461,phony parrotfish,gender,p2333,1
462,phony parrotfish,gender,p2347,2
463,phony parrotfish,gender,p2350,2
464,phony parrotfish,gender,p2351,1
465,phony parrotfish,gender,p2353,2
466,phony parrotfish,gender,p2355,2
467,phony parrotfish,gender,p2363,2
468,phony parrotfish,gender,p2378,2
469,phony parrotfish,gender,p2380,1
470,phony parrotfish,gender,p2387,2
471,phony parrotfish,gender,p2398,1
472,phony parrotfish,gender,p2400,1
473,phony parrotfish,gender,p2403,2
474,phony parrotfish,gender,p2408,2
475,phony parrotfish,gender,p2418,2
476,phony parrotfish,gender,p2426,1
477,phony parrotfish,gender,p2428,2
478,phony parrotfish,gender,p2434,2
479,phony parrotfish,gender,p2446,1
480,phony parrotfish,gender,p2452,1
481,phony parrotfish,gender,p2454,2
482,phony parrotfish,gender,p2462,1
483,phony parrotfish,gender,p2467,1
484,phony parrotfish,gender,p2482,2
485,phony parrotfish,gender,p2489,1
486,phony parrotfish,gender,p2490,2
487,phony parrotfish,gender,p2494,2
488,phony parrotfish,gender,p2502,1
489,phony parrotfish,gender,p2503,2
490,phony parrotfish,gender,p2522,1
491,phony parrotfish,gender,p2524,1
492,phony parrotfish,gender,p2533,2
493,phony parrotfish,gender,p2566,2
494,phony parrotfish,gender,p2571,1
495,phony parrotfish,gender,p2573,1
496,phony parrotfish,gender,p2582,1
497,phony parrotfish,gender,p2591,1
498,phony parrotfish,gender,p2592,2
499,phony parrotfish,gender,p2595,2
500,phony parrotfish,year_birth,p0016,1970
501,phony parrotfish,year_birth,p0022,1991
502,phony parrotfish,year_birth,p0023,1958
503,phony parrotfish,year_birth,p0026,1965
504,phony parrotfish,year_birth,p0034,1950
505,phony parrotfish,year_birth,p0036,1994
506,phony parrotfish,year_birth,p0037,1969
507,phony parrotfish,year_birth,p0042,1960
508,phony parrotfish,year_birth,p0057,1981
509,phony parrotfish,year_birth,p0066,1966
510,phony parrotfish,year_birth,p0069,1986
511,phony parrotfish,year_birth,p0072,1987
512,phony parrotfish,year_birth,p0073,1982
513,phony parrotfish,year_birth,p0082,1973
514,phony parrotfish,year_birth,p0091,1995
515,phony parrotfish,year_birth,p0092,1980
516,phony parrotfish,year_birth,p0093,1947
517,phony parrotfish,year_birth,p0095,1946
518,phony parrotfish,year_birth,p0107,1964
519,phony parrotfish,year_birth,p0114,1987
520,phony parrotfish,year_birth,p0116,1986
521,phony parrotfish,year_birth,p0118,1998
522,phony parrotfish,year_birth,p0119,1989
523,phony parrotfish,year_birth,p0126,1961
524,phony parrotfish,year_birth,p0129,1951
525,phony parrotfish,year_birth,p0136,1986
526,phony parrotfish,year_birth,p0138,1947
527,phony parrotfish,year_birth,p0144,1989
528,phony parrotfish,year_birth,p0150,1975
529,phony parrotfish,year_birth,p0152,1973
530,phony parrotfish,year_birth,p0158,1948
531,phony parrotfish,year_birth,p0161,1984
532,phony parrotfish,year_birth,p0164,1955
533,phony parrotfish,year_birth,p0175,1954
534,phony parrotfish,year_birth,p0177,1972
535,phony parrotfish,year_birth,p0178,1991
536,phony parrotfish,year_birth,p0181,1970
537,phony parrotfish,year_birth,p0186,1968
538,phony parrotfish,year_birth,p0196,1993
539,phony parrotfish,year_birth,p0198,1949
540,phony parrotfish,year_birth,p0202,1950
541,phony parrotfish,year_birth,p0205,1944
542,phony parrotfish,year_birth,p0207,1932
543,phony parrotfish,year_birth,p0211,1947
544,phony parrotfish,year_birth,p0227,1978
545,phony parrotfish,year_birth,p0229,1957
546,phony parrotfish,year_birth,p0232,1939
547,phony parrotfish,year_birth,p0233,1951
548,phony parrotfish,year_birth,p0237,1984
549,phony parrotfish,year_birth,p0258,1936
550,phony parrotfish,year_birth,p0268,1927
551,phony parrotfish,year_birth,p0274,1981
552,phony parrotfish,year_birth,p0275,1970
553,phony parrotfish,year_birth,p0277,1975
554,phony parrotfish,year_birth,p0288,1970
555,phony parrotfish,year_birth,p0291,1936
556,phony parrotfish,year_birth,p0307,1996
557,phony parrotfish,year_birth,p0308,1998
558,phony parrotfish,year_birth,p0317,1960
559,phony parrotfish,year_birth,p0325,1989
560,phony parrotfish,year_birth,p0327,1958
561,phony parrotfish,year_birth,p0334,1956
562,phony parrotfish,year_birth,p0336,1987
563,phony parrotfish,year_birth,p0338,1977
564,phony parrotfish,year_birth,p0342,1981
565,phony parrotfish,year_birth,p0349,1975
566,phony parrotfish,year_birth,p0356,1991
567,phony parrotfish,year_birth,p0358,1956
568,phony parrotfish,year_birth,p0363,1956
569,phony parrotfish,year_birth,p0364,1981
570,phony parrotfish,year_birth,p0369,1989
571,phony parrotfish,year_birth,p0370,1983
572,phony parrotfish,year_birth,p0371,1959
573,phony parrotfish,year_birth,p0379,1962
574,phony parrotfish,year_birth,p0386,1986
575,phony parrotfish,year_birth,p0396,1987
576,phony parrotfish,year_birth,p0403,1988
577,phony parrotfish,year_birth,p0405,1990
578,phony parrotfish,year_birth,p0412,1963
579,phony parrotfish,year_birth,p0415,1992
580,phony parrotfish,year_birth,p0416,1982
581,phony parrotfish,year_birth,p0417,1983
582,phony parrotfish,year_birth,p0418,1952
583,phony parrotfish,year_birth,p0430,1944
584,phony parrotfish,year_birth,p0431,1998
585,phony parrotfish,year_birth,p0434,1964
586,phony parrotfish,year_birth,p0438,1977
587,phony parrotfish,year_birth,p0441,1988
588,phony parrotfish,year_birth,p0442,1994
589,phony parrotfish,year_birth,p0449,1957
590,phony parrotfish,year_birth,p0450,1951
591,phony parrotfish,year_birth,p0465,1965
592,phony parrotfish,year_birth,p0471,1987
593,phony parrotfish,year_birth,p0477,1970
594,phony parrotfish,year_birth,p0483,1993
595,phony parrotfish,year_birth,p0486,1990
596,phony parrotfish,year_birth,p0487,1983
597,phony parrotfish,year_birth,p0489,1959
598,phony parrotfish,year_birth,p0497,1946
599,phony parrotfish,year_birth,p0502,1953
600,phony parrotfish,year_birth,p0503,1991
601,phony parrotfish,year_birth,p0506,1987
602,phony parrotfish,year_birth,p0511,1989
603,phony parrotfish,year_birth,p0523,1993
604,phony parrotfish,year_birth,p0534,1954
605,phony parrotfish,year_birth,p0536,1982
606,phony parrotfish,year_birth,p0542,1948
607,phony parrotfish,year_birth,p0547,1954
608,phony parrotfish,year_birth,p0553,1966
609,phony parrotfish,year_birth,p0559,1991
610,phony parrotfish,year_birth,p0566,1984
611,phony parrotfish,year_birth,p0568,1972
612,phony parrotfish,year_birth,p0570,1977
613,phony parrotfish,year_birth,p0573,1987
614,phony parrotfish,year_birth,p0578,1967
615,phony parrotfish,year_birth,p0594,1984
616,phony parrotfish,year_birth,p0597,1958
617,phony parrotfish,year_birth,p0601,1996
618,phony parrotfish,year_birth,p0602,1952
619,phony parrotfish,year_birth,p0605,1987
620,phony parrotfish,year_birth,p0615,1966
621,phony parrotfish,year_birth,p0620,1994
622,phony parrotfish,year_birth,p0626,1980
623,phony parrotfish,year_birth,p0629,1995
624,phony parrotfish,year_birth,p0633,1996
625,phony parrotfish,year_birth,p0638,1989
626,phony parrotfish,year_birth,p0639,1976
627,phony parrotfish,year_birth,p0640,1951
628,phony parrotfish,year_birth,p0655,1998
629,phony parrotfish,year_birth,p0656,1991
630,phony parrotfish,year_birth,p0658,1968
631,phony parrotfish,year_birth,p0661,1988
632,phony parrotfish,year_birth,p0669,1960
633,phony parrotfish,year_birth,p0670,1980
634,phony parrotfish,year_birth,p0672,1973
635,phony parrotfish,year_birth,p0674,1985
636,phony parrotfish,year_birth,p0678,1978
637,phony parrotfish,year_birth,p0683,1949
638,phony parrotfish,year_birth,p0686,1977
639,phony parrotfish,year_birth,p0687,1953
640,phony parrotfish,year_birth,p0698,1963
641,phony parrotfish,year_birth,p0700,1981
642,phony parrotfish,year_birth,p0703,1970
643,phony parrotfish,year_birth,p0718,1984
644,phony parrotfish,year_birth,p0744,1987
645,phony parrotfish,year_birth,p0745,1987
646,phony parrotfish,year_birth,p0753,1992
647,phony parrotfish,year_birth,p0770,1985
648,phony parrotfish,year_birth,p0771,1964
649,phony parrotfish,year_birth,p0777,1982
650,phony parrotfish,year_birth,p0779,1964
651,phony parrotfish,year_birth,p0780,1970
652,phony parrotfish,year_birth,p0783,1947
653,phony parrotfish,year_birth,p0785,1994
654,phony parrotfish,year_birth,p0786,1970
655,phony parrotfish,year_birth,p0794,1952
656,phony parrotfish,year_birth,p0798,1947
657,phony parrotfish,year_birth,p0800,1967
658,phony parrotfish,year_birth,p0820,1982
659,phony parrotfish,year_birth,p0841,1985
660,phony parrotfish,year_birth,p0849,1970
661,phony parrotfish,year_birth,p0862,1989
662,phony parrotfish,year_birth,p0867,1969
663,phony parrotfish,year_birth,p0869,1955
664,phony parrotfish,year_birth,p0872,1972
665,phony parrotfish,year_birth,p0880,1993
666,phony parrotfish,year_birth,p0891,1984
667,phony parrotfish,year_birth,p0916,1989
668,phony parrotfish,year_birth,p0917,1987
669,phony parrotfish,year_birth,p0919,1991
670,phony parrotfish,year_birth,p0922,1957
671,phony parrotfish,year_birth,p0925,1966
672,phony parrotfish,year_birth,p0927,1990
673,phony parrotfish,year_birth,p0929,1991
674,phony parrotfish,year_birth,p0930,1984
675,phony parrotfish,year_birth,p0931,1958
676,phony parrotfish,year_birth,p0933,1986
677,phony parrotfish,year_birth,p0934,1978
678,phony parrotfish,year_birth,p0936,1976
679,phony parrotfish,year_birth,p0938,1982
680,phony parrotfish,year_birth,p0939,1984
681,phony parrotfish,year_birth,p0946,1980
682,phony parrotfish,year_birth,p0951,1963
683,phony parrotfish,year_birth,p0956,1988
684,phony parrotfish,year_birth,p0962,1942
685,phony parrotfish,year_birth,p0963,1990
686,phony parrotfish,year_birth,p0969,1960
687,phony parrotfish,year_birth,p0972,1956
688,phony parrotfish,year_birth,p0975,1952
689,phony parrotfish,year_birth,p0985,1994
690,phony parrotfish,year_birth,p0993,1983
691,phony parrotfish,year_birth,p0996,1956
692,phony parrotfish,year_birth,p1011,1961
693,phony parrotfish,year_birth,p1017,1992
694,phony parrotfish,year_birth,p1020,1953
695,phony parrotfish,year_birth,p1022,1995
696,phony parrotfish,year_birth,p1024,1972
697,phony parrotfish,year_birth,p1027,1996
698,phony parrotfish,year_birth,p1028,1985
699,phony parrotfish,year_birth,p1029,1986
700,phony parrotfish,year_birth,p1032,1972
701,phony parrotfish,year_birth,p1040,1990
702,phony parrotfish,year_birth,p1047,1997
