,condition,outcome,persona,response
503,difficult dog,year_birth,p0026,1965
504,difficult dog,year_birth,p0034,1950
505,difficult dog,year_birth,p0036,1994
506,difficult dog,year_birth,p0037,1969
507,difficult dog,year_birth,p0042,1960
508,difficult dog,year_birth,p0057,1981
509,difficult dog,year_birth,p0066,1966
510,difficult dog,year_birth,p0069,1986
511,difficult dog,year_birth,p0072,1987
512,difficult dog,year_birth,p0073,1982
513,difficult dog,year_birth,p0082,1973
514,difficult dog,year_birth,p0091,1995
515,difficult dog,year_birth,p0092,1980
516,difficult dog,year_birth,p0093,1947
517,difficult dog,year_birth,p0095,1946
518,difficult dog,year_birth,p0107,1964
519,difficult dog,year_birth,p0114,1987
520,difficult dog,year_birth,p0116,1986
521,difficult dog,year_birth,p0118,1998
522,difficult dog,year_birth,p0119,1989
523,difficult dog,year_birth,p0126,1961
524,difficult dog,year_birth,p0129,1951
525,difficult dog,year_birth,p0136,1986
526,difficult dog,year_birth,p0138,1947
527,difficult dog,year_birth,p0144,1989
528,difficult dog,year_birth,p0150,1975
529,difficult dog,year_birth,p0152,1973
530,difficult dog,year_birth,p0158,1948
531,difficult dog,year_birth,p0161,1984
532,difficult dog,year_birth,p0164,1955
533,difficult dog,year_birth,p0175,1954
534,difficult dog,year_birth,p0177,1972
535,difficult dog,year_birth,p0178,1991
536,difficult dog,year_birth,p0181,1970
537,difficult dog,year_birth,p0186,1968
538,difficult dog,year_birth,p0196,1993
539,difficult dog,year_birth,p0198,1949
540,difficult dog,year_birth,p0202,1950
541,difficult dog,year_birth,p0205,1944
542,difficult dog,year_birth,p0207,1932
543,difficult dog,year_birth,p0211,1947
544,difficult dog,year_birth,p0227,1978
545,difficult dog,year_birth,p0229,1957
546,difficult dog,year_birth,p0232,1939
547,difficult dog,year_birth,p0233,1951
548,difficult dog,year_birth,p0237,1984
549,difficult dog,year_birth,p0258,1936
550,difficult dog,year_birth,p0268,1927
551,difficult dog,year_birth,p0274,1981
552,difficult dog,year_birth,p0275,1970
553,difficult dog,year_birth,p0277,1975
554,difficult dog,year_birth,p0288,1970
555,difficult dog,year_birth,p0291,1936
556,difficult dog,year_birth,p0307,1996
557,difficult dog,year_birth,p0308,1998
558,difficult dog,year_birth,p0317,1960
559,difficult dog,year_birth,p0325,1989
560,difficult dog,year_birth,p0327,1958
561,difficult dog,year_birth,p0334,1956
562,difficult dog,year_birth,p0336,1987
563,difficult dog,year_birth,p0338,1977
564,difficult dog,year_birth,p0342,1981
565,difficult dog,year_birth,p0349,1975
566,difficult dog,year_birth,p0356,1991
567,difficult dog,year_birth,p0358,1956
568,difficult dog,year_birth,p0363,1956
569,difficult dog,year_birth,p0364,1981
570,difficult dog,year_birth,p0369,1989
571,difficult dog,year_birth,p0370,1983
572,difficult dog,year_birth,p0371,1959
573,difficult dog,year_birth,p0379,1962
574,difficult dog,year_birth,p0386,1986
575,difficult dog,year_birth,p0396,1987
576,difficult dog,year_birth,p0403,1988
577,difficult dog,year_birth,p0405,1990
578,difficult dog,year_birth,p0412,1963
579,difficult dog,year_birth,p0415,1992
580,difficult dog,year_birth,p0416,1982
581,difficult dog,year_birth,p0417,1983
582,difficult dog,year_birth,p0418,1952
583,difficult dog,year_birth,p0430,1944
584,difficult dog,year_birth,p0431,1998
585,difficult dog,year_birth,p0434,1964
586,difficult dog,year_birth,p0438,1977
587,difficult dog,year_birth,p0441,1988
588,difficult dog,year_birth,p0442,1994
589,difficult dog,year_birth,p0449,1957
590,difficult dog,year_birth,p0450,1951
591,difficult dog,year_birth,p0465,1965
592,difficult dog,year_birth,p0471,1987
593,difficult dog,year_birth,p0477,1970
594,difficult dog,year_birth,p0483,1993
595,difficult dog,year_birth,p0486,1990
596,difficult dog,year_birth,p0487,1983
597,difficult dog,year_birth,p0489,1959
598,difficult dog,year_birth,p0497,1946
599,difficult dog,year_birth,p0502,1953
600,difficult dog,year_birth,p0503,1991
601,difficult dog,year_birth,p0506,1987
602,difficult dog,year_birth,p0511,1989
603,difficult dog,year_birth,p0523,1993
604,difficult dog,year_birth,p0534,1954
605,difficult dog,year_birth,p0536,1982
606,difficult dog,year_birth,p0542,1948
607,difficult dog,year_birth,p0547,1954
608,difficult dog,year_birth,p0553,1966
609,difficult dog,year_birth,p0559,1991
610,difficult dog,year_birth,p0566,1984
611,difficult dog,year_birth,p0568,1972
612,difficult dog,year_birth,p0570,1977
613,difficult dog,year_birth,p0573,1987
614,difficult dog,year_birth,p0578,1967
615,difficult dog,year_birth,p0594,1984
616,difficult dog,year_birth,p0597,1958
617,difficult dog,year_birth,p0601,1996
618,difficult dog,year_birth,p0602,1952
619,difficult dog,year_birth,p0605,1987
620,difficult dog,year_birth,p0615,1966
621,difficult dog,year_birth,p0620,1994
622,difficult dog,year_birth,p0626,1980
623,difficult dog,year_birth,p0629,1995
624,difficult dog,year_birth,p0633,1996
625,difficult dog,year_birth,p0638,1989
626,difficult dog,year_birth,p0639,1976
627,difficult dog,year_birth,p0640,1951
628,difficult dog,year_birth,p0655,1998
629,difficult dog,year_birth,p0656,1991
630,difficult dog,year_birth,p0658,1968
631,difficult dog,year_birth,p0661,1988
632,difficult dog,year_birth,p0669,1960
633,difficult dog,year_birth,p0670,1980
634,difficult dog,year_birth,p0672,1973
635,difficult dog,year_birth,p0674,1985
636,difficult dog,year_birth,p0678,1978
637,difficult dog,year_birth,p0683,1949
638,difficult dog,year_birth,p0686,1977
639,difficult dog,year_birth,p0687,1953
640,difficult dog,year_birth,p0698,1963
641,difficult dog,year_birth,p0700,1981
642,difficult dog,year_birth,p0703,1970
643,difficult dog,year_birth,p0718,1984
644,difficult dog,year_birth,p0744,1987
645,difficult dog,year_birth,p0745,1987
646,difficult dog,year_birth,p0753,1992
647,difficult dog,year_birth,p0770,1985
648,difficult dog,year_birth,p0771,1964
649,difficult dog,year_birth,p0777,1982
650,difficult dog,year_birth,p0779,1964
651,difficult dog,year_birth,p0780,1970
652,difficult dog,year_birth,p0783,1947
653,difficult dog,year_birth,p0785,1994
654,difficult dog,year_birth,p0786,1970
655,difficult dog,year_birth,p0794,1952
656,difficult dog,year_birth,p0798,1947
657,difficult dog,year_birth,p0800,1967
658,difficult dog,year_birth,p0820,1982
659,difficult dog,year_birth,p0841,1985
660,difficult dog,year_birth,p0849,1970
661,difficult dog,year_birth,p0862,1989
662,difficult dog,year_birth,p0867,1969
663,difficult dog,year_birth,p0869,1955
664,difficult dog,year_birth,p0872,1972
665,difficult dog,year_birth,p0880,1993
666,difficult dog,year_birth,p0891,1984
667,difficult dog,year_birth,p0916,1989
668,difficult dog,year_birth,p0917,1987
669,difficult dog,year_birth,p0919,1991
670,difficult dog,year_birth,p0922,1957
671,difficult dog,year_birth,p0925,1966
672,difficult dog,year_birth,p0927,1990
673,difficult dog,year_birth,p0929,1991
674,difficult dog,year_birth,p0930,1984
675,difficult dog,year_birth,p0931,1958
676,difficult dog,year_birth,p0933,1986
677,difficult dog,year_birth,p0934,1978
678,difficult dog,year_birth,p0936,1976
679,difficult dog,year_birth,p0938,1982
680,difficult dog,year_birth,p0939,1984
681,difficult dog,year_birth,p0946,1980
682,difficult dog,year_birth,p0951,1963
683,difficult dog,year_birth,p0956,1988
684,difficult dog,year_birth,p0962,1942
685,difficult dog,year_birth,p0963,1990
686,difficult dog,year_birth,p0969,1960
687,difficult dog,year_birth,p0972,1956
688,difficult dog,year_birth,p0975,1952
689,difficult dog,year_birth,p0985,1994
690,difficult dog,year_birth,p0993,1983
691,difficult dog,year_birth,p0996,1956
692,difficult dog,year_birth,p1011,1961
693,difficult dog,year_birth,p1017,1992
694,difficult dog,year_birth,p1020,1953
695,difficult dog,year_birth,p1022,1995
696,difficult dog,year_birth,p1024,1972
697,difficult dog,year_birth,p1027,1996
698,difficult dog,year_birth,p1028,1985
699,difficult dog,year_birth,p1029,1986
700,difficult dog,year_birth,p1032,1972
701,difficult dog,year_birth,p1040,1990
702,difficult dog,year_birth,p1047,1997
703,difficult dog,year_birth,p1048,1985
704,difficult dog,year_birth,p1053,1987
705,difficult dog,year_birth,p1057,1986
706,difficult dog,year_birth,p1058,1988
707,difficult dog,year_birth,p1063,1960
708,difficult dog,year_birth,p1064,1955
709,difficult dog,year_birth,p1065,1955
710,difficult dog,year_birth,p1069,1981
711,difficult dog,year_birth,p1072,1986
712,difficult dog,year_birth,p1073,1980
713,difficult dog,year_birth,p1075,1965
714,difficult dog,year_birth,p1076,1997
715,difficult dog,year_birth,p1083,1950
716,difficult dog,year_birth,p1089,1992
717,difficult dog,year_birth,p1093,1995
718,difficult dog,year_birth,p1096,1988
719,difficult dog,year_birth,p1100,1972
720,difficult dog,year_birth,p1106,1988
721,difficult dog,year_birth,p1107,1955
722,difficult dog,year_birth,p1113,1984
723,difficult dog,year_birth,p1117,1940
724,difficult dog,year_birth,p1120,1956
725,difficult dog,year_birth,p1134,1951
726,difficult dog,year_birth,p1136,1967
727,difficult dog,year_birth,p1138,1969
728,difficult dog,year_birth,p1144,1962
729,difficult dog,year_birth,p1145,1952
730,difficult dog,year_birth,p1147,1989
731,difficult dog,year_birth,p1148,1982
732,difficult dog,year_birth,p1154,1985
733,difficult dog,year_birth,p1159,1957
734,difficult dog,year_birth,p1167,1965
735,difficult dog,year_birth,p1175,1989
736,difficult dog,year_birth,p1178,1989
737,difficult dog,year_birth,p1184,1979
738,difficult dog,year_birth,p1186,1970
739,difficult dog,year_birth,p1196,1996
740,difficult dog,year_birth,p1197,1974
741,difficult dog,year_birth,p1203,1954
742,difficult dog,year_birth,p1219,1994
743,difficult dog,year_birth,p1225,1952
744,difficult dog,year_birth,p1234,1996
745,difficult dog,year_birth,p1242,1954
746,difficult dog,year_birth,p1244,1976
747,difficult dog,year_birth,p1249,1972
748,difficult dog,year_birth,p1250,1960
749,difficult dog,year_birth,p1256,1979
750,difficult dog,year_birth,p1258,1986
751,difficult dog,year_birth,p1260,1982
752,difficult dog,year_birth,p1262,1972
753,difficult dog,year_birth,p1264,1997
754,difficult dog,year_birth,p1265,1987
755,difficult dog,year_birth,p1269,1983
756,difficult dog,year_birth,p1272,1998
757,difficult dog,year_birth,p1278,1988
758,difficult dog,year_birth,p1281,1989
759,difficult dog,year_birth,p1292,1990
760,difficult dog,year_birth,p1299,1964
761,difficult dog,year_birth,p1312,1984
762,difficult dog,year_birth,p1322,1986
763,difficult dog,year_birth,p1326,1985
764,difficult dog,year_birth,p1330,1962
765,difficult dog,year_birth,p1335,1991
766,difficult dog,year_birth,p1337,1965
767,difficult dog,year_birth,p1340,1983
768,difficult dog,year_birth,p1345,1960
769,difficult dog,year_birth,p1351,1932
770,difficult dog,year_birth,p1355,1991
771,difficult dog,year_birth,p1362,1941
772,difficult dog,year_birth,p1365,1961
