,condition,outcome,persona,response
109,apple aardvark,trust_competent_1,p0559,68
110,apple aardvark,trust_competent_1,p0566,72
111,apple aardvark,trust_competent_1,p0568,68
112,apple aardvark,trust_competent_1,p0570,45
113,apple aardvark,trust_competent_1,p0573,72
114,apple aardvark,trust_competent_1,p0578,68
115,apple aardvark,trust_competent_1,p0594,55
116,apple aardvark,trust_competent_1,p0597,75
117,apple aardvark,trust_competent_1,p0601,72
118,apple aardvark,trust_competent_1,p0602,62
119,apple aardvark,trust_competent_1,p0605,68
120,apple aardvark,trust_competent_1,p0615,68
121,apple aardvark,trust_competent_1,p0620,68
122,apple aardvark,trust_competent_1,p0626,68
123,apple aardvark,trust_competent_1,p0629,78
124,apple aardvark,trust_competent_1,p0633,65
125,apple aardvark,trust_competent_1,p0638,68
126,apple aardvark,trust_competent_1,p0639,68
127,apple aardvark,trust_competent_1,p0640,62
128,apple aardvark,trust_competent_1,p0655,75
129,apple aardvark,trust_competent_1,p0656,68
130,apple aardvark,trust_competent_1,p0658,68
131,apple aardvark,trust_competent_1,p0661,68
132,apple aardvark,trust_competent_1,p0669,78
133,apple aardvark,trust_competent_1,p0670,62
134,apple aardvark,trust_competent_1,p0672,68
135,apple aardvark,trust_competent_1,p0674,78
136,apple aardvark,trust_competent_1,p0678,78
137,apple aardvark,trust_competent_1,p0683,72
138,apple aardvark,trust_competent_1,p0686,65
139,apple aardvark,trust_competent_1,p0687,78
140,apple aardvark,trust_competent_1,p0698,68
141,apple aardvark,trust_competent_1,p0700,68
142,apple aardvark,trust_competent_1,p0703,68
143,apple aardvark,trust_competent_1,p0718,68
144,apple aardvark,trust_competent_1,p0744,78
145,apple aardvark,trust_competent_1,p0745,75
146,apple aardvark,trust_competent_1,p0753,55
147,apple aardvark,trust_competent_1,p0770,78
148,apple aardvark,trust_competent_1,p0771,68
149,apple aardvark,trust_competent_1,p0777,78
150,apple aardvark,trust_competent_1,p0779,72
151,apple aardvark,trust_competent_1,p0780,55
152,apple aardvark,trust_competent_1,p0783,68
153,apple aardvark,trust_competent_1,p0785,68
154,apple aardvark,trust_competent_1,p0786,62
155,apple aardvark,trust_competent_1,p0794,35
156,apple aardvark,trust_competent_1,p0798,35
157,apple aardvark,trust_competent_1,p0800,78
158,apple aardvark,trust_competent_1,p0820,55
159,apple aardvark,trust_competent_1,p0841,68
160,apple aardvark,trust_competent_1,p0849,68
161,apple aardvark,trust_competent_1,p0862,78
162,apple aardvark,trust_competent_1,p0867,75
163,apple aardvark,trust_competent_1,p0869,78
164,apple aardvark,trust_competent_1,p0872,68
165,apple aardvark,trust_competent_1,p0880,72
166,apple aardvark,trust_competent_1,p0891,68
167,apple aardvark,trust_competent_1,p0916,72
168,apple aardvark,trust_competent_1,p0917,78
169,apple aardvark,trust_competent_1,p0919,78
170,apple aardvark,trust_competent_1,p0922,68
171,apple aardvark,trust_competent_1,p0925,72
172,apple aardvark,trust_competent_1,p0927,68
173,apple aardvark,trust_competent_1,p0929,68
174,apple aardvark,trust_competent_1,p0930,65
175,apple aardvark,trust_competent_1,p0931,45
176,apple aardvark,trust_competent_1,p0933,68
177,apple aardvark,trust_competent_1,p0934,45
178,apple aardvark,trust_competent_1,p0936,78
179,apple aardvark,trust_competent_1,p0938,72
180,apple aardvark,trust_competent_1,p0939,68
181,apple aardvark,trust_competent_1,p0946,68
182,apple aardvark,trust_competent_1,p0951,68
183,apple aardvark,trust_competent_1,p0956,78
184,apple aardvark,trust_competent_1,p0962,75
185,apple aardvark,trust_competent_1,p0963,78
186,apple aardvark,trust_competent_1,p0969,68
187,apple aardvark,trust_competent_1,p0972,68
188,apple aardvark,trust_competent_1,p0975,72
189,apple aardvark,trust_competent_1,p0985,45
190,apple aardvark,trust_competent_1,p0993,75
191,apple aardvark,trust_competent_1,p0996,68
192,apple aardvark,trust_competent_1,p1011,62
193,apple aardvark,trust_competent_1,p1017,45
194,apple aardvark,trust_competent_1,p1020,72
195,apple aardvark,trust_competent_1,p1022,78
196,apple aardvark,trust_competent_1,p1024,45
197,apple aardvark,trust_competent_1,p1027,78
198,apple aardvark,trust_competent_1,p1028,78
199,apple aardvark,trust_competent_1,p1029,45
200,apple aardvark,trust_competent_1,p1032,68
201,apple aardvark,trust_competent_1,p1040,68
202,apple aardvark,trust_competent_1,p1047,45
203,apple aardvark,trust_competent_1,p1048,68
204,apple aardvark,trust_competent_1,p1053,65
205,apple aardvark,trust_competent_1,p1057,68
206,apple aardvark,trust_competent_1,p1058,68
207,apple aardvark,trust_competent_1,p1063,45
208,apple aardvark,trust_competent_1,p1064,78
209,apple aardvark,trust_competent_1,p1065,62
210,apple aardvark,trust_competent_1,p1069,62
211,apple aardvark,trust_competent_1,p1072,78
212,apple aardvark,trust_competent_1,p1073,72
213,apple aardvark,trust_competent_1,p1075,75
214,apple aardvark,trust_competent_1,p1076,45
215,apple aardvark,trust_competent_1,p1083,62
216,apple aardvark,trust_competent_1,p1089,78
217,apple aardvark,trust_competent_1,p1093,78
218,apple aardvark,trust_competent_1,p1096,72
219,apple aardvark,trust_competent_1,p1100,68
220,apple aardvark,trust_competent_1,p1106,72
221,apple aardvark,trust_competent_1,p1107,65
222,apple aardvark,trust_competent_1,p1113,65
223,apple aardvark,trust_competent_1,p1117,45
224,apple aardvark,trust_competent_1,p1120,68
225,apple aardvark,trust_competent_1,p1134,72
226,apple aardvark,trust_competent_1,p1136,45
227,apple aardvark,trust_competent_1,p1138,72
228,apple aardvark,trust_competent_1,p1144,55
229,apple aardvark,trust_competent_1,p1145,78
230,apple aardvark,trust_competent_1,p1147,78
231,apple aardvark,trust_competent_1,p1148,78
232,apple aardvark,trust_competent_1,p1154,78
233,apple aardvark,trust_competent_1,p1159,75
234,apple aardvark,trust_competent_1,p1167,75
235,apple aardvark,trust_competent_1,p1175,75
236,apple aardvark,trust_competent_1,p1178,68
237,apple aardvark,trust_competent_1,p1184,68
238,apple aardvark,trust_competent_1,p1186,78
239,apple aardvark,trust_competent_1,p1196,65
240,apple aardvark,trust_competent_1,p1197,55
241,apple aardvark,trust_competent_1,p1203,78
242,apple aardvark,trust_competent_1,p1219,62
243,apple aardvark,trust_competent_1,p1225,68
244,apple aardvark,trust_competent_1,p1234,72
245,apple aardvark,trust_competent_1,p1242,68
246,apple aardvark,trust_competent_1,p1244,75
247,apple aardvark,trust_competent_1,p1249,68
248,apple aardvark,trust_competent_1,p1250,68
249,apple aardvark,trust_competent_1,p1256,68
250,apple aardvark,trust_competent_1,p1258,78
251,apple aardvark,trust_competent_1,p1260,65
252,apple aardvark,trust_competent_1,p1262,62
253,apple aardvark,trust_competent_1,p1264,68
254,apple aardvark,trust_competent_1,p1265,72
255,apple aardvark,trust_competent_1,p1269,68
256,apple aardvark,trust_competent_1,p1272,68
257,apple aardvark,trust_competent_1,p1278,78
258,apple aardvark,trust_competent_1,p1281,68
259,apple aardvark,trust_competent_1,p1292,68
260,apple aardvark,trust_competent_1,p1299,68
261,apple aardvark,trust_competent_1,p1312,68
262,apple aardvark,trust_competent_1,p1322,75
263,apple aardvark,trust_competent_1,p1326,78
264,apple aardvark,trust_competent_1,p1330,72
265,apple aardvark,trust_competent_1,p1335,78
266,apple aardvark,trust_competent_1,p1337,68
267,apple aardvark,trust_competent_1,p1340,78
268,apple aardvark,trust_competent_1,p1345,72
269,apple aardvark,trust_competent_1,p1351,55
270,apple aardvark,trust_competent_1,p1355,68
271,apple aardvark,trust_competent_1,p1362,65
272,apple aardvark,trust_competent_1,p1365,68
273,apple aardvark,trust_competent_1,p1366,58
274,apple aardvark,trust_competent_1,p1367,68
275,apple aardvark,trust_competent_1,p1370,68
276,apple aardvark,trust_competent_1,p1371,78
277,apple aardvark,trust_competent_1,p1373,68
278,apple aardvark,trust_competent_1,p1375,68
279,apple aardvark,trust_competent_1,p1376,68
280,apple aardvark,trust_competent_1,p1379,68
281,apple aardvark,trust_competent_1,p1381,68
282,apple aardvark,trust_competent_1,p1393,75
283,apple aardvark,trust_competent_1,p1396,78
284,apple aardvark,trust_competent_1,p1398,68
285,apple aardvark,trust_competent_1,p1404,68
286,apple aardvark,trust_competent_1,p1406,68
287,apple aardvark,trust_competent_1,p1407,62
288,apple aardvark,trust_competent_1,p1409,68
289,apple aardvark,trust_competent_1,p1412,72
290,apple aardvark,trust_competent_1,p1414,78
291,apple aardvark,trust_competent_1,p1424,68
292,apple aardvark,trust_competent_1,p1425,55
293,apple aardvark,trust_competent_1,p1429,65
294,apple aardvark,trust_competent_1,p1434,75
295,apple aardvark,trust_competent_1,p1441,62
296,apple aardvark,trust_competent_1,p1445,68
297,apple aardvark,trust_competent_1,p1450,75
298,apple aardvark,trust_competent_1,p1454,68
299,apple aardvark,trust_competent_1,p1456,65
300,apple aardvark,trust_competent_1,p1457,45
301,apple aardvark,trust_competent_1,p1458,78
302,apple aardvark,trust_competent_1,p1469,68
303,apple aardvark,trust_competent_1,p1470,68
304,apple aardvark,trust_competent_1,p1481,75
305,apple aardvark,trust_competent_1,p1488,72
306,apple aardvark,trust_competent_1,p1492,62
307,apple aardvark,trust_competent_1,p1495,68
308,apple aardvark,trust_competent_1,p1497,68
309,apple aardvark,trust_competent_1,p1499,65
310,apple aardvark,trust_competent_1,p1503,72
311,apple aardvark,trust_competent_1,p1511,75
312,apple aardvark,trust_competent_1,p1512,68
313,apple aardvark,trust_competent_1,p1518,68
314,apple aardvark,trust_competent_1,p1519,72
315,apple aardvark,trust_competent_1,p1520,45
316,apple aardvark,trust_competent_1,p1524,72
317,apple aardvark,trust_competent_1,p1526,68
318,apple aardvark,trust_competent_1,p1537,68
319,apple aardvark,trust_competent_1,p1545,78
320,apple aardvark,trust_competent_1,p1547,75
321,apple aardvark,trust_competent_1,p1552,75
322,apple aardvark,trust_competent_1,p1567,75
323,apple aardvark,trust_competent_1,p1568,68
324,apple aardvark,trust_competent_1,p1579,45
325,apple aardvark,trust_competent_1,p1587,45
326,apple aardvark,trust_competent_1,p1596,68
327,apple aardvark,trust_competent_1,p1600,78
328,apple aardvark,trust_competent_1,p1603,68
329,apple aardvark,trust_competent_1,p1604,68
330,apple aardvark,trust_competent_1,p1610,68
331,apple aardvark,trust_competent_1,p1618,68
332,apple aardvark,trust_competent_1,p1619,78
333,apple aardvark,trust_competent_1,p1622,68
334,apple aardvark,trust_competent_1,p1623,35
335,apple aardvark,trust_competent_1,p1630,45
336,apple aardvark,trust_competent_1,p1641,68
337,apple aardvark,trust_competent_1,p1649,65
338,apple aardvark,trust_competent_1,p1652,62
339,apple aardvark,trust_competent_1,p1665,68
340,apple aardvark,trust_competent_1,p1669,68
341,apple aardvark,trust_competent_1,p1685,68
342,apple aardvark,trust_competent_1,p1693,68
343,apple aardvark,trust_competent_1,p1698,68
344,apple aardvark,trust_competent_1,p1704,68
345,apple aardvark,trust_competent_1,p1711,78
346,apple aardvark,trust_competent_1,p1718,45
347,apple aardvark,trust_competent_1,p1732,68
348,apple aardvark,trust_competent_1,p1739,72
349,apple aardvark,trust_competent_1,p1741,75
350,apple aardvark,trust_competent_1,p1746,55
351,apple aardvark,trust_competent_1,p1751,65
352,apple aardvark,trust_competent_1,p1754,75
353,apple aardvark,trust_competent_1,p1769,68
354,apple aardvark,trust_competent_1,p1771,68
355,apple aardvark,trust_competent_1,p1776,68
356,apple aardvark,trust_competent_1,p1780,68
357,apple aardvark,trust_competent_1,p1785,45
358,apple aardvark,trust_competent_1,p1791,68
359,apple aardvark,trust_competent_1,p1793,68
360,apple aardvark,trust_competent_1,p1796,65
361,apple aardvark,trust_competent_1,p1805,68
362,apple aardvark,trust_competent_1,p1812,78
363,apple aardvark,trust_competent_1,p1816,68
364,apple aardvark,trust_competent_1,p1819,68
365,apple aardvark,trust_competent_1,p1825,75
366,apple aardvark,trust_competent_1,p1836,78
367,apple aardvark,trust_competent_1,p1839,68
368,apple aardvark,trust_competent_1,p1861,68
369,apple aardvark,trust_competent_1,p1863,68
370,apple aardvark,trust_competent_1,p1873,68
371,apple aardvark,trust_competent_1,p1875,68
372,apple aardvark,trust_competent_1,p1876,78
373,apple aardvark,trust_competent_1,p1877,68
374,apple aardvark,trust_competent_1,p1880,68
375,apple aardvark,trust_competent_1,p1883,55
376,apple aardvark,trust_competent_1,p1889,35
377,apple aardvark,trust_competent_1,p1893,78
378,apple aardvark,trust_competent_1,p1896,68
379,apple aardvark,trust_competent_1,p1913,68
380,apple aardvark,trust_competent_1,p1922,75
381,apple aardvark,trust_competent_1,p1930,78
382,apple aardvark,trust_competent_1,p1935,72
383,apple aardvark,trust_competent_1,p1940,68
384,apple aardvark,trust_competent_1,p1948,68
385,apple aardvark,trust_competent_1,p1950,68
386,apple aardvark,trust_competent_1,p1954,68
387,apple aardvark,trust_competent_1,p1956,45
388,apple aardvark,trust_competent_1,p1958,68
389,apple aardvark,trust_competent_1,p1967,75
390,apple aardvark,trust_competent_1,p1973,78
391,apple aardvark,trust_competent_1,p1978,68
392,apple aardvark,trust_competent_1,p1983,55
393,apple aardvark,trust_competent_1,p1984,45
394,apple aardvark,trust_competent_1,p1995,68
395,apple aardvark,trust_competent_1,p1996,68
396,apple aardvark,trust_competent_1,p1997,68
397,apple aardvark,trust_competent_1,p2001,78
398,apple aardvark,trust_competent_1,p2002,65
399,apple aardvark,trust_competent_1,p2013,78
400,apple aardvark,trust_competent_1,p2014,62
401,apple aardvark,trust_competent_1,p2016,78
402,apple aardvark,trust_competent_1,p2018,55
403,apple aardvark,trust_competent_1,p2023,78
404,apple aardvark,trust_competent_1,p2025,75
405,apple aardvark,trust_competent_1,p2028,68
406,apple aardvark,trust_competent_1,p2030,78
407,apple aardvark,trust_competent_1,p2033,72
408,apple aardvark,trust_competent_1,p2040,35
409,apple aardvark,trust_competent_1,p2051,68
410,apple aardvark,trust_competent_1,p2052,68
411,apple aardvark,trust_competent_1,p2066,55
412,apple aardvark,trust_competent_1,p2067,78
413,apple aardvark,trust_competent_1,p2073,78
414,apple aardvark,trust_competent_1,p2077,68
415,apple aardvark,trust_competent_1,p2078,68
416,apple aardvark,trust_competent_1,p2086,78
417,apple aardvark,trust_competent_1,p2089,78
418,apple aardvark,trust_competent_1,p2093,45
419,apple aardvark,trust_competent_1,p2094,75
420,apple aardvark,trust_competent_1,p2111,68
421,apple aardvark,trust_competent_1,p2117,78
422,apple aardvark,trust_competent_1,p2121,72
423,apple aardvark,trust_competent_1,p2127,68
424,apple aardvark,trust_competent_1,p2141,68
425,apple aardvark,trust_competent_1,p2142,45
426,apple aardvark,trust_competent_1,p2143,78
427,apple aardvark,trust_competent_1,p2153,68
428,apple aardvark,trust_competent_1,p2155,62
429,apple aardvark,trust_competent_1,p2169,45
430,apple aardvark,trust_competent_1,p2187,65
431,apple aardvark,trust_competent_1,p2188,75
432,apple aardvark,trust_competent_1,p2197,68
433,apple aardvark,trust_competent_1,p2213,68
434,apple aardvark,trust_competent_1,p2214,68
435,apple aardvark,trust_competent_1,p2215,72
436,apple aardvark,trust_competent_1,p2220,68
437,apple aardvark,trust_competent_1,p2223,62
438,apple aardvark,trust_competent_1,p2229,68
439,apple aardvark,trust_competent_1,p2234,68
440,apple aardvark,trust_competent_1,p2237,78
441,apple aardvark,trust_competent_1,p2238,65
442,apple aardvark,trust_competent_1,p2244,65
443,apple aardvark,trust_competent_1,p2248,68
444,apple aardvark,trust_competent_1,p2252,75
445,apple aardvark,trust_competent_1,p2255,35
446,apple aardvark,trust_competent_1,p2261,35
447,apple aardvark,trust_competent_1,p2263,68
448,apple aardvark,trust_competent_1,p2273,68
449,apple aardvark,trust_competent_1,p2275,72
450,apple aardvark,trust_competent_1,p2276,68
451,apple aardvark,trust_competent_1,p2283,45
452,apple aardvark,trust_competent_1,p2287,68
453,apple aardvark,trust_competent_1,p2296,45
454,apple aardvark,trust_competent_1,p2298,68
455,apple aardvark,trust_competent_1,p2304,68
456,apple aardvark,trust_competent_1,p2310,62
457,apple aardvark,trust_competent_1,p2322,45
458,apple aardvark,trust_competent_1,p2326,65
459,apple aardvark,trust_competent_1,p2330,68
460,apple aardvark,trust_competent_1,p2331,75
461,apple aardvark,trust_competent_1,p2333,68
462,apple aardvark,trust_competent_1,p2347,75
463,apple aardvark,trust_competent_1,p2350,68
464,apple aardvark,trust_competent_1,p2351,68
465,apple aardvark,trust_competent_1,p2353,68
466,apple aardvark,trust_competent_1,p2355,65
467,apple aardvark,trust_competent_1,p2363,55
468,apple aardvark,trust_competent_1,p2378,78
469,apple aardvark,trust_competent_1,p2380,78
470,apple aardvark,trust_competent_1,p2387,72
471,apple aardvark,trust_competent_1,p2398,72
472,apple aardvark,trust_competent_1,p2400,75
473,apple aardvark,trust_competent_1,p2403,78
474,apple aardvark,trust_competent_1,p2408,45
475,apple aardvark,trust_competent_1,p2418,65
476,apple aardvark,trust_competent_1,p2426,68
477,apple aardvark,trust_competent_1,p2428,45
478,apple aardvark,trust_competent_1,p2434,75
479,apple aardvark,trust_competent_1,p2446,45
480,apple aardvark,trust_competent_1,p2452,65
481,apple aardvark,trust_competent_1,p2454,65
482,apple aardvark,trust_competent_1,p2462,72
483,apple aardvark,trust_competent_1,p2467,35
484,apple aardvark,trust_competent_1,p2482,68
485,apple aardvark,trust_competent_1,p2489,55
486,apple aardvark,trust_competent_1,p2490,68
487,apple aardvark,trust_competent_1,p2494,62
488,apple aardvark,trust_competent_1,p2502,68
489,apple aardvark,trust_competent_1,p2503,68
490,apple aardvark,trust_competent_1,p2522,78
491,apple aardvark,trust_competent_1,p2524,78
492,apple aardvark,trust_competent_1,p2533,35
493,apple aardvark,trust_competent_1,p2566,68
494,apple aardvark,trust_competent_1,p2571,78
495,apple aardvark,trust_competent_1,p2573,68
496,apple aardvark,trust_competent_1,p2582,65
497,apple aardvark,trust_competent_1,p2591,65
498,apple aardvark,trust_competent_1,p2592,65
499,apple aardvark,trust_competent_1,p2595,45
500,apple aardvark,trust_intelligent_1,p0016,78
501,apple aardvark,trust_intelligent_1,p0022,75
502,apple aardvark,trust_intelligent_1,p0023,82
503,apple aardvark,trust_intelligent_1,p0026,78
504,apple aardvark,trust_intelligent_1,p0034,68
505,apple aardvark,trust_intelligent_1,p0036,68
506,apple aardvark,trust_intelligent_1,p0037,72
507,apple aardvark,trust_intelligent_1,p0042,72
508,apple aardvark,trust_intelligent_1,p0057,68
509,apple aardvark,trust_intelligent_1,p0066,78
510,apple aardvark,trust_intelligent_1,p0069,65
511,apple aardvark,trust_intelligent_1,p0072,78
512,apple aardvark,trust_intelligent_1,p0073,78
513,apple aardvark,trust_intelligent_1,p0082,78
514,apple aardvark,trust_intelligent_1,p0091,78
515,apple aardvark,trust_intelligent_1,p0092,68
516,apple aardvark,trust_intelligent_1,p0093,78
517,apple aardvark,trust_intelligent_1,p0095,78
518,apple aardvark,trust_intelligent_1,p0107,68
519,apple aardvark,trust_intelligent_1,p0114,78
520,apple aardvark,trust_intelligent_1,p0116,68
521,apple aardvark,trust_intelligent_1,p0118,68
522,apple aardvark,trust_intelligent_1,p0119,78
523,apple aardvark,trust_intelligent_1,p0126,72
524,apple aardvark,trust_intelligent_1,p0129,85
525,apple aardvark,trust_intelligent_1,p0136,68
526,apple aardvark,trust_intelligent_1,p0138,68
527,apple aardvark,trust_intelligent_1,p0144,68
528,apple aardvark,trust_intelligent_1,p0150,68
529,apple aardvark,trust_intelligent_1,p0152,68
530,apple aardvark,trust_intelligent_1,p0158,62
531,apple aardvark,trust_intelligent_1,p0161,75
532,apple aardvark,trust_intelligent_1,p0164,68
533,apple aardvark,trust_intelligent_1,p0175,78
534,apple aardvark,trust_intelligent_1,p0177,78
535,apple aardvark,trust_intelligent_1,p0178,85
536,apple aardvark,trust_intelligent_1,p0181,65
537,apple aardvark,trust_intelligent_1,p0186,68
538,apple aardvark,trust_intelligent_1,p0196,78
539,apple aardvark,trust_intelligent_1,p0198,82
540,apple aardvark,trust_intelligent_1,p0202,78
541,apple aardvark,trust_intelligent_1,p0205,68
542,apple aardvark,trust_intelligent_1,p0207,65
543,apple aardvark,trust_intelligent_1,p0211,55
544,apple aardvark,trust_intelligent_1,p0227,82
545,apple aardvark,trust_intelligent_1,p0229,72
546,apple aardvark,trust_intelligent_1,p0232,78
547,apple aardvark,trust_intelligent_1,p0233,68
548,apple aardvark,trust_intelligent_1,p0237,88
549,apple aardvark,trust_intelligent_1,p0258,72
550,apple aardvark,trust_intelligent_1,p0268,65
551,apple aardvark,trust_intelligent_1,p0274,78
552,apple aardvark,trust_intelligent_1,p0275,45
553,apple aardvark,trust_intelligent_1,p0277,65
554,apple aardvark,trust_intelligent_1,p0288,78
555,apple aardvark,trust_intelligent_1,p0291,78
556,apple aardvark,trust_intelligent_1,p0307,68
557,apple aardvark,trust_intelligent_1,p0308,75
558,apple aardvark,trust_intelligent_1,p0317,62
559,apple aardvark,trust_intelligent_1,p0325,82
560,apple aardvark,trust_intelligent_1,p0327,88
561,apple aardvark,trust_intelligent_1,p0334,82
562,apple aardvark,trust_intelligent_1,p0336,78
563,apple aardvark,trust_intelligent_1,p0338,45
564,apple aardvark,trust_intelligent_1,p0342,78
565,apple aardvark,trust_intelligent_1,p0349,68
566,apple aardvark,trust_intelligent_1,p0356,68
567,apple aardvark,trust_intelligent_1,p0358,78
568,apple aardvark,trust_intelligent_1,p0363,78
569,apple aardvark,trust_intelligent_1,p0364,78
570,apple aardvark,trust_intelligent_1,p0369,88
571,apple aardvark,trust_intelligent_1,p0370,62
572,apple aardvark,trust_intelligent_1,p0371,68
573,apple aardvark,trust_intelligent_1,p0379,68
574,apple aardvark,trust_intelligent_1,p0386,78
575,apple aardvark,trust_intelligent_1,p0396,78
576,apple aardvark,trust_intelligent_1,p0403,75
577,apple aardvark,trust_intelligent_1,p0405,78
578,apple aardvark,trust_intelligent_1,p0412,78
579,apple aardvark,trust_intelligent_1,p0415,58
580,apple aardvark,trust_intelligent_1,p0416,78
581,apple aardvark,trust_intelligent_1,p0417,78
582,apple aardvark,trust_intelligent_1,p0418,68
583,apple aardvark,trust_intelligent_1,p0430,78
584,apple aardvark,trust_intelligent_1,p0431,82
585,apple aardvark,trust_intelligent_1,p0434,45
586,apple aardvark,trust_intelligent_1,p0438,82
587,apple aardvark,trust_intelligent_1,p0441,78
588,apple aardvark,trust_intelligent_1,p0442,45
589,apple aardvark,trust_intelligent_1,p0449,68
590,apple aardvark,trust_intelligent_1,p0450,78
591,apple aardvark,trust_intelligent_1,p0465,68
592,apple aardvark,trust_intelligent_1,p0471,72
593,apple aardvark,trust_intelligent_1,p0477,78
594,apple aardvark,trust_intelligent_1,p0483,72
595,apple aardvark,trust_intelligent_1,p0486,78
596,apple aardvark,trust_intelligent_1,p0487,78
597,apple aardvark,trust_intelligent_1,p0489,78
