,condition,outcome,persona,response
280,flimsy fish,gender,p1379,2
281,flimsy fish,gender,p1381,2
282,flimsy fish,gender,p1393,2
283,flimsy fish,gender,p1396,2
284,flimsy fish,gender,p1398,1
285,flimsy fish,gender,p1404,2
286,flimsy fish,gender,p1406,1
287,flimsy fish,gender,p1407,2
288,flimsy fish,gender,p1409,1
289,flimsy fish,gender,p1412,1
290,flimsy fish,gender,p1414,1
291,flimsy fish,gender,p1424,1
292,flimsy fish,gender,p1425,1
293,flimsy fish,gender,p1429,2
294,flimsy fish,gender,p1434,1
295,flimsy fish,gender,p1441,1
296,flimsy fish,gender,p1445,1
297,flimsy fish,gender,p1450,1
298,flimsy fish,gender,p1454,1
299,flimsy fish,gender,p1456,1
300,flimsy fish,gender,p1457,2
301,flimsy fish,gender,p1458,1
302,flimsy fish,gender,p1469,1
303,flimsy fish,gender,p1470,1
304,flimsy fish,gender,p1481,1
305,flimsy fish,gender,p1488,2
306,flimsy fish,gender,p1492,1
307,flimsy fish,gender,p1495,1
308,flimsy fish,gender,p1497,2
309,flimsy fish,gender,p1499,1
310,flimsy fish,gender,p1503,1
311,flimsy fish,gender,p1511,1
312,flimsy fish,gender,p1512,2
313,flimsy fish,gender,p1518,2
314,flimsy fish,gender,p1519,2
315,flimsy fish,gender,p1520,2
316,flimsy fish,gender,p1524,2
317,flimsy fish,gender,p1526,2
318,flimsy fish,gender,p1537,1
319,flimsy fish,gender,p1545,2
320,flimsy fish,gender,p1547,2
321,flimsy fish,gender,p1552,1
322,flimsy fish,gender,p1567,1
323,flimsy fish,gender,p1568,2
324,flimsy fish,gender,p1579,2
325,flimsy fish,gender,p1587,2
326,flimsy fish,gender,p1596,1
327,flimsy fish,gender,p1600,1
328,flimsy fish,gender,p1603,2
329,flimsy fish,gender,p1604,2
330,flimsy fish,gender,p1610,2
331,flimsy fish,gender,p1618,1
332,flimsy fish,gender,p1619,1
333,flimsy fish,gender,p1622,1
334,flimsy fish,gender,p1623,1
335,flimsy fish,gender,p1630,1
336,flimsy fish,gender,p1641,1
337,flimsy fish,gender,p1649,1
338,flimsy fish,gender,p1652,1
339,flimsy fish,gender,p1665,1
340,flimsy fish,gender,p1669,1
341,flimsy fish,gender,p1685,1
342,flimsy fish,gender,p1693,2
343,flimsy fish,gender,p1698,1
344,flimsy fish,gender,p1704,1
345,flimsy fish,gender,p1711,1
346,flimsy fish,gender,p1718,1
347,flimsy fish,gender,p1732,1
348,flimsy fish,gender,p1739,1
349,flimsy fish,gender,p1741,1
350,flimsy fish,gender,p1746,1
351,flimsy fish,gender,p1751,1
352,flimsy fish,gender,p1754,2
353,flimsy fish,gender,p1769,2
354,flimsy fish,gender,p1771,2
355,flimsy fish,gender,p1776,1
356,flimsy fish,gender,p1780,1
357,flimsy fish,gender,p1785,2
358,flimsy fish,gender,p1791,1
359,flimsy fish,gender,p1793,1
360,flimsy fish,gender,p1796,1
361,flimsy fish,gender,p1805,1
362,flimsy fish,gender,p1812,1
363,flimsy fish,gender,p1816,2
364,flimsy fish,gender,p1819,1
365,flimsy fish,gender,p1825,1
366,flimsy fish,gender,p1836,1
367,flimsy fish,gender,p1839,2
368,flimsy fish,gender,p1861,1
369,flimsy fish,gender,p1863,1
370,flimsy fish,gender,p1873,1
371,flimsy fish,gender,p1875,1
372,flimsy fish,gender,p1876,2
373,flimsy fish,gender,p1877,2
374,flimsy fish,gender,p1880,2
375,flimsy fish,gender,p1883,1
376,flimsy fish,gender,p1889,1
377,flimsy fish,gender,p1893,1
378,flimsy fish,gender,p1896,1
379,flimsy fish,gender,p1913,1
380,flimsy fish,gender,p1922,1
381,flimsy fish,gender,p1930,1
382,flimsy fish,gender,p1935,1
383,flimsy fish,gender,p1940,1
384,flimsy fish,gender,p1948,2
385,flimsy fish,gender,p1950,2
386,flimsy fish,gender,p1954,1
387,flimsy fish,gender,p1956,2
388,flimsy fish,gender,p1958,1
389,flimsy fish,gender,p1967,2
390,flimsy fish,gender,p1973,1
391,flimsy fish,gender,p1978,1
392,flimsy fish,gender,p1983,1
393,flimsy fish,gender,p1984,2
394,flimsy fish,gender,p1995,1
395,flimsy fish,gender,p1996,2
396,flimsy fish,gender,p1997,1
397,flimsy fish,gender,p2001,2
398,flimsy fish,gender,p2002,2
399,flimsy fish,gender,p2013,2
400,flimsy fish,gender,p2014,2
401,flimsy fish,gender,p2016,1
402,flimsy fish,gender,p2018,1
403,flimsy fish,gender,p2023,2
404,flimsy fish,gender,p2025,1
405,flimsy fish,gender,p2028,1
406,flimsy fish,gender,p2030,2
407,flimsy fish,gender,p2033,1
408,flimsy fish,gender,p2040,1
409,flimsy fish,gender,p2051,2
410,flimsy fish,gender,p2052,1
411,flimsy fish,gender,p2066,1
412,flimsy fish,gender,p2067,1
413,flimsy fish,gender,p2073,1
414,flimsy fish,gender,p2077,2
415,flimsy fish,gender,p2078,2
416,flimsy fish,gender,p2086,1
417,flimsy fish,gender,p2089,1
418,flimsy fish,gender,p2093,1
419,flimsy fish,gender,p2094,2
420,flimsy fish,gender,p2111,2
421,flimsy fish,gender,p2117,2
422,flimsy fish,gender,p2121,1
423,flimsy fish,gender,p2127,1
424,flimsy fish,gender,p2141,1
425,flimsy fish,gender,p2142,2
426,flimsy fish,gender,p2143,1
427,flimsy fish,gender,p2153,2
428,flimsy fish,gender,p2155,2
429,flimsy fish,gender,p2169,1
430,flimsy fish,gender,p2187,1
431,flimsy fish,gender,p2188,1
432,flimsy fish,gender,p2197,2
433,flimsy fish,gender,p2213,2
434,flimsy fish,gender,p2214,2
435,flimsy fish,gender,p2215,2
436,flimsy fish,gender,p2220,1
437,flimsy fish,gender,p2223,2
438,flimsy fish,gender,p2229,1
439,flimsy fish,gender,p2234,2
440,flimsy fish,gender,p2237,2
441,flimsy fish,gender,p2238,1
442,flimsy fish,gender,p2244,2
443,flimsy fish,gender,p2248,2
444,flimsy fish,gender,p2252,1
445,flimsy fish,gender,p2255,1
446,flimsy fish,gender,p2261,1
447,flimsy fish,gender,p2263,2
448,flimsy fish,gender,p2273,2
449,flimsy fish,gender,p2275,2
450,flimsy fish,gender,p2276,2
451,flimsy fish,gender,p2283,2
452,flimsy fish,gender,p2287,2
453,flimsy fish,gender,p2296,1
454,flimsy fish,gender,p2298,1
455,flimsy fish,gender,p2304,1
456,flimsy fish,gender,p2310,2
457,flimsy fish,gender,p2322,2
458,flimsy fish,gender,p2326,2
459,flimsy fish,gender,p2330,2
460,flimsy fish,gender,p2331,1
461,flimsy fish,gender,p2333,1
462,flimsy fish,gender,p2347,2
463,flimsy fish,gender,p2350,2
464,flimsy fish,gender,p2351,1
465,flimsy fish,gender,p2353,2
466,flimsy fish,gender,p2355,2
467,flimsy fish,gender,p2363,2
468,flimsy fish,gender,p2378,2
469,flimsy fish,gender,p2380,1
470,flimsy fish,gender,p2387,2
471,flimsy fish,gender,p2398,1
472,flimsy fish,gender,p2400,1
473,flimsy fish,gender,p2403,2
474,flimsy fish,gender,p2408,2
475,flimsy fish,gender,p2418,2
476,flimsy fish,gender,p2426,1
477,flimsy fish,gender,p2428,2
478,flimsy fish,gender,p2434,2
479,flimsy fish,gender,p2446,1
480,flimsy fish,gender,p2452,1
481,flimsy fish,gender,p2454,2
482,flimsy fish,gender,p2462,1
483,flimsy fish,gender,p2467,1
484,flimsy fish,gender,p2482,2
485,flimsy fish,gender,p2489,1
486,flimsy fish,gender,p2490,2
487,flimsy fish,gender,p2494,2
488,flimsy fish,gender,p2502,1
489,flimsy fish,gender,p2503,2
490,flimsy fish,gender,p2522,1
491,flimsy fish,gender,p2524,1
492,flimsy fish,gender,p2533,2
493,flimsy fish,gender,p2566,2
494,flimsy fish,gender,p2571,1
495,flimsy fish,gender,p2573,1
496,flimsy fish,gender,p2582,1
497,flimsy fish,gender,p2591,1
498,flimsy fish,gender,p2592,2
499,flimsy fish,gender,p2595,2
500,flimsy fish,year_birth,p0016,1970
501,flimsy fish,year_birth,p0022,1991
502,flimsy fish,year_birth,p0023,1958
503,flimsy fish,year_birth,p0026,1965
504,flimsy fish,year_birth,p0034,1950
505,flimsy fish,year_birth,p0036,1994
506,flimsy fish,year_birth,p0037,1969
507,flimsy fish,year_birth,p0042,1960
508,flimsy fish,year_birth,p0057,1981
509,flimsy fish,year_birth,p0066,1966
510,flimsy fish,year_birth,p0069,1986
511,flimsy fish,year_birth,p0072,1987
512,flimsy fish,year_birth,p0073,1982
513,flimsy fish,year_birth,p0082,1973
514,flimsy fish,year_birth,p0091,1995
515,flimsy fish,year_birth,p0092,1980
516,flimsy fish,year_birth,p0093,1947
517,flimsy fish,year_birth,p0095,1946
518,flimsy fish,year_birth,p0107,1964
519,flimsy fish,year_birth,p0114,1987
520,flimsy fish,year_birth,p0116,1986
521,flimsy fish,year_birth,p0118,1998
522,flimsy fish,year_birth,p0119,1989
523,flimsy fish,year_birth,p0126,1961
524,flimsy fish,year_birth,p0129,1951
525,flimsy fish,year_birth,p0136,1986
526,flimsy fish,year_birth,p0138,1947
527,flimsy fish,year_birth,p0144,1989
528,flimsy fish,year_birth,p0150,1975
529,flimsy fish,year_birth,p0152,1973
530,flimsy fish,year_birth,p0158,1948
531,flimsy fish,year_birth,p0161,1984
532,flimsy fish,year_birth,p0164,1955
533,flimsy fish,year_birth,p0175,1954
534,flimsy fish,year_birth,p0177,1972
535,flimsy fish,year_birth,p0178,1991
536,flimsy fish,year_birth,p0181,1970
537,flimsy fish,year_birth,p0186,1968
538,flimsy fish,year_birth,p0196,1993
539,flimsy fish,year_birth,p0198,1949
540,flimsy fish,year_birth,p0202,1950
541,flimsy fish,year_birth,p0205,1944
542,flimsy fish,year_birth,p0207,1932
543,flimsy fish,year_birth,p0211,1947
544,flimsy fish,year_birth,p0227,1978
545,flimsy fish,year_birth,p0229,1957
546,flimsy fish,year_birth,p0232,1939
547,flimsy fish,year_birth,p0233,1951
548,flimsy fish,year_birth,p0237,1984
549,flimsy fish,year_birth,p0258,1936
550,flimsy fish,year_birth,p0268,1927
551,flimsy fish,year_birth,p0274,1981
552,flimsy fish,year_birth,p0275,1970
553,flimsy fish,year_birth,p0277,1975
554,flimsy fish,year_birth,p0288,1970
555,flimsy fish,year_birth,p0291,1936
556,flimsy fish,year_birth,p0307,1996
557,flimsy fish,year_birth,p0308,1998
558,flimsy fish,year_birth,p0317,1960
559,flimsy fish,year_birth,p0325,1989
560,flimsy fish,year_birth,p0327,1958
561,flimsy fish,year_birth,p0334,1956
562,flimsy fish,year_birth,p0336,1987
563,flimsy fish,year_birth,p0338,1977
564,flimsy fish,year_birth,p0342,1981
565,flimsy fish,year_birth,p0349,1975
566,flimsy fish,year_birth,p0356,1991
567,flimsy fish,year_birth,p0358,1956
568,flimsy fish,year_birth,p0363,1956
569,flimsy fish,year_birth,p0364,1981
570,flimsy fish,year_birth,p0369,1989
571,flimsy fish,year_birth,p0370,1983
572,flimsy fish,year_birth,p0371,1959
573,flimsy fish,year_birth,p0379,1962
574,flimsy fish,year_birth,p0386,1986
575,flimsy fish,year_birth,p0396,1987
576,flimsy fish,year_birth,p0403,1988
577,flimsy fish,year_birth,p0405,1990
578,flimsy fish,year_birth,p0412,1963
579,flimsy fish,year_birth,p0415,1992
580,flimsy fish,year_birth,p0416,1982
581,flimsy fish,year_birth,p0417,1983
582,flimsy fish,year_birth,p0418,1952
583,flimsy fish,year_birth,p0430,1944
584,flimsy fish,year_birth,p0431,1998
585,flimsy fish,year_birth,p0434,1964
586,flimsy fish,year_birth,p0438,1977
587,flimsy fish,year_birth,p0441,1988
588,flimsy fish,year_birth,p0442,1994
589,flimsy fish,year_birth,p0449,1957
590,flimsy fish,year_birth,p0450,1951
591,flimsy fish,year_birth,p0465,1965
592,flimsy fish,year_birth,p0471,1987
593,flimsy fish,year_birth,p0477,1970
594,flimsy fish,year_birth,p0483,1993
595,flimsy fish,year_birth,p0486,1990
596,flimsy fish,year_birth,p0487,1983
597,flimsy fish,year_birth,p0489,1959
598,flimsy fish,year_birth,p0497,1946
599,flimsy fish,year_birth,p0502,1953
600,flimsy fish,year_birth,p0503,1991
601,flimsy fish,year_birth,p0506,1987
602,flimsy fish,year_birth,p0511,1989
603,flimsy fish,year_birth,p0523,1993
604,flimsy fish,year_birth,p0534,1954
605,flimsy fish,year_birth,p0536,1982
606,flimsy fish,year_birth,p0542,1948
607,flimsy fish,year_birth,p0547,1954
608,flimsy fish,year_birth,p0553,1966
609,flimsy fish,year_birth,p0559,1991
610,flimsy fish,year_birth,p0566,1984
611,flimsy fish,year_birth,p0568,1972
612,flimsy fish,year_birth,p0570,1977
613,flimsy fish,year_birth,p0573,1987
614,flimsy fish,year_birth,p0578,1967
615,flimsy fish,year_birth,p0594,1984
616,flimsy fish,year_birth,p0597,1958
617,flimsy fish,year_birth,p0601,1996
618,flimsy fish,year_birth,p0602,1952
619,flimsy fish,year_birth,p0605,1987
620,flimsy fish,year_birth,p0615,1966
621,flimsy fish,year_birth,p0620,1994
622,flimsy fish,year_birth,p0626,1980
623,flimsy fish,year_birth,p0629,1995
624,flimsy fish,year_birth,p0633,1996
625,flimsy fish,year_birth,p0638,1989
626,flimsy fish,year_birth,p0639,1976
627,flimsy fish,year_birth,p0640,1951
628,flimsy fish,year_birth,p0655,1998
629,flimsy fish,year_birth,p0656,1991
630,flimsy fish,year_birth,p0658,1968
631,flimsy fish,year_birth,p0661,1988
632,flimsy fish,year_birth,p0669,1960
633,flimsy fish,year_birth,p0670,1980
634,flimsy fish,year_birth,p0672,1973
635,flimsy fish,year_birth,p0674,1985
636,flimsy fish,year_birth,p0678,1978
637,flimsy fish,year_birth,p0683,1949
638,flimsy fish,year_birth,p0686,1977
639,flimsy fish,year_birth,p0687,1953
640,flimsy fish,year_birth,p0698,1963
641,flimsy fish,year_birth,p0700,1981
642,flimsy fish,year_birth,p0703,1970
643,flimsy fish,year_birth,p0718,1984
644,flimsy fish,year_birth,p0744,1987
645,flimsy fish,year_birth,p0745,1987
646,flimsy fish,year_birth,p0753,1992
647,flimsy fish,year_birth,p0770,1985
648,flimsy fish,year_birth,p0771,1964
649,flimsy fish,year_birth,p0777,1982
650,flimsy fish,year_birth,p0779,1964
651,flimsy fish,year_birth,p0780,1970
652,flimsy fish,year_birth,p0783,1947
653,flimsy fish,year_birth,p0785,1994
654,flimsy fish,year_birth,p0786,1970
655,flimsy fish,year_birth,p0794,1952
656,flimsy fish,year_birth,p0798,1947
657,flimsy fish,year_birth,p0800,1967
658,flimsy fish,year_birth,p0820,1982
659,flimsy fish,year_birth,p0841,1985
660,flimsy fish,year_birth,p0849,1970
661,flimsy fish,year_birth,p0862,1989
662,flimsy fish,year_birth,p0867,1969
663,flimsy fish,year_birth,p0869,1955
664,flimsy fish,year_birth,p0872,1972
665,flimsy fish,year_birth,p0880,1993
666,flimsy fish,year_birth,p0891,1984
667,flimsy fish,year_birth,p0916,1989
668,flimsy fish,year_birth,p0917,1987
669,flimsy fish,year_birth,p0919,1991
670,flimsy fish,year_birth,p0922,1957
671,flimsy fish,year_birth,p0925,1966
672,flimsy fish,year_birth,p0927,1990
673,flimsy fish,year_birth,p0929,1991
674,flimsy fish,year_birth,p0930,1984
675,flimsy fish,year_birth,p0931,1958
676,flimsy fish,year_birth,p0933,1986
677,flimsy fish,year_birth,p0934,1978
678,flimsy fish,year_birth,p0936,1976
679,flimsy fish,year_birth,p0938,1982
680,flimsy fish,year_birth,p0939,1984
681,flimsy fish,year_birth,p0946,1980
682,flimsy fish,year_birth,p0951,1963
683,flimsy fish,year_birth,p0956,1988
684,flimsy fish,year_birth,p0962,1942
685,flimsy fish,year_birth,p0963,1990
686,flimsy fish,year_birth,p0969,1960
687,flimsy fish,year_birth,p0972,1956
688,flimsy fish,year_birth,p0975,1952
689,flimsy fish,year_birth,p0985,1994
690,flimsy fish,year_birth,p0993,1983
691,flimsy fish,year_birth,p0996,1956
692,flimsy fish,year_birth,p1011,1961
693,flimsy fish,year_birth,p1017,1992
694,flimsy fish,year_birth,p1020,1953
695,flimsy fish,year_birth,p1022,1995
696,flimsy fish,year_birth,p1024,1972
697,flimsy fish,year_birth,p1027,1996
698,flimsy fish,year_birth,p1028,1985
699,flimsy fish,year_birth,p1029,1986
700,flimsy fish,year_birth,p1032,1972
701,flimsy fish,year_birth,p1040,1990
702,flimsy fish,year_birth,p1047,1997
703,flimsy fish,year_birth,p1048,1985
704,flimsy fish,year_birth,p1053,1987
705,flimsy fish,year_birth,p1057,1986
706,flimsy fish,year_birth,p1058,1988
707,flimsy fish,year_birth,p1063,1960
708,flimsy fish,year_birth,p1064,1955
709,flimsy fish,year_birth,p1065,1955
710,flimsy fish,year_birth,p1069,1981
711,flimsy fish,year_birth,p1072,1986
712,flimsy fish,year_birth,p1073,1980
713,flimsy fish,year_birth,p1075,1965
714,flimsy fish,year_birth,p1076,1997
715,flimsy fish,year_birth,p1083,1950
716,flimsy fish,year_birth,p1089,1992
717,flimsy fish,year_birth,p1093,1995
718,flimsy fish,year_birth,p1096,1988
719,flimsy fish,year_birth,p1100,1972
720,flimsy fish,year_birth,p1106,1988
721,flimsy fish,year_birth,p1107,1955
722,flimsy fish,year_birth,p1113,1984
723,flimsy fish,year_birth,p1117,1940
724,flimsy fish,year_birth,p1120,1956
725,flimsy fish,year_birth,p1134,1951
726,flimsy fish,year_birth,p1136,1967
727,flimsy fish,year_birth,p1138,1969
728,flimsy fish,year_birth,p1144,1962
729,flimsy fish,year_birth,p1145,1952
730,flimsy fish,year_birth,p1147,1989
731,flimsy fish,year_birth,p1148,1982
732,flimsy fish,year_birth,p1154,1985
733,flimsy fish,year_birth,p1159,1957
734,flimsy fish,year_birth,p1167,1965
735,flimsy fish,year_birth,p1175,1989
