,condition,outcome,persona,response
116,control baseball,gender,p0597,1
117,control baseball,gender,p0601,1
118,control baseball,gender,p0602,2
119,control baseball,gender,p0605,1
120,control baseball,gender,p0615,1
121,control baseball,gender,p0620,1
122,control baseball,gender,p0626,2
123,control baseball,gender,p0629,2
124,control baseball,gender,p0633,2
125,control baseball,gender,p0638,2
126,control baseball,gender,p0639,1
127,control baseball,gender,p0640,2
128,control baseball,gender,p0655,2
129,control baseball,gender,p0656,1
130,control baseball,gender,p0658,1
131,control baseball,gender,p0661,1
132,control baseball,gender,p0669,1
133,control baseball,gender,p0670,2
134,control baseball,gender,p0672,2
135,control baseball,gender,p0674,1
136,control baseball,gender,p0678,1
137,control baseball,gender,p0683,2
138,control baseball,gender,p0686,1
139,control baseball,gender,p0687,1
140,control baseball,gender,p0698,2
141,control baseball,gender,p0700,1
142,control baseball,gender,p0703,1
143,control baseball,gender,p0718,1
144,control baseball,gender,p0744,2
145,control baseball,gender,p0745,1
146,control baseball,gender,p0753,2
147,control baseball,gender,p0770,1
148,control baseball,gender,p0771,1
149,control baseball,gender,p0777,1
150,control baseball,gender,p0779,1
151,control baseball,gender,p0780,2
152,control baseball,gender,p0783,1
153,control baseball,gender,p0785,2
154,control baseball,gender,p0786,2
155,control baseball,gender,p0794,1
156,control baseball,gender,p0798,1
157,control baseball,gender,p0800,1
158,control baseball,gender,p0820,2
159,control baseball,gender,p0841,2
160,control baseball,gender,p0849,1
161,control baseball,gender,p0862,1
162,control baseball,gender,p0867,2
163,control baseball,gender,p0869,1
164,control baseball,gender,p0872,1
165,control baseball,gender,p0880,2
166,control baseball,gender,p0891,1
167,control baseball,gender,p0916,2
168,control baseball,gender,p0917,2
169,control baseball,gender,p0919,2
170,control baseball,gender,p0922,2
171,control baseball,gender,p0925,2
172,control baseball,gender,p0927,1
173,control baseball,gender,p0929,2
174,control baseball,gender,p0930,1
175,control baseball,gender,p0931,2
176,control baseball,gender,p0933,2
177,control baseball,gender,p0934,2
178,control baseball,gender,p0936,2
179,control baseball,gender,p0938,1
180,control baseball,gender,p0939,2
181,control baseball,gender,p0946,1
182,control baseball,gender,p0951,1
183,control baseball,gender,p0956,2
184,control baseball,gender,p0962,2
185,control baseball,gender,p0963,1
186,control baseball,gender,p0969,1
187,control baseball,gender,p0972,1
188,control baseball,gender,p0975,1
189,control baseball,gender,p0985,2
190,control baseball,gender,p0993,1
191,control baseball,gender,p0996,2
192,control baseball,gender,p1011,1
193,control baseball,gender,p1017,2
194,control baseball,gender,p1020,1
195,control baseball,gender,p1022,1
196,control baseball,gender,p1024,2
197,control baseball,gender,p1027,1
198,control baseball,gender,p1028,1
199,control baseball,gender,p1029,2
200,control baseball,gender,p1032,1
201,control baseball,gender,p1040,1
202,control baseball,gender,p1047,1
203,control baseball,gender,p1048,1
204,control baseball,gender,p1053,2
205,control baseball,gender,p1057,1
206,control baseball,gender,p1058,2
207,control baseball,gender,p1063,1
208,control baseball,gender,p1064,2
209,control baseball,gender,p1065,1
210,control baseball,gender,p1069,2
211,control baseball,gender,p1072,1
212,control baseball,gender,p1073,1
213,control baseball,gender,p1075,2
214,control baseball,gender,p1076,2
215,control baseball,gender,p1083,2
216,control baseball,gender,p1089,1
217,control baseball,gender,p1093,1
218,control baseball,gender,p1096,2
219,control baseball,gender,p1100,1
220,control baseball,gender,p1106,2
221,control baseball,gender,p1107,2
222,control baseball,gender,p1113,1
223,control baseball,gender,p1117,1
224,control baseball,gender,p1120,1
225,control baseball,gender,p1134,1
226,control baseball,gender,p1136,1
227,control baseball,gender,p1138,2
228,control baseball,gender,p1144,1
229,control baseball,gender,p1145,1
230,control baseball,gender,p1147,2
231,control baseball,gender,p1148,1
232,control baseball,gender,p1154,2
233,control baseball,gender,p1159,1
234,control baseball,gender,p1167,1
235,control baseball,gender,p1175,2
236,control baseball,gender,p1178,2
237,control baseball,gender,p1184,2
238,control baseball,gender,p1186,1
239,control baseball,gender,p1196,1
240,control baseball,gender,p1197,2
241,control baseball,gender,p1203,1
242,control baseball,gender,p1219,2
243,control baseball,gender,p1225,1
244,control baseball,gender,p1234,2
245,control baseball,gender,p1242,1
246,control baseball,gender,p1244,1
247,control baseball,gender,p1249,2
248,control baseball,gender,p1250,1
249,control baseball,gender,p1256,1
250,control baseball,gender,p1258,2
251,control baseball,gender,p1260,1
252,control baseball,gender,p1262,1
253,control baseball,gender,p1264,2
254,control baseball,gender,p1265,2
255,control baseball,gender,p1269,1
256,control baseball,gender,p1272,2
257,control baseball,gender,p1278,1
258,control baseball,gender,p1281,2
259,control baseball,gender,p1292,1
260,control baseball,gender,p1299,2
261,control baseball,gender,p1312,2
262,control baseball,gender,p1322,1
263,control baseball,gender,p1326,2
264,control baseball,gender,p1330,2
265,control baseball,gender,p1335,2
266,control baseball,gender,p1337,1
267,control baseball,gender,p1340,1
268,control baseball,gender,p1345,1
269,control baseball,gender,p1351,1
270,control baseball,gender,p1355,2
271,control baseball,gender,p1362,2
272,control baseball,gender,p1365,1
273,control baseball,gender,p1366,2
274,control baseball,gender,p1367,1
275,control baseball,gender,p1370,2
276,control baseball,gender,p1371,1
277,control baseball,gender,p1373,2
278,control baseball,gender,p1375,2
279,control baseball,gender,p1376,2
280,control baseball,gender,p1379,2
281,control baseball,gender,p1381,2
282,control baseball,gender,p1393,2
283,control baseball,gender,p1396,2
284,control baseball,gender,p1398,1
285,control baseball,gender,p1404,2
286,control baseball,gender,p1406,1
287,control baseball,gender,p1407,2
288,control baseball,gender,p1409,1
289,control baseball,gender,p1412,1
290,control baseball,gender,p1414,1
291,control baseball,gender,p1424,1
292,control baseball,gender,p1425,1
293,control baseball,gender,p1429,2
294,control baseball,gender,p1434,1
295,control baseball,gender,p1441,1
296,control baseball,gender,p1445,1
297,control baseball,gender,p1450,1
298,control baseball,gender,p1454,1
299,control baseball,gender,p1456,1
300,control baseball,gender,p1457,2
301,control baseball,gender,p1458,1
302,control baseball,gender,p1469,1
303,control baseball,gender,p1470,1
304,control baseball,gender,p1481,1
305,control baseball,gender,p1488,2
306,control baseball,gender,p1492,1
307,control baseball,gender,p1495,1
308,control baseball,gender,p1497,2
309,control baseball,gender,p1499,1
310,control baseball,gender,p1503,1
311,control baseball,gender,p1511,1
312,control baseball,gender,p1512,2
313,control baseball,gender,p1518,2
314,control baseball,gender,p1519,2
315,control baseball,gender,p1520,2
316,control baseball,gender,p1524,2
317,control baseball,gender,p1526,2
318,control baseball,gender,p1537,1
319,control baseball,gender,p1545,2
320,control baseball,gender,p1547,2
321,control baseball,gender,p1552,1
322,control baseball,gender,p1567,1
323,control baseball,gender,p1568,2
324,control baseball,gender,p1579,2
325,control baseball,gender,p1587,2
326,control baseball,gender,p1596,1
327,control baseball,gender,p1600,1
328,control baseball,gender,p1603,2
329,control baseball,gender,p1604,2
330,control baseball,gender,p1610,2
331,control baseball,gender,p1618,1
332,control baseball,gender,p1619,1
333,control baseball,gender,p1622,1
334,control baseball,gender,p1623,1
335,control baseball,gender,p1630,1
336,control baseball,gender,p1641,1
337,control baseball,gender,p1649,1
338,control baseball,gender,p1652,1
339,control baseball,gender,p1665,1
340,control baseball,gender,p1669,1
341,control baseball,gender,p1685,1
342,control baseball,gender,p1693,2
343,control baseball,gender,p1698,1
344,control baseball,gender,p1704,1
345,control baseball,gender,p1711,1
346,control baseball,gender,p1718,1
347,control baseball,gender,p1732,1
348,control baseball,gender,p1739,1
349,control baseball,gender,p1741,1
350,control baseball,gender,p1746,1
351,control baseball,gender,p1751,1
352,control baseball,gender,p1754,2
353,control baseball,gender,p1769,2
354,control baseball,gender,p1771,2
355,control baseball,gender,p1776,1
356,control baseball,gender,p1780,1
357,control baseball,gender,p1785,2
358,control baseball,gender,p1791,1
359,control baseball,gender,p1793,1
360,control baseball,gender,p1796,1
361,control baseball,gender,p1805,1
362,control baseball,gender,p1812,1
363,control baseball,gender,p1816,2
364,control baseball,gender,p1819,1
365,control baseball,gender,p1825,1
366,control baseball,gender,p1836,1
367,control baseball,gender,p1839,2
368,control baseball,gender,p1861,1
369,control baseball,gender,p1863,1
370,control baseball,gender,p1873,1
371,control baseball,gender,p1875,1
372,control baseball,gender,p1876,2
373,control baseball,gender,p1877,2
374,control baseball,gender,p1880,2
375,control baseball,gender,p1883,1
376,control baseball,gender,p1889,1
377,control baseball,gender,p1893,1
378,control baseball,gender,p1896,1
379,control baseball,gender,p1913,1
380,control baseball,gender,p1922,1
381,control baseball,gender,p1930,1
382,control baseball,gender,p1935,1
383,control baseball,gender,p1940,1
384,control baseball,gender,p1948,2
385,control baseball,gender,p1950,2
386,control baseball,gender,p1954,1
387,control baseball,gender,p1956,2
388,control baseball,gender,p1958,1
389,control baseball,gender,p1967,2
390,control baseball,gender,p1973,1
391,control baseball,gender,p1978,1
392,control baseball,gender,p1983,1
393,control baseball,gender,p1984,2
394,control baseball,gender,p1995,1
395,control baseball,gender,p1996,2
396,control baseball,gender,p1997,1
397,control baseball,gender,p2001,2
398,control baseball,gender,p2002,2
399,control baseball,gender,p2013,2
400,control baseball,gender,p2014,2
401,control baseball,gender,p2016,1
402,control baseball,gender,p2018,1
403,control baseball,gender,p2023,2
404,control baseball,gender,p2025,1
405,control baseball,gender,p2028,1
406,control baseball,gender,p2030,2
407,control baseball,gender,p2033,1
408,control baseball,gender,p2040,1
409,control baseball,gender,p2051,2
410,control baseball,gender,p2052,1
411,control baseball,gender,p2066,1
412,control baseball,gender,p2067,1
413,control baseball,gender,p2073,1
414,control baseball,gender,p2077,2
415,control baseball,gender,p2078,2
416,control baseball,gender,p2086,1
417,control baseball,gender,p2089,1
418,control baseball,gender,p2093,1
419,control baseball,gender,p2094,2
420,control baseball,gender,p2111,2
421,control baseball,gender,p2117,2
422,control baseball,gender,p2121,1
423,control baseball,gender,p2127,1
424,control baseball,gender,p2141,1
425,control baseball,gender,p2142,2
426,control baseball,gender,p2143,1
427,control baseball,gender,p2153,2
428,control baseball,gender,p2155,2
429,control baseball,gender,p2169,1
430,control baseball,gender,p2187,1
431,control baseball,gender,p2188,1
432,control baseball,gender,p2197,2
433,control baseball,gender,p2213,2
434,control baseball,gender,p2214,2
435,control baseball,gender,p2215,2
436,control baseball,gender,p2220,1
437,control baseball,gender,p2223,2
438,control baseball,gender,p2229,1
439,control baseball,gender,p2234,2
440,control baseball,gender,p2237,2
441,control baseball,gender,p2238,1
442,control baseball,gender,p2244,2
443,control baseball,gender,p2248,2
444,control baseball,gender,p2252,1
445,control baseball,gender,p2255,1
446,control baseball,gender,p2261,1
447,control baseball,gender,p2263,2
448,control baseball,gender,p2273,2
449,control baseball,gender,p2275,2
450,control baseball,gender,p2276,2
451,control baseball,gender,p2283,2
452,control baseball,gender,p2287,2
453,control baseball,gender,p2296,1
454,control baseball,gender,p2298,1
455,control baseball,gender,p2304,1
456,control baseball,gender,p2310,2
457,control baseball,gender,p2322,2
458,control baseball,gender,p2326,2
459,control baseball,gender,p2330,2
460,control baseball,gender,p2331,1
461,control baseball,gender,p2333,1
462,control baseball,gender,p2347,2
463,control baseball,gender,p2350,2
464,control baseball,gender,p2351,1
465,control baseball,gender,p2353,2
466,control baseball,gender,p2355,2
467,control baseball,gender,p2363,2
468,control baseball,gender,p2378,2
469,control baseball,gender,p2380,1
470,control baseball,gender,p2387,2
471,control baseball,gender,p2398,1
472,control baseball,gender,p2400,1
473,control baseball,gender,p2403,2
474,control baseball,gender,p2408,2
475,control baseball,gender,p2418,2
476,control baseball,gender,p2426,1
477,control baseball,gender,p2428,2
478,control baseball,gender,p2434,2
479,control baseball,gender,p2446,1
480,control baseball,gender,p2452,1
481,control baseball,gender,p2454,2
482,control baseball,gender,p2462,1
483,control baseball,gender,p2467,1
484,control baseball,gender,p2482,2
485,control baseball,gender,p2489,1
486,control baseball,gender,p2490,2
487,control baseball,gender,p2494,2
488,control baseball,gender,p2502,1
489,control baseball,gender,p2503,2
490,control baseball,gender,p2522,1
491,control baseball,gender,p2524,1
492,control baseball,gender,p2533,2
493,control baseball,gender,p2566,2
494,control baseball,gender,p2571,1
495,control baseball,gender,p2573,1
496,control baseball,gender,p2582,1
497,control baseball,gender,p2591,1
498,control baseball,gender,p2592,2
499,control baseball,gender,p2595,2
500,control baseball,year_birth,p0016,1970
501,control baseball,year_birth,p0022,1991
502,control baseball,year_birth,p0023,1958
503,control baseball,year_birth,p0026,1965
504,control baseball,year_birth,p0034,1950
505,control baseball,year_birth,p0036,1994
506,control baseball,year_birth,p0037,1969
507,control baseball,year_birth,p0042,1960
508,control baseball,year_birth,p0057,1981
509,control baseball,year_birth,p0066,1966
510,control baseball,year_birth,p0069,1986
511,control baseball,year_birth,p0072,1987
512,control baseball,year_birth,p0073,1982
513,control baseball,year_birth,p0082,1973
514,control baseball,year_birth,p0091,1995
515,control baseball,year_birth,p0092,1980
516,control baseball,year_birth,p0093,1947
517,control baseball,year_birth,p0095,1946
518,control baseball,year_birth,p0107,1964
519,control baseball,year_birth,p0114,1987
520,control baseball,year_birth,p0116,1986
521,control baseball,year_birth,p0118,1998
522,control baseball,year_birth,p0119,1989
523,control baseball,year_birth,p0126,1961
524,control baseball,year_birth,p0129,1951
525,control baseball,year_birth,p0136,1986
526,control baseball,year_birth,p0138,1947
527,control baseball,year_birth,p0144,1989
528,control baseball,year_birth,p0150,1975
529,control baseball,year_birth,p0152,1973
530,control baseball,year_birth,p0158,1948
531,control baseball,year_birth,p0161,1984
532,control baseball,year_birth,p0164,1955
533,control baseball,year_birth,p0175,1954
534,control baseball,year_birth,p0177,1972
535,control baseball,year_birth,p0178,1991
536,control baseball,year_birth,p0181,1970
537,control baseball,year_birth,p0186,1968
538,control baseball,year_birth,p0196,1993
539,control baseball,year_birth,p0198,1949
540,control baseball,year_birth,p0202,1950
541,control baseball,year_birth,p0205,1944
542,control baseball,year_birth,p0207,1932
543,control baseball,year_birth,p0211,1947
544,control baseball,year_birth,p0227,1978
545,control baseball,year_birth,p0229,1957
546,control baseball,year_birth,p0232,1939
547,control baseball,year_birth,p0233,1951
548,control baseball,year_birth,p0237,1984
549,control baseball,year_birth,p0258,1936
550,control baseball,year_birth,p0268,1927
551,control baseball,year_birth,p0274,1981
552,control baseball,year_birth,p0275,1970
553,control baseball,year_birth,p0277,1975
554,control baseball,year_birth,p0288,1970
555,control baseball,year_birth,p0291,1936
556,control baseball,year_birth,p0307,1996
557,control baseball,year_birth,p0308,1998
558,control baseball,year_birth,p0317,1960
559,control baseball,year_birth,p0325,1989
560,control baseball,year_birth,p0327,1958
561,control baseball,year_birth,p0334,1956
562,control baseball,year_birth,p0336,1987
563,control baseball,year_birth,p0338,1977
564,control baseball,year_birth,p0342,1981
565,control baseball,year_birth,p0349,1975
566,control baseball,year_birth,p0356,1991
567,control baseball,year_birth,p0358,1956
568,control baseball,year_birth,p0363,1956
569,control baseball,year_birth,p0364,1981
570,control baseball,year_birth,p0369,1989
571,control baseball,year_birth,p0370,1983
572,control baseball,year_birth,p0371,1959
573,control baseball,year_birth,p0379,1962
574,control baseball,year_birth,p0386,1986
575,control baseball,year_birth,p0396,1987
576,control baseball,year_birth,p0403,1988
577,control baseball,year_birth,p0405,1990
578,control baseball,year_birth,p0412,1963
579,control baseball,year_birth,p0415,1992
580,control baseball,year_birth,p0416,1982
581,control baseball,year_birth,p0417,1983
582,control baseball,year_birth,p0418,1952
583,control baseball,year_birth,p0430,1944
584,control baseball,year_birth,p0431,1998
585,control baseball,year_birth,p0434,1964
586,control baseball,year_birth,p0438,1977
587,control baseball,year_birth,p0441,1988
588,control baseball,year_birth,p0442,1994
589,control baseball,year_birth,p0449,1957
590,control baseball,year_birth,p0450,1951
591,control baseball,year_birth,p0465,1965
592,control baseball,year_birth,p0471,1987
593,control baseball,year_birth,p0477,1970
594,control baseball,year_birth,p0483,1993
595,control baseball,year_birth,p0486,1990
596,control baseball,year_birth,p0487,1983
597,control baseball,year_birth,p0489,1959
598,control baseball,year_birth,p0497,1946
599,control baseball,year_birth,p0502,1953
600,control baseball,year_birth,p0503,1991
601,control baseball,year_birth,p0506,1987
602,control baseball,year_birth,p0511,1989
603,control baseball,year_birth,p0523,1993
604,control baseball,year_birth,p0534,1954
605,control baseball,year_birth,p0536,1982
606,control baseball,year_birth,p0542,1948
607,control baseball,year_birth,p0547,1954
608,control baseball,year_birth,p0553,1966
609,control baseball,year_birth,p0559,1991
610,control baseball,year_birth,p0566,1984
611,control baseball,year_birth,p0568,1972
612,control baseball,year_birth,p0570,1977
613,control baseball,year_birth,p0573,1987
614,control baseball,year_birth,p0578,1967
615,control baseball,year_birth,p0594,1984
616,control baseball,year_birth,p0597,1958
617,control baseball,year_birth,p0601,1996
618,control baseball,year_birth,p0602,1952
619,control baseball,year_birth,p0605,1987
620,control baseball,year_birth,p0615,1966
621,control baseball,year_birth,p0620,1994
622,control baseball,year_birth,p0626,1980
623,control baseball,year_birth,p0629,1995
624,control baseball,year_birth,p0633,1996
625,control baseball,year_birth,p0638,1989
626,control baseball,year_birth,p0639,1976
627,control baseball,year_birth,p0640,1951
628,control baseball,year_birth,p0655,1998
629,control baseball,year_birth,p0656,1991
630,control baseball,year_birth,p0658,1968
631,control baseball,year_birth,p0661,1988
632,control baseball,year_birth,p0669,1960
633,control baseball,year_birth,p0670,1980
634,control baseball,year_birth,p0672,1973
635,control baseball,year_birth,p0674,1985
636,control baseball,year_birth,p0678,1978
637,control baseball,year_birth,p0683,1949
638,control baseball,year_birth,p0686,1977
639,control baseball,year_birth,p0687,1953
640,control baseball,year_birth,p0698,1963
641,control baseball,year_birth,p0700,1981
642,control baseball,year_birth,p0703,1970
643,control baseball,year_birth,p0718,1984
644,control baseball,year_birth,p0744,1987
645,control baseball,year_birth,p0745,1987
646,control baseball,year_birth,p0753,1992
647,control baseball,year_birth,p0770,1985
648,control baseball,year_birth,p0771,1964
649,control baseball,year_birth,p0777,1982
650,control baseball,year_birth,p0779,1964
651,control baseball,year_birth,p0780,1970
652,control baseball,year_birth,p0783,1947
653,control baseball,year_birth,p0785,1994
654,control baseball,year_birth,p0786,1970
655,control baseball,year_birth,p0794,1952
656,control baseball,year_birth,p0798,1947
657,control baseball,year_birth,p0800,1967
658,control baseball,year_birth,p0820,1982
659,control baseball,year_birth,p0841,1985
660,control baseball,year_birth,p0849,1970
661,control baseball,year_birth,p0862,1989
662,control baseball,year_birth,p0867,1969
663,control baseball,year_birth,p0869,1955
664,control baseball,year_birth,p0872,1972
665,control baseball,year_birth,p0880,1993
666,control baseball,year_birth,p0891,1984
667,control baseball,year_birth,p0916,1989
668,control baseball,year_birth,p0917,1987
669,control baseball,year_birth,p0919,1991
670,control baseball,year_birth,p0922,1957
671,control baseball,year_birth,p0925,1966
672,control baseball,year_birth,p0927,1990
673,control baseball,year_birth,p0929,1991
674,control baseball,year_birth,p0930,1984
675,control baseball,year_birth,p0931,1958
676,control baseball,year_birth,p0933,1986
677,control baseball,year_birth,p0934,1978
678,control baseball,year_birth,p0936,1976
679,control baseball,year_birth,p0938,1982
680,control baseball,year_birth,p0939,1984
681,control baseball,year_birth,p0946,1980
682,control baseball,year_birth,p0951,1963
683,control baseball,year_birth,p0956,1988
684,control baseball,year_birth,p0962,1942
685,control baseball,year_birth,p0963,1990
686,control baseball,year_birth,p0969,1960
687,control baseball,year_birth,p0972,1956
688,control baseball,year_birth,p0975,1952
689,control baseball,year_birth,p0985,1994
690,control baseball,year_birth,p0993,1983
691,control baseball,year_birth,p0996,1956
692,control baseball,year_birth,p1011,1961
693,control baseball,year_birth,p1017,1992
694,control baseball,year_birth,p1020,1953
695,control baseball,year_birth,p1022,1995
696,control baseball,year_birth,p1024,1972
697,control baseball,year_birth,p1027,1996
698,control baseball,year_birth,p1028,1985
699,control baseball,year_birth,p1029,1986
700,control baseball,year_birth,p1032,1972
701,control baseball,year_birth,p1040,1990
702,control baseball,year_birth,p1047,1997
703,control baseball,year_birth,p1048,1985
704,control baseball,year_birth,p1053,1987
705,control baseball,year_birth,p1057,1986
706,control baseball,year_birth,p1058,1988
707,control baseball,year_birth,p1063,1960
708,control baseball,year_birth,p1064,1955
709,control baseball,year_birth,p1065,1955
710,control baseball,year_birth,p1069,1981
711,control baseball,year_birth,p1072,1986
712,control baseball,year_birth,p1073,1980
713,control baseball,year_birth,p1075,1965
714,control baseball,year_birth,p1076,1997
715,control baseball,year_birth,p1083,1950
716,control baseball,year_birth,p1089,1992
717,control baseball,year_birth,p1093,1995
718,control baseball,year_birth,p1096,1988
719,control baseball,year_birth,p1100,1972
720,control baseball,year_birth,p1106,1988
721,control baseball,year_birth,p1107,1955
722,control baseball,year_birth,p1113,1984
723,control baseball,year_birth,p1117,1940
724,control baseball,year_birth,p1120,1956
725,control baseball,year_birth,p1134,1951
726,control baseball,year_birth,p1136,1967
727,control baseball,year_birth,p1138,1969
728,control baseball,year_birth,p1144,1962
729,control baseball,year_birth,p1145,1952
730,control baseball,year_birth,p1147,1989
731,control baseball,year_birth,p1148,1982
732,control baseball,year_birth,p1154,1985
733,control baseball,year_birth,p1159,1957
734,control baseball,year_birth,p1167,1965
735,control baseball,year_birth,p1175,1989
736,control baseball,year_birth,p1178,1989
737,control baseball,year_birth,p1184,1979
738,control baseball,year_birth,p1186,1970
739,control baseball,year_birth,p1196,1996
740,control baseball,year_birth,p1197,1974
741,control baseball,year_birth,p1203,1954
742,control baseball,year_birth,p1219,1994
743,control baseball,year_birth,p1225,1952
744,control baseball,year_birth,p1234,1996
745,control baseball,year_birth,p1242,1954
746,control baseball,year_birth,p1244,1976
747,control baseball,year_birth,p1249,1972
748,control baseball,year_birth,p1250,1960
749,control baseball,year_birth,p1256,1979
750,control baseball,year_birth,p1258,1986
751,control baseball,year_birth,p1260,1982
752,control baseball,year_birth,p1262,1972
753,control baseball,year_birth,p1264,1997
754,control baseball,year_birth,p1265,1987
755,control baseball,year_birth,p1269,1983
756,control baseball,year_birth,p1272,1998
757,control baseball,year_birth,p1278,1988
758,control baseball,year_birth,p1281,1989
759,control baseball,year_birth,p1292,1990
760,control baseball,year_birth,p1299,1964
761,control baseball,year_birth,p1312,1984
762,control baseball,year_birth,p1322,1986
763,control baseball,year_birth,p1326,1985
764,control baseball,year_birth,p1330,1962
765,control baseball,year_birth,p1335,1991
766,control baseball,year_birth,p1337,1965
767,control baseball,year_birth,p1340,1983
768,control baseball,year_birth,p1345,1960
769,control baseball,year_birth,p1351,1932
770,control baseball,year_birth,p1355,1991
771,control baseball,year_birth,p1362,1941
772,control baseball,year_birth,p1365,1961
773,control baseball,year_birth,p1366,1958
774,control baseball,year_birth,p1367,1984
775,control baseball,year_birth,p1370,1936
776,control baseball,year_birth,p1371,1969
777,control baseball,year_birth,p1373,1991
778,control baseball,year_birth,p1375,1980
779,control baseball,year_birth,p1376,1986
780,control baseball,year_birth,p1379,1977
781,control baseball,year_birth,p1381,1952
782,control baseball,year_birth,p1393,1974
783,control baseball,year_birth,p1396,1970
784,control baseball,year_birth,p1398,1978
785,control baseball,year_birth,p1404,1960
786,control baseball,year_birth,p1406,1961
787,control baseball,year_birth,p1407,1987
788,control baseball,year_birth,p1409,1954
789,control baseball,year_birth,p1412,1966
790,control baseball,year_birth,p1414,1981
791,control baseball,year_birth,p1424,1968
792,control baseball,year_birth,p1425,1968
793,control baseball,year_birth,p1429,1971
794,control baseball,year_birth,p1434,1976
795,control baseball,year_birth,p1441,1975
796,control baseball,year_birth,p1445,1956
797,control baseball,year_birth,p1450,1993
798,control baseball,year_birth,p1454,1967
799,control baseball,year_birth,p1456,1978
800,control baseball,year_birth,p1457,1987
801,control baseball,year_birth,p1458,1966
802,control baseball,year_birth,p1469,1979
803,control baseball,year_birth,p1470,1961
804,control baseball,year_birth,p1481,1958
805,control baseball,year_birth,p1488,1973
806,control baseball,year_birth,p1492,1976
807,control baseball,year_birth,p1495,1943
808,control baseball,year_birth,p1497,1965
809,control baseball,year_birth,p1499,1993
810,control baseball,year_birth,p1503,1963
811,control baseball,year_birth,p1511,1960
812,control baseball,year_birth,p1512,1989
813,control baseball,year_birth,p1518,1992
