,condition,outcome,persona,response
53,control dances,trust_competent_1,p0277,45
54,control dances,trust_competent_1,p0288,45
55,control dances,trust_competent_1,p0291,55
56,control dances,trust_competent_1,p0307,45
57,control dances,trust_competent_1,p0308,55
58,control dances,trust_competent_1,p0317,35
59,control dances,trust_competent_1,p0325,68
60,control dances,trust_competent_1,p0327,68
61,control dances,trust_competent_1,p0334,55
62,control dances,trust_competent_1,p0336,62
63,control dances,trust_competent_1,p0338,45
64,control dances,trust_competent_1,p0342,55
65,control dances,trust_competent_1,p0349,45
66,control dances,trust_competent_1,p0356,35
67,control dances,trust_competent_1,p0358,45
68,control dances,trust_competent_1,p0363,62
69,control dances,trust_competent_1,p0364,65
70,control dances,trust_competent_1,p0369,68
71,control dances,trust_competent_1,p0370,45
72,control dances,trust_competent_1,p0371,45
73,control dances,trust_competent_1,p0379,45
74,control dances,trust_competent_1,p0386,55
75,control dances,trust_competent_1,p0396,65
76,control dances,trust_competent_1,p0403,45
77,control dances,trust_competent_1,p0405,45
78,control dances,trust_competent_1,p0412,55
79,control dances,trust_competent_1,p0415,45
80,control dances,trust_competent_1,p0416,55
81,control dances,trust_competent_1,p0417,45
82,control dances,trust_competent_1,p0418,45
83,control dances,trust_competent_1,p0430,45
84,control dances,trust_competent_1,p0431,65
85,control dances,trust_competent_1,p0434,35
86,control dances,trust_competent_1,p0438,65
87,control dances,trust_competent_1,p0441,45
88,control dances,trust_competent_1,p0442,45
89,control dances,trust_competent_1,p0449,45
90,control dances,trust_competent_1,p0450,65
91,control dances,trust_competent_1,p0465,45
92,control dances,trust_competent_1,p0471,62
93,control dances,trust_competent_1,p0477,45
94,control dances,trust_competent_1,p0483,45
95,control dances,trust_competent_1,p0486,45
96,control dances,trust_competent_1,p0487,55
97,control dances,trust_competent_1,p0489,45
98,control dances,trust_competent_1,p0497,35
99,control dances,trust_competent_1,p0502,45
100,control dances,trust_competent_1,p0503,55
101,control dances,trust_competent_1,p0506,45
102,control dances,trust_competent_1,p0511,45
103,control dances,trust_competent_1,p0523,45
104,control dances,trust_competent_1,p0534,45
105,control dances,trust_competent_1,p0536,62
106,control dances,trust_competent_1,p0542,35
107,control dances,trust_competent_1,p0547,45
108,control dances,trust_competent_1,p0553,55
109,control dances,trust_competent_1,p0559,45
110,control dances,trust_competent_1,p0566,45
111,control dances,trust_competent_1,p0568,45
112,control dances,trust_competent_1,p0570,35
113,control dances,trust_competent_1,p0573,45
114,control dances,trust_competent_1,p0578,45
115,control dances,trust_competent_1,p0594,45
116,control dances,trust_competent_1,p0597,55
117,control dances,trust_competent_1,p0601,45
118,control dances,trust_competent_1,p0602,45
119,control dances,trust_competent_1,p0605,45
120,control dances,trust_competent_1,p0615,55
121,control dances,trust_competent_1,p0620,45
122,control dances,trust_competent_1,p0626,45
123,control dances,trust_competent_1,p0629,65
124,control dances,trust_competent_1,p0633,45
125,control dances,trust_competent_1,p0638,55
126,control dances,trust_competent_1,p0639,45
127,control dances,trust_competent_1,p0640,45
128,control dances,trust_competent_1,p0655,45
129,control dances,trust_competent_1,p0656,45
130,control dances,trust_competent_1,p0658,45
131,control dances,trust_competent_1,p0661,45
132,control dances,trust_competent_1,p0669,65
133,control dances,trust_competent_1,p0670,45
134,control dances,trust_competent_1,p0672,45
135,control dances,trust_competent_1,p0674,55
136,control dances,trust_competent_1,p0678,55
137,control dances,trust_competent_1,p0683,45
138,control dances,trust_competent_1,p0686,45
139,control dances,trust_competent_1,p0687,65
140,control dances,trust_competent_1,p0698,45
141,control dances,trust_competent_1,p0700,45
142,control dances,trust_competent_1,p0703,45
143,control dances,trust_competent_1,p0718,45
144,control dances,trust_competent_1,p0744,55
145,control dances,trust_competent_1,p0745,45
146,control dances,trust_competent_1,p0753,45
147,control dances,trust_competent_1,p0770,55
148,control dances,trust_competent_1,p0771,45
149,control dances,trust_competent_1,p0777,65
150,control dances,trust_competent_1,p0779,55
151,control dances,trust_competent_1,p0780,45
152,control dances,trust_competent_1,p0783,45
153,control dances,trust_competent_1,p0785,45
154,control dances,trust_competent_1,p0786,45
155,control dances,trust_competent_1,p0794,35
156,control dances,trust_competent_1,p0798,35
157,control dances,trust_competent_1,p0800,45
158,control dances,trust_competent_1,p0820,35
159,control dances,trust_competent_1,p0841,45
160,control dances,trust_competent_1,p0849,45
161,control dances,trust_competent_1,p0862,65
162,control dances,trust_competent_1,p0867,45
163,control dances,trust_competent_1,p0869,62
164,control dances,trust_competent_1,p0872,45
165,control dances,trust_competent_1,p0880,45
166,control dances,trust_competent_1,p0891,45
167,control dances,trust_competent_1,p0916,45
168,control dances,trust_competent_1,p0917,62
169,control dances,trust_competent_1,p0919,55
170,control dances,trust_competent_1,p0922,45
171,control dances,trust_competent_1,p0925,55
172,control dances,trust_competent_1,p0927,45
173,control dances,trust_competent_1,p0929,45
174,control dances,trust_competent_1,p0930,45
175,control dances,trust_competent_1,p0931,45
176,control dances,trust_competent_1,p0933,45
177,control dances,trust_competent_1,p0934,45
178,control dances,trust_competent_1,p0936,62
179,control dances,trust_competent_1,p0938,45
180,control dances,trust_competent_1,p0939,45
181,control dances,trust_competent_1,p0946,45
182,control dances,trust_competent_1,p0951,45
183,control dances,trust_competent_1,p0956,62
184,control dances,trust_competent_1,p0962,35
185,control dances,trust_competent_1,p0963,45
186,control dances,trust_competent_1,p0969,45
187,control dances,trust_competent_1,p0972,45
188,control dances,trust_competent_1,p0975,45
189,control dances,trust_competent_1,p0985,45
190,control dances,trust_competent_1,p0993,45
191,control dances,trust_competent_1,p0996,45
192,control dances,trust_competent_1,p1011,45
193,control dances,trust_competent_1,p1017,45
194,control dances,trust_competent_1,p1020,45
195,control dances,trust_competent_1,p1022,45
196,control dances,trust_competent_1,p1024,45
197,control dances,trust_competent_1,p1027,68
198,control dances,trust_competent_1,p1028,65
199,control dances,trust_competent_1,p1029,35
200,control dances,trust_competent_1,p1032,45
201,control dances,trust_competent_1,p1040,45
202,control dances,trust_competent_1,p1047,45
203,control dances,trust_competent_1,p1048,45
204,control dances,trust_competent_1,p1053,45
205,control dances,trust_competent_1,p1057,45
206,control dances,trust_competent_1,p1058,45
207,control dances,trust_competent_1,p1063,35
208,control dances,trust_competent_1,p1064,45
209,control dances,trust_competent_1,p1065,45
210,control dances,trust_competent_1,p1069,35
211,control dances,trust_competent_1,p1072,62
212,control dances,trust_competent_1,p1073,55
213,control dances,trust_competent_1,p1075,45
214,control dances,trust_competent_1,p1076,45
215,control dances,trust_competent_1,p1083,45
216,control dances,trust_competent_1,p1089,55
217,control dances,trust_competent_1,p1093,65
218,control dances,trust_competent_1,p1096,55
219,control dances,trust_competent_1,p1100,45
220,control dances,trust_competent_1,p1106,55
221,control dances,trust_competent_1,p1107,45
222,control dances,trust_competent_1,p1113,35
223,control dances,trust_competent_1,p1117,35
224,control dances,trust_competent_1,p1120,45
225,control dances,trust_competent_1,p1134,45
226,control dances,trust_competent_1,p1136,45
227,control dances,trust_competent_1,p1138,45
228,control dances,trust_competent_1,p1144,35
229,control dances,trust_competent_1,p1145,65
230,control dances,trust_competent_1,p1147,68
231,control dances,trust_competent_1,p1148,45
232,control dances,trust_competent_1,p1154,45
233,control dances,trust_competent_1,p1159,45
234,control dances,trust_competent_1,p1167,55
235,control dances,trust_competent_1,p1175,55
236,control dances,trust_competent_1,p1178,45
237,control dances,trust_competent_1,p1184,45
238,control dances,trust_competent_1,p1186,55
239,control dances,trust_competent_1,p1196,45
240,control dances,trust_competent_1,p1197,45
241,control dances,trust_competent_1,p1203,55
242,control dances,trust_competent_1,p1219,45
243,control dances,trust_competent_1,p1225,45
244,control dances,trust_competent_1,p1234,45
245,control dances,trust_competent_1,p1242,45
246,control dances,trust_competent_1,p1244,45
247,control dances,trust_competent_1,p1249,45
248,control dances,trust_competent_1,p1250,45
249,control dances,trust_competent_1,p1256,45
250,control dances,trust_competent_1,p1258,62
251,control dances,trust_competent_1,p1260,35
252,control dances,trust_competent_1,p1262,35
253,control dances,trust_competent_1,p1264,45
254,control dances,trust_competent_1,p1265,55
255,control dances,trust_competent_1,p1269,45
256,control dances,trust_competent_1,p1272,45
257,control dances,trust_competent_1,p1278,55
258,control dances,trust_competent_1,p1281,45
259,control dances,trust_competent_1,p1292,45
260,control dances,trust_competent_1,p1299,45
261,control dances,trust_competent_1,p1312,45
262,control dances,trust_competent_1,p1322,45
263,control dances,trust_competent_1,p1326,62
264,control dances,trust_competent_1,p1330,55
265,control dances,trust_competent_1,p1335,45
266,control dances,trust_competent_1,p1337,45
267,control dances,trust_competent_1,p1340,68
268,control dances,trust_competent_1,p1345,55
269,control dances,trust_competent_1,p1351,35
270,control dances,trust_competent_1,p1355,45
271,control dances,trust_competent_1,p1362,45
272,control dances,trust_competent_1,p1365,35
273,control dances,trust_competent_1,p1366,35
274,control dances,trust_competent_1,p1367,35
275,control dances,trust_competent_1,p1370,45
276,control dances,trust_competent_1,p1371,65
277,control dances,trust_competent_1,p1373,45
278,control dances,trust_competent_1,p1375,35
279,control dances,trust_competent_1,p1376,45
280,control dances,trust_competent_1,p1379,45
281,control dances,trust_competent_1,p1381,45
282,control dances,trust_competent_1,p1393,45
283,control dances,trust_competent_1,p1396,45
284,control dances,trust_competent_1,p1398,45
285,control dances,trust_competent_1,p1404,45
286,control dances,trust_competent_1,p1406,45
287,control dances,trust_competent_1,p1407,45
288,control dances,trust_competent_1,p1409,45
289,control dances,trust_competent_1,p1412,45
290,control dances,trust_competent_1,p1414,68
291,control dances,trust_competent_1,p1424,35
292,control dances,trust_competent_1,p1425,45
293,control dances,trust_competent_1,p1429,45
294,control dances,trust_competent_1,p1434,45
295,control dances,trust_competent_1,p1441,45
296,control dances,trust_competent_1,p1445,45
297,control dances,trust_competent_1,p1450,55
298,control dances,trust_competent_1,p1454,45
299,control dances,trust_competent_1,p1456,45
300,control dances,trust_competent_1,p1457,45
301,control dances,trust_competent_1,p1458,65
302,control dances,trust_competent_1,p1469,45
303,control dances,trust_competent_1,p1470,45
304,control dances,trust_competent_1,p1481,45
305,control dances,trust_competent_1,p1488,45
306,control dances,trust_competent_1,p1492,45
307,control dances,trust_competent_1,p1495,45
308,control dances,trust_competent_1,p1497,45
309,control dances,trust_competent_1,p1499,45
310,control dances,trust_competent_1,p1503,45
311,control dances,trust_competent_1,p1511,45
312,control dances,trust_competent_1,p1512,45
313,control dances,trust_competent_1,p1518,45
314,control dances,trust_competent_1,p1519,45
315,control dances,trust_competent_1,p1520,45
316,control dances,trust_competent_1,p1524,45
317,control dances,trust_competent_1,p1526,45
318,control dances,trust_competent_1,p1537,45
319,control dances,trust_competent_1,p1545,62
320,control dances,trust_competent_1,p1547,45
321,control dances,trust_competent_1,p1552,45
322,control dances,trust_competent_1,p1567,45
323,control dances,trust_competent_1,p1568,62
324,control dances,trust_competent_1,p1579,35
325,control dances,trust_competent_1,p1587,35
326,control dances,trust_competent_1,p1596,45
327,control dances,trust_competent_1,p1600,65
328,control dances,trust_competent_1,p1603,55
329,control dances,trust_competent_1,p1604,45
330,control dances,trust_competent_1,p1610,45
331,control dances,trust_competent_1,p1618,35
332,control dances,trust_competent_1,p1619,68
333,control dances,trust_competent_1,p1622,45
334,control dances,trust_competent_1,p1623,35
335,control dances,trust_competent_1,p1630,35
336,control dances,trust_competent_1,p1641,45
337,control dances,trust_competent_1,p1649,45
338,control dances,trust_competent_1,p1652,45
339,control dances,trust_competent_1,p1665,45
340,control dances,trust_competent_1,p1669,35
341,control dances,trust_competent_1,p1685,35
342,control dances,trust_competent_1,p1693,55
343,control dances,trust_competent_1,p1698,45
344,control dances,trust_competent_1,p1704,45
345,control dances,trust_competent_1,p1711,65
346,control dances,trust_competent_1,p1718,35
347,control dances,trust_competent_1,p1732,45
348,control dances,trust_competent_1,p1739,45
349,control dances,trust_competent_1,p1741,65
350,control dances,trust_competent_1,p1746,45
351,control dances,trust_competent_1,p1751,35
352,control dances,trust_competent_1,p1754,45
353,control dances,trust_competent_1,p1769,45
354,control dances,trust_competent_1,p1771,45
355,control dances,trust_competent_1,p1776,45
356,control dances,trust_competent_1,p1780,45
357,control dances,trust_competent_1,p1785,35
358,control dances,trust_competent_1,p1791,45
359,control dances,trust_competent_1,p1793,45
360,control dances,trust_competent_1,p1796,45
361,control dances,trust_competent_1,p1805,45
362,control dances,trust_competent_1,p1812,45
363,control dances,trust_competent_1,p1816,45
364,control dances,trust_competent_1,p1819,45
365,control dances,trust_competent_1,p1825,45
366,control dances,trust_competent_1,p1836,55
367,control dances,trust_competent_1,p1839,45
368,control dances,trust_competent_1,p1861,35
369,control dances,trust_competent_1,p1863,45
370,control dances,trust_competent_1,p1873,55
371,control dances,trust_competent_1,p1875,45
372,control dances,trust_competent_1,p1876,68
373,control dances,trust_competent_1,p1877,45
374,control dances,trust_competent_1,p1880,45
375,control dances,trust_competent_1,p1883,45
376,control dances,trust_competent_1,p1889,35
377,control dances,trust_competent_1,p1893,62
378,control dances,trust_competent_1,p1896,45
379,control dances,trust_competent_1,p1913,45
380,control dances,trust_competent_1,p1922,65
381,control dances,trust_competent_1,p1930,55
382,control dances,trust_competent_1,p1935,45
383,control dances,trust_competent_1,p1940,45
384,control dances,trust_competent_1,p1948,45
385,control dances,trust_competent_1,p1950,45
386,control dances,trust_competent_1,p1954,35
387,control dances,trust_competent_1,p1956,35
388,control dances,trust_competent_1,p1958,45
389,control dances,trust_competent_1,p1967,55
390,control dances,trust_competent_1,p1973,65
391,control dances,trust_competent_1,p1978,55
392,control dances,trust_competent_1,p1983,35
393,control dances,trust_competent_1,p1984,45
394,control dances,trust_competent_1,p1995,45
395,control dances,trust_competent_1,p1996,35
396,control dances,trust_competent_1,p1997,45
397,control dances,trust_competent_1,p2001,55
398,control dances,trust_competent_1,p2002,45
399,control dances,trust_competent_1,p2013,68
400,control dances,trust_competent_1,p2014,45
401,control dances,trust_competent_1,p2016,55
402,control dances,trust_competent_1,p2018,45
403,control dances,trust_competent_1,p2023,45
404,control dances,trust_competent_1,p2025,45
405,control dances,trust_competent_1,p2028,45
406,control dances,trust_competent_1,p2030,62
407,control dances,trust_competent_1,p2033,62
408,control dances,trust_competent_1,p2040,35
409,control dances,trust_competent_1,p2051,35
410,control dances,trust_competent_1,p2052,45
411,control dances,trust_competent_1,p2066,35
412,control dances,trust_competent_1,p2067,65
413,control dances,trust_competent_1,p2073,55
414,control dances,trust_competent_1,p2077,45
415,control dances,trust_competent_1,p2078,45
416,control dances,trust_competent_1,p2086,62
417,control dances,trust_competent_1,p2089,55
418,control dances,trust_competent_1,p2093,35
419,control dances,trust_competent_1,p2094,45
420,control dances,trust_competent_1,p2111,45
421,control dances,trust_competent_1,p2117,55
422,control dances,trust_competent_1,p2121,45
423,control dances,trust_competent_1,p2127,35
424,control dances,trust_competent_1,p2141,45
425,control dances,trust_competent_1,p2142,35
426,control dances,trust_competent_1,p2143,55
427,control dances,trust_competent_1,p2153,45
428,control dances,trust_competent_1,p2155,45
429,control dances,trust_competent_1,p2169,35
430,control dances,trust_competent_1,p2187,45
431,control dances,trust_competent_1,p2188,55
432,control dances,trust_competent_1,p2197,45
433,control dances,trust_competent_1,p2213,45
434,control dances,trust_competent_1,p2214,45
435,control dances,trust_competent_1,p2215,45
436,control dances,trust_competent_1,p2220,45
437,control dances,trust_competent_1,p2223,45
438,control dances,trust_competent_1,p2229,45
439,control dances,trust_competent_1,p2234,45
440,control dances,trust_competent_1,p2237,65
441,control dances,trust_competent_1,p2238,45
442,control dances,trust_competent_1,p2244,45
443,control dances,trust_competent_1,p2248,45
444,control dances,trust_competent_1,p2252,65
445,control dances,trust_competent_1,p2255,35
446,control dances,trust_competent_1,p2261,35
447,control dances,trust_competent_1,p2263,45
448,control dances,trust_competent_1,p2273,45
449,control dances,trust_competent_1,p2275,45
450,control dances,trust_competent_1,p2276,45
451,control dances,trust_competent_1,p2283,35
452,control dances,trust_competent_1,p2287,45
453,control dances,trust_competent_1,p2296,45
454,control dances,trust_competent_1,p2298,45
455,control dances,trust_competent_1,p2304,65
456,control dances,trust_competent_1,p2310,45
457,control dances,trust_competent_1,p2322,45
458,control dances,trust_competent_1,p2326,45
459,control dances,trust_competent_1,p2330,45
460,control dances,trust_competent_1,p2331,35
461,control dances,trust_competent_1,p2333,35
462,control dances,trust_competent_1,p2347,55
463,control dances,trust_competent_1,p2350,45
464,control dances,trust_competent_1,p2351,55
465,control dances,trust_competent_1,p2353,55
466,control dances,trust_competent_1,p2355,45
467,control dances,trust_competent_1,p2363,35
468,control dances,trust_competent_1,p2378,55
469,control dances,trust_competent_1,p2380,45
470,control dances,trust_competent_1,p2387,45
471,control dances,trust_competent_1,p2398,55
472,control dances,trust_competent_1,p2400,65
473,control dances,trust_competent_1,p2403,55
474,control dances,trust_competent_1,p2408,45
475,control dances,trust_competent_1,p2418,55
476,control dances,trust_competent_1,p2426,45
477,control dances,trust_competent_1,p2428,45
478,control dances,trust_competent_1,p2434,55
479,control dances,trust_competent_1,p2446,45
480,control dances,trust_competent_1,p2452,45
481,control dances,trust_competent_1,p2454,45
482,control dances,trust_competent_1,p2462,45
483,control dances,trust_competent_1,p2467,35
484,control dances,trust_competent_1,p2482,45
485,control dances,trust_competent_1,p2489,35
486,control dances,trust_competent_1,p2490,45
487,control dances,trust_competent_1,p2494,45
488,control dances,trust_competent_1,p2502,65
489,control dances,trust_competent_1,p2503,45
490,control dances,trust_competent_1,p2522,65
491,control dances,trust_competent_1,p2524,45
492,control dances,trust_competent_1,p2533,35
493,control dances,trust_competent_1,p2566,45
494,control dances,trust_competent_1,p2571,45
495,control dances,trust_competent_1,p2573,45
496,control dances,trust_competent_1,p2582,55
497,control dances,trust_competent_1,p2591,45
498,control dances,trust_competent_1,p2592,45
499,control dances,trust_competent_1,p2595,35
500,control dances,trust_intelligent_1,p0016,65
501,control dances,trust_intelligent_1,p0022,55
502,control dances,trust_intelligent_1,p0023,68
503,control dances,trust_intelligent_1,p0026,68
504,control dances,trust_intelligent_1,p0034,45
505,control dances,trust_intelligent_1,p0036,55
506,control dances,trust_intelligent_1,p0037,55
507,control dances,trust_intelligent_1,p0042,62
508,control dances,trust_intelligent_1,p0057,55
509,control dances,trust_intelligent_1,p0066,45
510,control dances,trust_intelligent_1,p0069,35
511,control dances,trust_intelligent_1,p0072,65
512,control dances,trust_intelligent_1,p0073,55
513,control dances,trust_intelligent_1,p0082,65
514,control dances,trust_intelligent_1,p0091,65
515,control dances,trust_intelligent_1,p0092,45
516,control dances,trust_intelligent_1,p0093,68
517,control dances,trust_intelligent_1,p0095,55
518,control dances,trust_intelligent_1,p0107,45
519,control dances,trust_intelligent_1,p0114,65
520,control dances,trust_intelligent_1,p0116,45
521,control dances,trust_intelligent_1,p0118,55
522,control dances,trust_intelligent_1,p0119,65
523,control dances,trust_intelligent_1,p0126,62
524,control dances,trust_intelligent_1,p0129,68
525,control dances,trust_intelligent_1,p0136,45
526,control dances,trust_intelligent_1,p0138,55
527,control dances,trust_intelligent_1,p0144,55
528,control dances,trust_intelligent_1,p0150,45
529,control dances,trust_intelligent_1,p0152,45
530,control dances,trust_intelligent_1,p0158,45
531,control dances,trust_intelligent_1,p0161,55
532,control dances,trust_intelligent_1,p0164,45
533,control dances,trust_intelligent_1,p0175,65
534,control dances,trust_intelligent_1,p0177,62
535,control dances,trust_intelligent_1,p0178,65
536,control dances,trust_intelligent_1,p0181,35
537,control dances,trust_intelligent_1,p0186,45
538,control dances,trust_intelligent_1,p0196,55
539,control dances,trust_intelligent_1,p0198,65
540,control dances,trust_intelligent_1,p0202,65
541,control dances,trust_intelligent_1,p0205,45
542,control dances,trust_intelligent_1,p0207,35
543,control dances,trust_intelligent_1,p0211,35
544,control dances,trust_intelligent_1,p0227,68
545,control dances,trust_intelligent_1,p0229,55
546,control dances,trust_intelligent_1,p0232,65
547,control dances,trust_intelligent_1,p0233,45
548,control dances,trust_intelligent_1,p0237,65
549,control dances,trust_intelligent_1,p0258,55
550,control dances,trust_intelligent_1,p0268,45
551,control dances,trust_intelligent_1,p0274,65
552,control dances,trust_intelligent_1,p0275,35
553,control dances,trust_intelligent_1,p0277,45
554,control dances,trust_intelligent_1,p0288,65
555,control dances,trust_intelligent_1,p0291,65
556,control dances,trust_intelligent_1,p0307,45
557,control dances,trust_intelligent_1,p0308,62
558,control dances,trust_intelligent_1,p0317,35
559,control dances,trust_intelligent_1,p0325,68
560,control dances,trust_intelligent_1,p0327,68
561,control dances,trust_intelligent_1,p0334,65
562,control dances,trust_intelligent_1,p0336,65
563,control dances,trust_intelligent_1,p0338,45
564,control dances,trust_intelligent_1,p0342,65
565,control dances,trust_intelligent_1,p0349,45
566,control dances,trust_intelligent_1,p0356,45
567,control dances,trust_intelligent_1,p0358,45
568,control dances,trust_intelligent_1,p0363,65
569,control dances,trust_intelligent_1,p0364,65
570,control dances,trust_intelligent_1,p0369,65
571,control dances,trust_intelligent_1,p0370,45
572,control dances,trust_intelligent_1,p0371,45
573,control dances,trust_intelligent_1,p0379,45
574,control dances,trust_intelligent_1,p0386,65
575,control dances,trust_intelligent_1,p0396,65
576,control dances,trust_intelligent_1,p0403,55
577,control dances,trust_intelligent_1,p0405,65
578,control dances,trust_intelligent_1,p0412,65
579,control dances,trust_intelligent_1,p0415,45
580,control dances,trust_intelligent_1,p0416,62
581,control dances,trust_intelligent_1,p0417,65
582,control dances,trust_intelligent_1,p0418,45
583,control dances,trust_intelligent_1,p0430,65
584,control dances,trust_intelligent_1,p0431,65
585,control dances,trust_intelligent_1,p0434,35
586,control dances,trust_intelligent_1,p0438,65
587,control dances,trust_intelligent_1,p0441,65
588,control dances,trust_intelligent_1,p0442,45
589,control dances,trust_intelligent_1,p0449,45
590,control dances,trust_intelligent_1,p0450,65
591,control dances,trust_intelligent_1,p0465,45
592,control dances,trust_intelligent_1,p0471,62
593,control dances,trust_intelligent_1,p0477,62
594,control dances,trust_intelligent_1,p0483,55
595,control dances,trust_intelligent_1,p0486,65
596,control dances,trust_intelligent_1,p0487,65
597,control dances,trust_intelligent_1,p0489,65
598,control dances,trust_intelligent_1,p0497,35
599,control dances,trust_intelligent_1,p0502,45
600,control dances,trust_intelligent_1,p0503,65
601,control dances,trust_intelligent_1,p0506,45
602,control dances,trust_intelligent_1,p0511,55
603,control dances,trust_intelligent_1,p0523,55
604,control dances,trust_intelligent_1,p0534,68
605,control dances,trust_intelligent_1,p0536,62
606,control dances,trust_intelligent_1,p0542,35
607,control dances,trust_intelligent_1,p0547,65
608,control dances,trust_intelligent_1,p0553,65
609,control dances,trust_intelligent_1,p0559,65
610,control dances,trust_intelligent_1,p0566,55
611,control dances,trust_intelligent_1,p0568,45
612,control dances,trust_intelligent_1,p0570,35
613,control dances,trust_intelligent_1,p0573,45
614,control dances,trust_intelligent_1,p0578,55
615,control dances,trust_intelligent_1,p0594,45
616,control dances,trust_intelligent_1,p0597,65
617,control dances,trust_intelligent_1,p0601,55
618,control dances,trust_intelligent_1,p0602,45
619,control dances,trust_intelligent_1,p0605,55
620,control dances,trust_intelligent_1,p0615,55
621,control dances,trust_intelligent_1,p0620,65
622,control dances,trust_intelligent_1,p0626,55
623,control dances,trust_intelligent_1,p0629,65
624,control dances,trust_intelligent_1,p0633,45
625,control dances,trust_intelligent_1,p0638,65
626,control dances,trust_intelligent_1,p0639,45
627,control dances,trust_intelligent_1,p0640,45
628,control dances,trust_intelligent_1,p0655,55
629,control dances,trust_intelligent_1,p0656,55
630,control dances,trust_intelligent_1,p0658,45
631,control dances,trust_intelligent_1,p0661,55
632,control dances,trust_intelligent_1,p0669,65
633,control dances,trust_intelligent_1,p0670,45
634,control dances,trust_intelligent_1,p0672,65
635,control dances,trust_intelligent_1,p0674,65
636,control dances,trust_intelligent_1,p0678,65
637,control dances,trust_intelligent_1,p0683,65
638,control dances,trust_intelligent_1,p0686,45
639,control dances,trust_intelligent_1,p0687,65
640,control dances,trust_intelligent_1,p0698,55
641,control dances,trust_intelligent_1,p0700,45
642,control dances,trust_intelligent_1,p0703,45
643,control dances,trust_intelligent_1,p0718,55
644,control dances,trust_intelligent_1,p0744,65
645,control dances,trust_intelligent_1,p0745,55
646,control dances,trust_intelligent_1,p0753,45
647,control dances,trust_intelligent_1,p0770,65
648,control dances,trust_intelligent_1,p0771,65
649,control dances,trust_intelligent_1,p0777,65
650,control dances,trust_intelligent_1,p0779,62
651,control dances,trust_intelligent_1,p0780,45
652,control dances,trust_intelligent_1,p0783,45
653,control dances,trust_intelligent_1,p0785,55
654,control dances,trust_intelligent_1,p0786,45
655,control dances,trust_intelligent_1,p0794,35
656,control dances,trust_intelligent_1,p0798,35
657,control dances,trust_intelligent_1,p0800,65
658,control dances,trust_intelligent_1,p0820,45
659,control dances,trust_intelligent_1,p0841,45
660,control dances,trust_intelligent_1,p0849,55
661,control dances,trust_intelligent_1,p0862,65
662,control dances,trust_intelligent_1,p0867,65
663,control dances,trust_intelligent_1,p0869,65
664,control dances,trust_intelligent_1,p0872,65
665,control dances,trust_intelligent_1,p0880,65
666,control dances,trust_intelligent_1,p0891,55
667,control dances,trust_intelligent_1,p0916,65
668,control dances,trust_intelligent_1,p0917,68
669,control dances,trust_intelligent_1,p0919,65
670,control dances,trust_intelligent_1,p0922,45
671,control dances,trust_intelligent_1,p0925,55
672,control dances,trust_intelligent_1,p0927,65
673,control dances,trust_intelligent_1,p0929,55
674,control dances,trust_intelligent_1,p0930,45
675,control dances,trust_intelligent_1,p0931,45
676,control dances,trust_intelligent_1,p0933,45
677,control dances,trust_intelligent_1,p0934,45
678,control dances,trust_intelligent_1,p0936,55
679,control dances,trust_intelligent_1,p0938,65
