,condition,outcome,persona,response
204,worse wildfowl,gender,p1053,2
205,worse wildfowl,gender,p1057,1
206,worse wildfowl,gender,p1058,2
207,worse wildfowl,gender,p1063,1
208,worse wildfowl,gender,p1064,2
209,worse wildfowl,gender,p1065,1
210,worse wildfowl,gender,p1069,2
211,worse wildfowl,gender,p1072,1
212,worse wildfowl,gender,p1073,1
213,worse wildfowl,gender,p1075,2
214,worse wildfowl,gender,p1076,2
215,worse wildfowl,gender,p1083,2
216,worse wildfowl,gender,p1089,1
217,worse wildfowl,gender,p1093,1
218,worse wildfowl,gender,p1096,2
219,worse wildfowl,gender,p1100,1
220,worse wildfowl,gender,p1106,2
221,worse wildfowl,gender,p1107,2
222,worse wildfowl,gender,p1113,1
223,worse wildfowl,gender,p1117,1
224,worse wildfowl,gender,p1120,1
225,worse wildfowl,gender,p1134,1
226,worse wildfowl,gender,p1136,1
227,worse wildfowl,gender,p1138,2
228,worse wildfowl,gender,p1144,1
229,worse wildfowl,gender,p1145,1
230,worse wildfowl,gender,p1147,2
231,worse wildfowl,gender,p1148,1
232,worse wildfowl,gender,p1154,2
233,worse wildfowl,gender,p1159,1
234,worse wildfowl,gender,p1167,1
235,worse wildfowl,gender,p1175,2
236,worse wildfowl,gender,p1178,2
237,worse wildfowl,gender,p1184,2
238,worse wildfowl,gender,p1186,1
239,worse wildfowl,gender,p1196,1
240,worse wildfowl,gender,p1197,2
241,worse wildfowl,gender,p1203,1
242,worse wildfowl,gender,p1219,2
243,worse wildfowl,gender,p1225,1
244,worse wildfowl,gender,p1234,2
245,worse wildfowl,gender,p1242,1
246,worse wildfowl,gender,p1244,1
247,worse wildfowl,gender,p1249,2
248,worse wildfowl,gender,p1250,1
249,worse wildfowl,gender,p1256,1
250,worse wildfowl,gender,p1258,2
251,worse wildfowl,gender,p1260,1
252,worse wildfowl,gender,p1262,1
253,worse wildfowl,gender,p1264,2
254,worse wildfowl,gender,p1265,2
255,worse wildfowl,gender,p1269,1
256,worse wildfowl,gender,p1272,2
257,worse wildfowl,gender,p1278,1
258,worse wildfowl,gender,p1281,2
259,worse wildfowl,gender,p1292,1
260,worse wildfowl,gender,p1299,2
261,worse wildfowl,gender,p1312,2
262,worse wildfowl,gender,p1322,1
263,worse wildfowl,gender,p1326,2
264,worse wildfowl,gender,p1330,2
265,worse wildfowl,gender,p1335,2
266,worse wildfowl,gender,p1337,1
267,worse wildfowl,gender,p1340,1
268,worse wildfowl,gender,p1345,1
269,worse wildfowl,gender,p1351,1
270,worse wildfowl,gender,p1355,2
271,worse wildfowl,gender,p1362,2
272,worse wildfowl,gender,p1365,1
273,worse wildfowl,gender,p1366,2
274,worse wildfowl,gender,p1367,1
275,worse wildfowl,gender,p1370,2
276,worse wildfowl,gender,p1371,1
277,worse wildfowl,gender,p1373,2
278,worse wildfowl,gender,p1375,2
279,worse wildfowl,gender,p1376,2
280,worse wildfowl,gender,p1379,2
281,worse wildfowl,gender,p1381,2
282,worse wildfowl,gender,p1393,2
283,worse wildfowl,gender,p1396,2
284,worse wildfowl,gender,p1398,1
285,worse wildfowl,gender,p1404,2
286,worse wildfowl,gender,p1406,1
287,worse wildfowl,gender,p1407,2
288,worse wildfowl,gender,p1409,1
289,worse wildfowl,gender,p1412,1
290,worse wildfowl,gender,p1414,1
291,worse wildfowl,gender,p1424,1
292,worse wildfowl,gender,p1425,1
293,worse wildfowl,gender,p1429,2
294,worse wildfowl,gender,p1434,1
295,worse wildfowl,gender,p1441,1
296,worse wildfowl,gender,p1445,1
297,worse wildfowl,gender,p1450,1
298,worse wildfowl,gender,p1454,1
299,worse wildfowl,gender,p1456,1
300,worse wildfowl,gender,p1457,2
301,worse wildfowl,gender,p1458,1
302,worse wildfowl,gender,p1469,1
303,worse wildfowl,gender,p1470,1
304,worse wildfowl,gender,p1481,1
305,worse wildfowl,gender,p1488,2
306,worse wildfowl,gender,p1492,1
307,worse wildfowl,gender,p1495,1
308,worse wildfowl,gender,p1497,2
309,worse wildfowl,gender,p1499,1
310,worse wildfowl,gender,p1503,1
311,worse wildfowl,gender,p1511,1
312,worse wildfowl,gender,p1512,2
313,worse wildfowl,gender,p1518,2
314,worse wildfowl,gender,p1519,2
315,worse wildfowl,gender,p1520,2
316,worse wildfowl,gender,p1524,2
317,worse wildfowl,gender,p1526,2
318,worse wildfowl,gender,p1537,1
319,worse wildfowl,gender,p1545,2
320,worse wildfowl,gender,p1547,2
321,worse wildfowl,gender,p1552,1
322,worse wildfowl,gender,p1567,1
323,worse wildfowl,gender,p1568,2
324,worse wildfowl,gender,p1579,2
325,worse wildfowl,gender,p1587,2
326,worse wildfowl,gender,p1596,1
327,worse wildfowl,gender,p1600,1
328,worse wildfowl,gender,p1603,2
329,worse wildfowl,gender,p1604,2
330,worse wildfowl,gender,p1610,2
331,worse wildfowl,gender,p1618,1
332,worse wildfowl,gender,p1619,1
333,worse wildfowl,gender,p1622,1
334,worse wildfowl,gender,p1623,1
335,worse wildfowl,gender,p1630,1
336,worse wildfowl,gender,p1641,1
337,worse wildfowl,gender,p1649,1
338,worse wildfowl,gender,p1652,1
339,worse wildfowl,gender,p1665,1
340,worse wildfowl,gender,p1669,1
341,worse wildfowl,gender,p1685,1
342,worse wildfowl,gender,p1693,2
343,worse wildfowl,gender,p1698,1
344,worse wildfowl,gender,p1704,1
345,worse wildfowl,gender,p1711,1
346,worse wildfowl,gender,p1718,1
347,worse wildfowl,gender,p1732,1
348,worse wildfowl,gender,p1739,1
349,worse wildfowl,gender,p1741,1
350,worse wildfowl,gender,p1746,1
351,worse wildfowl,gender,p1751,1
352,worse wildfowl,gender,p1754,2
353,worse wildfowl,gender,p1769,2
354,worse wildfowl,gender,p1771,2
355,worse wildfowl,gender,p1776,1
356,worse wildfowl,gender,p1780,1
357,worse wildfowl,gender,p1785,2
358,worse wildfowl,gender,p1791,1
359,worse wildfowl,gender,p1793,1
360,worse wildfowl,gender,p1796,1
361,worse wildfowl,gender,p1805,1
362,worse wildfowl,gender,p1812,1
363,worse wildfowl,gender,p1816,2
364,worse wildfowl,gender,p1819,1
365,worse wildfowl,gender,p1825,1
366,worse wildfowl,gender,p1836,1
367,worse wildfowl,gender,p1839,2
368,worse wildfowl,gender,p1861,1
369,worse wildfowl,gender,p1863,1
370,worse wildfowl,gender,p1873,1
371,worse wildfowl,gender,p1875,1
372,worse wildfowl,gender,p1876,2
373,worse wildfowl,gender,p1877,2
374,worse wildfowl,gender,p1880,2
375,worse wildfowl,gender,p1883,1
376,worse wildfowl,gender,p1889,1
377,worse wildfowl,gender,p1893,1
378,worse wildfowl,gender,p1896,1
379,worse wildfowl,gender,p1913,1
380,worse wildfowl,gender,p1922,1
381,worse wildfowl,gender,p1930,1
382,worse wildfowl,gender,p1935,1
383,worse wildfowl,gender,p1940,1
384,worse wildfowl,gender,p1948,2
385,worse wildfowl,gender,p1950,2
386,worse wildfowl,gender,p1954,1
387,worse wildfowl,gender,p1956,2
388,worse wildfowl,gender,p1958,1
389,worse wildfowl,gender,p1967,2
390,worse wildfowl,gender,p1973,1
391,worse wildfowl,gender,p1978,1
392,worse wildfowl,gender,p1983,1
393,worse wildfowl,gender,p1984,2
394,worse wildfowl,gender,p1995,1
395,worse wildfowl,gender,p1996,2
396,worse wildfowl,gender,p1997,1
397,worse wildfowl,gender,p2001,2
398,worse wildfowl,gender,p2002,2
399,worse wildfowl,gender,p2013,2
400,worse wildfowl,gender,p2014,2
401,worse wildfowl,gender,p2016,1
402,worse wildfowl,gender,p2018,1
403,worse wildfowl,gender,p2023,2
404,worse wildfowl,gender,p2025,1
405,worse wildfowl,gender,p2028,1
406,worse wildfowl,gender,p2030,2
407,worse wildfowl,gender,p2033,1
408,worse wildfowl,gender,p2040,1
409,worse wildfowl,gender,p2051,2
410,worse wildfowl,gender,p2052,1
411,worse wildfowl,gender,p2066,1
412,worse wildfowl,gender,p2067,1
413,worse wildfowl,gender,p2073,1
414,worse wildfowl,gender,p2077,2
415,worse wildfowl,gender,p2078,2
416,worse wildfowl,gender,p2086,1
417,worse wildfowl,gender,p2089,1
418,worse wildfowl,gender,p2093,1
419,worse wildfowl,gender,p2094,2
420,worse wildfowl,gender,p2111,2
421,worse wildfowl,gender,p2117,2
422,worse wildfowl,gender,p2121,1
423,worse wildfowl,gender,p2127,1
424,worse wildfowl,gender,p2141,1
425,worse wildfowl,gender,p2142,2
426,worse wildfowl,gender,p2143,1
427,worse wildfowl,gender,p2153,2
428,worse wildfowl,gender,p2155,2
429,worse wildfowl,gender,p2169,1
430,worse wildfowl,gender,p2187,1
431,worse wildfowl,gender,p2188,1
432,worse wildfowl,gender,p2197,2
433,worse wildfowl,gender,p2213,2
434,worse wildfowl,gender,p2214,2
435,worse wildfowl,gender,p2215,2
436,worse wildfowl,gender,p2220,1
437,worse wildfowl,gender,p2223,2
438,worse wildfowl,gender,p2229,1
439,worse wildfowl,gender,p2234,2
440,worse wildfowl,gender,p2237,2
441,worse wildfowl,gender,p2238,1
442,worse wildfowl,gender,p2244,2
443,worse wildfowl,gender,p2248,2
444,worse wildfowl,gender,p2252,1
445,worse wildfowl,gender,p2255,1
446,worse wildfowl,gender,p2261,1
447,worse wildfowl,gender,p2263,2
448,worse wildfowl,gender,p2273,2
449,worse wildfowl,gender,p2275,2
450,worse wildfowl,gender,p2276,2
451,worse wildfowl,gender,p2283,2
452,worse wildfowl,gender,p2287,2
453,worse wildfowl,gender,p2296,1
454,worse wildfowl,gender,p2298,1
455,worse wildfowl,gender,p2304,1
456,worse wildfowl,gender,p2310,2
457,worse wildfowl,gender,p2322,2
458,worse wildfowl,gender,p2326,2
459,worse wildfowl,gender,p2330,2
460,worse wildfowl,gender,p2331,1
461,worse wildfowl,gender,p2333,1
462,worse wildfowl,gender,p2347,2
463,worse wildfowl,gender,p2350,2
464,worse wildfowl,gender,p2351,1
465,worse wildfowl,gender,p2353,2
466,worse wildfowl,gender,p2355,2
467,worse wildfowl,gender,p2363,2
468,worse wildfowl,gender,p2378,2
469,worse wildfowl,gender,p2380,1
470,worse wildfowl,gender,p2387,2
471,worse wildfowl,gender,p2398,1
472,worse wildfowl,gender,p2400,1
473,worse wildfowl,gender,p2403,2
474,worse wildfowl,gender,p2408,2
475,worse wildfowl,gender,p2418,2
476,worse wildfowl,gender,p2426,1
477,worse wildfowl,gender,p2428,2
478,worse wildfowl,gender,p2434,2
479,worse wildfowl,gender,p2446,1
480,worse wildfowl,gender,p2452,1
481,worse wildfowl,gender,p2454,2
482,worse wildfowl,gender,p2462,1
483,worse wildfowl,gender,p2467,1
484,worse wildfowl,gender,p2482,2
485,worse wildfowl,gender,p2489,1
486,worse wildfowl,gender,p2490,2
487,worse wildfowl,gender,p2494,2
488,worse wildfowl,gender,p2502,1
489,worse wildfowl,gender,p2503,2
490,worse wildfowl,gender,p2522,1
491,worse wildfowl,gender,p2524,1
492,worse wildfowl,gender,p2533,2
493,worse wildfowl,gender,p2566,2
494,worse wildfowl,gender,p2571,1
495,worse wildfowl,gender,p2573,1
496,worse wildfowl,gender,p2582,1
497,worse wildfowl,gender,p2591,1
498,worse wildfowl,gender,p2592,2
499,worse wildfowl,gender,p2595,2
500,worse wildfowl,year_birth,p0016,1970
501,worse wildfowl,year_birth,p0022,1991
502,worse wildfowl,year_birth,p0023,1958
503,worse wildfowl,year_birth,p0026,1965
504,worse wildfowl,year_birth,p0034,1950
505,worse wildfowl,year_birth,p0036,1994
506,worse wildfowl,year_birth,p0037,1969
507,worse wildfowl,year_birth,p0042,1960
508,worse wildfowl,year_birth,p0057,1981
509,worse wildfowl,year_birth,p0066,1966
510,worse wildfowl,year_birth,p0069,1986
511,worse wildfowl,year_birth,p0072,1987
512,worse wildfowl,year_birth,p0073,1982
513,worse wildfowl,year_birth,p0082,1973
514,worse wildfowl,year_birth,p0091,1995
515,worse wildfowl,year_birth,p0092,1980
516,worse wildfowl,year_birth,p0093,1947
517,worse wildfowl,year_birth,p0095,1946
518,worse wildfowl,year_birth,p0107,1964
519,worse wildfowl,year_birth,p0114,1987
520,worse wildfowl,year_birth,p0116,1986
521,worse wildfowl,year_birth,p0118,1998
522,worse wildfowl,year_birth,p0119,1989
523,worse wildfowl,year_birth,p0126,1961
524,worse wildfowl,year_birth,p0129,1951
525,worse wildfowl,year_birth,p0136,1986
526,worse wildfowl,year_birth,p0138,1947
527,worse wildfowl,year_birth,p0144,1989
528,worse wildfowl,year_birth,p0150,1975
529,worse wildfowl,year_birth,p0152,1973
530,worse wildfowl,year_birth,p0158,1948
531,worse wildfowl,year_birth,p0161,1984
532,worse wildfowl,year_birth,p0164,1955
533,worse wildfowl,year_birth,p0175,1954
534,worse wildfowl,year_birth,p0177,1972
535,worse wildfowl,year_birth,p0178,1991
536,worse wildfowl,year_birth,p0181,1970
537,worse wildfowl,year_birth,p0186,1968
538,worse wildfowl,year_birth,p0196,1993
539,worse wildfowl,year_birth,p0198,1949
540,worse wildfowl,year_birth,p0202,1950
541,worse wildfowl,year_birth,p0205,1944
542,worse wildfowl,year_birth,p0207,1932
543,worse wildfowl,year_birth,p0211,1947
544,worse wildfowl,year_birth,p0227,1978
545,worse wildfowl,year_birth,p0229,1957
546,worse wildfowl,year_birth,p0232,1939
547,worse wildfowl,year_birth,p0233,1951
548,worse wildfowl,year_birth,p0237,1984
549,worse wildfowl,year_birth,p0258,1936
550,worse wildfowl,year_birth,p0268,1927
551,worse wildfowl,year_birth,p0274,1981
552,worse wildfowl,year_birth,p0275,1970
553,worse wildfowl,year_birth,p0277,1975
554,worse wildfowl,year_birth,p0288,1970
555,worse wildfowl,year_birth,p0291,1936
556,worse wildfowl,year_birth,p0307,1996
557,worse wildfowl,year_birth,p0308,1998
558,worse wildfowl,year_birth,p0317,1960
559,worse wildfowl,year_birth,p0325,1989
560,worse wildfowl,year_birth,p0327,1958
561,worse wildfowl,year_birth,p0334,1956
562,worse wildfowl,year_birth,p0336,1987
563,worse wildfowl,year_birth,p0338,1977
564,worse wildfowl,year_birth,p0342,1981
565,worse wildfowl,year_birth,p0349,1975
566,worse wildfowl,year_birth,p0356,1991
567,worse wildfowl,year_birth,p0358,1956
568,worse wildfowl,year_birth,p0363,1956
569,worse wildfowl,year_birth,p0364,1981
570,worse wildfowl,year_birth,p0369,1989
571,worse wildfowl,year_birth,p0370,1983
572,worse wildfowl,year_birth,p0371,1959
573,worse wildfowl,year_birth,p0379,1962
574,worse wildfowl,year_birth,p0386,1986
575,worse wildfowl,year_birth,p0396,1987
576,worse wildfowl,year_birth,p0403,1988
577,worse wildfowl,year_birth,p0405,1990
578,worse wildfowl,year_birth,p0412,1963
579,worse wildfowl,year_birth,p0415,1992
580,worse wildfowl,year_birth,p0416,1982
581,worse wildfowl,year_birth,p0417,1983
582,worse wildfowl,year_birth,p0418,1952
583,worse wildfowl,year_birth,p0430,1944
584,worse wildfowl,year_birth,p0431,1998
585,worse wildfowl,year_birth,p0434,1964
586,worse wildfowl,year_birth,p0438,1977
587,worse wildfowl,year_birth,p0441,1988
588,worse wildfowl,year_birth,p0442,1994
589,worse wildfowl,year_birth,p0449,1957
590,worse wildfowl,year_birth,p0450,1951
591,worse wildfowl,year_birth,p0465,1965
592,worse wildfowl,year_birth,p0471,1987
593,worse wildfowl,year_birth,p0477,1970
594,worse wildfowl,year_birth,p0483,1993
595,worse wildfowl,year_birth,p0486,1990
596,worse wildfowl,year_birth,p0487,1983
597,worse wildfowl,year_birth,p0489,1959
598,worse wildfowl,year_birth,p0497,1946
599,worse wildfowl,year_birth,p0502,1953
600,worse wildfowl,year_birth,p0503,1991
601,worse wildfowl,year_birth,p0506,1987
602,worse wildfowl,year_birth,p0511,1989
603,worse wildfowl,year_birth,p0523,1993
604,worse wildfowl,year_birth,p0534,1954
605,worse wildfowl,year_birth,p0536,1982
606,worse wildfowl,year_birth,p0542,1948
607,worse wildfowl,year_birth,p0547,1954
608,worse wildfowl,year_birth,p0553,1966
609,worse wildfowl,year_birth,p0559,1991
610,worse wildfowl,year_birth,p0566,1984
611,worse wildfowl,year_birth,p0568,1972
612,worse wildfowl,year_birth,p0570,1977
613,worse wildfowl,year_birth,p0573,1987
614,worse wildfowl,year_birth,p0578,1967
615,worse wildfowl,year_birth,p0594,1984
616,worse wildfowl,year_birth,p0597,1958
617,worse wildfowl,year_birth,p0601,1996
618,worse wildfowl,year_birth,p0602,1952
619,worse wildfowl,year_birth,p0605,1987
620,worse wildfowl,year_birth,p0615,1966
621,worse wildfowl,year_birth,p0620,1994
622,worse wildfowl,year_birth,p0626,1980
623,worse wildfowl,year_birth,p0629,1995
624,worse wildfowl,year_birth,p0633,1996
625,worse wildfowl,year_birth,p0638,1989
626,worse wildfowl,year_birth,p0639,1976
627,worse wildfowl,year_birth,p0640,1951
628,worse wildfowl,year_birth,p0655,1998
629,worse wildfowl,year_birth,p0656,1991
630,worse wildfowl,year_birth,p0658,1968
631,worse wildfowl,year_birth,p0661,1988
632,worse wildfowl,year_birth,p0669,1960
633,worse wildfowl,year_birth,p0670,1980
634,worse wildfowl,year_birth,p0672,1973
635,worse wildfowl,year_birth,p0674,1985
636,worse wildfowl,year_birth,p0678,1978
637,worse wildfowl,year_birth,p0683,1949
638,worse wildfowl,year_birth,p0686,1977
639,worse wildfowl,year_birth,p0687,1953
640,worse wildfowl,year_birth,p0698,1963
641,worse wildfowl,year_birth,p0700,1981
642,worse wildfowl,year_birth,p0703,1970
643,worse wildfowl,year_birth,p0718,1984
644,worse wildfowl,year_birth,p0744,1987
645,worse wildfowl,year_birth,p0745,1987
646,worse wildfowl,year_birth,p0753,1992
647,worse wildfowl,year_birth,p0770,1985
648,worse wildfowl,year_birth,p0771,1964
649,worse wildfowl,year_birth,p0777,1982
650,worse wildfowl,year_birth,p0779,1964
651,worse wildfowl,year_birth,p0780,1970
652,worse wildfowl,year_birth,p0783,1947
653,worse wildfowl,year_birth,p0785,1994
654,worse wildfowl,year_birth,p0786,1970
655,worse wildfowl,year_birth,p0794,1952
656,worse wildfowl,year_birth,p0798,1947
657,worse wildfowl,year_birth,p0800,1967
658,worse wildfowl,year_birth,p0820,1982
659,worse wildfowl,year_birth,p0841,1985
660,worse wildfowl,year_birth,p0849,1970
661,worse wildfowl,year_birth,p0862,1989
662,worse wildfowl,year_birth,p0867,1969
663,worse wildfowl,year_birth,p0869,1955
664,worse wildfowl,year_birth,p0872,1972
665,worse wildfowl,year_birth,p0880,1993
666,worse wildfowl,year_birth,p0891,1984
667,worse wildfowl,year_birth,p0916,1989
668,worse wildfowl,year_birth,p0917,1987
669,worse wildfowl,year_birth,p0919,1991
670,worse wildfowl,year_birth,p0922,1957
671,worse wildfowl,year_birth,p0925,1966
672,worse wildfowl,year_birth,p0927,1990
673,worse wildfowl,year_birth,p0929,1991
674,worse wildfowl,year_birth,p0930,1984
675,worse wildfowl,year_birth,p0931,1958
676,worse wildfowl,year_birth,p0933,1986
677,worse wildfowl,year_birth,p0934,1978
678,worse wildfowl,year_birth,p0936,1976
679,worse wildfowl,year_birth,p0938,1982
680,worse wildfowl,year_birth,p0939,1984
681,worse wildfowl,year_birth,p0946,1980
682,worse wildfowl,year_birth,p0951,1963
683,worse wildfowl,year_birth,p0956,1988
684,worse wildfowl,year_birth,p0962,1942
685,worse wildfowl,year_birth,p0963,1990
686,worse wildfowl,year_birth,p0969,1960
687,worse wildfowl,year_birth,p0972,1956
688,worse wildfowl,year_birth,p0975,1952
689,worse wildfowl,year_birth,p0985,1994
690,worse wildfowl,year_birth,p0993,1983
691,worse wildfowl,year_birth,p0996,1956
692,worse wildfowl,year_birth,p1011,1961
693,worse wildfowl,year_birth,p1017,1992
694,worse wildfowl,year_birth,p1020,1953
695,worse wildfowl,year_birth,p1022,1995
696,worse wildfowl,year_birth,p1024,1972
697,worse wildfowl,year_birth,p1027,1996
698,worse wildfowl,year_birth,p1028,1985
699,worse wildfowl,year_birth,p1029,1986
700,worse wildfowl,year_birth,p1032,1972
701,worse wildfowl,year_birth,p1040,1990
702,worse wildfowl,year_birth,p1047,1997
